degrees , closeness , betweenness
1382466, 14, 2.07749039160694e-05, 184.703688571273 
1529, 173, 2.02527543745949e-05, 81762.4338007429 
158850, 65, 2.13110561759441e-05, 17696.6127677026 
160453, 17, 2.0106564793405e-05, 3549.0896210849 
163003, 27, 2.10517451896762e-05, 3661.4458770323 
170651, 105, 2.21229149152692e-05, 7346.40195694044 
2018052, 105, 2.24719101123596e-05, 53593.04372883 
2093, 3, 1.75672826927131e-05, 6884.27034446723 
227388, 27, 1.94231329513451e-05, 5190.21940390502 
2315, 2, 1.62274438530443e-05, 0 
28128, 43, 2.07856994387861e-05, 5957.80318878429 
2867409, 19, 2.10039907582441e-05, 1870.18948195917 
2895485, 49, 2.23553608155236e-05, 6718.59949115487 
292833, 25, 2.0265067077372e-05, 15605.1658943467 
2961948, 213, 2.25886604924328e-05, 36183.9527481413 
2966625, 139, 2.23323953727277e-05, 13763.7416012406 
2976982, 281, 2.1435767722021e-05, 129661.400047226 
3067275, 121, 2.24890927899969e-05, 9085.15427690626 
488, 19, 2.1425204610704e-05, 635.751920888988 
491948, 27, 2.09520616828696e-05, 5493.75484656739 
573501, 48, 2.11864406779661e-05, 1001.97041413809 
577309, 25, 2.0823789096664e-05, 7437.68032149544 
668, 109, 2.21278102318994e-05, 20540.1810825425 
698776, 22, 1.87395761107884e-05, 12839.735194088 
779, 304, 2.24185087207999e-05, 121168.682153994 
784, 148, 2.227766886473e-05, 28556.2890615191 
84163, 67, 2.12965329244399e-05, 23081.4472527202 
89152, 68, 1.94121986256163e-05, 19653.5171611441 
893, 2, 1.61757331651057e-05, 6.68223215988944 
1056807, 19, 2.01353092783505e-05, 1221.96291416544 
108980, 12, 1.9351342983203e-05, 940.581273652952 
1336795, 12, 2.07947763521803e-05, 42.9815178968329 
147268, 134, 2.22826329159053e-05, 14576.1337383056 
161398, 90, 2.16971511640522e-05, 14754.7240606874 
1624, 153, 2.0987239758227e-05, 37171.9577775058 
166485, 78, 2.0265067077372e-05, 15268.9304329306 
167, 124, 2.12372841760996e-05, 35914.852798755 
1763883, 53, 2.12535333999277e-05, 18574.6425133961 
1819725, 72, 2.14009031181116e-05, 18111.8319015697 
1854492, 28, 2.12075583738044e-05, 20994.1239480865 
1878942, 20, 2.00650106344556e-05, 1734.79370873583 
1891186, 261, 2.23403779991957e-05, 68829.5869073559 
1906275, 7, 2.08541875208542e-05, 264.523444743473 
199441, 155, 2.10997172637887e-05, 62753.5968428641 
2069432, 54, 2.154243860405e-05, 9746.20092018645 
234828, 9, 1.90792360673879e-05, 6820.70014435303 
2448483, 35, 2.1478124530166e-05, 1620.37403023155 
2483110, 90, 2.03587206579939e-05, 15457.5227643923 
255519, 41, 2.1688210288887e-05, 6629.53907188687 
2663022, 79, 2.0703505103414e-05, 23195.6632879243 
28133, 40, 2.08925288316898e-05, 1109.97177678484 
2898076, 39, 2.15377988369589e-05, 2345.35248516954 
2954088, 6, 2.06475057813016e-05, 397.652984187809 
34061, 71, 2.08641949550377e-05, 21198.3873002758 
363408, 161, 2.14716681338973e-05, 27367.9506165351 
46228, 29, 2.01730850698997e-05, 9892.91429159056 
480, 14, 2.03836197231904e-05, 191.199095678325 
54077, 98, 2.14527824258806e-05, 60955.7766300184 
54913, 32, 2.14435819359266e-05, 6212.76239920182 
570278, 156, 2.15735766832783e-05, 41500.1364181555 
718217, 7, 1.55591168645268e-05, 598.213376219386 
754423, 153, 2.09934080698661e-05, 68113.6301465095 
884684, 7, 1.90956309196456e-05, 352.567137025591 
930802, 247, 2.24014336917563e-05, 63122.1961832102 
1028416, 8, 1.99880071956826e-05, 20353.3534309408 
115561, 116, 2.2666485334784e-05, 51091.9580734895 
136094, 51, 2.08982048442039e-05, 23372.7729202253 
1547283, 85, 2.0501886173528e-05, 38241.5990083205 
1632019, 27, 1.9880320470766e-05, 11998.1825266137 
1714845, 20, 2.02667099023145e-05, 3287.22937626079 
1736674, 289, 2.23873914211516e-05, 62048.6422519522 
1912897, 10, 1.92681939921771e-05, 4055.67166358568 
1942464, 152, 2.19534148536805e-05, 35780.2657918177 
2081041, 65, 2.14238275810356e-05, 4815.94990016651 
215689, 15, 1.95526356952917e-05, 1823.30603470234 
2479546, 100, 2.27169468423444e-05, 25810.2491641386 
2487064, 241, 2.23718651423969e-05, 103423.93621559 
2487742, 76, 2.24507206681334e-05, 8116.292529149 
2596949, 26, 2.17306271458994e-05, 2391.7074329226 
2608253, 151, 2.14813541845678e-05, 52107.6117002539 
2651284, 158, 2.09898828764536e-05, 45103.361067509 
2654238, 4, 1.80479353161998e-05, 126.005861560953 
2735562, 7, 1.8308311973636e-05, 156.495466012201 
2769490, 15, 2.00533418894259e-05, 870.903036013967 
2811789, 23, 2.16501764489381e-05, 4923.21955859983 
2927224, 63, 2.18631802181945e-05, 2878.70625357716 
2936682, 25, 1.90215323746481e-05, 8052.66046962205 
29430, 50, 2.14054840850226e-05, 7952.06918594967 
29497, 9, 2.00144103754703e-05, 379.344141236032 
3020716, 74, 2.15568345944082e-05, 96840.0731217615 
659352, 1, 7.35894737616731e-06, 0 
182640, 2, 7.61829304526028e-06, 0 
1544730, 3, 8.22003386653953e-06, 4804.5 
3002436, 3, 8.22003386653953e-06, 4804.5 
3075199, 2, 7.9189730675726e-06, 9610 
331696, 1, 7.61829304526028e-06, 0 
2604047, 5, 9.74193611238298e-06, 32756.3379714409 
2840469, 4, 8.63714490538008e-06, 0 
392734, 15, 9.41859041375868e-06, 7304.18008576047 
3031330, 6, 9.3993796409437e-06, 2.64253154253154 
255045, 4, 8.63714490538008e-06, 0 
75309, 6, 9.3993796409437e-06, 2.64253154253154 
354356, 7, 9.79527867567832e-06, 155.722689939988 
2880934, 5, 8.92482618900997e-06, 57639 
160791, 8, 9.7558120250139e-06, 34741.4536480208 
34071, 6, 1.02400262144671e-05, 8091.89641273833 
1736675, 1, 7.61829304526028e-06, 0 
2708539, 3, 9.79153815272841e-06, 0 
2062, 2, 8.57111021590627e-06, 19218 
2954771, 9, 9.39293463456788e-06, 6063.18483977776 
2562284, 3, 8.22010143605172e-06, 19219 
722472, 9, 9.39293463456788e-06, 6063.18483977776 
1141883, 4, 9.38095104081652e-06, 0 
582702, 15, 1.03160848394817e-05, 4476.35167731983 
2997333, 3, 1.2518621449406e-05, 4.17850127574665 
1775411, 16, 1.03162976870861e-05, 4360.11344096372 
2010972, 3, 9.79153815272841e-06, 0 
2026199, 9, 1.07373326318276e-05, 102536.259139715 
41294, 11, 9.81469849246231e-06, 374.747453094162 
56, 15, 1.17622150603402e-05, 375.09752531899 
41297, 9, 9.83883980401031e-06, 878.612546326426 
1002689, 25, 1.03041793751546e-05, 19930.1653312351 
88688, 15, 1.02974946195591e-05, 12297.1561507179 
1643322, 4, 1.17004223852481e-05, 2119.12236629371 
1822464, 5, 1.02433827747275e-05, 888.715062298195 
1076, 9, 1.0255463598232e-05, 1210.1329696045 
1763, 3, 9.40282648964279e-06, 0 
2906474, 4, 9.73633991509912e-06, 0.333333333333333 
3049772, 13, 1.02811905618671e-05, 3224.97019649426 
85006, 7, 1.10544875692287e-05, 1.74998877410999 
13687, 11, 1.02882775365748e-05, 681.344007871412 
2136173, 2, 9.34012048755429e-06, 28824 
119060, 3, 1.10305878200249e-05, 0 
32008, 6, 1.1222462881704e-05, 26.9919558540145 
32033, 2, 1.13168258566837e-05, 0 
1355477, 17, 1.03024808373856e-05, 21244.8467799785 
2775496, 4, 1.03153399420278e-05, 1041.60885517916 
2763107, 35, 1.08104602012908e-05, 14174.9070967344 
560555, 6, 1.03119360659964e-05, 3697.54174270746 
80864, 5, 1.13905595042829e-05, 48.143163331239 
1839, 10, 1.21480113705386e-05, 274.715118705335 
2823693, 27, 1.07979699816435e-05, 7935.42488648285 
2802971, 13, 1.30430812975257e-05, 747.771502962403 
3075825, 44, 1.34652932067596e-05, 31124.1786576163 
94132, 19, 1.23369974215675e-05, 15006.838213536 
1632864, 2, 9.60900940722021e-06, 0 
284016, 28, 1.08088243241783e-05, 3749.96455263954 
182639, 6, 9.75505067748827e-06, 191.17734984933 
722731, 6, 1.02605144621951e-05, 41406.6566025801 
75, 24, 1.08078897595245e-05, 21922.5894591463 
2483403, 6, 9.94648789512423e-06, 4837.19727047688 
1855912, 14, 1.33045954072537e-05, 158.631779409784 
3056648, 20, 1.07831825484974e-05, 2671.15142068112 
53399, 6, 1.39817119208076e-05, 1.19848233928954 
445710, 19, 1.10599893824102e-05, 487.394117655818 
231455, 22, 1.08316544268972e-05, 567.610376173261 
2763498, 22, 1.08316544268972e-05, 567.610376173261 
2830998, 4, 1.45501105808404e-05, 1292.64482663361 
1775, 18, 1.0586267493807e-05, 22103.8794174242 
2903901, 35, 1.1400818578774e-05, 33738.1705173509 
44010, 6, 1.02601986374456e-05, 4330.17195748436 
135614, 20, 1.05046430522291e-05, 242.75606723278 
76892, 30, 1.08091748275937e-05, 1836.13311719132 
41275, 26, 1.08101096145115e-05, 6097.62764134466 
1617967, 62, 1.16061791297687e-05, 13685.2199288103 
292913, 16, 1.13969205520668e-05, 81.4203921320409 
407, 5, 1.14892345871918e-05, 39.5927532405841 
2865838, 8, 1.09313511149978e-05, 3041.10038636172 
1404864, 16, 1.26447827626321e-05, 2038.24285451981 
106589, 20, 1.25764016399628e-05, 11432.5009691513 
3075430, 23, 1.14137010066884e-05, 538.135815009876 
927083, 10, 1.26124080870761e-05, 1414.58702046459 
1762, 10, 1.17308933075254e-05, 26.3132126194552 
83637, 28, 1.13539596934431e-05, 20378.4450370478 
2493678, 10, 1.09917891335173e-05, 11537.0196542242 
339268, 4, 1.08317717529056e-05, 5048.30502360011 
2578107, 3, 1.31118308049353e-05, 0 
2753607, 17, 1.38035751259576e-05, 2226.63491331526 
68, 4, 1.16226362463534e-05, 610.031625756942 
1827, 18, 1.24806549847736e-05, 171.231572332854 
3039158, 23, 1.13497071775548e-05, 9128.05699481989 
2017685, 3, 1.31118308049353e-05, 0 
2994496, 26, 1.14411239760194e-05, 1198.77529832875 
924, 10, 1.55882215398045e-05, 0.575970840850921 
261302, 16, 1.14204792033074e-05, 10700.1674118825 
204457, 3, 1.17027501462844e-05, 13.9087509388623 
2865832, 20, 1.55743832544231e-05, 0.150780954050667 
290, 3, 1.13048000180877e-05, 17061.7982539342 
1325100, 29, 1.13808369467491e-05, 9568.14732348091 
2949664, 31, 1.41101437823651e-05, 3706.59902730143 
1873, 15, 1.21524402099942e-05, 323.442301853751 
76259, 34, 1.55952715136771e-05, 1169.42057087465 
85023, 14, 1.21522925299858e-05, 319.916718789182 
3015177, 37, 1.14137010066884e-05, 22338.3789888444 
85007, 18, 1.23369974215675e-05, 4846.37202735243 
861299, 30, 1.31648235913639e-05, 4281.48367888696 
322009, 7, 1.64252159915903e-05, 9610.80759405858 
1707785, 2, 1.29444811204743e-05, 10264.9315909992 
75692, 1, 1.41860069227714e-05, 0 
53358, 11, 1.50017251983978e-05, 17996.5101703686 
1324796, 9, 1.13832984245515e-05, 126.619552125303 
28214, 40, 1.20069640391427e-05, 46235.991080602 
522259, 28, 1.14441354527872e-05, 1488.4069805653 
34073, 18, 1.27885414668457e-05, 11341.6917426199 
2703788, 60, 1.20111463438071e-05, 43423.5532210906 
443156, 4, 1.45308708350891e-05, 18773.9645052658 
1764, 8, 1.12790435371081e-05, 84521.8998651916 
54571, 9, 1.23304562268804e-05, 57.5544729005938 
1521768, 31, 1.13880948856066e-05, 8576.95298203801 
858422, 30, 1.13873168065409e-05, 8353.03563459134 
134537, 15, 1.19635828537931e-05, 109321.105201342 
288000, 31, 1.13970504433453e-05, 9868.29384343815 
2898149, 32, 1.13984794428423e-05, 9891.9513129089 
1866885, 18, 1.25855819573097e-05, 253.125762264939 
2898793, 27, 1.15981025504228e-05, 2564.52820582764 
338, 5, 1.26404671916674e-05, 9506.81836850183 
370777, 18, 1.58594220826593e-05, 49.3903688030584 
165697, 13, 1.13954919433872e-05, 38.630151179544 
1813879, 40, 1.26905163771114e-05, 51599.6063977583 
858423, 31, 1.14264820147173e-05, 781.850380717726 
3016000, 34, 1.19678782148713e-05, 20144.2289811827 
1849581, 30, 1.1598371588629e-05, 2585.47959252977 
2732067, 41, 1.47039362437324e-05, 1270.58991634356 
191, 12, 1.28691847371469e-05, 9173.69714599606 
3039159, 36, 1.14053696480303e-05, 277.606585023408 
69666, 34, 1.20125891934748e-05, 16133.4670298757 
240495, 116, 1.56208507115298e-05, 637.171486532992 
3015996, 32, 1.15688520228138e-05, 719.892634675614 
496014, 40, 1.42281917391119e-05, 12141.418043587 
2613770, 12, 1.26446228741228e-05, 2.63398749726127 
28068, 70, 1.48418599818929e-05, 10315.076009397 
36861, 77, 1.69084576104968e-05, 165.588305379615 
715471, 155, 1.68112433595589e-05, 102.821391619826 
36873, 23, 1.26753957892335e-05, 32972.6665788644 
2057741, 38, 1.19628672600249e-05, 9594.67062956485 
1542730, 32, 1.1655962607672e-05, 16391.2653893328 
2054227, 34, 1.20995063401413e-05, 168.81644129845 
40323, 4, 1.29669731194647e-05, 6783.88382603008 
1838286, 2, 1.33177072235244e-05, 0 
114615, 37, 1.19620086604943e-05, 9590.08340166038 
33050, 33, 1.20897056156683e-05, 822.053874360754 
155892, 40, 1.16011972435555e-05, 4408.11905137238 
1679497, 30, 1.15943373256502e-05, 5428.7008214825 
2973512, 9, 1.53186274509804e-05, 3.57010651180368 
2732487, 47, 1.50991257606185e-05, 5373.35996501029 
115808, 37, 1.19618655725547e-05, 7609.0300201939 
2528023, 67, 1.45558288816757e-05, 1933.51018780079 
46913, 19, 1.14095338064487e-05, 807.885704099504 
128785, 21, 1.59723996933299e-05, 113.400732665268 
2918170, 29, 1.44940139722295e-05, 573.595952522646 
33882, 31, 1.32184211917729e-05, 17242.1415029356 
3037797, 48, 1.44504494089766e-05, 8996.49660534686 
204434, 76, 1.23277201114426e-05, 13632.0020530875 
646637, 6, 1.16345359565334e-05, 47.4738990616623 
82115, 9, 1.31825252445358e-05, 1.49618960687003 
1274631, 39, 1.19650142981921e-05, 5581.95657815326 
1871048, 20, 1.14096639853956e-05, 817.71781188581 
404589, 32, 1.48756396525051e-05, 829.350142772588 
1933044, 80, 1.27585195013971e-05, 25647.8500033885 
2995304, 56, 1.41600940230243e-05, 11372.8501543132 
2602015, 7, 1.346348030966e-05, 0 
1813, 33, 1.37487282426376e-05, 30518.0345386258 
83451, 61, 1.50053268910463e-05, 2192.05272811895 
39643, 87, 1.44427273646355e-05, 17247.4774839199 
2051959, 92, 1.27800426853426e-05, 25521.9584897519 
1534349, 9, 1.11968290580108e-05, 1338.04117270628 
92645, 9, 1.66002656042497e-05, 2.87845764379849 
44255, 54, 1.26611126585804e-05, 25612.0602287769 
2083284, 23, 1.25423303649818e-05, 95049.6623452067 
2602070, 92, 1.27738391773648e-05, 26540.3234812706 
2558918, 9, 1.161413207591e-05, 613.882568887489 
375, 54, 1.26606317655251e-05, 25632.1798885849 
2950605, 68, 1.27500605627877e-05, 3792.04125283531 
1882831, 50, 1.27211896856594e-05, 483.580175692223 
2840457, 47, 1.48676776687481e-05, 385.723396968298 
165695, 38, 1.16044282498201e-05, 2527.21328450948 
2070, 33, 1.39314572304263e-05, 8513.84918125977 
2567896, 74, 1.45798098792792e-05, 13446.1032111768 
2782654, 54, 1.26659235991488e-05, 25791.9390462182 
33075, 71, 1.23296960729918e-05, 4834.26555327547 
29448, 49, 1.15671123860639e-05, 588.411054781739 
190148, 45, 1.15602927066113e-05, 251.958715204761 
42253, 28, 1.58987567172247e-05, 111.130299993628 
196162, 58, 1.49029075572644e-05, 509.170409350593 
2968500, 50, 1.21213590467763e-05, 1602.88867515827 
2594003, 79, 1.5561053794563e-05, 1208.90464538947 
439387, 48, 1.2656305371336e-05, 21785.5233640307 
709810, 1, 1.42071689374458e-05, 0 
204455, 11, 1.31438861213706e-05, 7857.17328553878 
3036374, 10, 1.29068896977206e-05, 15310.5713000955 
2849501, 121, 1.54042854722184e-05, 7858.27647387392 
231454, 36, 1.22162769674314e-05, 7883.4076634135 
1335043, 30, 1.21503730164516e-05, 12412.3815072934 
358, 13, 1.46625416049618e-05, 250.293159527386 
1447062, 28, 1.15114538966271e-05, 1279.41681107122 
2944128, 10, 1.17227797055238e-05, 819.084515749717 
1391654, 6, 1.34616679006529e-05, 28.947118084415 
1761016, 64, 1.271520484195e-05, 4020.24627964422 
222, 57, 1.42213120582505e-05, 10536.6762439367 
3039153, 54, 1.2665121521841e-05, 20107.8893649417 
191495, 41, 1.38811771238201e-05, 10792.2964834852 
28056, 47, 1.39844492923869e-05, 32737.1329486925 
2843216, 114, 1.53069034134395e-05, 1560.14832298972 
2991972, 58, 1.22794307255916e-05, 2225.58955039394 
53461, 219, 1.65215523650602e-05, 3363.10969111218 
715473, 6, 1.18200515354247e-05, 1708.93345017434 
423349, 71, 1.23505582452327e-05, 2295.65543664735 
1325120, 57, 1.26707381972074e-05, 13882.721037768 
1235591, 22, 1.39842537302997e-05, 319.99062458813 
78587, 57, 1.27914859869271e-05, 28469.6720262206 
2872652, 68, 1.27422622612419e-05, 48024.7727995719 
80816, 16, 1.39842537302997e-05, 840.056698441585 
2840468, 54, 1.2784617548166e-05, 20325.2955155683 
47421, 212, 2.07275365322831e-05, 51.554830316583 
2686094, 57, 1.55489558876121e-05, 1585.06367816822 
164546, 104, 1.4760365466649e-05, 5040.57462259605 
879274, 121, 1.72149632460535e-05, 624.709208039785 
384, 19, 1.3999916000504e-05, 350.721784245908 
106592, 61, 1.4801000547637e-05, 1797.37971757796 
406548, 101, 1.50475502588179e-05, 3700.07614714831 
2654248, 35, 1.21617512921861e-05, 10241.1177613491 
2884022, 55, 1.4159091552686e-05, 16076.4967303981 
420952, 84, 1.34367063945286e-05, 328776.466165456 
85009, 11, 1.28974011736635e-05, 33285.8154750918 
47760, 44, 1.34740019133083e-05, 170.703782398906 
2010829, 38, 1.22261345852895e-05, 8220.70924272308 
2991728, 20, 1.22050944064052e-05, 5358.1718317305 
1750527, 81, 1.53912454595826e-05, 715.370012650508 
2918171, 76, 1.57339081454442e-05, 1657.00017674261 
593909, 37, 1.2187096302435e-05, 3120.88718943673 
2705547, 59, 1.27203805937874e-05, 1212.97036292928 
2991729, 21, 1.25034384455725e-05, 26272.0188033833 
1404367, 32, 1.23117836080913e-05, 14.1155644980119 
2527974, 152, 1.56201187129022e-05, 5189.86640221266 
1882747, 57, 1.20742323806764e-05, 543.256419476534 
40324, 16, 1.43766982474805e-05, 20070.9947737333 
82633, 118, 1.49734221756382e-05, 13196.5116768095 
1197460, 66, 1.26937381789563e-05, 4251.31374954223 
433659, 174, 1.57957920010109e-05, 10312.5593977982 
2771436, 50, 1.80293879022807e-05, 70.1065672250795 
34072, 94, 1.49276011344977e-05, 8799.2100874223 
3074437, 56, 1.29230689704191e-05, 4484.42457927105 
940614, 109, 1.2958907304936e-05, 17734.3112141384 
1850238, 72, 1.23508633253464e-05, 2959.53665383693 
1325112, 54, 1.26770026494936e-05, 3133.45218286225 
161492, 74, 1.5781333838336e-05, 1252.25736229423 
2774151, 63, 1.53167503982355e-05, 7422.51740590357 
1234841, 88, 1.27642193403451e-05, 6825.43210004976 
2806348, 38, 1.21561333770954e-05, 831.626497854336 
391953, 63, 1.54695790727534e-05, 1240.32875554984 
2045, 142, 1.53565011747723e-05, 4504.22121829169 
2997354, 83, 1.29354392228388e-05, 881.564987170315 
1813880, 172, 1.69070282516442e-05, 13252.7817692416 
2201350, 88, 1.26117718278241e-05, 5610.53395699607 
504468, 8, 1.15484109386548e-05, 0 
204441, 32, 1.42541515216307e-05, 1426.52895666248 
2716225, 251, 1.73301214841516e-05, 9722.51907688968 
940615, 120, 1.29740389480649e-05, 15185.8068609907 
1547487, 4, 1.15681828698348e-05, 4461.40696979891 
3014784, 74, 1.29332643559234e-05, 6217.89132206087 
2944810, 170, 1.78743788653344e-05, 2133.76596759448 
2744517, 21, 1.21894731709696e-05, 9400.86551838422 
2830997, 49, 1.75561797752809e-05, 8.54042630720707 
1325095, 54, 1.26826298701299e-05, 1056.53215362616 
94, 73, 1.47279743144128e-05, 3264.61526506922 
2602016, 51, 1.42462318716699e-05, 6446.88513634102 
83627, 70, 1.26945438850382e-05, 5401.27949160629 
135621, 63, 1.47765053564832e-05, 16195.8493877142 
2735134, 89, 1.29402934858563e-05, 14326.5093751513 
244734, 55, 1.28907508862391e-05, 1691.12380343611 
1882682, 147, 1.62098199089008e-05, 1664.99988632484 
69395, 66, 1.26124080870761e-05, 3636.24222691219 
2483404, 46, 1.26773240704352e-05, 5832.37611882672 
2917991, 40, 1.21701879077013e-05, 866.729802209282 
2598579, 202, 1.61186331399097e-05, 11125.473400881 
47420, 354, 1.75765458572081e-05, 3810.4888344083 
161493, 93, 1.61762564907229e-05, 1367.86504300378 
2898431, 145, 1.58363158394831e-05, 15374.6058831642 
1034889, 169, 1.56042755715066e-05, 8336.21419038426 
2865837, 46, 1.2688906089406e-05, 5875.25481058796 
2812560, 112, 1.49577443721487e-05, 11503.1419827609 
40137, 50, 1.26778062324095e-05, 1571.35575547222 
1806508, 94, 1.72753342777183e-05, 1729.00776383483 
2184519, 229, 2.12974400477063e-05, 64.3904681573779 
912, 60, 1.26827907212703e-05, 3165.69139670762 
2684469, 85, 1.3802241484017e-05, 1386.27808445376 
351604, 83, 1.78192768937437e-05, 7264.18869151081 
83656, 72, 1.37976709531431e-05, 1173.42700809447 
92647, 72, 1.43010368251698e-05, 193273.629881523 
3012344, 85, 1.29362759048925e-05, 6497.5862347461 
2763071, 116, 1.29726924823247e-05, 14502.9343317092 
2843330, 214, 1.70241743275451e-05, 13678.9207680104 
2482763, 69, 1.25779834976857e-05, 166.011913181735 
2884263, 136, 1.58318029257172e-05, 1354.0535460383 
2211140, 91, 1.28113149533668e-05, 5806.5264681057 
85015, 123, 1.55021935603888e-05, 14778.9831891356 
310581, 71, 1.25751364402304e-05, 329.427917111147 
1404443, 70, 1.27279901230797e-05, 2363.92217433615 
311231, 89, 1.43069703559574e-05, 142967.058994752 
2486273, 78, 1.27942681678608e-05, 375.538100188554 
2745, 143, 1.54602516928976e-05, 3577.89578316097 
2589974, 46, 1.2688906089406e-05, 5875.25481058796 
2899123, 86, 1.29367779660798e-05, 7942.80988207952 
1387353, 46, 1.4792899408284e-05, 2064.79289924883 
193462, 77, 1.402013291086e-05, 7998.85557987938 
2704468, 98, 1.402839346838e-05, 14985.8514124168 
658062, 15, 1.16692922574246e-05, 38.633095017815 
2748629, 69, 1.27043817412626e-05, 2440.67261732144 
400770, 41, 1.22678312927841e-05, 1229.52277073526 
2705548, 64, 1.28920803950133e-05, 299.627396910392 
2911537, 37, 1.26591893055169e-05, 3582.8547643082 
169427, 85, 1.3448632946461e-05, 49391.7704222167 
1675686, 126, 1.67224080267559e-05, 5252.75020000697 
748811, 204, 1.82225704757913e-05, 8622.841791551 
467094, 75, 1.70648464163823e-05, 181.293680689933 
435897, 12, 1.49342891278375e-05, 45.4964029025569 
2931390, 139, 1.59803122553015e-05, 10047.1897451886 
1592106, 112, 1.29686547614416e-05, 11518.0184608844 
2657486, 41, 1.21703360229776e-05, 1017.19494027821 
1333528, 98, 1.38625116098535e-05, 39944.9582102829 
141349, 20, 1.20238553289727e-05, 2358.17434158874 
1404411, 70, 1.27045431446285e-05, 2691.56870074018 
206389, 161, 1.74134118097759e-05, 1126.25042059018 
380, 67, 1.49837426392364e-05, 5449.87479361502 
2831106, 40, 1.21701879077013e-05, 866.729802209282 
386874, 164, 1.77619893428064e-05, 1657.61416546043 
1725411, 98, 1.40285902669641e-05, 8324.75385578721 
31989, 55, 1.48840532253743e-05, 6093.72561336164 
46165, 141, 1.60374635147705e-05, 971.393378960231 
398053, 80, 1.26047772105628e-05, 656.394123362032 
105560, 172, 1.78743788653344e-05, 375.476185671042 
242606, 40, 1.26599906316069e-05, 5106.34373233432 
3019544, 199, 1.64587379439745e-05, 6821.76918659753 
292462, 22, 1.24181951395184e-05, 17341.2096758894 
2801335, 40, 1.21701879077013e-05, 751.217125564051 
379899, 1, 1.89433404686582e-05, 0 
51173, 100, 2.03185955786736e-05, 19523.2076692557 
558541, 26, 2.11447782969996e-05, 1263.67259774309 
573658, 82, 2.04922232012951e-05, 19984.3203200209 
60217, 14, 2.05225029244567e-05, 1864.27740328649 
74109, 12, 1.97863078749505e-05, 1099.24015312229 
745, 8, 1.89354490541743e-05, 7908.2847133878 
81461, 6, 1.74629784856105e-05, 194.544653343623 
85020, 31, 2.19399284758332e-05, 6801.67305361208 
875170, 49, 2.18007412252017e-05, 12495.148966565 
1442553, 29, 1.99429631254612e-05, 4843.82711038612 
1486034, 96, 1.98775542657231e-05, 61165.1221224716 
1660083, 72, 2.08864196499436e-05, 40976.0147663696 
1884904, 68, 2.17831703226088e-05, 23325.2713021889 
1903414, 47, 2.18871063056753e-05, 1955.02906551944 
206403, 4, 1.74031081951236e-05, 367.732671721403 
212667, 6, 1.98961421380394e-05, 21.6236175711727 
2169583, 21, 2.02351322365892e-05, 2724.39939645214 
2483366, 50, 2.08776984425237e-05, 14489.8655323118 
2506420, 39, 1.90385530699667e-05, 12181.964540669 
2571116, 64, 2.14279592011657e-05, 18591.2960914226 
2576926, 100, 2.25662318905989e-05, 8810.68389952853 
2583805, 32, 2.04632888597855e-05, 12723.7603043426 
2738983, 3, 1.88893086513034e-05, 149.316576130811 
2744027, 89, 2.14573856321346e-05, 10138.4625299324 
2777185, 76, 2.057951926243e-05, 31080.9244621458 
2779362, 200, 2.09226906580186e-05, 38835.7633186218 
2793103, 8, 2.00698430538273e-05, 321.485400341007 
2820710, 263, 2.1117094287826e-05, 158813.535799518 
282132, 39, 2.06002925241538e-05, 42322.8171795239 
2823317, 49, 2.02470135654991e-05, 11244.2437782869 
2855394, 35, 1.91435189616555e-05, 12694.3887483704 
2864206, 127, 2.22192596542683e-05, 36863.0792330335 
3028318, 39, 1.96668436682597e-05, 693.059605018358 
3054208, 79, 2.06936511878156e-05, 45438.9705865596 
31953, 54, 2.13196887325445e-05, 13091.5535725651 
39669, 9, 1.71567786432419e-05, 780.475529322521 
46867, 59, 1.95786670843449e-05, 7154.84185357385 
555319, 1, 1.40548137737175e-05, 0 
626, 62, 2.08541875208542e-05, 2802.02463140948 
651457, 21, 2.07978037519238e-05, 1064.28910569254 
72360, 26, 1.99230968461738e-05, 31169.5219349994 
76594, 149, 2.10619431748773e-05, 14601.1173734186 
810, 24, 1.93858560794045e-05, 3856.47196564047 
82135, 42, 1.99389867006959e-05, 16256.772656443 
83559, 30, 1.89883032052256e-05, 4046.36178864936 
84022, 111, 2.17826958264355e-05, 27415.2174508997 
875932, 186, 2.29074082558299e-05, 19532.1057080175 
1055323, 68, 2.17042149585449e-05, 22161.9684832508 
118883, 12, 1.85085787262396e-05, 822.345528292631 
1304, 168, 2.12454056810215e-05, 26001.21820015 
137583, 24, 2.02852100533501e-05, 3438.40491536859 
142058, 15, 1.89746119691852e-05, 6861.59493517854 
1505907, 28, 1.88928773852258e-05, 25620.3493909291 
1601, 21, 1.88993045055942e-05, 7203.90767588124 
1617283, 50, 2.0987680231704e-05, 436.714584577257 
1642, 104, 2.07904530239714e-05, 21563.5809240134 
169402, 7, 1.47002616646576e-05, 12023.917194346 
1763536, 9, 2.06543291473893e-05, 141.918588824192 
186824, 74, 1.97519159358458e-05, 40032.3816348679 
1879050, 105, 2.12897319622746e-05, 44510.6270747705 
1918946, 57, 2.10291674552604e-05, 3403.9330639382 
2039, 44, 1.99278611426636e-05, 5051.98855633765 
2058137, 177, 2.05939289097574e-05, 93992.2625142087 
225148, 27, 1.87744067287474e-05, 6542.18169275421 
2331, 156, 1.89093109447092e-05, 143679.169192764 
246969, 56, 2.06436696187114e-05, 12060.7967623836 
