"","X1ayWM2CHIPOOB100705","oAVVM2CHIPOOB051360","X3xfYM2CHIPOOA051365","jYxWM2CHIPOOB051110","hoQoM2CHIPOOA051115","eBCjM2CHIPOOBXX1180","j1iWM2CHIPOOBXX1561","nodos","degrees","closeness","betweenness"
"Kaustia",0.000401688877254208,0.000547977647656051,0.000523706652859855,0.000653786544435815,0.000777230158105152,0.00048341306660895,0.00041703280800665,"v_68",56,9.88630746416214e-05,2910.65840838098
"Sandaracinobacter",0.000154594283884978,0.000241086782807531,0.000193414388840287,0.000203048721291468,0.000211706879041735,0.000136530322386787,0.000200318323162168,"v_111",56,0.000114692051840807,3956.47994708338
"Roseivivax",0.000404842856906309,0.000438833059803802,0.000441812801263934,0.000463089773105514,0.000515920459577793,0.000364243106070513,0.000359052178289486,"v_153",56,0.000102933607822954,2869.00389186753
"Actibacterium",0.000120442597964579,0.000124510008024257,0.000114496143226525,0.000126336611006324,0.00015243918029551,0.000103918801531476,9.98027232836427e-05,"v_167",56,0.000124393581291205,13240.5350509539
"Paludibacterium",0.000186971856251069,0.00033536699679773,0.000244129064710115,0.000302947825363364,0.000285497465142513,0.000224143363490607,0.000229546263552378,"v_376",56,0.000109781534745856,1001.51598474086
"Hafnia",1.7741135543064e-05,1.94572983699878e-05,2.01823710094213e-05,2.36203955397759e-05,1.98411277942495e-05,1.53322821931686e-05,1.54456595558018e-05,"v_481",56,0.000127828198900678,9256.24072277704
"Sinimarinibacterium",6.45087400718634e-05,0.000106639356302465,9.13381662349451e-05,0.000157108135470986,0.000135154898866499,9.13447076693536e-05,9.40997105245774e-05,"v_585",56,0.00012453300124533,4517.47561188053
"Rothia",0.000225854511649618,0.000268560822136827,0.00026560517745091,0.000332202443692444,0.000365731304083693,0.000283363289421893,0.000295843786876512,"v_816",56,0.00010680337498665,4248.69879584889
"Epidermidibacterium",0.000188006755824415,0.000217036559929606,0.000232485389127757,0.000282794643847775,0.000285395191287904,0.00025845847125627,0.000276833744346295,"v_964",56,0.000110680686220255,11703.5071194016
"Ammonifex",1.81353829995766e-05,3.24009947105376e-05,3.79066327292336e-05,3.25051314767558e-05,3.56935752587273e-05,3.1962535365653e-05,2.68516850739324e-05,"v_1224",56,0.000130736043927311,7241.9765902112
"Chlorobium",2.41969376434568e-05,2.94782245691231e-05,3.27316658037409e-05,3.35886358593143e-05,3.60515337498607e-05,2.98533325242648e-05,1.99605446567285e-05,"v_1622",56,0.00013159626266614,6521.64645879639
"Niveispirillum",0.000131727931407251,0.000194656491418204,0.000162235213114194,0.000181378633640297,0.000185013402988647,0.000114464815738417,0.000164199242354755,"v_181",55,0.0001179106237472,6422.88966043535
"Glaciimonas",2.0648710534844e-05,2.33821611313158e-05,2.48398412423647e-05,2.53540025518695e-05,2.34207127055832e-05,1.95506878759451e-05,1.99605446567285e-05,"v_267",55,0.000130497194310322,9632.21208532316
"Sulfuritalea",0.000189189498193952,0.000363592605591961,0.000243740942190703,0.000357989847997337,0.000306668153046687,0.000206377385711222,0.000274695114561645,"v_354",55,0.000108154877784988,1356.48155479218
"Spongiibacter",5.19421023955264e-05,5.93739877298769e-05,4.91621857921801e-05,6.82607761011872e-05,6.35632006398252e-05,4.1048332220864e-05,3.87329616553185e-05,"v_563",55,0.000132135306553911,11036.3283771787
"Nitratifractor",1.49814033474763e-05,1.97078215249662e-05,2.30286028184422e-05,2.23201902807056e-05,2.90457747091076e-05,2.04430429242248e-05,1.68714127455682e-05,"v_752",55,0.000128932439401753,9979.46208528923
"Lactobacillus",4.03118024284066e-05,6.24637733079436e-05,7.47782720733686e-05,6.69605708421169e-05,6.67848270600255e-05,5.99500346071512e-05,4.87132339836827e-05,"v_1082",55,0.000128816179312122,1705.97713498322
"Oscillibacter",1.97123728256267e-05,3.12318866539718e-05,2.79448213976602e-05,3.81393542660601e-05,3.6409492240994e-05,2.96910861518503e-05,2.61388084790493e-05,"v_1130",55,0.000132608407373027,9194.76452685204
"Aurantimonas",0.000442444208071192,0.000472904208880862,0.000463806410697278,0.000552370534228337,0.00057027901330276,0.000413403756912101,0.000414894178222,"v_52",54,0.000100512614333099,2007.05277607201
"Hankyongella",0.000174898027895373,0.00029653590777608,0.000228733538106775,0.000283878148230334,0.000265912021984788,0.000166789270842088,0.000251645437993756,"v_95",54,0.000110913930789707,1462.15240057995
"Halothiobacillus",6.58886061696573e-05,0.000100626800582984,8.62925734825897e-05,0.000107483634749806,9.6086286405657e-05,6.77378604830464e-05,8.91095743603952e-05,"v_520",54,0.000126198889449773,5692.11010542149
"Lachnoclostridium",3.21311677057715e-05,4.40085675578694e-05,5.26552884668876e-05,5.11414068567625e-05,4.71993839022998e-05,4.32386582484596e-05,4.22973446297343e-05,"v_1164",54,0.000132520540683806,6787.56642356934
"Sedimentisphaera",1.23202330160167e-05,1.37787735238111e-05,1.25492947943196e-05,1.25686508376789e-05,1.51876674095158e-05,1.22496011172934e-05,1.0217897859992e-05,"v_1430",54,0.00012190661952944,4201.28248454606
"Sulfurihydrogenibium",4.53384574989414e-06,6.01255571948121e-06,7.11557952255238e-06,9.53483856651503e-06,8.07963451415317e-06,5.11076073105619e-06,3.32675744278809e-06,"v_1690",54,0.000111669458403127,10307.5392924366
"Crenobacter",0.000183029381685944,0.000346390015616778,0.000264311435719536,0.000337186563852213,0.000320168301855145,0.00025375332645625,0.000286338765611403,"v_386",53,0.000107828337287039,1089.44771337302
"Citrobacter",0.000348071223168504,0.000392987322442758,0.000407140522863133,0.00083364827194053,0.000444942404478777,0.000338364809670403,0.000332438118747181,"v_429",53,0.000101020305081321,3419.24568787866
"Oleiphilus",6.70220676071308e-06,8.26726411428666e-06,7.63307621510164e-06,1.23519499611672e-05,9.15350998755327e-06,7.38220994485895e-06,4.51488510092669e-06,"v_550",53,0.000114902907043548,4181.60534151128
"Oceanisphaera",8.42703938295542e-06,1.21086191572885e-05,1.12555530629465e-05,1.53857622323311e-05,1.11478501524392e-05,8.59905773796757e-06,6.17826382232074e-06,"v_580",53,0.00011846937566639,5764.53610398459
"Shewanella",0.000353984935016192,0.000405262957036699,0.000374408857059392,0.000469807500277377,0.000402549891743125,0.000309241585822003,0.000300358671977439,"v_587",53,0.000104668201800293,10383.14359755
"Hydrogenimonas",1.60163029208217e-05,2.43842537512293e-05,2.43223445498154e-05,2.27535920337291e-05,2.5875285216212e-05,2.24711225794058e-05,1.87724169985899e-05,"v_754",53,0.000128287363694676,8088.01598297416
"Cyanobium",0.000144885940268356,0.000206097048828884,0.0002284747897605,0.000223418603683568,0.000259622179926301,0.000206945248014672,0.000192239055086826,"v_1293",53,0.000115848007414272,3471.9240215632
"Thermogutta",6.13054794876991e-05,5.67017407434408e-05,6.28758481447355e-05,6.69605708421169e-05,8.13077144145793e-05,5.4839273876095e-05,3.30299488962532e-05,"v_1406",53,0.000130497194310322,4749.59392608912
"Nitrospirillum",0.000272277149653969,0.000352235555899607,0.000340124701178004,0.000426033923222013,0.000435124114436261,0.000317840643559971,0.000384953361236907,"v_179",52,0.000105429625724829,5125.79865446407
"Oleidesulfovibrio",4.00161168360222e-05,5.95410031665292e-05,6.90858084553267e-05,6.69605708421169e-05,6.53018561681873e-05,4.92417740277954e-05,3.56438297441581e-05,"v_715",52,0.000130565347956652,2891.94789866949
"Ruminococcus",9.65906268455709e-06,1.82046825950959e-05,1.83711325854989e-05,1.97197797625652e-05,1.68751860105731e-05,1.3466448910402e-05,1.28317787078969e-05,"v_1134",52,0.000125470514429109,5304.79522694995
"Haematobacter",0.000129313165736111,0.000128184347630606,0.000120576729363978,0.000143455980250749,0.000136740143612947,0.000107407098538387,0.000104555233916197,"v_130",51,0.000123685837971552,24158.0309539921
"Acidiphilium",0.000312243985557927,0.000416620006729052,0.000454362096058254,0.000549336721957173,0.000578358647816913,0.00049752850100901,0.000499251241949841,"v_186",51,9.98601957259836e-05,9560.46110953998
"Rhodospirillum",0.000423027520837949,0.000607602158540906,0.000566270755822032,0.000734182569621658,0.00076766755269916,0.000526002739367752,0.000555093241882355,"v_207",51,9.74563882662509e-05,3424.48783595267
"Iodobacter",1.43407512306434e-05,2.45512691878816e-05,1.90180034511854e-05,2.60041051814046e-05,1.71308706470969e-05,1.56567749379975e-05,1.37822808344078e-05,"v_374",51,0.00012701638511368,13148.9955672073
"Pantoea",0.00045757345421486,0.000461463651470183,0.00046031330802257,0.000524416121158327,0.000514181804049431,0.000427519191312161,0.000419646688854555,"v_469",51,0.000100553041729512,1632.72159825051
"Pseudodesulfovibrio",0.000406222723004103,0.000536453582527045,0.000575068199595369,0.00062518202873627,0.000681246145554104,0.000512941906388386,0.000434854722878729,"v_708",51,9.88142292490119e-05,2265.49409208909
"Desulfovibrio",0.000374781488347228,0.000517246807312036,0.000546994004024572,0.000611746574392544,0.000638188852763491,0.000502558138553859,0.000413230799500606,"v_709",51,9.88142292490119e-05,2265.49409208909
"Sulfurovum",1.1778142763312e-05,1.72860976935085e-05,1.64305199884391e-05,1.77694718739598e-05,1.57501736098682e-05,1.31419561655731e-05,1.11683999865029e-05,"v_753",51,0.00012298610257041,4206.31922789081
"Ruthenibacterium",2.53303990809303e-05,3.93321353316062e-05,4.06234903651172e-05,4.24733717962942e-05,4.50516329554996e-05,4.12105785932785e-05,2.6376434010677e-05,"v_1127",51,0.000132837407013815,17653.3475255309
"Jonquetella",1.7741135543064e-05,2.5469854089469e-05,2.66510796662871e-05,2.81711139465217e-05,2.76650776718789e-05,2.68517746345968e-05,1.85347914669622e-05,"v_1665",51,0.000130072840790843,10835.3136116601
"Sulfuricella",5.93835231372005e-05,0.000150898447015313,7.49076462465059e-05,9.90323005658493e-05,8.7086187200018e-05,5.46770275036806e-05,6.22578892864628e-05,"v_366",50,0.000126135216952573,4401.76954115719
"Jeongeupia",0.000225115297668657,0.000415283883235834,0.000302347442621907,0.000394828997004327,0.00034885611807312,0.000287906187849499,0.000289190271990936,"v_375",50,0.000106951871657754,3089.60894170877
"Marinobacter",0.000398387054805916,0.000498958616998614,0.000489163748632192,0.000554537542993454,0.000561381187951731,0.000394096438594778,0.000366180944238317,"v_424",50,0.000100502512562814,1869.769650212
"Pajaroellobacter",7.93423006231475e-06,1.16075728473318e-05,1.61717716421645e-05,1.34354543437257e-05,1.35512857357632e-05,1.20873547448789e-05,7.36639148045934e-06,"v_695",50,0.000121654501216545,6316.05885399097
"Paradesulfovibrio",8.62416311121169e-06,1.21921268756147e-05,1.06086821972599e-05,1.30020525907023e-05,1.26308210442774e-05,1.16006156276355e-05,1.04555233916197e-05,"v_717",50,0.000120743781695243,4812.1427736664
"Helicobacter",3.31167863470529e-05,4.05847511064981e-05,4.89034374459054e-05,5.28750138688561e-05,4.87334917214428e-05,4.85116653519302e-05,3.42180765543918e-05,"v_750",50,0.000132170235263019,5030.90732179236
"Streptomonospora",0.000221665632424172,0.00027691159396944,0.000290833141212686,0.000357556446244314,0.000434612745163214,0.000355076186029095,0.00038471573570528,"v_936",50,0.000100381449508131,1366.50397969343
"Salinibacter",0.000135818248768568,0.000213863266633213,0.000240377213689133,0.000193080480971929,0.000242644720061119,0.000183419524014572,0.000190100425302177,"v_1616",50,0.000116618075801749,2072.50907894928
"Mesotoga",4.58312668195821e-06,7.59920236767764e-06,8.02119873451359e-06,9.53483856651503e-06,8.84668842372467e-06,7.13884038623722e-06,4.99013616418213e-06,"v_1680",50,0.000114573785517874,6457.69460120734
"Aquabacter",0.000234330831964638,0.000258289372782713,0.000252797134310315,0.00029232948241429,0.000310810244158373,0.00028612147775294,0.000274695114561645,"v_45",49,0.000107020547945205,2670.76320260235
"Pigmentiphaga",0.000398879864126557,0.000530608042244216,0.000459795811330021,0.000608929462997892,0.000533511562570633,0.000409996583091397,0.000463607412205683,"v_323",49,0.000100694794079146,1870.65703991656
"Dechloromonas",0.000253895361994072,0.000462716267245075,0.000332491624962902,0.00041801599079108,0.000369464299776941,0.000279388253297739,0.000288239769864425,"v_346",49,0.000104569695702186,5069.23564592464
"Varibaculum",4.28744108957381e-06,6.76412518441636e-06,7.24495369568969e-06,9.75153944302674e-06,6.9546221134483e-06,6.8954708276155e-06,4.27725956929897e-06,"v_949",49,0.000112283853581855,9408.46819165009
"Stackebrandtia",0.000218955181160649,0.000260544081177519,0.000269486402645029,0.000314432971818484,0.000336890077083804,0.000267382021739067,0.000327685608114627,"v_962",49,0.000106860440265014,3155.3072176509
"Geobacillus",0.000152425922874159,0.000221128438127587,0.000233649756685993,0.000285395054365916,0.000296952136858781,0.000276143325849449,0.0003908939995276,"v_1002",49,0.000105932203389831,2805.08853938626
"Halomicronema",1.65091122414624e-05,2.33821611313158e-05,2.63923313200125e-05,2.31869937867525e-05,2.44434512516786e-05,2.23899993931986e-05,1.16436510497583e-05,"v_1320",49,0.000128584287000129,6890.58145696271
"Rhodocaloribacter",0.000260351164094465,0.00041904173056051,0.000472991976990027,0.000437519069677133,0.000536988873627357,0.000314839085670303,0.000378537471882959,"v_1614",49,0.000104231811548885,1431.14455235931
"Sulfidibacter",0.000115169538233724,0.000155240848368272,0.000213467385676571,0.000187662959059137,0.00020081471352582,0.000132879779007461,0.000138535684938961,"v_1641",49,0.000119602918311207,1845.94662702343
"Fretibacterium",2.74494791596852e-05,4.01672125148675e-05,4.26934771353143e-05,4.37735770553645e-05,4.82221224483952e-05,4.31575350622523e-05,3.49309531492749e-05,"v_1661",49,0.000131509731720147,5998.29596908386
"Aminomonas",2.85829405971587e-05,4.09187819798027e-05,4.24347287890396e-05,4.35568761788528e-05,5.26198981966051e-05,4.27519191312161e-05,3.68319574022967e-05,"v_1662",49,0.000131509731720147,5998.29596908386
"Stappia",0.00055924001706303,0.000615952930373519,0.000587876242735964,0.000750868537113059,0.000789707568367515,0.000578327194471422,0.000587410314183725,"v_57",48,9.51203272139256e-05,4333.64709742751
"Lichenicola",0.000171891891039465,0.000207767203195406,0.000207645547885392,0.00023252004049706,0.0002424401723519,0.000222845392511292,0.000235724527374699,"v_188",48,0.000110277900308778,6966.52843571014
"Oecophyllibacter",2.22749812929582e-05,2.89771782591664e-05,2.85916922633468e-05,3.87894568955952e-05,3.45685628580224e-05,2.83931151725344e-05,2.87526893269542e-05,"v_198",48,0.000130446125750065,9997.9670189836
"Parvularcula",2.71045126352367e-05,4.1169305134781e-05,4.15291095770784e-05,4.07397647842006e-05,4.97050933402334e-05,3.20436585518603e-05,3.51685786809027e-05,"v_232",48,0.000131164742917104,10884.6416763618
"Candidatus_Vallotia",1.18767046274401e-05,1.54489278903337e-05,1.48780299107913e-05,1.79861727504715e-05,1.52388043368205e-05,1.42776807724744e-05,1.47327829609187e-05,"v_303",48,0.000123487280810077,5410.65507556965
"Tepidimonas",0.000222404846405133,0.000420878900363684,0.000297560598215827,0.000375325918118274,0.000339191238812519,0.000264542710221814,0.000265902969891419,"v_317",48,0.000106723585912487,1225.94748209397
"Sulfuriflexus",2.60696130618913e-05,4.08352742614765e-05,2.988543399472e-05,3.33719349828026e-05,3.52844798402891e-05,2.32823544414782e-05,1.49704084925464e-05,"v_521",48,0.000130089761935736,6403.02225615339
"Pseudohongiella",1.48335605512841e-05,1.65345282285733e-05,1.65598941615764e-05,1.49523604793077e-05,1.85627046116304e-05,1.1438369255221e-05,9.74264679673655e-06,"v_632",48,0.000123243776189302,2366.80276002989
"Thiomicrospira",1.64105503773342e-05,2.09604372998581e-05,1.79830100660869e-05,1.8419574503495e-05,1.82558830478018e-05,1.71169922897279e-05,1.40199063660355e-05,"v_649",48,0.000126919659855312,9571.66562010643
"Acidipropionibacterium",0.000344473715127827,0.000447768385664698,0.000428616635603928,0.000501662529124598,0.000599733883430306,0.000443175966250159,0.000473112433470792,"v_892",48,0.000100704934541793,10182.2141384429
"Desulforamulus",1.89238779126016e-05,2.86431473858619e-05,2.75566988782483e-05,3.72725507600133e-05,3.44662890034129e-05,2.42558326759651e-05,2.85150637953265e-05,"v_1187",48,0.000128700128700129,5158.03973492236
"Thermincola",4.58312668195821e-06,7.34867921269925e-06,1.08674305435345e-05,8.88473593697992e-06,9.56260540599141e-06,7.13884038623722e-06,6.41588935394846e-06,"v_1218",48,0.000115061557933494,10479.430400345
"Alistipes",0.000310026343615044,0.000448018908819676,0.00044970462582531,0.000504913042272273,0.000487744012632867,0.000413160387353479,0.000448399378181509,"v_1588",48,0.000102385584109757,13716.9228654698
"Chloroherpeton",7.83566819818662e-06,1.37787735238111e-05,1.52661524302033e-05,1.21352490846555e-05,1.43694765726395e-05,1.28174634207441e-05,1.09307744548751e-05,"v_1624",48,0.000120962864400629,7623.03967237774
"Thermovibrio",6.11083557594428e-06,1.00209261991353e-05,1.13849272360838e-05,1.17018473316321e-05,9.76715311521047e-06,6.97659401382274e-06,6.41588935394846e-06,"v_1693",48,0.000117785630153121,5662.34609988319
"Thermosulfuriphilus",4.13959829338161e-06,8.93532586089568e-06,9.31494046588675e-06,7.58453067790969e-06,1.02273854609534e-05,7.46333313106619e-06,5.94063829069302e-06,"v_1696",48,0.000114863312657937,11020.0462788584
"Roseibium",0.000276564590743543,0.000265805067432065,0.000268710157606205,0.000322667605125929,0.000312753447395954,0.000252455355476935,0.000261863335853748,"v_59",47,0.000107677398514052,6783.59761827379
"Aquitalea",0.000117436461108671,0.000188309904825418,0.000134290391716534,0.000147789997780983,0.000139706085396623,0.000124199598083286,0.000101466102005037,"v_379",47,0.000120076849183477,1539.38787481585
"Granulosicoccus",2.22257003608941e-05,2.18790222014455e-05,2.31579769915796e-05,2.66542078109398e-05,2.66934760530883e-05,2.09297820414682e-05,1.6158536150685e-05,"v_522",47,0.000129015610888918,8603.34466848361
"Solidesulfovibrio",0.000221567070560044,0.000308561019215042,0.000312697376472893,0.000360806959391989,0.000394930489574715,0.000314433469739267,0.000261863335853748,"v_710",47,0.00010690613641223,4781.96894728101
"Desulfobacter",1.64598313093983e-05,2.2881114821359e-05,2.35460995109915e-05,2.23201902807056e-05,2.31650280690594e-05,1.59812676828265e-05,1.42575318976632e-05,"v_726",47,0.000125960448419196,4908.17214813759
"Alloactinosynnema",0.000312441109286183,0.000380878703285469,0.000363670800688995,0.000466990388882725,0.00050226689998742,0.000389553540167172,0.000403250527172242,"v_923",47,0.00010136847440446,2370.02454321623
"Denitrobacterium",2.08951151951643e-05,3.63258574718656e-05,3.55778976127619e-05,3.35886358593143e-05,3.68697245867369e-05,2.93665934070213e-05,2.16239233781226e-05,"v_985",47,0.000131078778345786,10131.0672446938
"Dialister",5.96299277975208e-06,7.09815605772087e-06,7.63307621510164e-06,9.96824031953844e-06,1.04830700974772e-05,8.19344180693136e-06,6.65351488557618e-06,"v_1255",47,0.00011368804001819,6392.98795760769
"Acuticoccus",0.00039818993107766,0.000476244517613907,0.000453715225192567,0.000547386414068568,0.000603518016050859,0.000467999661229574,0.000433428969688962,"v_77",46,0.000101183851057371,4546.73335868962
"Roseobacter",0.000101075191663401,9.82885844698525e-05,9.79362490649482e-05,0.000108133737379341,0.000119660409893155,8.05553239037905e-05,9.21987062715556e-05,"v_165",46,0.000123731749566939,3529.72124322584
"Acidibrevibacterium",0.000157107611420245,0.000217036559929606,0.000212949888984022,0.000264808471097304,0.000279923540066294,0.00025789060895282,0.000241427540133764,"v_190",46,0.000110071546505228,4844.36480080958
"Anaplasma",1.12360525106072e-05,2.42172383145771e-05,2.2122983606481e-05,1.62525657383779e-05,1.80513353385827e-05,1.52511590069613e-05,1.04555233916197e-05,"v_233",46,0.000124285359184688,6583.68052664393
"Thiomonas",0.000386066821789899,0.000648103401929078,0.000456820205347863,0.000684124667147454,0.000528346732912851,0.000394583177712021,0.000404676280362008,"v_312",46,9.97904400758407e-05,1201.86653519428
"Solimonas",0.000284301697077601,0.000694199662445101,0.000357719588724679,0.000833431571064019,0.000741741130555644,0.000490308537436566,0.000618776884358585,"v_583",46,9.75990630489947e-05,18355.5491507619
"Candidatus_Endoriftia",5.22870689199749e-05,7.73281471699944e-05,6.19702289327743e-05,8.29964357039831e-05,7.67565278844551e-05,5.87331868140426e-05,6.48717701343677e-05,"v_626",46,0.000128238009746089,3839.28737901815
"Geotalea",7.55476688542144e-05,0.000113152958331903,0.000119153613459468,0.000128937021524465,0.000123342268659098,0.000119413330097059,7.12876594883162e-05,"v_702",46,0.000126710593005575,11460.7313814883
"Microterricola",0.000279767851327707,0.000280251902702485,0.000283070690824447,0.000296880200821036,0.000366600631847874,0.000307051259794408,0.00031794296131789,"v_786",46,0.000103039670273055,2382.30642665956
"Thermoleptolyngbya",2.85336596650947e-05,3.78289964017359e-05,4.35990963472755e-05,5.30917147453678e-05,4.387548362749e-05,3.96692380553409e-05,3.87329616553185e-05,"v_1319",46,0.000130446125750065,3371.06404177733
"Gloeobacter",0.000182684415161496,0.000259625496275932,0.000283588187516997,0.000276293617552424,0.000319554658727488,0.000265921804387337,0.000225506629514707,"v_1323",46,0.000111919418019026,1503.45161147552
"Thermostichus",5.91371184768801e-06,7.59920236767764e-06,8.79744377333748e-06,8.0179324309331e-06,1.00228377517343e-05,6.00311577933585e-06,0,"v_1350",46,0.000112120192846732,3150.47223997322
"Thermosulfurimonas",9.21553429598049e-06,1.73696054118346e-05,2.05704935288332e-05,1.73360701209364e-05,1.9074073884678e-05,1.51700358207541e-05,1.35446553027801e-05,"v_1695",46,0.000123426314490249,4140.20318726379
"Nordella",0.000573038678040969,0.000583885966536286,0.000615821064133624,0.000816745603572617,0.0007874064066388,0.00057840831765763,0.000478577820698229,"v_54",45,9.5428953144384e-05,19425.454306344
"Methylovirgula",0.000259858354773824,0.000262297743262368,0.000270133273510716,0.000347154804171752,0.000313878459796659,0.000297640970194368,0.000334814374063458,"v_74",45,0.00010575296108291,4601.98164429401
"Roseicitreum",6.24389409251726e-05,6.17957115613346e-05,5.89946229506161e-05,6.5443664706535e-05,6.4279117622092e-05,5.40280420140226e-05,5.79806297171638e-05,"v_137",45,0.000127388535031847,2266.56885600786
"Salipiger",0.000545096389560643,0.000603677295779578,0.000598873047452635,0.00063666717519139,0.000700575904075306,0.000512374044084935,0.000482617454735901,"v_152",45,9.71817298347911e-05,1690.02018179643
"Asaia",5.64266672133565e-05,6.54700511676842e-05,7.01208018404252e-05,8.45133418395651e-05,7.9620195813522e-05,6.50607953382074e-05,7.88916765004032e-05,"v_194",45,0.00012685525815045,2860.47122220782
"Hyphomonas",0.000216491134557445,0.000242673429455728,0.000217477985043828,0.000271742899145678,0.000288003174580447,0.000199887530814642,0.000270180229460718,"v_225",45,0.000111681929863748,3973.19651469696
"Glycocaulis",5.53917676400111e-05,6.56370666043365e-05,6.68864475119923e-05,8.99308637523577e-05,8.56543532354845e-05,5.87331868140426e-05,7.81787999055201e-05,"v_229",45,0.00012685525815045,2860.47122220782
"Xylophilus",0.00031155405250903,0.000408269234896439,0.000326281664652311,0.000407614348718518,0.000358572134261025,0.000281578579325334,0.000326972731519744,"v_313",45,0.000104069101883651,4401.55558537238
"Plesiomonas",1.7691854611e-05,2.60544081177519e-05,2.13467385676571e-05,2.73043104404749e-05,2.00968124307734e-05,1.85772096414582e-05,1.80595404037068e-05,"v_449",45,0.000126214817619589,1880.51787122943
"Aequoribacter",8.27919658676322e-06,9.51987988917858e-06,8.27994708078822e-06,1.01849411960501e-05,9.51146847868664e-06,7.95007224830964e-06,6.65351488557618e-06,"v_562",45,0.000117219552221311,17866.8393509093
"Tolumonas",8.67344404327575e-06,1.26096654672453e-05,1.0220559677848e-05,1.19185482081438e-05,1.25285471896679e-05,8.92355048279653e-06,7.60401701208706e-06,"v_581",45,0.000117453605825699,3942.26233374327
"Desulfuromonas",0.000426477186082434,0.00061895920823326,0.000634968441757947,0.000762136982691668,0.000756264017910197,0.000574595527905889,0.000495924484507053,"v_705",45,9.71722864639005e-05,894.704605869929
"Arsenicicoccus",0.000267792584836139,0.000278164209744332,0.000291221263732098,0.000302947825363364,0.000371356366087217,0.000332605063449689,0.000323645974076955,"v_833",45,0.000103039670273055,3573.34515387342
"Kytococcus",0.000166963797833058,0.000178038455471305,0.000183840700028126,0.0002147505686231,0.000287133846816266,0.000209297820414682,0.000229783889084006,"v_857",45,0.000110253583241455,3985.06460030494
"Catenulispora",0.000355463362978114,0.00041169305134781,0.000446082148977465,0.000527233232552979,0.000567722166937522,0.000505965312374563,0.000613311497131147,"v_959",45,9.57854406130268e-05,1485.28202124045
"Parafannyhessea",5.24841926482311e-05,8.6179965312564e-05,9.32787788320048e-05,8.32131365804948e-05,9.20464691485804e-05,8.14476789520702e-05,7.17629105515716e-05,"v_990",45,0.000129132231404959,9790.10192037527
"Faecalibaculum",7.73710633405849e-06,1.0438464790766e-05,1.42311590451048e-05,9.53483856651503e-06,1.39092442268966e-05,9.49141278624722e-06,8.31689360697022e-06,"v_1261",45,0.000116972745350333,4995.44471954431
"Pseudanabaena",8.82128683946796e-06,1.98748369616184e-05,2.09586160482452e-05,1.27853517141906e-05,1.30910533900203e-05,1.21684779310862e-05,7.84164254371478e-06,"v_1322",45,0.00012370113805047,17294.1745645763
"Candidatus_Uabimicrobium",5.07593600259888e-06,8.6848027059173e-06,8.66806960020017e-06,9.53483856651503e-06,1.00739746790391e-05,6.73322445520102e-06,4.51488510092669e-06,"v_1433",45,0.000114311842706904,3065.82964497447
"Parvibaculum",0.000277796614045145,0.000330523549134814,0.000343747178025848,0.000472191209919006,0.000435584346782004,0.000343881186332495,0.000413468425032234,"v_69",44,0.000101853738032186,1078.42588905139
"Lonsdalea",2.92235927139916e-05,3.94991507682585e-05,4.04941161919799e-05,5.11414068567625e-05,4.58186868650711e-05,3.96692380553409e-05,4.03963403767125e-05,"v_478",44,0.000130429111777749,2861.47033301455
"Chromohalobacter",7.03238900554233e-05,8.2255102551236e-05,8.20232257690583e-05,0.000106400130367247,0.000102682950027972,7.09016647451288e-05,8.43570637278408e-05,"v_528",44,0.000125219133483596,3292.44867381534
"Thiothrix",5.84471854279832e-05,7.91653169731692e-05,6.88270601090521e-05,7.77956146677022e-05,7.65008432479313e-05,5.0783114565733e-05,5.20399914264708e-05,"v_655",44,0.000127991808524254,2860.86665865402
"Tomitella",0.000259365545453183,0.000297203969522689,0.000313085498992305,0.000338270068234772,0.000404493094980706,0.000365216584305,0.000348121403834611,"v_878",44,0.0001020199959192,3191.54872103262
"Enterocloster",1.30101660649136e-05,1.75366208484869e-05,1.87592551049108e-05,1.60358648618662e-05,1.67729121559635e-05,1.40343112138527e-05,1.40199063660355e-05,"v_1168",44,0.000123472033584393,5462.96806011763
"Rosistilla",0.000343290972758289,0.000294364707099601,0.000288375031923077,0.000361240361145013,0.000377799618927618,0.000228037276428555,0.000167525999797543,"v_1397",44,0.000107480653482373,4015.78338182845
"Thermodesulfobacterium",2.36548473907521e-06,4.75993994458929e-06,7.37432786882701e-06,4.98412015976922e-06,6.03415742196249e-06,4.29952886898378e-06,0,"v_1698",44,0.000104275286757039,14632.8256545352
"Phaeobacter",0.000254289609450585,0.000243174475765684,0.000256031488638748,0.000278894028070565,0.000290355473236466,0.000202564595959481,0.000210298595490533,"v_155",43,0.000110889332446219,3277.01766237263
"Serpentinimonas",0.000242856433211721,0.000456286172933963,0.000302347442621907,0.000325701417397093,0.000284986095869466,0.000232985790787197,0.000244516672044925,"v_283",43,0.000106541657788195,4655.50708454632
"Advenella",4.66690426646713e-05,6.44679585477707e-05,4.92915599653174e-05,5.69923305225785e-05,5.25687612693004e-05,4.20218104553509e-05,3.96834637818293e-05,"v_330",43,0.000129886998311469,4039.7536525348
"Oligella",1.00533101410696e-05,1.09395111007228e-05,1.03499338509853e-05,1.56024631088428e-05,1.19660409893155e-05,1.1438369255221e-05,6.41588935394846e-06,"v_331",43,0.00012013455069678,4046.31607274069
