degrees , closeness , betweenness
35795, 4, 1.51899503288624e-05, 33757.3363858958 
393005, 4, 1.54363866506128e-05, 196.028963008599 
488142, 1, 1.27702504246108e-05, 0 
52764, 1, 1.16307470428826e-05, 0 
75658, 1, 1.36332651670075e-05, 0 
1612, 8, 1.69733179441917e-05, 16917.1058746239 
1623292, 2, 1.10104268742499e-05, 7674 
191291, 1, 1.19277654524201e-05, 0 
2714930, 1, 1.36019260327262e-05, 0 
2714947, 2, 1.27705765915331e-05, 7674 
2912228, 2, 1.5620362704822e-05, 0 
51664, 1, 1.46019508206296e-05, 0 
700220, 2, 1.67106714347783e-05, 15346 
785, 2, 1.5620362704822e-05, 0 
165779, 2, 1.43055376736335e-05, 15346 
222136, 2, 1.08673208793836e-05, 7674 
225084, 3, 1.55332567026003e-05, 33.3451985405173 
246875, 1, 1.54175852977907e-05, 0 
2925318, 1, 1.16307470428826e-05, 0 
2955573, 2, 1.28546270229969e-05, 23129.9368733202 
3047865, 2, 1.54211516516053e-05, 34.0814284782546 
74706, 1, 1.2062289663824e-05, 0 
84377, 2, 1.57572128641886e-05, 180.355597427513 
1094892, 2, 1.53395407341504e-05, 7674 
157268, 3, 1.19259162085127e-05, 23018 
1574269, 3, 1.40787565642202e-05, 15347 
1625, 2, 1.39433065157071e-05, 2425.83459510346 
1660079, 3, 1.5420438248855e-05, 7674 
1737405, 1, 1.00307945392355e-05, 0 
1945657, 1, 1.37957674585437e-05, 0 
2592653, 2, 1.59560888435027e-05, 7674 
269258, 1, 1.33686265073126e-05, 0 
2823905, 1, 1.19277654524201e-05, 0 
2911527, 1, 1.00809500287307e-05, 0 
2961520, 2, 1.53341307081302e-05, 7674 
2991499, 8, 1.59726548149568e-05, 14636.3070275084 
505249, 1, 1.09311121313482e-05, 0 
712150, 1, 1.25165844744286e-05, 0 
994695, 2, 1.51260758421443e-05, 15346 
1524882, 4, 1.54292414984879e-05, 36468.047811149 
308354, 4, 1.68651128276048e-05, 548.45314661636 
317658, 2, 1.72684729489371e-05, 1513.77642941895 
417368, 3, 1.70459388050797e-05, 98.2029856443024 
53344, 3, 1.76438414171533e-05, 7730.65999580235 
589437, 3, 1.7057278340668e-05, 20.7597770028838 
70348, 3, 1.68259523489029e-05, 15347 
82688, 4, 1.57681451930809e-05, 30687 
861914, 2, 1.56118275205296e-05, 10083.9276333696 
97138, 2, 1.70209868768191e-05, 608.413727846045 
985782, 2, 1.64257555847569e-05, 114671.392967469 
1415657, 1, 1.39776078721888e-05, 0 
1896175, 32, 1.74871032613448e-05, 76025.6882833368 
1982152, 4, 1.42551674982181e-05, 31043.6185990342 
2583452, 6, 1.74040168470883e-05, 7112.02882061417 
2593672, 1, 1.36468468960247e-05, 0 
2856522, 8, 1.66780633432846e-05, 23506.1867976465 
29378, 2, 1.64836976230508e-05, 7674 
29382, 1, 1.64506152530105e-05, 0 
3070656, 4, 1.4157688332649e-05, 38358 
400060, 1, 1.46331470045948e-05, 0 
1032072, 2, 1.50575197253508e-05, 9.46059338412018 
1080223, 1, 1.36041465438666e-05, 0 
1322, 6, 1.83267662420966e-05, 61849.243542848 
157692, 1, 1.35902802315784e-05, 0 
1628248, 8, 1.68389856195063e-05, 99841.3010341755 
182262, 3, 1.57032709913475e-05, 13.1858361416433 
2563896, 1, 1.46440757391597e-05, 0 
2714928, 5, 1.56123149940673e-05, 186.169631797235 
472834, 1, 1.46453625459498e-05, 0 
650378, 21, 1.77352132659395e-05, 42251.5600327757 
69966, 4, 1.54473554127533e-05, 15348 
76634, 1, 1.31662102380451e-05, 0 
985043, 5, 1.73061280999602e-05, 5.92044460110471 
1244531, 3, 1.55014726399008e-05, 7730.24300096746 
182141, 4, 1.71606061126079e-05, 45494.3325760666 
1982895, 16, 1.71954260166796e-05, 293.729268487682 
2115968, 1, 1.58343097824366e-05, 0 
2508687, 4, 1.69819651530075e-05, 59.8952291329654 
2751179, 1, 1.14505564970458e-05, 0 
2781774, 1, 1.19774823332136e-05, 0 
322019, 6, 1.64403380133496e-05, 377.442770113434 
33045, 5, 1.6536032013758e-05, 23136.3150286396 
33970, 6, 1.72369214858226e-05, 35268.970150518 
526944, 2, 1.24080255109005e-05, 24.4050038197097 
556259, 1, 1.17303428779223e-05, 0 
65553, 2, 1.40668739186091e-05, 15346 
747548, 2, 1.64812525751957e-05, 66.1840851039092 
1032623, 12, 1.61337162401988e-05, 690.226812770991 
1303590, 2, 1.64981109662944e-05, 7674 
1340, 1, 1.51722045213169e-05, 0 
1547445, 3, 1.36063677801211e-05, 10766.3363858959 
1888195, 2, 1.27705765915331e-05, 7674 
2014347, 2, 1.14027685922142e-05, 36.9897186147186 
2948772, 2, 1.32483671387501e-05, 23016 
2955990, 2, 1.44908635105566e-05, 30684 
301953, 1, 1.40910564064988e-05, 0 
31899, 5, 1.57022846824213e-05, 17876.3115960788 
332101, 2, 1.64103910596189e-05, 746.691411761492 
76832, 4, 1.56570480201663e-05, 7720.19135206858 
109328, 3, 1.64744645799012e-05, 12.9049595592436 
1156568, 1, 1.01525934800045e-05, 0 
1193095, 3, 1.40142384662817e-05, 7674 
1235990, 1, 1.65922779538403e-05, 0 
1395624, 8, 1.72532781228433e-05, 98.7438804614269 
1583098, 4, 1.64997442539641e-05, 7697.50281323238 
2825845, 1, 1.47856815459909e-05, 0 
2911526, 1, 1.33686265073126e-05, 0 
29384, 1, 1.38102472034249e-05, 0 
2976343, 3, 1.74316244530828e-05, 4169.18997563709 
2991418, 1, 1.56035451254525e-05, 0 
3002962, 1, 1.49017971567371e-05, 0 
698776, 1, 1.49017971567371e-05, 0 
2745560, 1, 1.38709722164427e-05, 0 
2746231, 1, 1.22761143642814e-05, 0 
1196095, 27, 1.96927924379677e-05, 43691.1301997776 
1278212, 2, 1.31262880170117e-05, 30684 
1462615, 24, 1.77377299253242e-05, 2038.68025097743 
167642, 48, 1.88661447033299e-05, 38386.4919855408 
1755811, 1, 1.28897539345974e-05, 0 
2163644, 1, 1.54163968797213e-05, 0 
28110, 4, 1.7684404124003e-05, 16818.6466108688 
2845591, 8, 1.69987080981845e-05, 46076.5091120916 
2855394, 1, 1.8555285473067e-05, 0 
2878098, 1, 1.60122974444373e-05, 0 
367190, 1, 1.57475355106926e-05, 0 
45972, 18, 1.74864916851732e-05, 11701.4997094892 
71237, 16, 1.75895307113206e-05, 15493.9354586986 
89586, 18, 1.81818181818182e-05, 31667.2117492845 
985762, 1, 1.55712305943539e-05, 0 
102862, 1, 1.51867207313925e-05, 0 
1050714, 3, 1.47203862629355e-05, 15347 
1310, 1, 1.23184567437391e-05, 0 
1529069, 17, 1.76199034429291e-05, 53624.539386854 
1574161, 2, 1.6221915808257e-05, 4.11041726226757 
170573, 3, 1.86008444783393e-05, 13722.7590495478 
1904463, 1, 1.56276860085327e-05, 0 
2003121, 24, 1.77474887303447e-05, 28001.5633365213 
201, 23, 1.88019403602452e-05, 1553.44887745316 
2267275, 2, 1.47697397571855e-05, 0 
227, 13, 1.89257731178319e-05, 1491.7695128934 
267889, 3, 1.67131850316715e-05, 8734.47779813733 
2763062, 1, 1.43441153266872e-05, 0 
2904121, 2, 1.48641417444557e-05, 0 
2904123, 3, 1.71112746188464e-05, 23037.2653726089 
2925782, 7, 1.70073812034423e-05, 1000.52455325363 
294671, 1, 1.38854175345053e-05, 0 
2951137, 1, 1.53697185804528e-05, 0 
300825, 1, 1.39236981342245e-05, 0 
553981, 3, 1.69909098632232e-05, 9.42889052626474 
589873, 2, 1.77531600624911e-05, 0 
64160, 5, 1.9046893451678e-05, 365.755409341341 
658666, 5, 1.49173578375798e-05, 91999 
1293, 14, 1.74337517433752e-05, 8321.40356597907 
1308, 2, 1.8278862323609e-05, 7674 
134375, 5, 1.56159720161781e-05, 13087.2843670793 
1359, 2, 1.72619150368542e-05, 15346 
148814, 2, 1.70674676998174e-05, 0 
1504, 2, 1.59344774288127e-05, 669.993285131219 
1534743, 2, 1.88338104565316e-05, 1.51020184397671 
159, 27, 1.80157457617958e-05, 62514.481956947 
1870884, 1, 1.5420438248855e-05, 0 
2058135, 8, 1.77260963590598e-05, 8230.00899817622 
2740404, 1, 1.22764157776496e-05, 0 
286104, 1, 1.40660824553754e-05, 0 
29385, 6, 1.77572582793217e-05, 8028.19089998035 
33028, 1, 1.5037141740098e-05, 0 
34021, 1, 1.69113170533721e-05, 0 
51161, 5, 1.67776789758905e-05, 7255.83910903371 
753, 1, 1.56106089698559e-05, 0 
774, 1, 1.49934029027228e-05, 0 
813, 2, 1.23242257305185e-05, 7674 
851, 7, 1.80795863390646e-05, 69766.7541111422 
89059, 1, 1.60302651405854e-05, 0 
114186, 4, 1.64446637066272e-05, 23019 
115782, 3, 1.32273382627214e-05, 15347 
2006115, 1, 1.83793122461357e-05, 0 
2102, 2, 1.51871820183765e-05, 7674 
213, 1, 1.70569873948863e-05, 0 
247481, 1, 1.42478556977175e-05, 0 
2590551, 1, 1.5943623347842e-05, 0 
2785331, 5, 1.75521738367297e-05, 1212.13760007803 
3040675, 2, 1.20263135741001e-05, 15346 
3074145, 9, 1.6636167027117e-05, 1481.81790683129 
336988, 4, 1.51899503288624e-05, 23018 
480520, 11, 1.74025024798566e-05, 19425.9275691079 
489910, 2, 1.53739718656315e-05, 7674 
109472, 2, 1.62032536133256e-05, 7674 
114527, 1, 1.57470395565634e-05, 0 
1345, 4, 1.66245511371193e-05, 7770.1287915284 
1381597, 1, 1.67156993848623e-05, 0 
1476, 1, 1.53881664999615e-05, 0 
1591088, 3, 1.57995354936565e-05, 15347 
169402, 1, 1.51825704091703e-05, 0 
1699624, 1, 1.49934029027228e-05, 0 
1778262, 3, 1.361118294791e-05, 23018 
189834, 1, 1.47856815459909e-05, 0 
2588535, 1, 1.15693874009371e-05, 0 
2709304, 1, 1.52227854652844e-05, 0 
2762286, 3, 1.57830773844284e-05, 23070.0809612876 
2764325, 1, 1.66466906379012e-05, 0 
2764326, 9, 1.74901617839965e-05, 7789.14962188474 
2778053, 3, 1.51708234722981e-05, 4009.23508963981 
2782231, 7, 1.75112947851364e-05, 53.6491122674672 
2890406, 1, 1.46327187591454e-05, 0 
290335, 1, 1.31249097662454e-05, 0 
2908211, 4, 1.82555040344664e-05, 24230.0134360378 
2931922, 10, 1.80245133381399e-05, 8286.00439434098 
2983215, 4, 1.53560295450008e-05, 7979.27888038981 
33936, 1, 1.70668851227962e-05, 0 
54005, 4, 1.71106890474479e-05, 31427.8741584582 
856, 2, 1.50734074944982e-05, 0 
157687, 2, 1.68984571708603e-05, 7674 
1977865, 1, 1.55397740516853e-05, 0 
2066483, 1, 1.55195157911073e-05, 0 
2148, 6, 1.74231204808781e-05, 7756.42015303668 
2319, 2, 1.47208196552384e-05, 23016 
2575699, 33, 1.88274277968144e-05, 16429.919770305 
2594042, 2, 1.66223404255319e-05, 4.22089854931181 
2773709, 1, 1.56816007778074e-05, 0 
2864103, 2, 1.24553165518702e-05, 15346 
3072978, 1, 1.40171850688945e-05, 0 
511435, 16, 1.87606701311371e-05, 20013.8487063662 
59195, 1, 1.67799312022821e-05, 0 
658641, 1, 1.54576229267463e-05, 0 
68288, 11, 1.74049255939431e-05, 26951.372533263 
70255, 3, 1.67717697571448e-05, 3798.38307660752 
1076626, 1, 1.55530670648252e-05, 0 
1309, 3, 1.72292000482418e-05, 39.5477934298909 
1388755, 1, 1.23239219649261e-05, 0 
1452732, 3, 1.69428348751313e-05, 229.896362455695 
155085, 1, 1.26534227508541e-05, 0 
1749074, 3, 1.78393035535893e-05, 110.241540850679 
176102, 4, 1.68219897049423e-05, 35109.2635584409 
1965231, 1, 1.70163527149591e-05, 0 
2726954, 6, 1.7201341704653e-05, 46086.9806120412 
2787629, 1, 1.60122974444373e-05, 0 
2795384, 1, 1.522324894579e-05, 0 
28035, 1, 1.52755713063669e-05, 0 
28038, 1, 1.40910564064988e-05, 0 
28197, 7, 1.86866988077886e-05, 1902.52785806338 
2879107, 15, 1.87378204167291e-05, 2407.89782241712 
2969821, 1, 1.75281765437941e-05, 0 
377315, 1, 1.76435301175059e-05, 0 
431057, 5, 1.95936281521249e-05, 488.336630343411 
45056, 4, 1.96521568242115e-05, 2.31844621567109 
46867, 3, 1.57850704803397e-05, 38.1086807148451 
1354, 10, 1.95825010770376e-05, 98.8763790755615 
182773, 9, 1.74486573258188e-05, 23882.5603328388 
185007, 1, 1.72431630858365e-05, 0 
2016373, 3, 1.65939299404278e-05, 53688 
203804, 19, 1.92359481398838e-05, 52284.6991549338 
238836, 15, 1.98141433355129e-05, 12181.6751462274 
2483368, 4, 1.88707729468599e-05, 15415.9790817012 
265570, 6, 1.66259331304969e-05, 58420.7977530353 
2705458, 1, 1.59606729019695e-05, 0 
2781243, 116, 1.98747888303687e-05, 58958.0239560633 
2785025, 4, 1.74298014745612e-05, 28671.2375414841 
2816908, 1, 1.60670961937049e-05, 0 
2886360, 2, 1.63116171337226e-05, 9.15671539824178 
29466, 3, 1.66311868014902e-05, 778.242159704846 
3070996, 2, 1.76177304839591e-05, 455.060751100673 
33047, 2, 1.89519567895385e-05, 84.2233850926963 
401469, 6, 1.69811000356603e-05, 2940.51288592083 
43305, 1, 1.66727800193404e-05, 0 
572511, 1, 1.60743276912443e-05, 0 
89152, 7, 1.83415564644816e-05, 1809.24334795554 
1286, 1, 1.72431630858365e-05, 0 
1302659, 2, 1.64880461665293e-05, 7674 
1644130, 75, 1.94912776532502e-05, 15904.0332981069 
2059264, 4, 1.82448458310527e-05, 19664.3634459409 
227388, 1, 1.41928524794913e-05, 0 
2652177, 36, 1.96390345450618e-05, 17330.6865674811 
283734, 2, 1.64842410655413e-05, 7674 
29521, 4, 1.79781744961617e-05, 46084.5910588948 
2972483, 1, 1.83314696339206e-05, 0 
33959, 3, 1.79124796245544e-05, 5377.49726076997 
341027, 49, 1.88889518520617e-05, 50047.6818062966 
656519, 3, 1.88700607615957e-05, 27398.5737875024 
66219, 4, 1.8658805090122e-05, 17384.678439741 
718192, 2, 1.70753363841268e-05, 21.6848910653221 
731, 46, 1.9872813990461e-05, 22221.9956334336 
883811, 1, 1.86133085155886e-05, 0 
983548, 22, 1.91916477948797e-05, 69956.9843686579 
1679002, 2, 1.55894365977614e-05, 7674 
2108365, 4, 1.88718413255581e-05, 0.370540441717658 
217159, 5, 1.66866906955013e-05, 8446.98167234212 
2594883, 7, 1.92455735180908e-05, 26160.8016549054 
2714926, 26, 1.87828700225394e-05, 136875.599845785 
2738844, 51, 1.96374918995346e-05, 30545.8750398073 
2763022, 84, 1.98961421380394e-05, 64836.3724803181 
2778068, 2, 1.77075770722292e-05, 7674 
2785746, 1, 1.46442901912544e-05, 0 
2843733, 2, 1.68973150166439e-05, 15.0360537496744 
2864211, 1, 1.46455770357352e-05, 0 
2925411, 2, 1.66303570537659e-05, 2277.29202664201 
3031803, 2, 1.46748062925569e-05, 15346 
388640, 1, 1.47436086456521e-05, 0 
444, 3, 1.7660979831161e-05, 7677.93289790007 
461876, 6, 1.86560202977501e-05, 97.2662289498754 
470565, 11, 1.92815687484334e-05, 77.755743869922 
784, 4, 1.74249420620676e-05, 7695.69911154311 
83816, 2, 1.55306030533166e-05, 0 
1218, 2, 1.87055742611298e-05, 2.19897564031116 
1526927, 5, 1.71585449553878e-05, 44.0118564037945 
2029986, 1, 1.47856815459909e-05, 0 
2331, 3, 1.73265182361604e-05, 192.573667617426 
2545799, 4, 1.88757597493299e-05, 15368.9964872641 
2689569, 11, 1.957215274108e-05, 21538.2963094851 
2991940, 1, 1.3226288571164e-05, 0 
3018314, 41, 1.93191916850199e-05, 37236.7142943784 
3036714, 14, 1.87860457252353e-05, 1478.46179487683 
3057550, 2, 1.71438367906738e-05, 7198.83778334005 
313590, 28, 1.77072635194957e-05, 47092.7047414157 
327575, 13, 1.95262921523832e-05, 13.4807318707031 
45610, 5, 1.90574200064795e-05, 2305.61294141 
483, 1, 1.37515642404323e-05, 0 
726, 1, 1.59555796662093e-05, 0 
746691, 1, 1.74978127734033e-05, 0 
143222, 72, 1.90799641296674e-05, 76454.6550570385 
150247, 3, 1.67436876297636e-05, 16.0286637481759 
1563703, 1, 1.71600171600172e-05, 0 
1776742, 1, 1.55899226739835e-05, 0 
186490, 11, 2.00052013523516e-05, 43291.0562243231 
197, 2, 1.69428348751313e-05, 7674 
28125, 7, 1.89039490349534e-05, 7879.33083056483 
292691, 38, 1.89318642206698e-05, 45197.3121327138 
2998077, 1, 1.89053785802061e-05, 0 
34020, 19, 1.86730902096988e-05, 5458.25496611704 
42858, 2, 1.75395516890588e-05, 507.871528040619 
516075, 2, 1.573192794777e-05, 0 
652716, 18, 1.90501590688282e-05, 3696.08906996708 
953, 21, 1.94246421009693e-05, 7676.74916045338 
1173280, 18, 1.99119890085821e-05, 58546.7078351681 
1283, 1, 1.86219739292365e-05, 0 
140, 26, 1.70905113480995e-05, 4432.93469752984 
1577791, 2, 1.47464350493268e-05, 30684 
1705394, 11, 1.87638383307689e-05, 142.341667176501 
172045, 3, 1.70805862057186e-05, 12.6124162145158 
1849015, 3, 1.89472886429952e-05, 1.37701345624402 
188710, 2, 1.69428348751313e-05, 7674 
2008440, 1, 1.20084058841189e-05, 0 
206, 1, 1.72446498473849e-05, 0 
2487276, 2, 1.76762766690824e-05, 0 
2714110, 2, 1.8507551080841e-05, 0.51234560583025 
2806552, 1, 1.7562963223155e-05, 0 
28196, 2, 1.74203888230785e-05, 15814.1622166599 
2904119, 3, 1.84576765476762e-05, 7359.70066490609 
66821, 1, 1.51954899785744e-05, 0 
1247, 2, 1.73028342042427e-05, 113.227654219651 
1542, 4, 1.70439050995364e-05, 6742.69679787282 
1609531, 1, 1.34705533703325e-05, 0 
2931400, 16, 1.78667143112382e-05, 10309.9379148709 
3059076, 68, 1.92711645564741e-05, 45268.362370881 
33039, 1, 1.46361454247409e-05, 0 
337479, 9, 1.7190105375346e-05, 64568.0919384821 
64895, 5, 1.73855595542343e-05, 15350.2931187752 
118060, 8, 1.78284899269032e-05, 1322.0983369591 
1288, 3, 1.72197062318117e-05, 14.2466314491898 
158847, 6, 1.68191603875135e-05, 38493.2243318292 
2487928, 2, 1.51256182596464e-05, 15346 
2565914, 1, 1.6260426998813e-05, 0 
256818, 2, 1.72363272833825e-05, 7674 
2762563, 7, 1.74298014745612e-05, 1781.09050772205 
2779363, 2, 1.52432053412192e-05, 7674 
2781599, 2, 1.26966391996039e-05, 7674 
2864210, 1, 1.71417796595643e-05, 0 
2930213, 1, 1.69050275551949e-05, 0 
3023090, 3, 1.761431691679e-05, 7678.17137693673 
3035453, 1, 1.43441153266872e-05, 0 
326319, 33, 1.94677516693597e-05, 776.204671941623 
326320, 17, 1.77645136076174e-05, 17028.2967104745 
603050, 25, 1.79115171054988e-05, 50639.1845596686 
28133, 2, 1.73662365628745e-05, 15346 
2924031, 4, 1.874941408081e-05, 379.094256443202 
333962, 34, 2.00525376486394e-05, 621.825656195619 
658642, 8, 2.00348606575441e-05, 35820.7148500554 
90736, 5, 2.08294278156179e-05, 557.705239169859 
104270, 15, 2.01097995052989e-05, 13642.1594100269 
1254, 1, 1.55168668342488e-05, 0 
2360, 1, 1.51636920557417e-05, 0 
2711221, 3, 1.84597208890202e-05, 7674 
2769490, 1, 1.42539483436912e-05, 0 
2845589, 3, 1.75620378988778e-05, 17.4681959170415 
2861799, 5, 2.00509293605759e-05, 32986.4097417708 
2898725, 3, 1.92027037406867e-05, 0 
39152, 134, 2.0025231792058e-05, 29883.05084536 
433286, 9, 2.00116067319045e-05, 5.102887732611 
81947, 2, 1.83870849115581e-05, 8.6659740016774 
86663, 65, 2.00912141120688e-05, 4952.06995639712 
1073986, 3, 1.53966958690665e-05, 30834.0385193202 
1336795, 21, 2.11514869495326e-05, 16354.8504333981 
1336804, 153, 2.15104648411452e-05, 23182.5660966968 
1486034, 170, 2.02281738004693e-05, 28661.3462106382 
1706371, 2, 1.90168298944566e-05, 0 
1878942, 5, 1.98657078151695e-05, 23.9751642354099 
2026191, 1, 1.68270848758161e-05, 0 
2507159, 11, 2.11671570391381e-05, 123363.316783056 
2740837, 1, 1.46442901912544e-05, 0 
3015170, 134, 2.03487780558777e-05, 12651.7490421099 
3028318, 187, 2.01836714098294e-05, 47359.2598504618 
52584, 12, 1.94155907193476e-05, 19687.0166374435 
689, 2, 1.73160173160173e-05, 1.07279566498316 
983544, 102, 2.00208216545207e-05, 36316.2373414302 
1348613, 19, 1.9931833130693e-05, 382.009592048464 
1387555, 4, 1.92078675425454e-05, 60.4187813964243 
1826170, 3, 1.55306030533166e-05, 17.7428754682022 
2026186, 11, 1.76261148517644e-05, 66127.871952579 
2054173, 9, 1.98961421380394e-05, 475.818457169705 
2234, 1, 1.67678325899594e-05, 0 
237258, 4, 1.76787766286573e-05, 18.2963430623639 
2576922, 36, 2.02171319976548e-05, 8326.8708618545 
2597770, 1, 1.47924617614863e-05, 0 
2795386, 7, 1.84822385687354e-05, 22578.1157544758 
2798861, 1, 1.89483657034581e-05, 0 
28189, 54, 1.98428446702119e-05, 25552.106442815 
2822137, 4, 1.8895376301419e-05, 6638.29817984404 
2856608, 1, 1.71989749410935e-05, 0 
2884482, 104, 2.15531176584693e-05, 21107.5310810176 
2918755, 1, 1.9001292087862e-05, 0 
3050072, 10, 1.98015880873646e-05, 1820.53189301456 
46126, 2, 1.81662942576344e-05, 7674 
51665, 3, 1.57042574241877e-05, 17.30250280831 
58049, 18, 1.94220012430081e-05, 14929.559155136 
90964, 3, 2.00144103754703e-05, 256.861624571599 
927786, 1, 1.77977112143378e-05, 0 
1348114, 5, 1.96259297784233e-05, 10672.3610401542 
171552, 29, 2.0033255203638e-05, 1608.12318682203 
172, 2, 1.84284240011794e-05, 20.8478753947948 
1763536, 121, 2.03881911596803e-05, 18719.0063691128 
1796613, 45, 2.12797650713936e-05, 116414.566897106 
198483, 5, 1.89562678899778e-05, 22364.2916762789 
2214, 1, 1.63575097327183e-05, 0 
28229, 19, 1.95986202571339e-05, 493.423748760571 
2923279, 1, 1.80280877607312e-05, 0 
29465, 1, 1.48964695367198e-05, 0 
2984846, 6, 2.03157060723645e-05, 7652.48960338261 
2985324, 1, 1.57124002262586e-05, 0 
336810, 111, 2.03607932565053e-05, 4500.7820764656 
33945, 2, 1.95579894386857e-05, 0 
446374, 2, 1.51973374264829e-05, 30684 
512649, 2, 1.75380136445746e-05, 7674 
577469, 5, 1.89828964103343e-05, 3431.59832699335 
865, 3, 1.96556333045051e-05, 7146.00987618416 
1028752, 5, 1.88896654640246e-05, 7914.17684877046 
1241978, 4, 1.76177304839591e-05, 7675.10266913848 
158846, 2, 1.13689332529929e-05, 7674 
1716543, 1, 1.62195477990074e-05, 0 
1855823, 3, 1.94250194250194e-05, 7684.99530894338 
1935446, 5, 1.96013093674657e-05, 86.9685120492544 
202956, 2, 1.97285353535354e-05, 110.650008742688 
2058137, 206, 2.04185809086269e-05, 13092.8040081479 
2518973, 1, 1.92307692307692e-05, 0 
2686358, 10, 1.91754554170662e-05, 18495.0318931791 
314282, 2, 1.71235808832343e-05, 1 
36845, 24, 2.01122262223205e-05, 32155.3531602273 
44008, 2, 1.96240040817929e-05, 2.35310303245817 
53346, 1, 1.39703827884884e-05, 0 
713887, 2, 1.5722528811534e-05, 7674 
104268, 120, 2.06360015683361e-05, 24616.5474770324 
1304, 8, 2.02827414153297e-05, 41608.9153107427 
133925, 1, 1.20084058841189e-05, 0 
2697033, 14, 2.06615839170231e-05, 40640.1558315887 
28137, 23, 1.91673694702139e-05, 39938.8740382017 
2886510, 39, 1.92426108374384e-05, 504.013394418122 
2927224, 3, 1.74849629318786e-05, 7708.88990591799 
2984951, 4, 1.77085177970604e-05, 7880.54512873416 
585, 35, 2.00678292629086e-05, 833.445910348404 
71998, 1, 1.3226288571164e-05, 0 
1186, 5, 1.91189966350566e-05, 47664.7887324684 
