degrees , closeness , betweenness
165696, 81, 7.15368987323662e-06, 13212.6744130587 
1842534, 111, 7.62677608548091e-06, 4615.84489451994 
2812560, 110, 7.795994418068e-06, 10424.4782662678 
296544, 148, 7.63131586779508e-06, 38895.8504343537 
3003258, 3, 7.55566637199568e-06, 13415 
2969621, 56, 7.13633249600365e-06, 14490.5407673318 
82115, 4, 6.72223716052702e-06, 407.220501219708 
1391654, 28, 7.0193171608266e-06, 4592.71021256248 
1679497, 79, 7.14290816362974e-06, 24131.7196768839 
46429, 95, 7.20544154945815e-06, 36417.7660033179 
2899220, 132, 7.69840719955041e-06, 23109.3572141633 
940133, 1, 6.60209814679105e-06, 0 
69367, 3, 7.73628549988009e-06, 311.898129731903 
288000, 30, 6.93731442683908e-06, 3018.26780548189 
2782654, 35, 6.9619460031468e-06, 19841.39520557 
2321403, 1, 6.87129379590883e-06, 0 
155892, 91, 7.14878041806068e-06, 16835.4983450508 
1707785, 56, 7.54159187921386e-06, 101563.536084344 
2778082, 16, 7.38367027482021e-06, 189.263633695222 
3037797, 13, 7.25320954522376e-06, 366.495477325011 
191, 29, 7.03898188166064e-06, 12915.1601323672 
115808, 34, 6.94762877429933e-06, 31498.3568527325 
149698, 129, 7.7095058206769e-06, 47982.88668241 
3039153, 36, 6.95545725175973e-06, 32059.4278072501 
1522432, 134, 7.71593030971744e-06, 15973.6610610653 
2744518, 4, 7.42263756003058e-06, 1287.81168652029 
2486273, 99, 7.35862246587439e-06, 20208.580403099 
2728827, 23, 7.17875089734386e-06, 76.4582612404427 
2567896, 46, 7.1966262216273e-06, 4479.31917967256 
2862866, 5, 7.2430177309074e-06, 1747.51995197023 
2562284, 21, 7.02109135844076e-06, 8454.13956343809 
76947, 108, 7.36290275078047e-06, 8791.12966387222 
2493671, 23, 6.95342595296703e-06, 19599.5203901801 
2020412, 66, 7.13327816931549e-06, 5597.19785697589 
114615, 34, 6.95550563048181e-06, 27121.4241060037 
2830667, 124, 7.47931968108181e-06, 3858.76721557696 
304895, 87, 7.92656827153252e-06, 767.744656718912 
1609758, 94, 7.17365260869877e-06, 11547.9804057275 
2911495, 172, 7.78240398459084e-06, 5513.97301622278 
2895475, 2, 8.00678975771454e-06, 1.81511974084996 
299146, 150, 7.84516776891274e-06, 27119.0734358799 
2930091, 95, 7.1817411413223e-06, 4382.21602059846 
279058, 87, 7.67601093063956e-06, 1692.24904075448 
2604047, 26, 7.12199985756e-06, 21899.5188940272 
871742, 157, 7.72373736203474e-06, 28960.3114388203 
135719, 95, 7.1844241684029e-06, 3516.23200713546 
3015996, 84, 7.1337361516347e-06, 8748.27347959114 
2602016, 17, 7.18834912374024e-06, 12451.1641622188 
1763, 27, 7.20476667363127e-06, 6837.62122107224 
222, 6, 7.07829299886039e-06, 3196.62996325378 
924, 10, 7.54216067819109e-06, 74.2611818365747 
164546, 9, 7.32471946324456e-06, 15000.7027571566 
36873, 34, 7.16655797387073e-06, 7612.94801641719 
80816, 94, 7.5195319843293e-06, 29040.3597677683 
2201350, 20, 7.05188779036148e-06, 1739.22356656975 
39643, 52, 7.26300804741292e-06, 20441.8104319234 
1312183, 75, 7.17349822814594e-06, 2489.71269307445 
2949664, 115, 7.87035943931559e-06, 6927.13337865001 
3034146, 4, 6.90841514048262e-06, 4385.39012398775 
106590, 5, 7.20684361870032e-06, 42.9249523714685 
2703788, 57, 7.55823620999803e-06, 7551.81342872057 
261654, 156, 7.97130330809087e-06, 2102.88768206736 
32013, 75, 8.00403403315271e-06, 108.42549305797 
2675222, 132, 7.9645735767307e-06, 13882.8134381781 
2911539, 6, 7.62386880846554e-06, 86.373769255144 
412963, 997, 1.07494517779593e-05, 20492.2525762882 
2660554, 1142, 1.06501943660472e-05, 28537.8304170211 
2823043, 1209, 1.06579129674827e-05, 27397.865351361 
2840183, 1127, 1.09661147055598e-05, 36833.5688420548 
74829, 1076, 1.06794250197569e-05, 29406.8644582714 
1285901, 1191, 1.08025191474652e-05, 33905.9691326579 
1829, 1232, 1.06868434270569e-05, 29250.6646793433 
266951, 102, 9.60448721642751e-06, 21083.6554854221 
459858, 860, 1.06192058957831e-05, 26814.966916637 
692036, 1147, 1.06006317976551e-05, 30374.6193502134 
