"","vcXtM2TOMPOOB050180","iYASM2TOMPOOA050195","XR8LM2TOMPOOB051125","TECcM2TOMPOOA051310","FvY2M2TOMPOOB051329","abKIM2TOMPOOA051320","cuu6M2TOMPOOB051315","s9OmM2TOMPOOB051285","Nm8MM2TOMPOOA051300","IGpcM2TOMPOOB051290","a50wM2TOMPOOB051350","OeS0M2TOMPOOA051355","dSz8M2TOMPOOA051340","aFJgM2TOMPOOM090325","cSObM2TOMPOOM080315","wQqUM2TOMPOOA080335","X0n7bM2TOMPOOA100365","X1qGgM2TOMPOOM080340","X9JUZM2TOMPOOB100355","AYtCM2TOMPOOA100360","DYZgM2TOMPOOB100370","nG3jM2TOMPOOA051345","nodos","degrees","closeness","betweenness"
"Candidatus_Uabimicrobium",6.79463109589313e-06,9.48677125552953e-06,4.62284116928989e-06,1.06270040180856e-05,1.11187124076176e-05,7.79229405666602e-06,8.49481375284209e-06,8.427300930872e-06,8.44827745921761e-06,4.91476300980853e-06,8.07677458852872e-06,6.92802169818434e-06,6.06187524798226e-06,2.70201867815445e-06,6.96283488492288e-06,5.94918023270983e-06,9.62391261124563e-06,6.30930749040985e-06,7.19009262756662e-06,6.01330584517122e-06,1.110522534168e-05,4.58984072808495e-06,"v_1433",45,0.000128369704749679,12196.7765862307
"Tamlana",4.94154988792228e-06,2.86994760671482e-06,1.95026111829417e-06,2.23321098930785e-06,2.96920160885242e-06,3.02613361423923e-06,2.54844412585263e-06,2.17066842158824e-06,2.37144630434178e-06,3.63820118907904e-06,4.11915504014965e-06,2.79968000132107e-06,6.68681084055775e-06,1.08080747126178e-05,5.90327305460853e-06,6.88405141213566e-06,6.90301585204529e-06,1.29757455934844e-05,0,2.94176113288952e-06,4.88629915033921e-06,4.14566259310899e-06,"v_1528",45,0.00010752688172043,3053.66904416225
"Changchengzhania",2.07769711196732e-06,3.02938914042119e-06,9.39014612512009e-07,3.00328374424159e-06,2.96920160885242e-06,2.64786691245933e-06,9.80170817635625e-07,1.59607972175606e-06,1.5562616372243e-06,1.85101464005776e-06,2.34226463067333e-06,1.9929925433133e-06,3.68711999619539e-06,7.92592145591972e-06,4.01119835761862e-06,3.05957840539363e-06,2.82167071324479e-06,7.76759082545741e-06,0,1.73044772522913e-06,2.0729753971136e-06,1.62865316157853e-06,"v_1551",45,0.000101926409132606,7133.39555183803
"Labilibaculum",2.92000675195407e-06,2.86994760671482e-06,2.52811626445541e-06,3.00328374424159e-06,2.8428526042204e-06,1.81568016854354e-06,1.76430747174413e-06,2.23451161045848e-06,1.77858472825634e-06,2.80843600560487e-06,2.74610336009976e-06,2.23025356037441e-06,4.99948474060392e-06,3.96296072795986e-06,6.5087369576453e-06,4.84433247520658e-06,3.87979723071159e-06,8.69017824150791e-06,0,2.33610442905932e-06,2.81332375322561e-06,1.92477191822917e-06,"v_1606",45,0.000107043459644616,10714.2376378346
"Candidatus_Phaeomarinobacter",6.89570825269154e-05,6.49724249853493e-05,5.32349053401039e-05,6.74583733321957e-05,6.71544959619174e-05,5.22764581859827e-05,5.24718111040938e-05,5.99487543491576e-05,6.35102963381534e-05,5.8530359480447e-05,5.81527770374068e-05,5.48072949411158e-05,6.69930955240925e-05,5.56615847699817e-05,5.76704367642526e-05,4.6318617526098e-05,7.5227756694187e-05,6.97297521227844e-05,4.1223197731382e-05,5.14375586324358e-05,7.50713233097569e-05,6.9143729677925e-05,"v_68",44,0.000157927984838913,2499.00704951051
"Hartmannibacter",0.00039358321777781,0.000376042857246494,0.000290661138519102,0.000313034574880566,0.000350555313351533,0.000264332771203797,0.000278825925256748,0.000312001664008875,0.000343340960250484,0.000311544912349031,0.000315398047682046,0.000276266728265954,0.000363400047082648,0.000340454353447461,0.00036206741401599,0.00029227472600413,0.000421738997676052,0.000365166051449665,0.000272264840830523,0.000296036344593573,0.000416964194162279,0.00037562664281134,"v_78",44,0.000127437237160698,4073.10722992667
"Pacificitalea",9.83256119744535e-05,9.74984978614506e-05,7.77215171586862e-05,8.10116538190295e-05,9.43195319578012e-05,7.60316070577606e-05,7.54078082367674e-05,8.69544232412702e-05,9.42649905975859e-05,8.91678431779547e-05,8.64214880972573e-05,8.13330766485477e-05,0.00010786388327853,8.10605603446335e-05,9.26359771646262e-05,8.71129962646797e-05,0.000113874568070236,0.000105353530736089,7.57356423437018e-05,8.29317072316059e-05,9.70596694862834e-05,9.75711303163866e-05,"v_175",44,0.00015420200462606,9970.53490093207
"Methylococcus",0.000594221374022654,0.00061440795013753,0.000470446320868516,0.000553451288970879,0.000628902170555868,0.000470412470333488,0.000524456732156235,0.000551094406327933,0.000556104158368149,0.000462945144287549,0.00046392993236509,0.000511629657190572,0.000508135130323131,0.00031163282088048,0.00048580909919913,0.000412023225259675,0.000613511832222653,0.000408289572928928,0.00039497575500766,0.000429799953753785,0.000585689584520204,0.000474234188776003,"v_559",44,0.000122040517451794,5207.35155646467
"Salinimonas",2.57185210075955e-05,2.75036645643503e-05,2.02249301156433e-05,2.62594809432406e-05,2.60278949541956e-05,2.21664287243024e-05,2.26092735267951e-05,2.65587665700208e-05,2.4381432316514e-05,2.24036599538025e-05,2.29380398314216e-05,2.03095430604308e-05,3.01218955621386e-05,1.92743999041684e-05,2.99704632003202e-05,2.47315921102652e-05,3.03833471444037e-05,4.27068690978214e-05,2.4925654442231e-05,2.08086338958803e-05,2.99100735869249e-05,2.28011442620994e-05,"v_596",44,0.000154846701765252,7320.64354098568
"Arachnia",0.00015386189423758,0.000184154971430867,0.000214312027332548,0.000194212348794289,0.000203421897457548,0.000216746820119885,0.000228053076903222,0.000216747626214473,0.000223953460366277,0.000245993462854572,0.000175992918284041,0.000174529204150151,0.000137048375451805,9.4930922892493e-05,0.000141981285262123,0.00013921081744541,0.000192327091293846,8.19614756065506e-05,0.000163454772400015,0.000229024756434075,0.000199005638122906,0.000123037343388342,"v_907",44,0.000132327643244674,1876.42194424504
"Thermobifida",0.000636224548069993,0.000732952730448223,0.000867649501961096,0.000758598670885228,0.000733455971888863,0.00087394738779229,0.000913519202036403,0.000776013960717797,0.00080666228196126,0.000607196630029981,0.000648403463967086,0.000649051238272366,0.000516009318789582,0.000562380154213213,0.000478619215350568,0.000558713012140492,0.00111995133827307,0.000299721866678857,0.000592942972019994,0.00082758662459083,0.000824822103544381,0.000454986469593712,"v_933",44,0.000107342206955775,8062.12093992412
"Jatrophihabitans",0.000336025392378715,0.000419251512880923,0.000487420815787003,0.0003916590031593,0.000389976202796723,0.0005951648285805,0.000537656365833728,0.000418428259855569,0.000425748719326361,0.000399819162252475,0.000416519265530426,0.00042294148901313,0.000304781088499067,0.000163021793581985,0.000251570251711779,0.00027646690424293,0.000398964084062005,0.000142346310031275,0.000359504631378331,0.000516062772856457,0.000425774339600012,0.000259696149582613,"v_961",44,0.000116890707188778,857.904587374613
"Planctopirus",9.42825257025171e-05,9.88537508979548e-05,7.0570559724941e-05,0.000128987186451402,0.000148775952954201,6.88445397239425e-05,8.6255031951935e-05,0.000112172482845016,0.000118794638308121,9.72101826485505e-05,8.48869009254368e-05,7.69200217312111e-05,0.000115175629711663,6.5208717432794e-05,8.67327041100176e-05,7.52996240882988e-05,0.000124455833244904,0.000147554464799302,8.00496979202417e-05,7.30248940046692e-05,0.00012460062833365,7.01801453262022e-05,"v_1419",44,0.000155884645362432,2272.32722174093
"Labrenzia",0.000247133648372113,0.000238285372124183,0.000189825415513966,0.000227941535460387,0.000241642471358734,0.000170522629162381,0.000176692126059115,0.000208192638905861,0.000224620429639373,0.000184718495459557,0.000215488346021946,0.000193177920091154,0.000239475319074928,0.000234535221263806,0.000262468601966441,0.00018476454037016,0.000289221248107591,0.000261121999626679,0.000195091179961308,0.000195064719826453,0.000294362506390132,0.000249331993099841,"v_63",43,0.000135777325186694,4754.98823169673
"Methylovirgula",0.000382857808361978,0.000364802229120194,0.000244866118185824,0.000300328374424159,0.000322758532332489,0.000265316264628424,0.000241383400023067,0.000272291200531584,0.000288945910644644,0.000308927960616536,0.000285917820433917,0.00026487819944702,0.000326091392205891,0.0002530890828538,0.000305456539082052,0.000218079949673335,0.000405464004097872,0.000306328783013154,0.000255487958032867,0.000263633710938658,0.000399566007793647,0.000367927555138423,"v_71",43,0.000130429111777749,690.453809932987
"Haematospirillum",2.07769711196732e-05,2.36770677553972e-05,2.02971620089134e-05,2.54124009128134e-05,2.58383714472476e-05,1.9821175173267e-05,2.30666865750251e-05,2.7644100780815e-05,2.74939555909626e-05,2.02973329495988e-05,2.21303623725687e-05,2.07366128911408e-05,2.7434672514064e-05,1.72929195401885e-05,2.30833113032769e-05,1.92073533227489e-05,2.14648522114693e-05,1.7469639136182e-05,1.6297543289151e-05,1.88618802049975e-05,2.19143113409152e-05,2.08763723438703e-05,"v_148",43,0.000151469251741896,1937.69294677896
"Tateyamaria",5.75578253990947e-05,6.03486205078643e-05,5.50407026718577e-05,5.82945075484842e-05,6.91129055337137e-05,4.90233645506755e-05,5.24718111040938e-05,6.21832659596161e-05,6.36585117321748e-05,4.98497390994865e-05,6.2433467569327e-05,5.59936000264214e-05,5.99313233279895e-05,5.15184894634782e-05,6.04707073157976e-05,5.44774932738143e-05,6.85766757272529e-05,5.99681820432823e-05,5.7520741020533e-05,5.42927973790639e-05,6.54467946803009e-05,5.65586825202727e-05,"v_214",43,0.000159540523292916,3722.42151108443
"Sulfuriferula",0.000184297349229101,0.000187901847472967,0.000130017407886278,0.000157556885659443,0.00018756509737623,0.000118170517636042,0.000127683585177334,0.000145690157001893,0.000144658224564849,0.00016582538051276,0.000134478296899003,0.000161812013635675,0.000162858215425173,0.000134020126436461,0.000181563487923152,0.000154593697761417,0.000206183509974959,0.000272193048619285,0.000144760531568341,0.000121001557186647,0.00018878883080856,0.000153093397188382,"v_365",43,0.000143266475644699,4709.22279121466
"Pistricoccus",6.71601552949437e-05,6.75234895246514e-05,5.8435601655555e-05,6.79974242606493e-05,7.42932147236264e-05,5.77991520319693e-05,5.69805968652177e-05,7.02275077572667e-05,6.52888810664098e-05,5.59134077479516e-05,6.65526226094766e-05,5.95050630789258e-05,6.11811945131405e-05,5.24191623561963e-05,6.32709778673427e-05,4.56387112137883e-05,6.45457175654746e-05,5.10696776110533e-05,5.12893274099752e-05,5.13942974393051e-05,5.73029627630689e-05,6.38135920582134e-05,"v_532",43,0.000154059466954244,798.141526920057
"Spongiibacter",6.54755360149702e-05,6.40954965499642e-05,5.48962388853174e-05,5.96036312318715e-05,6.65859254410733e-05,4.97042446138793e-05,5.56083577205278e-05,5.83526746274016e-05,5.4543264999861e-05,4.32754457227296e-05,5.39528542513718e-05,4.84012474804659e-05,6.48058209500783e-05,4.86363362067801e-05,7.12933745825799e-05,6.09366032407564e-05,7.62354962346316e-05,7.56224072317521e-05,4.07438582228775e-05,5.27786556194884e-05,8.01797269669297e-05,5.16727230355371e-05,"v_590",43,0.000157878118092832,3557.78498861529
"Haemophilus",2.40900557036211e-05,2.31190223874249e-05,1.44463786540309e-05,1.894378977137e-05,2.1668854294391e-05,1.62654681765359e-05,1.81004877656712e-05,1.83229952057596e-05,1.5784939463275e-05,1.83186621274681e-05,1.61535491770574e-05,1.69878888215753e-05,2.91219986140178e-05,1.26094204980541e-05,2.73215586245344e-05,1.8867400166594e-05,2.16664001195582e-05,5.41052878187034e-05,1.77355618146643e-05,1.76505667973371e-05,1.98413359438016e-05,1.74710066423879e-05,"v_664",43,0.000147232037691402,11454.4848040084
"Mycobacteroides",0.000608147560070435,0.000861303165081858,0.000747022240199938,0.000646553085042369,0.000688412551737548,0.000865928133714556,0.000740617069805479,0.000688676478343305,0.000716399107002251,0.000568133838315658,0.00057223947959726,0.000608052534524206,0.000593813800065231,0.000380984633619777,0.000550063955908908,0.000526672427172898,0.00067810793676515,0.000330970795287019,0.000574248731188321,0.000787526759751776,0.000655948643515233,0.000448175738190747,"v_869",43,0.000112346927311538,3305.89264825725
"Actinosynnema",0.000685808508877214,0.000775443899180973,0.000979897864102916,0.000808576392680428,0.000831755497492572,0.000932427419887463,0.000998663373728351,0.000924960120352072,0.000858241239080694,0.00073140609518696,0.000709706183094019,0.000766068371886904,0.000638121733578833,0.000357567138409105,0.000565654651412105,0.000790561064638098,0.000745374551089825,0.000300793258516851,0.000732910108503291,0.000952524950352373,0.000798095527888737,0.000535826890159337,"v_920",43,0.000105954651409197,4395.41903191618
"Oscillibacter",2.82454499275558e-05,3.43596505137246e-05,3.44546130898637e-05,3.42682375945515e-05,4.34008830910981e-05,3.42709631812593e-05,3.61356308101667e-05,3.53052834452441e-05,3.49047252920306e-05,2.82120162381217e-05,3.52955049518705e-05,3.09388366247684e-05,2.80596081066395e-05,1.15286130267923e-05,2.45969710608689e-05,2.07371425254457e-05,3.43639183291598e-05,1.42257027378109e-05,3.06777285442843e-05,3.74209320580799e-05,3.53146165865425e-05,2.59103912069312e-05,"v_1132",43,0.000142959256611866,1788.27014198056
"Koleobacter",6.90693904789137e-06,1.06028619914742e-05,8.66782719241854e-06,7.70072754933741e-06,1.06133163890895e-05,9.15405418307367e-06,1.35263572833716e-05,7.40580990894812e-06,8.81881594427101e-06,3.95734164426141e-06,7.18832938379056e-06,6.35859525723768e-06,5.68691389243696e-06,3.24242241378534e-06,6.81146890916369e-06,4.33440274097431e-06,7.91075539248986e-06,3.80939320175689e-06,5.27273459354886e-06,7.61396999100816e-06,6.73717004061921e-06,3.55342507980771e-06,"v_1247",43,0.000120394895256441,2288.08612378893
"Cylindrospermum",7.13155495188783e-06,1.37119718987486e-05,8.37889961933792e-06,1.39383168643007e-05,1.18768064354097e-05,6.65749395132631e-06,1.18273945328032e-05,1.06618125413305e-05,1.28947392798585e-05,6.63812146779333e-06,1.09036456945138e-05,1.64184623806286e-05,8.56161761828421e-06,2.70201867815445e-06,6.81146890916369e-06,6.37412167790339e-06,1.08332000597791e-05,5.14863299924955e-06,0,6.22961181082486e-06,1.41406536017392e-05,6.07043451133817e-06,"v_1295",43,0.000131717597471022,5033.24862479378
"Stieleria",0.00037005470183418,0.000440138353796458,0.000313558648685741,0.000537972826596711,0.000620815834259419,0.000311691762266641,0.000382658687204948,0.000474929482005733,0.00049207510815092,0.00033509747794149,0.000390188980371822,0.000322769887609931,0.000410895152118385,0.000289836536876701,0.000319457891839777,0.000297204046768376,0.000498427976703884,0.000280674900670072,0.000335058316444605,0.000324631993252984,0.00048426185973286,0.000251997061909697,"v_1397",43,0.000125407574617507,1544.29229660011
"Endomicrobium",6.90693904789137e-06,1.10014658257401e-05,6.3564066077736e-06,1.06270040180856e-05,1.04237928821415e-05,7.56533403559807e-06,7.12257460815221e-06,7.85271223103982e-06,6.44736963992923e-06,6.70194955882981e-06,8.23831008029929e-06,6.64330847771101e-06,8.93657897382951e-06,2.16161494252356e-06,5.82759006672893e-06,5.09929734232271e-06,8.36423818568992e-06,3.51178435786964e-06,5.27273459354886e-06,5.88352226577903e-06,8.06979708162082e-06,6.36655326798881e-06,"v_1716",43,0.000126726650614624,4617.12985771798
"Mycoavidus",3.00985311355266e-05,3.19680275081289e-05,1.80579733175386e-05,2.7799626453108e-05,2.849170054452e-05,2.3452535510354e-05,2.2413239363268e-05,2.27281752378063e-05,2.49742938925994e-05,2.64248296891004e-05,2.23726656102245e-05,2.44378847572941e-05,2.60598142103979e-05,1.60319774903831e-05,2.49753860002669e-05,3.22105615456718e-05,3.42631443751153e-05,3.41654952782571e-05,2.20496173912043e-05,2.03327607714422e-05,3.16128748059825e-05,2.4429797423678e-05,"v_269",42,0.000154059466954244,7505.92296021717
"Uruburuella",4.12170183833517e-05,4.53611163394647e-05,2.74481194426587e-05,3.64244413083659e-05,4.16319970262498e-05,3.35144297776995e-05,3.05813295102315e-05,3.75397950557025e-05,3.8313679354522e-05,4.01478692619424e-05,3.19840273705737e-05,3.86735457809605e-05,4.22456460581031e-05,1.98148036397993e-05,3.9582202661029e-05,3.11907020772073e-05,4.45420876876499e-05,4.00283895028361e-05,2.4925654442231e-05,3.27487231999612e-05,4.18296821203281e-05,3.80512602296075e-05,"v_391",42,0.000156152404747033,8595.54419739131
"Ewingella",1.99908154556856e-05,2.11260032160952e-05,1.401298729441e-05,1.84817461184098e-05,1.90786996994347e-05,1.72489616011636e-05,1.56173883609943e-05,1.81953088280191e-05,1.83046011616381e-05,1.87654587647235e-05,1.75266008571073e-05,1.63710101772164e-05,1.87480677772647e-05,1.13484784482487e-05,1.57420614789561e-05,1.42780325585036e-05,1.70307982335132e-05,1.46721160036418e-05,1.00661296785933e-05,1.46655444713169e-05,1.87308134096336e-05,1.34734034276042e-05,"v_468",42,0.000147210363609598,7909.46734412425
"Venatorbacter",2.29108222076397e-05,2.07273993818292e-05,1.73356543848371e-05,2.2024080791105e-05,2.50171029171395e-05,1.40715213062124e-05,1.63361802939271e-05,1.53223653288582e-05,1.83787088586488e-05,1.53187418487538e-05,1.4618962005237e-05,1.76047674659342e-05,2.08103552327638e-05,1.54915737547522e-05,2.44456050851097e-05,2.19269785719877e-05,2.52438754881364e-05,3.32726687465954e-05,9.58679017008883e-06,1.35407534499179e-05,2.35430777243616e-05,1.68787691290866e-05,"v_541",42,0.000148853825543316,8839.74053084297
"Methylomonas",0.000336923855994701,0.000332754480845212,0.00022890286977312,0.000320735302429903,0.000344364212124564,0.000253665650213603,0.000271703350648595,0.000275866419108317,0.000287463756704431,0.000254482598962423,0.000252803044620949,0.000257475655714714,0.000292594844443845,0.000166444350574314,0.000292136333215243,0.000268817958229446,0.000336282684646352,0.000356922286473988,0.000233438340641663,0.000234605450347939,0.000323754336127778,0.000255254368232854,"v_560",42,0.000133958472873409,2382.54623740498
"Thiomicrospira",2.17315887116582e-05,1.83357763762335e-05,1.55298570530832e-05,1.78656879144628e-05,2.1163458275863e-05,1.70976549204516e-05,1.67282486209813e-05,1.77484065059274e-05,1.5784939463275e-05,1.74250688529575e-05,1.93034912665836e-05,1.58015837362698e-05,2.18727457401422e-05,1.24292859195105e-05,2.46726540487485e-05,1.93773299008263e-05,2.29764615221362e-05,4.35996956294832e-05,1.58182037806466e-05,1.49251116301012e-05,2.45795654229184e-05,1.95438379389424e-05,"v_652",42,0.000146049364685264,11484.0043250245
"Xylanimonas",0.000684067735621241,0.000803665050647002,0.00100113404072434,0.000772459980474035,0.000814508858360302,0.000930838699739987,0.000960371367119386,0.000846113782097323,0.00145117692286315,0.000785277004021744,0.000687252749737909,0.000710264580674132,0.000692116168777355,0.000608134337163295,0.000615681106400518,0.000741777786729878,0.00092389561067958,0.000407337224628489,0.00073818284309684,0.0009814234273637,0.000784176978793832,0.000569140250282534,"v_840",42,0.000104449550866931,2793.35599312203
"Serinicoccus",0.000780877190243718,0.000913121663536431,0.00113454634759432,0.000930555917061932,0.000947491185735501,0.00107972447356056,0.00113235867325385,0.00102838608632186,0.00107900806847551,0.000927741303215155,0.000832715460077311,0.000861779466169355,0.000780357074449015,0.000543466023466132,0.000735714325177558,0.00089076225741474,0.000934174553992115,0.000437485000514268,0.000938067418143192,0.00129999885357838,0.000950089045398531,0.000630732951665868,"v_843",42,0.000102543068088597,10227.2612947698
"Yimella",0.000107927941870303,0.000121494448684261,0.000157537759222207,0.000125367844503213,0.000122684883497689,0.000138142999490021,0.000144281144355964,0.000137135169693281,0.000146659132384137,0.000124145637065943,0.000113074844239402,0.000110373825136827,0.000111488509715467,7.72777341952172e-05,9.6420126558606e-05,0.000107680162212048,0.000128386017452638,6.14562262627186e-05,0.000122231574668633,0.000171487369570207,0.000127784126264931,8.61705581853369e-05,"v_852",42,0.000137042620254899,6080.69179366366
"Nanchangia",4.50916427272908e-05,6.29794058140196e-05,6.78257477806751e-05,6.04507112622986e-05,6.36798983345369e-05,5.62104318844937e-05,6.73050628109796e-05,6.37155024925019e-05,6.86978351289011e-05,5.6104892021061e-05,5.44374607266836e-05,5.49496515513525e-05,5.099474435416e-05,2.57592447317391e-05,4.77559653520254e-05,4.35140039878205e-05,6.37395259331189e-05,2.41658381236453e-05,5.46447039695063e-05,6.3983304640347e-05,6.13008438860737e-05,4.57503479025242e-05,"v_944",42,0.000145095763203714,1884.29141002915
"Moorena",3.98131689833738e-05,5.34129137916369e-05,3.12041778927067e-05,4.63583798470112e-05,4.54224671652104e-05,3.77510168376344e-05,3.8095972445438e-05,4.90315690523462e-05,5.21718186955193e-05,3.90627917143223e-05,4.60376151546137e-05,4.28967918846483e-05,4.14957233470125e-05,2.08956111110611e-05,3.1711171921551e-05,3.22105615456718e-05,3.84956504449825e-05,1.85410309741761e-05,2.39669754252221e-05,2.95041337151566e-05,3.98307415588257e-05,3.92357352562101e-05,"v_1319",42,0.00015451174289246,2090.5829637683
"Gymnodinialimonas",0.000101638696558401,0.000106188061448448,8.78339822165079e-05,9.91853708354658e-05,0.000107017606923319,8.05708074791195e-05,9.01103705013018e-05,0.000103298279592052,0.000103009698844846,0.000104805725481891,9.02983398997511e-05,9.21996312299464e-05,0.000109801183615514,8.86262126434659e-05,0.000108075306692064,0.000100626134221835,0.000109642062000369,0.000108091532099852,9.10745066158439e-05,9.43526622181182e-05,9.8022122349229e-05,9.2240992696675e-05,"v_170",41,0.000151308821304282,8608.1621986434
"Pantoea",0.000596018301254626,0.000578055280452476,0.000472613277666621,0.000509403127388669,0.000576909555149793,0.000498252899584489,0.00049956039338829,0.000499509109720777,0.000510453817009569,0.000461987722922002,0.000460133848308481,0.000479457063277086,0.000502635697108467,0.000301185015324949,0.000465677424423157,0.000415337768532185,0.000559648153785891,0.00044397287331101,0.000434281594705024,0.000426641886655241,0.000579544693164475,0.00046549868545481,"v_472",41,0.000122473974280465,3037.31333731448
"Cryobacterium",0.000353152355058446,0.0003986835550328,0.000504250846918949,0.000400668854392025,0.000417899332820398,0.000468294176803521,0.000501324700860035,0.000427430149486273,0.00047021333753277,0.000362607385178211,0.00036555481787681,0.000376343425262329,0.000336902777957447,0.00032604358716397,0.000368576150973635,0.000342502804826009,0.000418211909284496,0.000412158487899463,0.000483653564080982,0.000520345630976399,0.000433399927667966,0.00029523040038069,"v_789",41,0.000115673799884326,941.85848669338
"Gulosibacter",0.000126795677806006,0.000156172982265398,0.000159921411700122,0.000139075139541034,0.000144606435801344,0.000161444228319663,0.000154344231417023,0.000142944899880473,0.00013932247038008,0.000153378902760648,0.000117032463787781,0.000125321269211677,0.000133486242574125,9.4930922892493e-05,0.000129569275249869,0.000118898616365158,0.000144056367306551,0.000110145033122674,0.000139008457466288,0.00015924445191421,0.000146440904838954,0.000111488711878967,"v_803",41,0.000135482996883891,1348.4487836064
"Micrococcus",0.000700745466492979,0.000876131227716551,0.000978525458130783,0.000814582960168911,0.000834472001092161,0.000900879976959019,0.000989515112763752,0.000872991764611695,0.000908412149956925,0.000761149985609957,0.000798066097092523,0.000706610761011391,0.000673180620322318,0.000452678195880142,0.000638158953800758,0.000640471746195733,0.000818687602657167,0.000375999013367161,0.00070367039848452,0.000949193838481307,0.000806535499148414,0.000546783284155411,"v_816",41,0.000106826193782716,3313.10184957259
"Chryseolinea",0.000192608137676971,0.000167174448091138,0.000129295088953577,0.000147545939845305,0.000190092077468871,0.000103947689649118,0.000112392920422218,0.000141604192914198,0.000142434993654528,9.848674446928e-05,0.000112832541001746,0.00014098049633771,0.000154109117129116,9.04275584289022e-05,0.000178460485420089,0.000154678686050456,0.000189555807557623,0.000207939299224027,0.000114562142532562,0.000111527355891017,0.000228101328518108,0.000122000927740065,"v_1475",41,0.000144341801385681,5337.58895770596
"Cyclobacterium",8.36694242386841e-06,7.73291438475937e-06,3.82829034331819e-06,6.62262569243017e-06,7.64411478023707e-06,7.33837401453013e-06,6.01171434816517e-06,5.10745510961939e-06,6.1509388518865e-06,8.16999565266872e-06,8.07677458852872e-06,6.1687864435888e-06,1.22487376144796e-05,1.20690167624232e-05,1.43040847092437e-05,9.60367666137445e-06,1.02285563355124e-05,2.39872728173129e-05,8.14877164457551e-06,5.88352226577903e-06,1.08831208348464e-05,7.55102829459138e-06,"v_1479",41,0.000119189511323004,6883.17556192047
"Candidatus_Cyclonatronum",2.26300523276441e-05,3.13302613733034e-05,1.95748430762119e-05,2.66445173207074e-05,2.92497945723121e-05,2.44360289349818e-05,2.20865157573894e-05,2.48988436593945e-05,2.54930477716742e-05,2.20206914075837e-05,2.47149302408979e-05,1.94079511955986e-05,2.57473464141102e-05,1.60319774903831e-05,2.12669195941666e-05,1.73376109638972e-05,2.39842010625807e-05,1.97314663497252e-05,1.77355618146643e-05,2.08086338958803e-05,2.42834260804736e-05,2.87235193951123e-05,"v_1625",41,0.000149835181300569,1276.78414294366
"Monaibacterium",8.63086611106425e-05,8.75334020048019e-05,7.04983278316708e-05,7.26948680657451e-05,8.91392227678885e-05,6.59697127904152e-05,6.97228174944808e-05,8.79759142631941e-05,8.97444210799344e-05,7.08491810504865e-05,8.0444674901746e-05,7.58760732561422e-05,9.71774846454887e-05,6.98922164749284e-05,8.65056551463789e-05,7.28349637061761e-05,8.8681079559122e-05,8.44911507795923e-05,6.47108336480996e-05,7.2419237300839e-05,7.58857065014801e-05,8.45419050237583e-05,"v_178",40,0.000154870682979712,3779.47731981584
"Moraxella",3.26254600554869e-05,3.16491444407162e-05,2.1958495554127e-05,2.70295536981743e-05,2.8870747558416e-05,2.26960021067942e-05,2.34587549020793e-05,2.57926483035779e-05,2.11948013450547e-05,3.05736556064712e-05,2.08380784384041e-05,2.19229179764463e-05,2.94969599695631e-05,1.78333232758194e-05,3.01218291760794e-05,2.49865569773813e-05,3.27515350644485e-05,4.97899595823381e-05,1.72562223061599e-05,2.19334249172792e-05,3.09465612854817e-05,3.00560538000402e-05,"v_634",40,0.000154679040989946,14223.8471420476
"Microterricola",0.000292393753027401,0.000330283137072763,0.000403053964447462,0.000325047709857532,0.000334698513270215,0.000356856806459161,0.000401477966903552,0.000350946009219723,0.000378764439421589,0.000314800144991892,0.00029956756948853,0.000301843465905141,0.000267847394977855,0.00029776245833262,0.000306591783900246,0.000272047513212917,0.000358201019651022,0.00035242839293129,0.00036477736597188,0.000426987976200287,0.000336562362688516,0.000245778568020033,"v_791",40,0.000115928587989798,709.815621523873
"Dehalococcoides",2.35846699196291e-05,3.20477482749821e-05,3.09152503196261e-05,3.34211575641243e-05,3.13977276510564e-05,2.96561094195445e-05,2.85556431537846e-05,2.70695120809828e-05,2.98654018953044e-05,2.51482678683709e-05,2.45533947491273e-05,2.24448922139808e-05,2.73096853955489e-05,1.53114391762085e-05,2.60349478305812e-05,2.52415218444974e-05,2.45888447868475e-05,1.89576833556183e-05,2.30082964082132e-05,2.33177830974625e-05,2.58381576283088e-05,2.38375599103767e-05,"v_1362",40,0.000145666423889294,259.305947596986
"Roseicitreum",6.51386121589755e-05,6.76032102915046e-05,5.95913119478775e-05,6.26839222516065e-05,6.02684752094724e-05,5.14442714420669e-05,5.71112863075691e-05,6.74822506358462e-05,6.42513733082602e-05,5.8402703298374e-05,6.27565385528681e-05,5.77967837560858e-05,7.35549192461352e-05,5.25992969347399e-05,6.75092251886001e-05,5.77070482572854e-05,7.35649864524535e-05,9.43420035122605e-05,5.17686669184797e-05,5.84026107264831e-05,6.54467946803009e-05,6.81073140296477e-05,"v_179",39,0.000155763239875389,2759.34667522613
"Profundibacter",3.36923855994701e-05,3.51568581822565e-05,2.64368729368765e-05,3.09569247483364e-05,3.33561372228527e-05,2.61004024228134e-05,2.62685779126348e-05,3.39007332900987e-05,3.20886328056248e-05,2.90417814215958e-05,3.35993822882795e-05,3.14608108623029e-05,3.55588352175454e-05,2.81009942528063e-05,3.39816615579388e-05,2.9490936296433e-05,3.86468113760492e-05,4.56234357679165e-05,2.34876359167176e-05,2.63893278097442e-05,3.40560243811521e-05,3.47939539064505e-05,"v_185",39,0.000152160681679854,1455.33942958268
