degrees , closeness , betweenness
1004301, 24, 3.74601985390523e-05, 55836.8214283337 
1094, 4, 3.2455941060011e-05, 1716.45136295155 
137816, 1, 3.26487968918345e-05, 0 
28183, 3, 3.33867521367521e-05, 7305.76453281964 
400634, 18, 3.76818147561987e-05, 40358.4218021149 
880, 2, 3.00246201885546e-05, 3892.33217940025 
146786, 9, 3.54849011745502e-05, 2888.33603315649 
1925020, 1, 3.16595960235547e-05, 0 
2299, 5, 3.60581256986262e-05, 6046.85633953387 
2735554, 1, 3.26701297004149e-05, 0 
553611, 4, 3.01540873865452e-05, 12683.8870143639 
869806, 2, 3.29315682012777e-05, 672.188041621209 
1563, 4, 3.26370757180157e-05, 2890.32997027074 
2758563, 12, 3.70713623725672e-05, 21476.7091210258 
2878542, 1, 2.95910516659762e-05, 0 
3040348, 31, 3.79276340741865e-05, 48676.2307669801 
57029, 19, 3.74293520979152e-05, 12632.6109434046 
632773, 3, 3.2961961895972e-05, 4214.1352192908 
1675036, 2, 3.13263579976192e-05, 910.10711755868 
1803846, 4, 3.3963930306015e-05, 79.2153110659801 
2487074, 13, 3.81053995351141e-05, 11148.7220805904 
2686078, 32, 3.82204555878306e-05, 23234.5085340926 
2715212, 19, 3.77386972601706e-05, 29882.0835290836 
313603, 5, 3.58795881023286e-05, 1319.5227424165 
331648, 7, 3.44435642200255e-05, 13564.8714889322 
1042156, 2, 3.12265800649513e-05, 202.421063801814 
17, 1, 3.2242463324198e-05, 0 
187493, 3, 3.21120066792974e-05, 6552.17313781983 
220687, 2, 2.40726029705592e-05, 8400 
252356, 8, 3.72148412787019e-05, 18112.5404761475 
2546359, 4, 3.34403424291065e-05, 1631.28015967279 
2949996, 9, 3.71609067261241e-05, 27778.3241488162 
34098, 7, 3.34952269301624e-05, 1257.74934673746 
45656, 1, 3.16535831856166e-05, 0 
885581, 2, 2.9514196328434e-05, 147.946107396182 
2051, 4, 2.71946045904493e-05, 0 
246787, 5, 3.41821910784481e-05, 698.673308523379 
2562285, 31, 3.81533765738268e-05, 22809.2338605366 
2742796, 1, 2.55617187699701e-05, 0 
28113, 8, 3.64378370499927e-05, 2964.36400103705 
2829795, 15, 3.78673129354741e-05, 13361.7676557252 
3051121, 31, 3.81170192490947e-05, 21138.0632682299 
314275, 3, 3.62568434792067e-05, 10295.4346494892 
51515, 3, 3.374843913469e-05, 4226.37647065046 
111769, 2, 3.5438372669927e-05, 596.474225512999 
1453352, 7, 3.67161110295198e-05, 933.361083889538 
2571116, 6, 3.40008840229846e-05, 14747.7415785741 
266749, 4, 3.61167292689974e-05, 3494.4592528557 
28223, 13, 3.66851315161965e-05, 7049.38774113579 
2564040, 3, 2.91766353504114e-05, 483.304700995347 
28118, 5, 3.42829716479824e-05, 322.680861591622 
45243, 9, 3.62739408009286e-05, 10342.0149790371 
82135, 14, 3.68351259761308e-05, 24027.0399400048 
824, 1, 3.12930279133809e-05, 0 
86665, 2, 2.67472650921443e-05, 79.9049229172861 
1908341, 5, 3.29945888874225e-05, 7722.94546226529 
1913577, 2, 3.37917750819451e-05, 4201 
2038776, 1, 2.93513354857646e-05, 0 
2500547, 1, 3.42594813114529e-05, 0 
3070660, 9, 3.44269631975763e-05, 21940.2497097083 
1836467, 5, 3.65644082050532e-05, 7141.79117859733 
2049305, 18, 3.75107843505008e-05, 17155.2920456861 
2572594, 3, 3.08813538385523e-05, 8401 
2766701, 2, 3.37997701615629e-05, 8400 
2777186, 1, 3.27879602609922e-05, 0 
28072, 1, 3.37952010814464e-05, 0 
371601, 4, 3.42806211648555e-05, 266.051523939503 
1017, 5, 3.33033603090552e-05, 6371.71707162723 
1099853, 3, 2.59228535877229e-05, 12599 
1170699, 2, 2.81167407074172e-05, 187.449453102416 
1380685, 3, 3.19550073496517e-05, 8424.77829722469 
2546360, 11, 3.45936970284014e-05, 11050.5769660565 
2872157, 2, 3.24054570789721e-05, 4201 
2932268, 12, 3.70411527206727e-05, 25060.8808860486 
3032582, 1, 3.31092937787637e-05, 0 
453816, 1, 2.89059112588524e-05, 0 
754429, 6, 3.66313784387707e-05, 15890.0561998412 
76831, 8, 3.56011249955499e-05, 11638.1513616136 
1241979, 7, 3.66622671946033e-05, 353.812767987925 
2231053, 1, 3.16125565074448e-05, 0 
2654325, 1, 2.86491906603638e-05, 0 
2872754, 4, 3.23907621546335e-05, 2589.9480295293 
2878534, 3, 3.23876149760332e-05, 4201 
33035, 3, 3.40402355584301e-05, 4201 
