degrees , closeness , betweenness
1795, 18, 7.80134651240804e-06, 18467.9377988796 
2724914, 30, 7.73173956408452e-06, 4908.26268433128 
2782654, 83, 8.00839279564984e-06, 821.27318429757 
2865839, 109, 8.12697587100864e-06, 5811.14625213942 
1926494, 28, 7.69384646160001e-06, 5990.70302117561 
1312183, 21, 8.02664847293013e-06, 12828.4635755018 
69, 4, 7.49035616643571e-06, 15.3238275072696 
2547399, 36, 7.70968413424102e-06, 3551.8563160792 
2861782, 28, 7.73449041309913e-06, 3085.94402270834 
292, 33, 7.73431095023744e-06, 4671.78351392964 
311231, 23, 7.6777200242616e-06, 1230.88526418288 
28450, 34, 7.79660224074348e-06, 4700.62376750732 
83637, 99, 8.02413660290153e-06, 1577.70139414024 
2895565, 5, 7.78325199834995e-06, 18802.6190086829 
423349, 65, 8.16346522771986e-06, 41365.5454446211 
1234841, 124, 8.43597098025983e-06, 5506.90467087016 
76892, 112, 8.01108734488532e-06, 2102.47660689038 
1515612, 123, 8.10267712452194e-06, 14581.5367514975 
1286181, 22, 7.94508358227929e-06, 17921.1763874327 
53399, 28, 7.74011780459299e-06, 4744.07739582706 
75, 114, 8.0678343512251e-06, 3052.3097080477 
2950605, 15, 7.86515970206775e-06, 45.7525661049523 
117567, 27, 7.95557606326274e-06, 39480.5464693646 
2708539, 51, 8.16599841579631e-06, 6293.9419990088 
41275, 83, 8.0213045849777e-06, 1462.56585777991 
242606, 3, 7.76487945024653e-06, 4.19403646190092 
273251, 39, 7.85151220124996e-06, 13774.3045714912 
1839, 98, 8.02117590438758e-06, 1565.57426431385 
948107, 36, 7.79818302335556e-06, 19518.6193585446 
1979344, 8, 8.10149553607596e-06, 952.313439445067 
1286180, 20, 7.91114205246669e-06, 9515.45306230478 
13690, 69, 8.21861516334498e-06, 6390.45202039286 
2589080, 35, 7.82276738218912e-06, 13449.6019434299 
1327635, 44, 8.15354760856449e-06, 26779.8282297687 
1592106, 35, 7.6810224977149e-06, 2660.3614445663 
92647, 31, 7.86027573847291e-06, 9804.63300509792 
3039159, 112, 8.13008130081301e-06, 5970.35932768601 
2571747, 35, 7.8600903910395e-06, 9824.51750887175 
2108445, 4, 7.91690417379188e-06, 3339.75927167182 
2654982, 34, 7.71783591880837e-06, 5055.79684876992 
2830667, 75, 8.13848445142546e-06, 12191.3008443408 
83618, 8, 7.82050379685459e-06, 1246.21379400525 
158500, 130, 8.13696133315974e-06, 7580.51080520466 
1586287, 23, 8.13014739957235e-06, 12155.7720285651 
2509614, 31, 7.79064966227534e-06, 13964.953440461 
190148, 28, 8.26869966429079e-06, 21623.8680162917 
1274631, 137, 8.26391643527701e-06, 17056.7352053533 
2898149, 127, 8.17006813836827e-06, 4331.56475715817 
148447, 35, 7.8600903910395e-06, 9824.51750887175 
2057741, 133, 8.20519552980947e-06, 6302.34952763103 
2781978, 34, 7.85959617394858e-06, 15161.806910266 
2896849, 146, 8.2196960356406e-06, 7863.96160366946 
2880218, 32, 7.73814129846011e-06, 3539.26829358817 
2849093, 34, 8.2728039841824e-06, 19058.0350296289 
927083, 128, 8.17527795945062e-06, 27115.6701788648 
420952, 38, 7.81610273485435e-06, 11774.3296323558 
2571748, 38, 7.86398452367846e-06, 10572.1987805945 
2777475, 147, 8.26569241705378e-06, 12218.6247942491 
35754, 25, 8.34153584357952e-06, 268.526696054853 
1030157, 90, 8.16126662858076e-06, 10302.6647152006 
582680, 18, 8.05282654211628e-06, 3098.76718303947 
1521768, 127, 8.17006813836827e-06, 4331.56475715817 
94132, 134, 8.20445501907536e-06, 8259.20169421714 
95486, 37, 7.86120260677478e-06, 10168.082636933 
53462, 28, 8.09631374835038e-06, 1812.70791016461 
381, 163, 8.29758457313076e-06, 9736.98569946422 
2995304, 37, 8.27369379059281e-06, 21188.0367045664 
1938607, 80, 8.29159895194189e-06, 7850.26603063071 
661488, 29, 8.27629586102444e-06, 3579.36979631507 
2797636, 11, 8.20607085121573e-06, 2574.75343889827 
29448, 141, 8.28706389326262e-06, 18869.0402341293 
2880934, 141, 8.37864785380935e-06, 22473.6368805533 
870903, 38, 8.0242653785046e-06, 26738.2175503059 
2780091, 38, 8.00627692110615e-06, 24398.4382883337 
2789216, 83, 8.48579477953905e-06, 2381.89815770739 
2992140, 36, 8.31912150076952e-06, 15327.7462780551 
564369, 42, 8.08093868183728e-06, 48290.2308137079 
165696, 157, 8.29744687559638e-06, 7025.04058705071 
2744518, 150, 8.39962033716076e-06, 49274.1246714791 
288000, 153, 8.27718641879252e-06, 8721.39004168135 
33050, 84, 8.22334607951976e-06, 3414.14341054144 
1404443, 160, 8.43490363122601e-06, 22363.3562553589 
1544730, 48, 8.10766985568348e-06, 4796.59212490513 
1526658, 29, 8.38539264601065e-06, 2491.205161077 
33075, 34, 7.99929606194655e-06, 57971.7078556586 
758802, 36, 8.12195934147154e-06, 3412.03824850546 
94254, 83, 8.65239022279905e-06, 6110.62061165916 
1541170, 101, 8.25545685698247e-06, 4555.76931531395 
82115, 143, 8.31289746040983e-06, 9060.92868414547 
1517551, 150, 8.3153168135706e-06, 9518.20545525799 
2711231, 47, 8.76047972386968e-06, 8530.81248327661 
1740163, 41, 8.01538954793203e-06, 18185.2214335657 
2589976, 167, 8.43924586898915e-06, 13827.6409293884 
2972485, 106, 8.3558942478024e-06, 7639.35369476813 
1801, 40, 8.20768731994386e-06, 6439.26999268201 
36814, 51, 8.13451229531533e-06, 5107.55383475672 
69666, 175, 8.39799791729652e-06, 10393.3370551947 
2654248, 152, 8.5049200962757e-06, 9666.85848541719 
2653203, 161, 8.38525201874942e-06, 11265.8524678973 
488447, 35, 8.26617069642488e-06, 27371.1217086523 
339, 31, 7.78210116731517e-06, 2872.43021241561 
115808, 156, 8.43298308343593e-06, 15193.6028309496 
1609977, 108, 8.4127638453061e-06, 3591.45117865165 
2911538, 48, 8.21240565998998e-06, 30204.2469802771 
343, 18, 7.78040582596788e-06, 165.675685622432 
335929, 161, 8.38525201874942e-06, 11265.8524678973 
370777, 155, 8.58177574103633e-06, 15142.8663379343 
93064, 28, 8.30751082053284e-06, 14554.994605597 
83627, 173, 8.4175792725528e-06, 8473.55945448568 
2735133, 14, 8.21510429074897e-06, 20595.6216914534 
114615, 159, 8.39066957543212e-06, 11181.9335951017 
2099695, 60, 8.2813677506977e-06, 19131.2361663921 
1772, 59, 8.31524766965184e-06, 31936.5476718086 
912, 27, 8.17902244323758e-06, 4843.96087049641 
160791, 172, 8.49552710497923e-06, 12114.9569517891 
3039153, 159, 8.42467080598826e-06, 17782.506319251 
282217, 1, 7.76536182703433e-06, 0 
191, 163, 8.46697034866984e-06, 10455.8518262449 
1494466, 36, 8.2917364554485e-06, 30198.4931631131 
34072, 13, 8.30488908820623e-06, 1026.95433208976 
84531, 37, 8.43284085542738e-06, 2616.41779554228 
1882749, 36, 8.45494360552615e-06, 31744.7640563168 
1813880, 160, 8.48651492777976e-06, 9662.90243513077 
2976241, 13, 8.33875352312336e-06, 4618.69494247419 
1325090, 117, 8.42360631433529e-06, 11556.839041827 
2062, 11, 8.10727546900589e-06, 13.2681827739475 
1404411, 29, 8.45008534586199e-06, 7874.84399865966 
1682113, 61, 8.27684387389401e-06, 21260.9254029566 
242605, 51, 8.22984305689291e-06, 24066.3829752176 
1867719, 5, 8.27841981522567e-06, 16386.358443087 
191495, 112, 8.51708954016234e-06, 9242.21471398481 
2571749, 172, 8.49653766090318e-06, 13135.1803712918 
2763107, 12, 7.70641636226322e-06, 848.168205093128 
2511995, 2, 8.19383332104258e-06, 2.57850680551488 
2911539, 50, 8.23411228035506e-06, 25101.1093254469 
56458, 37, 8.07076446280992e-06, 5152.16016774314 
1609758, 172, 8.55893252993487e-06, 13147.687701423 
1324796, 16, 8.40251403219843e-06, 15806.4156555508 
3049070, 10, 8.3521953745542e-06, 1299.55290766996 
593909, 164, 8.64222070503236e-06, 32807.6900673776 
3016000, 172, 8.55893252993487e-06, 13147.687701423 
128785, 5, 8.06666290222398e-06, 39.0278543568883 
3012344, 183, 8.6334165019123e-06, 19639.9547172606 
152480, 37, 8.36162349281737e-06, 4942.19670099187 
453783, 25, 8.43383655224762e-06, 11065.4139425644 
2937788, 117, 8.57000839860823e-06, 6827.51103896267 
28056, 117, 8.54518265327921e-06, 25226.045512786 
1882747, 179, 8.78750065906255e-06, 9211.07669091279 
1071080, 24, 1.2786906208043e-05, 57980.1664250413 
114528, 25, 1.22803354987658e-05, 20893.0163805087 
1170711, 35, 1.2875149673615e-05, 16482.2170974654 
1194427, 53, 1.33695201679212e-05, 60197.881721241 
1218494, 31, 1.31383600698961e-05, 22237.15812901 
1234606, 32, 1.21778946855668e-05, 25625.8914481544 
1252, 31, 1.26278570526582e-05, 23239.6418051716 
126738, 24, 1.21295925669857e-05, 23454.7926876177 
1295, 41, 1.29152244666012e-05, 39217.7571270344 
13, 31, 1.31599726272569e-05, 73064.7492762546 
1303590, 53, 1.30376396657149e-05, 54826.0299364111 
1365176, 12, 1.24361094875079e-05, 7501.78806458521 
1375, 32, 1.27053502229789e-05, 34020.9717295203 
137732, 56, 1.32406487917908e-05, 25079.9652795751 
137779, 12, 1.15259160221759e-05, 61830.022555318 
1427149, 22, 1.25321135409487e-05, 34281.1562266146 
1449781, 30, 1.22827488791992e-05, 8620.48473868693 
1457153, 59, 1.31297349106522e-05, 130369.618792011 
1462, 41, 1.27921405088714e-05, 15398.6638744884 
1550241, 30, 1.27785728889798e-05, 55824.1417916321 
155194, 29, 1.26476614473984e-05, 33073.9005189542 
157339, 43, 1.31016953593795e-05, 25143.4576290085 
1576550, 30, 1.25057839250653e-05, 52871.7650734263 
157673, 32, 1.25870076906617e-05, 13182.4563683876 
1629, 28, 1.26840776772917e-05, 221055.333268122 
1636608, 23, 1.28726636115545e-05, 22807.9642617017 
1647, 26, 1.24677397234655e-05, 25722.1878260591 
1670455, 34, 1.30086377354563e-05, 15239.6617536527 
1706375, 36, 1.27232938063006e-05, 48525.9648990813 
174587, 26, 1.28852695598392e-05, 12937.7887900427 
1785128, 34, 1.24104893455949e-05, 27903.258390412 
1785996, 32, 1.23860483551328e-05, 6456.7930604081 
1812112, 39, 1.31754041555225e-05, 102733.938751488 
1819736, 30, 1.3011515190944e-05, 12000.3527993738 
1859475, 42, 1.34974624770543e-05, 55632.9012027683 
1866938, 51, 1.32466121789352e-05, 130939.458589594 
186807, 40, 1.24691388812689e-05, 36904.9050160734 
1940621, 44, 1.32567974228786e-05, 189109.879124606 
196118, 43, 1.24703828407532e-05, 12017.5412422312 
198251, 39, 1.32553916305457e-05, 52422.2322104953 
1982745, 39, 1.29604188807382e-05, 39609.9979249664 
1982880, 25, 1.23300001233e-05, 25250.6784926276 
2026187, 32, 1.26055716626749e-05, 9873.21908362834 
2081051, 41, 1.24577992051924e-05, 25660.9196879671 
2099, 31, 1.31381874556586e-05, 49524.5980558571 
2099584, 31, 1.28336755646817e-05, 8064.62976657536 
2111, 17, 1.17242915596825e-05, 3569.18681221453 
2162846, 35, 1.30395097144347e-05, 116038.791267966 
216933, 35, 1.31006655138081e-05, 57529.0577109453 
216946, 67, 1.33326222601461e-05, 36318.0360246865 
217, 23, 1.27936134281767e-05, 28682.2136670188 
2170745, 25, 1.14057599087539e-05, 1943.74373849103 
233181, 29, 1.22643707764573e-05, 24893.297667848 
2337, 31, 1.29861697292384e-05, 22860.5048708755 
240426, 33, 1.26561451912976e-05, 9446.07750453403 
244310, 40, 1.31010087776759e-05, 101570.302653863 
257816, 13, 1.16285830571545e-05, 3952.10239600605 
2590020, 42, 1.29473302605003e-05, 63137.8078112293 
2598455, 26, 1.29988301052905e-05, 24129.1379317327 
2613334, 33, 1.29150576657325e-05, 60045.1741589005 
2704652, 39, 1.26884230827793e-05, 18379.1077343302 
2714928, 36, 1.28326874213998e-05, 61853.9098428059 
2714949, 40, 1.29290839744004e-05, 37630.0079875591 
2733946, 63, 1.26120899494255e-05, 28545.3535137551 
2734292, 31, 1.21440281741454e-05, 68733.7000381544 
2745562, 32, 1.32448576840042e-05, 13910.3030131092 
2746232, 20, 1.17713532347679e-05, 4421.10426164568 
2746233, 17, 1.21074170036564e-05, 138540.694174993 
2767358, 50, 1.28912494198938e-05, 71671.6927125658 
2767879, 31, 1.25296011827944e-05, 18445.402837712 
2776706, 25, 1.29575639779721e-05, 27617.2528049544 
2778053, 17, 1.22597096900745e-05, 3987.17559391925 
2781774, 64, 1.36286201022147e-05, 57356.6395621192 
2787629, 26, 1.26138399051439e-05, 6477.10865731748 
2811778, 28, 1.22147847754923e-05, 23810.2114914861 
2821559, 29, 1.28686879085808e-05, 27418.1884533724 
2829816, 31, 1.27637305831749e-05, 4486.66696551393 
2841063, 37, 1.25599738752543e-05, 59827.2330471652 
2866211, 31, 1.24571784490813e-05, 17106.3643321399 
2894335, 57, 1.28419160138693e-05, 62240.0548591219 
2937909, 34, 1.29030593153637e-05, 9214.65909228969 
29433, 41, 1.33663035487536e-05, 37213.4589510492 
294671, 48, 1.32982260166494e-05, 34811.9805234386 
29546, 45, 1.34028494457922e-05, 45847.6868720736 
29556, 45, 1.34098589282841e-05, 56516.6184721839 
2956025, 24, 1.20441296911885e-05, 29156.6331508613 
2956212, 41, 1.31613582521716e-05, 26168.3144962306 
2956317, 42, 1.31476879790689e-05, 38633.9145915883 
2956579, 16, 1.1299818072929e-05, 1395.89100262948 
2985324, 52, 1.33867016505803e-05, 66518.2600322087 
2991940, 61, 1.31199160325374e-05, 102371.558753582 
3003392, 28, 1.19075970469159e-05, 12156.2087168314 
3003393, 40, 1.27656858364716e-05, 9601.56479372391 
301585, 33, 1.30469952769877e-05, 43294.6692338032 
3036300, 34, 1.2995789364246e-05, 20332.0368758237 
3047868, 55, 1.32648865188958e-05, 19805.2783997322 
3050383, 13, 1.17362627045044e-05, 58004.6919514805 
3058373, 34, 1.32541618068073e-05, 68376.2858316324 
312539, 38, 1.30340710617554e-05, 8701.39308105177 
32049, 40, 1.32068992841861e-05, 29253.1040977492 
33034, 44, 1.29078893019413e-05, 18811.0543042446 
33037, 24, 1.17868929750118e-05, 13867.4926077295 
342949, 26, 1.28289009480558e-05, 70900.6610224171 
370623, 34, 1.30770236694128e-05, 60728.7019333172 
373213, 28, 1.20935069960938e-05, 39382.9395613202 
39669, 34, 1.30296554959087e-05, 14425.1257353154 
40222, 23, 1.25768761555005e-05, 5846.90870810478 
411486, 30, 1.27518490181076e-05, 28699.2254123021 
41980, 53, 1.32809179770506e-05, 32286.5919683768 
45362, 15, 1.14022485234088e-05, 31064.7026920696 
488142, 44, 1.28279135398627e-05, 62504.2939536068 
508451, 35, 1.24229775392566e-05, 17310.0789640695 
51229, 47, 1.3153913947095e-05, 9931.43519583472 
522485, 29, 1.19537152146887e-05, 6856.23019753697 
529881, 29, 1.27168218118928e-05, 34209.696433091 
56426, 42, 1.31898280046428e-05, 22637.3754650755 
57037, 38, 1.32445068407878e-05, 38123.7442201825 
5761, 45, 1.33962061944057e-05, 188803.313099874 
57863, 20, 1.22759636631476e-05, 52509.1250462727 
630749, 38, 1.26656027560352e-05, 183484.804308957 
640330, 32, 1.28307115912649e-05, 43218.2391193163 
649161, 32, 1.28585940413275e-05, 17867.4876367941 
650377, 36, 1.29337661833749e-05, 16065.0360226679 
680118, 36, 1.27847809967015e-05, 96151.9563886592 
68892, 45, 1.33214328533177e-05, 142458.790011148 
708126, 35, 1.31679439572305e-05, 38238.0005540194 
72293, 29, 1.2552721430006e-05, 24191.0955756855 
74706, 44, 1.31290453871099e-05, 63850.2711535852 
747548, 41, 1.31926121372032e-05, 58676.6182676576 
754514, 43, 1.28678599462123e-05, 126471.056545445 
786, 29, 1.2591286829514e-05, 51806.8851294108 
84135, 32, 1.31421587309932e-05, 26964.6588884038 
85991, 39, 1.31040989621554e-05, 43839.2964476825 
86660, 48, 1.32448576840042e-05, 70250.7446274791 
87541, 29, 1.31022103428848e-05, 26657.3944016503 
1007869, 13, 1.24418344240675e-05, 6922.6935469804 
10319, 24, 1.27419375390222e-05, 30395.7224631191 
1100043, 13, 1.10290062865336e-05, 3779.95703142869 
1100891, 12, 1.09363721866183e-05, 6589.9985102307 
110163, 36, 1.24717825918859e-05, 49504.232218329 
110164, 38, 1.27601475073052e-05, 51935.7330890118 
1157948, 34, 1.26972840509415e-05, 27946.9684398279 
1182, 30, 1.26545436138846e-05, 38347.9251379073 
1218495, 26, 1.20577808860057e-05, 10650.9164571681 
123841, 27, 1.28274198927628e-05, 8131.34362988342 
125316, 51, 1.29476655359039e-05, 21748.9511020541 
1294, 32, 1.29758907949031e-05, 9437.04324922194 
1300, 43, 1.33340444823724e-05, 104254.776661733 
1353, 24, 1.26659235991488e-05, 32387.406317769 
1374, 32, 1.2675877804538e-05, 23700.1822435919 
138853, 32, 1.24523696859512e-05, 23213.4045291879 
139, 46, 1.31705453922847e-05, 21594.3758077483 
1390185, 37, 1.31658635489902e-05, 119482.839369546 
1450746, 33, 1.21835327371525e-05, 20161.3068656555 
1469144, 31, 1.21301811036039e-05, 7884.40235878065 
1501269, 24, 1.19438638399522e-05, 31376.5458351089 
155615, 29, 1.24872006193652e-05, 31666.8917517538 
155863, 45, 1.33132746661696e-05, 209340.438391784 
1560339, 29, 1.28409266012635e-05, 28014.078847393 
1583100, 47, 1.26911606066375e-05, 38288.2787529119 
1608357, 28, 1.21019956190776e-05, 47482.5501876574 
1633, 54, 1.30386596257905e-05, 51787.3530428929 
1633874, 41, 1.30679664937339e-05, 28163.1739906543 
164393, 19, 1.28758127856821e-05, 54934.4281105536 
1648, 28, 1.26694539465349e-05, 7174.59129394565 
1659192, 14, 1.18378218407813e-05, 409072.62102342 
1703250, 33, 1.26657631755601e-05, 28835.2809141654 
171279, 32, 1.2991399693403e-05, 41000.9011935623 
171285, 35, 1.23158776294399e-05, 37177.8785088268 
173566, 50, 1.28331814740192e-05, 23785.6340758121 
1758189, 49, 1.30378096479791e-05, 58917.3287974086 
1761895, 43, 1.27731865268429e-05, 31325.8148047312 
179237, 13, 1.13909487521216e-05, 625.210722877147 
1798216, 25, 1.17406720360673e-05, 6507.36098483569 
1812111, 38, 1.29277468230062e-05, 31906.211406195 
1840297, 53, 1.32306633854621e-05, 55870.5415397867 
1845000, 28, 1.20137437228189e-05, 5382.62091299154 
1868135, 32, 1.20174974763255e-05, 167910.161098324 
187101, 16, 1.22645211930926e-05, 8647.36451914868 
1872114, 31, 1.25609204642516e-05, 21774.2095166235 
187452, 35, 1.27959053103007e-05, 68523.0108201854 
1903416, 32, 1.27239413680782e-05, 20775.0340961819 
