degrees , closeness , betweenness
543 ,9 ,0.001953125 ,55.8214538165727 
41275 ,10 ,0.00258397932816537 ,171.352668997377 
85015 ,13 ,0.00309597523219814 ,5.75720821229326 
28095 ,7 ,0.00194552529182879 ,117.609101738983 
1219491 ,34 ,0.00337837837837838 ,9.79996457404101 
710705 ,10 ,0.00277777777777778 ,70.221106502928 
715473 ,36 ,0.00342465753424658 ,69.9640767377265 
1764 ,8 ,0.00273224043715847 ,37.2056039888646 
2013 ,35 ,0.00342465753424658 ,29.2496872157004 
3052846 ,14 ,0.00282485875706215 ,0.918797254909684 
1865 ,32 ,0.00336700336700337 ,11.8607789239979 
37326 ,37 ,0.00342465753424658 ,31.538677559184 
1658665 ,4 ,0.00218818380743982 ,11.725433881856 
134536 ,15 ,0.00226244343891403 ,62.9597055902818 
1904616 ,14 ,0.0028328611898017 ,4.39501337748593 
3034358 ,3 ,0.00168350168350168 ,1.56666666666667 
1268 ,8 ,0.00307692307692308 ,0.0580808080808081 
1707785 ,15 ,0.00259067357512953 ,153.116718533948 
3014784 ,8 ,0.00253807106598985 ,124.348405664345 
511 ,11 ,0.00222222222222222 ,16.4273766207028 
588673 ,24 ,0.0033003300330033 ,38.9238983487607 
946334 ,35 ,0.00342465753424658 ,34.1717324254358 
659012 ,14 ,0.00316455696202532 ,57.6115322894091 
3049772 ,14 ,0.00224719101123596 ,19.0991836297194 
101571 ,2 ,0.00166944908180301 ,0 
2843216 ,2 ,0.003125 ,0 
122358 ,31 ,0.00334448160535117 ,7.65172703196648 
1325095 ,16 ,0.0026246719160105 ,145.873791893356 
1817 ,33 ,0.00338983050847458 ,59.973825066296 
2884263 ,4 ,0.00326797385620915 ,854.666666666667 
406548 ,3 ,0.00245098039215686 ,33.8151126651127 
34071 ,13 ,0.00223713646532438 ,1.69477513227513 
2714944 ,18 ,0.0022883295194508 ,112.776001275408 
2789776 ,4 ,0.00326797385620915 ,854.666666666667 
871742 ,12 ,0.00224215246636771 ,23.2156798187156 
2587808 ,3 ,0.00277008310249307 ,0 
2006 ,34 ,0.00341296928327645 ,35.955055929425 
2764186 ,16 ,0.00260416666666667 ,192.381652297638 
3004093 ,20 ,0.00290697674418605 ,12.4363061474962 
217203 ,4 ,0.00242130750605327 ,49.2357142857143 
48 ,4 ,0.0023094688221709 ,0.894266781907231 
1855352 ,37 ,0.00343642611683849 ,42.2630971126209 
2981136 ,2 ,0.00209205020920502 ,0.75 
68287 ,11 ,0.0022271714922049 ,0.999206349206349 
88688 ,4 ,0.00279329608938547 ,54.7633155133155 
1325112 ,14 ,0.00261096605744125 ,108.489216996573 
2136173 ,34 ,0.00341296928327645 ,35.955055929425 
2704468 ,38 ,0.00347222222222222 ,87.9955351854706 
56438 ,32 ,0.00335570469798658 ,4.90895505734528 
3075432 ,18 ,0.00284900284900285 ,66.8201887085835 
2750812 ,32 ,0.00336700336700337 ,24.9495186760975 
2728827 ,30 ,0.00377358490566038 ,679.805362706953 
2053 ,33 ,0.00336700336700337 ,8.81683564133975 
41294 ,15 ,0.00260416666666667 ,144.903629465224 
103731 ,38 ,0.00344827586206897 ,28.3905154449442 
2932773 ,31 ,0.00334448160535117 ,7.65172703196648 
1836 ,35 ,0.00338983050847458 ,10.967266694035 
33910 ,38 ,0.00344827586206897 ,36.34550389899 
3004092 ,38 ,0.00346020761245675 ,66.2787527978084 
2558918 ,6 ,0.00269541778975741 ,0.0769230769230769 
191 ,13 ,0.00224719101123596 ,43.0399446393504 
2589903 ,14 ,0.00225225225225225 ,49.9366108114016 
2020 ,34 ,0.00341296928327645 ,35.955055929425 
2840469 ,16 ,0.00261096605744125 ,160.456255570985 
2789216 ,3 ,0.00210526315789474 ,0 
43767 ,7 ,0.00341296928327645 ,198.3844903339 
196914 ,32 ,0.00335570469798658 ,5.91654984815728 
649831 ,32 ,0.00335570469798658 ,5.91654984815728 
164546 ,9 ,0.00222222222222222 ,7.53890895774197 
2732249 ,12 ,0.0029940119760479 ,1517.50297761945 
3075199 ,36 ,0.00341296928327645 ,32.7548169639647 
2903901 ,4 ,0.00279329608938547 ,54.7633155133155 
53358 ,31 ,0.00333333333333333 ,15.4588771612787 
2722752 ,3 ,0.00328947368421053 ,186.065127562496 
1988 ,34 ,0.00341296928327645 ,35.955055929425 
294 ,5 ,0.00218818380743982 ,15.2538427214329 
3040509 ,33 ,0.00336700336700337 ,9.34381762025666 
2849779 ,5 ,0.00354609929078014 ,1784.29761904762 
701042 ,3 ,0.00226244343891403 ,0 
2843215 ,5 ,0.00373134328358209 ,1619.56390863428 
67304 ,25 ,0.00294985250737463 ,19.1332537595196 
82380 ,4 ,0.00284900284900285 ,3.05743145743146 
