"","vcXtM2TOMPOOB050180","iYASM2TOMPOOA050195","XR8LM2TOMPOOB051125","TECcM2TOMPOOA051310","FvY2M2TOMPOOB051329","abKIM2TOMPOOA051320","cuu6M2TOMPOOB051315","s9OmM2TOMPOOB051285","Nm8MM2TOMPOOA051300","IGpcM2TOMPOOB051290","a50wM2TOMPOOB051350","OeS0M2TOMPOOA051355","dSz8M2TOMPOOA051340","aFJgM2TOMPOOM090325","cSObM2TOMPOOM080315","wQqUM2TOMPOOA080335","X0n7bM2TOMPOOA100365","X1qGgM2TOMPOOM080340","X9JUZM2TOMPOOB100355","AYtCM2TOMPOOA100360","DYZgM2TOMPOOB100370","nG3jM2TOMPOOA051345","nodos","degrees","closeness","betweenness"
"Rothia_kristinae",0.000156955957731322,0.000188965770952427,0.000218115417746313,0.000197866920626702,0.000192074424004259,0.000223435068951517,0.000237708863127943,0.00020490472154004,0.000214808451218461,0.000168900819012523,0.000167206349606576,0.000160343805980008,0.000154235554014798,0.000102120442582059,0.000139100794010352,0.00016523383223519,0.00018901400215728,9.26596529093821e-05,0.000190668326187283,0.000225413388421498,0.000186595730165241,0.000137292212091856,"v_3742",439,3.05688869868248e-05,18644.8884784607
"Propionibacterium_acidifaciens",0.000139541374017396,0.000173251859226962,0.000204817459871786,0.000165582559356224,0.000163696202096424,0.000196035511038086,0.000213519567375099,0.000178078043532928,0.000185964651589887,0.000152425805286538,0.000146760140592336,0.0001495213110826,0.000131916100109941,7.93869164948872e-05,0.000121457633964401,0.000118291436252779,0.000170415024345003,6.70911845993406e-05,0.000153112443756455,0.000194429325048529,0.000164447209593821,0.000107491202771701,"v_4327",435,3.12636778590633e-05,26102.453533713
"Rhodococcus_triatomae",0.000139878430476375,0.000164078763549659,0.000202071142484655,0.000170590873157133,0.000168689252276199,0.000198684639565628,0.000203255460798893,0.000171818485331268,0.000179810319021322,0.000166857406457362,0.000144658949152137,0.000151657329812352,0.000148921398323165,8.29954126992003e-05,0.000126606710716009,0.000142868161685599,0.000165929092027137,7.64077510499145e-05,0.000154556900773025,0.000203819746489778,0.000168373201534574,0.000118610982368774,"v_4055",434,3.11177495643515e-05,26789.6026751104
"Tessaracoccus_flavus",0.000156899781654826,0.000188168110458749,0.000227510714070707,0.000200563704981038,0.000202250133864307,0.000217606986190926,0.000229209921376944,0.000207779008469374,0.000227265413525918,0.000167879112734943,0.000172944218539426,0.000163951304279143,0.000150796982684918,9.9233645618609e-05,0.000149096060645826,0.000157154977854159,0.000196070524904485,8.49504174119424e-05,0.000181038612743481,0.000238785002363184,0.000198818157905322,0.000126172432494783,"v_4320",432,3.08014538286207e-05,20359.0907007269
"Mycolicibacterium_insubricum",0.00013235083622584,0.000158415374044542,0.000200914798321653,0.000172594198677497,0.000180824260308057,0.000191418458461513,0.000208354825849492,0.000175842487032335,0.000178327347318053,0.000139973760028526,0.000148618886866357,0.000156498972266455,0.000137292775280298,9.83315215675307e-05,0.000112901079950699,0.000137510605622389,0.000173036018508251,8.62600944848665e-05,0.000157927300478356,0.000197588314749963,0.000179928951397924,0.000108529048867428,"v_3969",431,3.12421894526368e-05,24389.2146875222
"Tessaracoccus_aquimaris",0.000163303854375431,0.000203084361690536,0.000252155299044694,0.000199793195165513,0.000212678656391686,0.000232896242264166,0.000243527369403627,0.000220106505744071,0.000214660154048135,0.000194251906024989,0.00018239958002032,0.000190010732782111,0.000161362774589458,0.000109698284611117,0.000148641730344214,0.000171866996884879,0.000199850804947631,9.48920570109574e-05,0.000192594268876044,0.000245189529429105,0.000198521856626774,0.000144705398489904,"v_4318",431,3.05791694697572e-05,26323.3392085745
"Raineyella_fluvialis",0.000156057140507378,0.000179792675275125,0.000234231964518158,0.000191086434250086,0.000196182629848378,0.000219726289012959,0.000238885639678081,0.000218956790972337,0.00023097284278409,0.00018109743770114,0.00017593437558894,0.000178381297475686,0.000149171476238065,8.13715894072594e-05,0.000133421665240196,0.000148906042328265,0.000193096704603877,7.41455815603183e-05,0.000182001584087862,0.000259166977012162,0.000208299798818839,0.000117721400001008,"v_4337",431,3.05026842362128e-05,13345.5685116017
"Dietzia_lutea",0.000127407341494144,0.000144376549355801,0.000191230415956509,0.000164195641688279,0.000159524793085472,0.000165835445824111,0.000180439071021211,0.000161407179342794,0.000171728123238508,0.00015389450806056,0.000147245030924689,0.000147195424021315,0.000136229944141972,0.000108074461319176,0.000132891613221648,0.000123989154605717,0.000149043841167754,7.70923549743976e-05,0.000137223416574181,0.000176254315807403,0.000138224546442374,0.000114163070529945,"v_4195",430,3.12061163988142e-05,23949.9491731607
"Spiractinospora_alimapuensis",0.000174202013215759,0.000221590085143876,0.000251288040922442,0.000209886873748885,0.000217608503404628,0.000243417066987832,0.000254379864254902,0.000209886818884218,0.000217774394624999,0.000200190573763426,0.000178197197139923,0.00018858672029561,0.00017305391711105,0.000121065047654703,0.000163104578278877,0.000173312686616221,0.000204689563402857,8.96831141072818e-05,0.000197890611270135,0.000239477383667608,0.0001955588438413,0.000134623464988558,"v_4427",430,3.03379649293125e-05,18014.184076295
"Micrococcus_sp._KD337-16",0.000127519693647137,0.000173172093177594,0.000181618305101552,0.00015510362586509,0.000152825257401217,0.000183546762265389,0.00019514877789794,0.00017137137403115,0.000174249175134064,0.000144124441781197,0.000139163525385464,0.000140550032417644,0.000130728230014164,8.60626344728664e-05,0.000126606710716009,0.000129771913531086,0.000154487444429883,7.34312122478142e-05,0.000139630844935132,0.000183870510156065,0.000159558238497788,0.000113273488162179,"v_3730",429,3.13656608744746e-05,21663.6753321966
"Tomitella_fengzijianii",0.000150046300322248,0.000178995014781447,0.00020315521513747,0.000182610826279316,0.000187586999159145,0.000189828981344988,0.000206655037499292,0.00018344337913435,0.000199607991259958,0.000182502283832814,0.000157508542959506,0.000161198213471908,0.00014860880092954,0.000101398743341197,0.000135693316748258,0.000146099703438012,0.00018321757275779,8.1408336237443e-05,0.000151186501067694,0.000199146172684917,0.000178447445005186,0.000127358542318471,"v_4199",429,3.11536184927879e-05,31097.6319769202
"Tessaracoccus_sp._J1M15",0.000147967785491877,0.000194389862309441,0.000208575578401544,0.00018777324204333,0.000190557548000277,0.000218742326988443,0.000208616331749523,0.000204457610239922,0.000209173158746041,0.000175605766459145,0.000160094624732058,0.000161625417217858,0.000144044878982608,9.38209013121394e-05,0.000136753420785354,0.000152392705797973,0.000183822417564693,8.94449910031138e-05,0.000168038499594348,0.000229524402416515,0.000183706792699403,0.000131954717885261,"v_4315",429,3.0904258606836e-05,25397.6003961818
"Tessaracoccus_flavescens",0.000181280198854323,0.000214650438848874,0.000261911952920026,0.000228379109321474,0.00022057905224576,0.000254997543122514,0.000264513217881094,0.000220936855301434,0.000238313552715269,0.000205426818436026,0.000191774126445822,0.000191434745268612,0.000171615969100373,0.00010500723954551,0.000152806424775661,0.000169996104291377,0.000221121180657063,9.45348723547053e-05,0.000207520324713937,0.000260724834947116,0.000211040585645403,0.000144853662217865,"v_4319",427,3.01559060341968e-05,13548.8369069114
"Actinoalloteichus_hymeniacidonis",0.000143642227601643,0.000163121570957245,0.000225198025744702,0.000180684551740505,0.000187839811826475,0.000216244577233904,0.000226398732951613,0.000203371768511063,0.000206281363924667,0.000184609553030323,0.000167448794772753,0.000166561993837728,0.000157924203259578,0.000119260799552546,0.000149020338928891,0.000164978710517895,0.000171927136362262,9.28977760135502e-05,0.000158408786150546,0.000214205466056136,0.00018000302671756,0.000121427993200032,"v_4395",426,3.05427445710272e-05,23108.4989686205
"Actinomyces_radicidentis",0.000144316340519602,0.000166790809228166,0.000195638978077955,0.000162885775001888,0.000180445041307062,0.000191645526621017,0.000198613731073347,0.000185998300849313,0.000181812330820734,0.000156321060469814,0.000141668792102623,0.000150613053988918,0.000144294956897508,8.73256081443759e-05,0.000125622328395848,0.00013130264383486,0.000167794030181756,7.87592167035738e-05,0.000158890271822736,0.000195251527847533,0.000169632481968401,0.000115200916625672,"v_4444",425,3.12617231461798e-05,28730.1641201369
"Rhodococcus_sp._W8901",0.000178415218952999,0.000194150564161337,0.000257069761737453,0.000196325900995653,0.00020743279354458,0.000233880204288682,0.000258563958655394,0.000217359964900485,0.000220369595105719,0.000198594157704706,0.000177469861641393,0.000183982413255923,0.000164676306961888,0.000134777333231093,0.000152124929323242,0.00016565903509735,0.000215879192330568,9.84341381854567e-05,0.000193075754548234,0.000244929886439946,0.000207781271581381,0.000145446717129709,"v_4021",424,3.01941483740451e-05,16567.9057823766
"Corynebacterium_sphenisci",0.000128699391253565,0.000169263556758569,0.000184725980039621,0.000171669586898868,0.000180571447640727,0.000191569837234516,0.000197698460423239,0.00018797836517841,0.000204575946465908,0.000144060585138848,0.000154518385909992,0.00016433104094221,0.000122225580907552,8.10107397868281e-05,0.000120776138511982,0.000118716639114939,0.000161695178378814,6.99486618493569e-05,0.000136741930901991,0.000191443430673201,0.000173336247950243,0.000119648828464501,"v_4067",424,3.13430496787337e-05,27706.6572536202
"Corynebacterium_jeikeium",0.000124654713745814,0.000167508703672477,0.000185520966651685,0.00015980373573979,0.000150992365563072,0.000183168315332883,0.00018808811859711,0.00016856096014469,0.000192638024254595,0.000129884410537419,0.00012615230146731,0.000127638985873369,0.000123913606833129,7.45154466190646e-05,0.000105858960275706,0.000120502491136009,0.000162098408250083,7.1466696638428e-05,0.000154075415100835,0.000175085922356187,0.000164447209593821,0.000105860301764131,"v_4096",424,3.14980471210785e-05,29035.458635062
"Acidothermus_cellulolyticus",0.000102408987453186,0.000143419356763387,0.000167742175145524,0.00013753600207113,0.000139173373365376,0.000182562800240874,0.000169390446744912,0.000135538596978792,0.000148371318912027,0.000128990417544536,0.000121707473420736,0.000119142378037247,9.92184127367183e-05,4.74517250867167e-05,8.33696103458885e-05,7.8322367209784e-05,0.000128579925200859,4.14631855132571e-05,0.000118926961030957,0.000157862937408644,0.000135113383017626,8.28794239301808e-05,"v_4534",424,3.26733320264001e-05,60714.6334185221
"Mycobacterium_saskatchewanense",0.000160270346244618,0.000186971619718231,0.000210599180686798,0.000187465038117121,0.000199342788190008,0.000210189426313809,0.000215284732200307,0.000189000333864395,0.000192638024254595,0.000176435902809679,0.000156619577350191,0.00016955242005938,0.000155673502025475,0.000108796160560039,0.000140539506632124,0.000142527999395872,0.000191483785118802,8.81650793182107e-05,0.0001752607846772,0.000204901592277941,0.000193410659571831,0.0001257276413109,"v_3877",423,3.08708671626586e-05,23924.0087117216
"Corynebacterium_xerosis",0.000144203988366609,0.000168465896264891,0.000190941329915758,0.000162346418131021,0.000179560196971405,0.000190737253983003,0.000203778472598954,0.000173287565317372,0.00018841155490028,0.000160918738718926,0.000147972366423219,0.000145771411534814,0.000150546904770017,0.000121065047654703,0.000133648830391002,0.000142698080540736,0.000169306142199014,9.96842844823388e-05,0.000150705015395504,0.000189842298906721,0.000167113921100747,0.0001318064541573,"v_4068",423,3.1266610386768e-05,36890.8408949294
"Corynebacterium_frankenforstense",0.000135271992203659,0.000163440635154717,0.000182341020203428,0.00015132812776902,0.000161610497590948,0.000186574337725437,0.000185930694921856,0.000158596765456334,0.000173804283623084,0.000145082291416428,0.000139001895274679,0.000134616647057224,0.000127789814514085,7.07265256045359e-05,0.000115551340043439,0.000122458424301942,0.00015317694734826,6.67339999430886e-05,0.000135778959557611,0.000174306993388711,0.000151409953337734,0.000103488082116755,"v_4066",422,3.15497223624432e-05,24067.2318050231
"Acidimicrobium_ferrooxidans",0.000117070943418782,0.000156820053057185,0.0002053233604431,0.000176292645792015,0.000185754107321,0.000162353734045056,0.000192925977747678,0.00017309594618875,0.000179662021850995,0.000140740039736711,0.000128738383239863,0.000137179869532925,0.000125414074322531,5.75555144587932e-05,0.000111538089045862,0.000100773078331807,0.000170515831812821,5.32502791695743e-05,0.00013289004552447,0.000163661630833193,0.000158595259342509,0.00010274676347695,"v_4555",422,3.20780137293899e-05,56650.6578744473
"Brevibacterium_luteolum",0.000112352152993073,0.000130656788864532,0.000152059257434805,0.000126440660727577,0.00013462274535343,0.000145020864536283,0.000152719445617952,0.000133430786563948,0.000144293146728038,0.000122093900170868,0.00011217129688445,0.000110313500620941,0.000103032100938949,7.95673413051029e-05,0.000106086125426512,9.89872263107367e-05,0.000128882347604311,6.58708036904795e-05,0.000121815875064098,0.000149511087924031,0.000132965198748157,8.09519954666883e-05,"v_3828",421,3.19060685342352e-05,19693.7257811451
"Gordonia_iterans",0.000138193148181479,0.000154985433921725,0.000183641907386806,0.00015918732788737,0.000165529093934569,0.00018233573208137,0.000184819294846726,0.000165175688872364,0.00016097657838981,0.000150446249373726,0.000143527538376645,0.000149711179414134,0.000134541918216394,8.73256081443759e-05,0.000116990052665211,0.000121693059150055,0.000161745582112723,7.20024736228061e-05,0.000149260558378934,0.000188111345645662,0.000162521251283262,0.000117424872545086,"v_4177",421,3.131556696834e-05,19876.1953237393
"Mycobacterium_koreense",0.000122070614226973,0.000153230580835632,0.000180823318489488,0.000149787108137971,0.000150486740228411,0.000181881595762363,0.000177758635545896,0.000154125652455149,0.000157195000546475,0.000130650690245604,0.000136819888779088,0.000138556414936543,0.000111534750045561,8.69647585239446e-05,0.000106843342595866,0.000102899092642604,0.000145465176060243,7.50683085889694e-05,0.000122778846408478,0.000170498896214379,0.000155706321876672,8.99960828723073e-05,"v_3907",419,3.15188955778989e-05,16787.3540750444
"Gordonia_sp._PP30",0.000163135326145941,0.000201568806752547,0.000213562312604491,0.000198483328479121,0.000201681305362814,0.000235621060178209,0.000222606897401167,0.000213272090156545,0.000218515880476633,0.000192910916535665,0.000179409422970807,0.000189678463201927,0.000155235865674399,9.14753787793359e-05,0.000140160898047447,0.000141932715388848,0.000202219780441335,8.86413255265467e-05,0.000169001470938729,0.000226105769725922,0.00020215154728898,0.00013032381687769,"v_4164",419,3.07805959123369e-05,17741.0755135278
"Nocardia_iowensis",0.000172909963456339,0.000213932544404563,0.000261984224430213,0.000226452834782662,0.000203703806701457,0.000258706323061073,0.000283407019158314,0.000223938888316515,0.00022882253381435,0.000201084566756309,0.00018490484673748,0.000203301515989453,0.000170428099004596,0.000105368089165941,0.000143871262177283,0.000157920343006046,0.00021653444087138,8.95045217791558e-05,0.000195001697236994,0.0002595564414959,0.000220744452517831,0.000148856782872811,"v_4016",418,3.01832120974314e-05,12040.903722091
"Nocardia_mangyaensis",0.000177628753882048,0.000200133017863926,0.000244928148025929,0.000216667360125501,0.000208128028379739,0.000221467144902486,0.000256864170305194,0.000209695199755596,0.000210062941768002,0.00020204241639154,0.000171731992708542,0.000190010732782111,0.000173866670334476,0.000119621649172978,0.000160530039903073,0.000179265526686454,0.000210586800270164,9.66184495161755e-05,0.000223890837568401,0.000264662753616026,0.000208818326056297,0.000127062014862549,"v_4017",417,2.93720260823592e-05,7878.53351890493
"Actinomyces_sp._oral_taxon_414",9.93193032458762e-05,0.000126588720346772,0.000136304068213899,0.000130062056860542,0.000135507589689086,0.000138284509137677,0.000150888904317737,0.000141351043880333,0.000140140825958886,0.000110408134621041,0.000108777064557976,0.000120518923440864,9.37166986089103e-05,5.64729655974993e-05,8.81400785128194e-05,9.26942239507758e-05,0.000124749241423805,5.97093683701319e-05,0.000119408446703147,0.000138216617895616,0.000126965097857571,8.25828964742589e-05,"v_4433",417,3.29576165051743e-05,52494.0602486683
"Nocardia_yunnanensis",0.000199705951945187,0.000229167859833822,0.000257575662308767,0.000231923454472887,0.000227341791096848,0.000265669746619182,0.000274058183232216,0.000244186642907598,0.000249658286245274,0.000209258216976952,0.000197996885711025,0.000209757039261591,0.000182931994749614,0.000121065047654703,0.000165224786353069,0.000160046357316844,0.000223742174820311,9.87913228417087e-05,0.000211853695763648,0.000255834891984622,0.000219485172084005,0.000152266848615914,"v_4009",416,3.01377294234652e-05,18308.2730036931
"Corynebacterium_bovis",0.000104150445824578,0.00013033772466706,0.000151408813843116,0.000132450637288668,0.000136202824524244,0.000146307584106803,0.000166840764219612,0.000140967805623089,0.000155489583087716,0.000137866490831016,0.0001179091658173,0.000123082145916566,0.000113410334407314,6.20661347141845e-05,0.000100861326957969,0.000101453402911262,0.00012056573150939,5.61077564195905e-05,0.00013000113149133,0.00015457412621263,0.000124594687629192,8.85134455926976e-05,"v_4069",416,3.17319286666244e-05,24084.5001471499
"Skermania_piniformis",0.000126059115658227,0.000149880406762183,0.000176992928449543,0.000150942872861257,0.000150929162396239,0.000175599376682764,0.000185276930171779,0.000148568697725104,0.000158233080738763,0.00013978219010148,0.000129950609070746,0.000147812496098799,0.000118099295311696,8.2634563078769e-05,0.000106994786029737,0.000115059894500367,0.000154638655631609,6.70018884352776e-05,0.000137704902246371,0.000178331459720674,0.000158595259342509,9.77057967262776e-05,"v_4188",416,3.13263579976192e-05,13689.876157486
"Mycolicibacillus_parakoreensis",0.000140721071623823,0.000162483442562302,0.00019332628975195,0.000156336441569929,0.000160725653255292,0.000209735289994802,0.000206981919874331,0.000174628899217728,0.000178772238829034,0.000148338980176216,0.00014441650398596,0.000160486207228658,0.000129415320960937,8.98515554873951e-05,0.000125546606678913,0.000134874347877,0.000167340396576578,9.24215298052141e-05,0.000143001244640463,0.000190188489558933,0.000177114089251723,0.000109122103779272,"v_3998",415,3.12178066369057e-05,18949.0755245064
"Nocardia_yamanashiensis",0.000191279540470706,0.000216485057984334,0.000256997490227266,0.000223987203372984,0.00022715218159635,0.000243719824533837,0.000251372546404549,0.000235180543862353,0.000241427793292133,0.00021513302807304,0.000183935066072773,0.00020325404890657,0.000190184254281725,0.000120162923603625,0.000163028856561942,0.000171441794022719,0.000219911491043256,0.00010030935763078,0.000189223869170713,0.00024956018641328,0.000214151749070151,0.000156566496726782,"v_4010",414,3.0191413561983e-05,19194.0703450959
"Nocardia_sp._CS682",0.000192908646689106,0.00022406283267428,0.00027896802932431,0.000247487752746482,0.000230438746271645,0.000282094343489941,0.000279157548282815,0.000238310322963183,0.000235940797990039,0.000223945244717172,0.000202845789034561,0.000211275985913858,0.000184745059632642,0.000124132269428369,0.000168707985332098,0.000188109746219373,0.000224699845764574,0.000101708330867767,0.000199335068286705,0.000254882867691039,0.000212892468636324,0.000146484563225436,"v_4013",414,2.98418382572366e-05,16020.2809872404
"Ornithinimicrobium_pratense",0.000148641898409835,0.000166790809228166,0.000221945807786258,0.000174597524197861,0.000174630349958463,0.000199290154657637,0.0002075703081494,0.000197367702480899,0.000193157064350739,0.000163089864558784,0.000162357446283041,0.000163144363870126,0.000143732281588983,0.000110961258282626,0.000127212484451492,0.00016565903509735,0.000172431173701348,8.0991620805149e-05,0.000168038499594348,0.000228788747280564,0.000174225151785886,0.000101708917381224,"v_3806",413,3.05614131597445e-05,15708.7389800676
"Acidipropionibacterium_acidipropionici",0.000168078820877637,0.000218957805514737,0.000247819008433435,0.000215357493439109,0.0002286058544335,0.000248639634656414,0.000281903360233138,0.000237735465577316,0.000244245439528344,0.000187738528505414,0.000193552057664451,0.000189915798616344,0.000158799475961729,9.86923711879621e-05,0.000148111678325666,0.000153668314384451,0.000223288541215133,9.55766609354404e-05,0.000195483182909185,0.00027375025823659,0.000216077707380709,0.000129285970781964,"v_4324",413,3.02874276887664e-05,17146.4823375817
"Rhodococcus_sp._R79",0.000142687234301202,0.000169104024659834,0.000212044610890551,0.000166276018190196,0.000170395737780679,0.000191645526621017,0.000219272697175776,0.000178205789618676,0.000189375486507404,0.000151212529081911,0.000141264716825662,0.000154790157282654,0.000124101165269304,8.04694653561811e-05,0.00012047325164424,0.000124244276323012,0.000172179155031805,6.59600998545425e-05,0.000139630844935132,0.000194083134396318,0.00018118823183175,0.000111642587154609,"v_4023",412,3.12256049960968e-05,21213.7840421866
"Streptomyces_sp._WY228",0.000173977308909773,0.00018737044996507,0.000231124289580089,0.000222060928834172,0.000209771310717386,0.000212535797295346,0.000247123075529049,0.000218829044886589,0.00021844173189147,0.000198083304565916,0.000202441713757599,0.000223047822468933,0.000152610047567945,0.000110419983851979,0.00014424987076196,0.000171781956312447,0.0001973306182522,8.75697715577906e-05,0.000205112896352987,0.000257998583560946,0.000194225488087837,0.000127506806046432,"v_3260",410,2.95063586202827e-05,18958.1111400668
"Streptomyces_koyangensis",0.000199986832327669,0.0002321989697098,0.000265814614470158,0.000261665133352134,0.000257616108009661,0.000268773011465731,0.000283995407433384,0.000252298519352606,0.000257147293346781,0.000245337219904013,0.000224100148602724,0.000257366523393606,0.000183057033707064,0.000114750179297155,0.000186881197396597,0.00019916502063552,0.000225355094305386,0.000100220061466717,0.000212816667108029,0.000276519783454285,0.000233559482815007,0.000153749485895523,"v_3343",410,2.94005233293153e-05,22522.7894566017
"Streptomyces_decoyicus",0.000129598208477509,0.000147327893182412,0.000175981127306916,0.000159110276905818,0.00015314127323538,0.000183092625946382,0.000181615847571349,0.000152017842040304,0.000151263113733401,0.000149679969665541,0.000130758759624669,0.000167653736744046,0.00011791173687552,6.38703828163411e-05,0.000101997152712,0.00011608038136955,0.000148186977691307,5.78341489248087e-05,0.000147334615690174,0.000168984312110952,0.000152150706534102,9.84471153660824e-05,"v_3454",410,3.10510790249961e-05,13659.148906079
"Gordonia_jinghuaiqii",0.000116565358730313,0.00014222286602287,0.000150397012700489,0.000139539327591494,0.000150233927561081,0.000149183780793848,0.000156184398793359,0.000134835993507177,0.000137471476893002,0.000135439938421763,0.000114838193712395,0.000125597901309384,0.000118411892705321,7.46958714292802e-05,0.000104193082503127,0.000108001526988519,0.000137703001038317,6.80139116279917e-05,0.000135778959557611,0.000151501684174249,0.000133335575346341,8.6734280857166e-05,"v_4178",410,3.18359810257553e-05,16195.0202319917
"Microlunatus_sp._Gsoil_973",0.000171674089773415,0.000189922963544842,0.000264513727286781,0.000197250512774282,0.000193780909508739,0.000247277225699393,0.000269481829981678,0.000256386394096547,0.000263746517426326,0.000237865992749206,0.000189834565116408,0.000200738293513751,0.000183057033707064,9.23775028304142e-05,0.000134633212711162,0.000141932715388848,0.000210687607737981,6.97105387451889e-05,0.000247483635505716,0.000348354343788262,0.000235040989207744,0.000138330058187583,"v_4314",409,2.90452815940051e-05,9946.64416764724
"Gordonia_amarae",0.000124654713745814,0.000146131402441894,0.000175402955225414,0.000146473915931215,0.000155353384074521,0.000169468536376168,0.000166840764219612,0.000147035744696126,0.000147110792964248,0.000140995466306107,0.000127687787519763,0.000135945725377958,0.000125289035365081,8.44388111809255e-05,0.000111916697630539,0.00012279858659167,0.000157461264730491,7.30442622035412e-05,0.00013048261716352,0.000169893062573008,0.000154076664844661,9.99297526456921e-05,"v_4176",408,3.13971742543171e-05,9982.44902608107
"Nakamurella_sp._PAMC28650",0.000164539728058355,0.000202366467246226,0.000238712798149792,0.000194168473512184,0.000189735906831453,0.000260522868337101,0.000247253828479065,0.000198836782467003,0.000216884611603038,0.000178096175510748,0.000174075629314918,0.000191339811102845,0.000146983294482687,7.77630932029463e-05,0.000128954083941006,0.000137935808484549,0.000201110898295346,7.00677234014409e-05,0.000185371983793192,0.000250815127527549,0.000213188769914872,0.000125579377582939,"v_4524",408,3.04321363359708e-05,12545.5631393352
"Streptomyces_sp._Sge12",0.000141001952006306,0.000162642974661038,0.000195349892037205,0.000181532112537582,0.000178169727301088,0.000182184353308368,0.000209989237724684,0.000178844520047417,0.000188782297826097,0.000154596931126397,0.000145709544872236,0.000192194218594746,0.000119849840715998,8.22737134583377e-05,0.000106994786029737,0.000128326223799744,0.000159376606619018,6.63470498988155e-05,0.000185371983793192,0.000207195105348845,0.000171262139000411,9.75575329983166e-05,"v_3285",407,3.04961727303223e-05,20301.8908329634
"Gordonia_bronchialis",0.000113981259211472,0.000147248127133044,0.000168392618737213,0.000145164049244823,0.000150676349728909,0.000321528513857062,0.000180112188646172,0.000153231429854912,0.000156601811865168,0.000144060585138848,0.000129304088627608,0.000127164315044535,0.000122225580907552,7.57784202905742e-05,0.000103511587050708,0.000116675665376573,0.000164467383743788,6.85496886123698e-05,0.000123260332080668,0.000187159321352079,0.000152965535050108,0.000102895027204911,"v_4179",407,3.13666447100154e-05,15245.2622080681
"Tessaracoccus_sp._MC1865",0.000118756225713678,0.000139750118492466,0.000157551892209066,0.000143083672742907,0.000140879858869857,0.000165986824597113,0.000172920776395327,0.000149846158582586,0.000157195000546475,0.000123498746302541,0.000124131925082504,0.000128968064194103,0.000105282802173052,7.36133225679863e-05,0.000111159480461185,0.000121948180867351,0.000144709120051613,6.29835610524422e-05,0.000127593703130379,0.000177941995236936,0.000145483927766785,8.76238632249318e-05,"v_4316",407,3.1511943026407e-05,15243.6755240879
"Nocardia_otitidiscaviarum",0.000188807793104858,0.000225020025266694,0.000290459199444145,0.000232077556435991,0.000238528751626217,0.00026741060250871,0.000284518419233445,0.000239332291649168,0.000237646215448798,0.000209641356831045,0.000206078391250251,0.000210896249250791,0.000192872591866904,0.000117997825881037,0.000170525306538548,0.000169826023146513,0.000223742174820311,0.000105458769758413,0.000198372096942325,0.000264359836795341,0.000224670444458585,0.00016086614483765,"v_4012",406,2.98552022689954e-05,17874.0015906901
"Serinicoccus_marinus",0.000172966139532835,0.000219197103662841,0.000275932625896429,0.0002213674700002,0.000216660455902139,0.000256587020239039,0.00026601687680627,0.000230964923032664,0.000245135222550305,0.000213728181941367,0.000192663092055137,0.000202304707248902,0.000175429657302603,0.000131529686647211,0.000167723603011937,0.000199845345214975,0.000215677577394933,0.000102273873240166,0.000209927753074888,0.000293310030086564,0.000219707398042915,0.000146632826953397,"v_3810",405,2.99670362601139e-05,10293.5494435381
"Nocardia_tengchongensis",0.000193526583530568,0.000230683414771811,0.000260755608757023,0.000228302058339921,0.000228795463933998,0.00026741060250871,0.000274450442082262,0.000233647590833375,0.000240315564514682,0.000214239035080157,0.000200421337372793,0.000204772995558837,0.000193872903526505,0.000120162923603625,0.000165300508070004,0.000174928457492427,0.000234024536537667,9.1528568164584e-05,0.00021715003815774,0.000267648647991354,0.000220374075919647,0.000155380386903094,"v_4014",405,3.01350048216008e-05,14688.3420239281
"Rhodococcus_koreensis",0.000123306487909897,0.000156580754909082,0.000197734851873397,0.000154718370957328,0.000154721352406195,0.000179383846007824,0.000201817178348724,0.000162684640200275,0.000177363415710928,0.00014080389637906,0.000144497319041352,0.000149853580662784,0.000119537243322373,7.8484792443809e-05,0.000105556073407964,0.00011208347446525,0.000162854464258712,6.0721391562846e-05,0.000179594155726911,0.000208536594126166,0.000171336214320048,9.04408740561902e-05,"v_4056",405,3.07163042142769e-05,12217.8295170755
"Gordonia_phthalatica",0.000158191831414246,0.000179393845028286,0.000195928064118706,0.00017521393205028,0.000176779257630771,0.000194446033921561,0.000204562990299046,0.000188425476478528,0.000180032764776812,0.000171774367918219,0.000152740454691362,0.000164236106776443,0.000153172722876471,0.000101037893720766,0.000138116411690191,0.000138701173636436,0.000176060242542768,9.20643451489621e-05,0.000142519758968273,0.000197934505402175,0.000176595562014265,0.000124541531487213,"v_4175",405,3.11720698254364e-05,23357.5979627869
"Mycolicibacterium_fallax",0.00016802264480114,0.000205636875270307,0.000257647933818955,0.000203645744243136,0.000210529748719377,0.000232215037785656,0.000247319204954072,0.000233455971704753,0.000228674236644023,0.000183907129964487,0.000186197887623756,0.00019423530315873,0.000177492800100531,0.000132612235508505,0.000141069558650672,0.000167529927690852,0.000214871117652396,0.000106857742995401,0.000225816780257162,0.00026375400315397,0.000215707330782525,0.000123355421663525,"v_3964",404,2.94611554665174e-05,6188.48381099883
