degrees , closeness , betweenness      
2956477, 3, 6.93745880883832e-06, 12904 
2956577, 2, 4.24565351221687e-06, 12904 
2959429, 3, 5.34185180634719e-06, 4636.2809951591 
2982871, 4, 7.61939593429033e-06, 2337242.73348874 
2983211, 4, 6.83428899474443e-06, 116084 
2983842, 4, 7.53948806876013e-06, 13057.7839451971 
2993937, 2, 7.85175879396985e-06, 17030.9551639955 
3026968, 2, 7.20284656496247e-06, 9335.22085076242 
3030529, 4, 5.89118972576512e-06, 47401.5854900083 
3047868, 3, 7.18530174674686e-06, 77403 
3048240, 2, 4.8234380501734e-06, 1736.69353941386 
3050258, 4, 6.96344885694987e-06, 29460.5250238478 
3050261, 2, 7.47775368279369e-06, 891036.887866059 
3050267, 4, 6.68762121313449e-06, 47590.1093089954 
3050277, 4, 8.52108115477692e-06, 55877.3816071544 
3050333, 1, 6.39328960323245e-06, 0 
3050344, 4, 7.42440103644639e-06, 46882.7056202829 
32014, 5, 7.56549830154563e-06, 129993.081576934 
33991, 4, 7.89565107538768e-06, 797146.61785135 
362837, 1, 6.46211905808153e-06, 0 
373213, 3, 6.23943196211417e-06, 25807 
399726, 2, 5.35137102125565e-06, 12904 
400947, 3, 7.83926373634988e-06, 3029.52039097647 
47251, 2, 8.287407284631e-06, 38377.5251021892 
47589, 1, 4.24296939970469e-06, 0 
478807, 1, 4.61962045198366e-06, 0 
53434, 2, 7.60733956120865e-06, 2477.17386235485 
549779, 3, 8.31801432362066e-06, 13637.7573488957 
61, 2, 6.98528898140516e-06, 12904 
651456, 2, 7.28953295962328e-06, 12904 
66229, 3, 5.09941305755708e-06, 26133.905553061 
683292, 1, 5.77547272244233e-06, 0 
69656, 6, 6.96791276173222e-06, 62537.3213736532 
701045, 2, 5.07071106581276e-06, 24657.5069222444 
74700, 1, 8.16213260200625e-06, 0 
76860, 2, 8.04136478043054e-06, 8091.47033202878 
90426, 2, 6.88416023571365e-06, 3574.46290556889 
92401, 3, 5.39901414001803e-06, 25807 
925984, 2, 5.17220868827615e-06, 12904 
939, 1, 4.37935746067337e-06, 0 
998086, 3, 5.32316962812337e-06, 13745.0970593551 
104388, 2, 5.81297339402078e-06, 1265.3929994815 
10663, 2, 5.01318467569708e-06, 2993.77629239613 
1089111, 1, 5.25676677302858e-06, 0 
1145276, 3, 6.77199374267778e-06, 120273.845095302 
1157947, 2, 6.48701947403246e-06, 12904 
116759, 2, 4.24976732523894e-06, 12904 
1183410, 4, 5.54203913788039e-06, 94185.4503936891 
1211642, 2, 4.23472218105131e-06, 12904 
1211644, 1, 5.29868698536503e-06, 0 
1233460, 3, 6.0136268785067e-06, 25807 
1299429, 5, 7.48060652757726e-06, 41932.0793303225 
1406197, 1, 7.94805153516615e-06, 0 
141391, 5, 7.43339676498573e-06, 823400.32985217 
1420727, 4, 7.15276883681673e-06, 2296894.33920812 
1469144, 2, 6.76210247290087e-06, 0 
1518149, 2, 6.4985703145308e-06, 33842.0793480509 
1527536, 2, 5.16368893937829e-06, 12010.3471300606 
1548417, 5, 8.32334531895059e-06, 314566.237414382 
1586714, 3, 7.1272281497003e-06, 690827.35270564 
1636617, 1, 5.60591536188987e-06, 0 
1643512, 2, 7.65427184911899e-06, 0 
1647470, 4, 7.43466785621352e-06, 113803.945224609 
1775248, 3, 5.3071513864933e-06, 45725.7733209436 
1785960, 2, 4.58966132889054e-06, 0.5 
181083, 1, 3.74933449312747e-06, 0 
1821563, 3, 6.92760651195012e-06, 554285.740593986 
1840239, 1, 6.39239049835076e-06, 0 
1840283, 1, 5.75748328890475e-06, 0 
1853231, 3, 6.81621441084051e-06, 13611.20097528 
1857843, 3, 5.74474929914059e-06, 118055.658837763 
1864622, 5, 5.47804127156294e-06, 25765.2526706944 
187217, 3, 4.80817774871501e-06, 13724.3670390009 
190063, 3, 6.1876593322278e-06, 72384.5441573439 
1905288, 1, 5.14249863723786e-06, 0 
1918193, 2, 4.63974685541157e-06, 213.415643326037 
1918727, 1, 5.14167896384886e-06, 0 
1921002, 1, 5.72527824852288e-06, 0 
1921713, 2, 4.78462031645479e-06, 12904 
1932881, 1, 4.74930778838984e-06, 0 
1937004, 5, 7.51885352521448e-06, 222257.581626662 
197575, 1, 4.25278557455133e-06, 0 
1980925, 2, 6.69662289307502e-06, 0 
1982148, 2, 6.40413963586062e-06, 119202.948262492 
1982236, 2, 4.38087310801043e-06, 12904 
1982368, 1, 4.46935364207628e-06, 0 
1983736, 4, 7.91345841873274e-06, 107713.927703252 
1985183, 4, 4.68577212153019e-06, 16481.9365108356 
1986022, 3, 4.92237415950461e-06, 364.393590805581 
2003503, 3, 5.60104851628225e-06, 48887.7337796673 
2057791, 2, 6.81895669962496e-06, 83873.0715400474 
2136, 1, 5.40496716482447e-06, 0 
2163016, 3, 6.75073583020549e-06, 200428.346365245 
2171498, 4, 6.89626636139194e-06, 1098713.11014299 
2232, 2, 7.12149266486255e-06, 1321688.84763788 
2249302, 4, 7.44341146434234e-06, 315705.205513991 
2375, 1, 6.00279730354345e-06, 0 
238800, 2, 4.94276280669843e-06, 12904 
2419948, 2, 3.1742001015744e-06, 12904 
2419967, 1, 3.04930110018784e-06, 0 
244310, 2, 5.35515380001714e-06, 4737.25637701208 
2488567, 3, 3.81618213874112e-06, 27940.2201442306 
2560086, 5, 5.1975862409497e-06, 19327.4222258607 
2560134, 2, 4.90862592834388e-06, 575.832756736237 
2560244, 2, 4.97698146074406e-06, 12904 
2560255, 1, 4.61622974052173e-06, 0 
2560299, 2, 4.48657840071426e-06, 13232.0854696616 
2560358, 3, 5.7036606093791e-06, 21054.6924944136 
2560359, 3, 7.73634535045645e-06, 28088.0823902445 
2560360, 1, 6.01348222715328e-06, 0 
2560406, 1, 7.14071492837863e-06, 0 
2560474, 3, 5.40216410694124e-06, 0 
2560500, 5, 4.90862592834388e-06, 29688.2255940836 
2560503, 2, 6.27439169772491e-06, 141924.935315799 
2560505, 2, 6.02976290972239e-06, 171477.019050056 
2560591, 2, 5.00598214866766e-06, 0 
2560592, 1, 5.04736956335206e-06, 0 
2560611, 2, 7.21594435063717e-06, 159966.989090566 
2560689, 1, 5.11810016122016e-06, 0 
2560845, 4, 4.98917349351906e-06, 25681.9611433678 
2582419, 3, 4.39176280967417e-06, 131960.683751149 
2582830, 3, 6.04306286598299e-06, 18151.4429678497 
2593335, 2, 5.01582492764673e-06, 12904 
2599866, 3, 8.10714401530629e-06, 6567.50169133644 
2656550, 2, 7.57157026795787e-06, 12904 
2661587, 2, 5.37400379404668e-06, 11085.3070932252 
2661817, 5, 5.6392991479019e-06, 24432.9871941179 
2675775, 4, 5.56892096587365e-06, 25700.3511099078 
2675786, 2, 3.92064612248098e-06, 12904 
2725619, 2, 6.69406771718903e-06, 3374.1873889375 
2732017, 1, 4.38458030797292e-06, 0 
2733196, 2, 6.38227259962728e-06, 141679.743844045 
2733208, 2, 6.38243553740107e-06, 0 
2733346, 2, 4.68539889143462e-06, 0 
2733367, 4, 4.68900194593581e-06, 31.3161342280908 
2733595, 2, 5.41788117503007e-06, 0 
2733638, 2, 5.10811321622132e-06, 21097.5489650192 
2733655, 3, 4.49630179177626e-06, 25806 
2733896, 1, 5.28745234683572e-06, 0 
2733922, 1, 5.41779311615207e-06, 0 
2733932, 1, 6.49692370662491e-06, 0 
2733941, 1, 7.04880593227507e-06, 0 
2734029, 7, 4.8616614241751e-06, 9222.32058981953 
2734084, 4, 6.80832522007911e-06, 8017.71228023651 
2734128, 7, 4.71842781985043e-06, 10606.356183005 
2734149, 3, 5.40216410694124e-06, 0 
2734150, 3, 4.69571750563486e-06, 2281.19972967859 
2734222, 3, 5.81168963252686e-06, 133.170335589417 
2734224, 2, 4.36189794903558e-06, 38706 
2734243, 1, 3.45721694036301e-06, 0 
2734251, 2, 7.61516026104769e-06, 1341.10709881588 
2734253, 3, 5.35117056856187e-06, 25806 
2734261, 1, 4.14646990284821e-06, 0 
2734271, 1, 4.47025270338532e-06, 0 
2734291, 2, 6.78559553779237e-06, 38706 
2739681, 1, 4.23477598035064e-06, 0 
2742625, 1, 5.83566760037348e-06, 0 
2752475, 1, 4.23468631561117e-06, 0 
2755588, 4, 5.46137714085984e-06, 3656.5199215191 
2762329, 3, 5.00347741680468e-06, 38708 
2762398, 3, 4.02058539723384e-06, 14156.4060123308 
2767878, 1, 5.82489209387396e-06, 0 
2767888, 1, 5.78014635330567e-06, 0 
2776703, 1, 4.67663413288188e-06, 0 
279006, 5, 7.53641974843431e-06, 51580.5231792336 
279383, 1, 7.12377560106857e-06, 0 
2831519, 1, 5.14167896384886e-06, 0 
2831892, 3, 4.67182747875486e-06, 12450.2857797533 
2835951, 3, 6.30799412094948e-06, 2 
2842458, 3, 5.74795229199598e-06, 104885.827862946 
2842976, 5, 5.30833461618087e-06, 22700.2429450623 
2843069, 3, 4.47946389776072e-06, 38708 
2843105, 8, 5.0631629578998e-06, 44644.9848862804 
2843362, 2, 3.76527288815257e-06, 12904 
2843366, 2, 5.79186359002873e-06, 0 
2843625, 2, 5.74851400912864e-06, 38706 
2843633, 3, 5.51967765082519e-06, 39998.1722125999 
2843729, 1, 6.72947510094213e-06, 0 
2843882, 5, 6.3142873379596e-06, 579396.958146952 
2843896, 2, 6.88847558035407e-06, 103728.586003586 
2844289, 1, 4.39684130920347e-06, 0 
2844677, 1, 6.77529726616755e-06, 0 
2844696, 3, 4.90831271841992e-06, 3272.05186780266 
2845104, 3, 5.3170560524049e-06, 2094.72530358943 
2845480, 4, 4.89488240045033e-06, 0 
2845594, 1, 5.86971578836153e-06, 0 
2845758, 1, 4.87590813789068e-06, 0 
2845940, 2, 4.68746337919235e-06, 0 
2845960, 1, 4.87089687824219e-06, 0 
2846044, 5, 7.39327803161366e-06, 624800.072358316 
2846064, 2, 3.30974587771151e-06, 25806 
2846415, 3, 5.13030987071619e-06, 1343.068911688 
2846689, 2, 4.67278801897152e-06, 12904 
2851575, 2, 3.6186519797645e-06, 12904 
2866192, 2, 4.63639103321974e-06, 0 
2867265, 1, 4.45662588853979e-06, 0 
2883107, 4, 5.30912372912851e-06, 76755.9837055117 
2886031, 3, 4.412205926475e-06, 12904 
2886823, 2, 4.67278801897152e-06, 12904 
2906468, 2, 7.43063502206899e-06, 74675.0619701489 
2913506, 1, 6.76489291174521e-06, 0 
2920934, 1, 5.52516713630587e-06, 0 
2928831, 2, 4.75235479179934e-06, 5999.6187592175 
2944251, 2, 8.29476268683953e-06, 12904 
2946819, 1, 5.05267412778213e-06, 0 
2948771, 1, 6.15244528938026e-06, 0 
2948833, 4, 6.05231622141794e-06, 137624.83392341 
2948939, 2, 4.1661806122619e-06, 9512.46824091327 
2948946, 2, 5.85466382520316e-06, 25806 
2953988, 2, 4.65023274414885e-06, 0 
2955235, 1, 4.65631722557994e-06, 0 
2955348, 2, 4.68539889143462e-06, 0 
2955353, 3, 3.89670611432156e-06, 82331.781576171 
2955377, 3, 7.31261425959781e-06, 32081.8944654515 
2955391, 2, 4.62832255705565e-06, 12904 
2955404, 1, 4.42807042403202e-06, 0 
2955405, 2, 5.96416728296395e-06, 107596.084106173 
2955406, 3, 6.08735352305585e-06, 162844.940965057 
2955413, 1, 5.62179908814419e-06, 0 
2955496, 4, 5.15299234265338e-06, 48941.7744614399 
2955536, 2, 4.59090450000459e-06, 0 
2955553, 3, 4.54407066938705e-06, 161.675649731948 
2955566, 5, 6.95521536824388e-06, 213001.4733367 
2955568, 2, 4.39579761747769e-06, 12904 
2955574, 1, 4.68498182227053e-06, 0 
2955592, 2, 6.98202129516495e-06, 0 
2955709, 2, 5.85727004357809e-06, 1368.62608733345 
2955878, 1, 7.22146798001098e-06, 0 
2955892, 1, 4.64507018701053e-06, 0 
2955916, 1, 5.00751126690035e-06, 0 
2955960, 4, 5.780814632398e-06, 128979 
2955962, 3, 7.75410191991563e-06, 67159.6880298512 
2955963, 2, 6.91558149667015e-06, 33318.8058009545 
2955965, 6, 5.05937172721891e-06, 26884.0275960038 
2955978, 2, 4.88035802306457e-06, 842.75528852334 
2955979, 1, 5.37952552584862e-06, 0 
2956000, 3, 5.37975705017161e-06, 51608 
2956015, 3, 7.48839299086416e-06, 25559.0573993075 
2956056, 3, 4.17294346913482e-06, 109018.439741873 
2956059, 1, 4.66938424829918e-06, 0 
2956061, 1, 4.20585118016184e-06, 0 
2956196, 2, 4.4916970979145e-06, 25806 
2956310, 3, 4.64200831847891e-06, 34072.1927229876 
2956316, 1, 6.30942691475333e-06, 0 
2956431, 2, 7.4360499702558e-06, 0 
2956442, 4, 7.81646930081682e-06, 257239.809927615 
2956532, 1, 6.03915789982245e-06, 0 
2956580, 3, 7.09144417260575e-06, 22597.4856489583 
2956689, 1, 5.69158442327175e-06, 0 
2956711, 1, 5.62179908814419e-06, 0 
2968499, 7, 5.26709435472827e-06, 3907.15575268603 
2976237, 1, 5.9925811844936e-06, 0 
2989766, 3, 5.15501118637427e-06, 3907.84435201007 
2992243, 6, 7.60282825210978e-06, 491437.49537815 
2993656, 2, 4.66444017389033e-06, 12904 
3031799, 3, 5.41052346814554e-06, 14905.7135582094 
3040677, 2, 5.00357755795394e-06, 20 
3047366, 1, 5.00327714653098e-06, 0 
3047751, 5, 7.44163894656159e-06, 1062767.6807473 
3047754, 3, 4.77954355359063e-06, 3069.42705523757 
3047765, 3, 4.68897995929965e-06, 0.666666666666667 
3047787, 1, 4.36601147387815e-06, 0 
3047831, 1, 4.96699432272549e-06, 0 
3048195, 2, 5.44929431638603e-06, 12904 
3048238, 1, 6.28042078819281e-06, 0 
3048336, 2, 5.55129955922682e-06, 75832.7892692721 
3050249, 5, 8.16953417316145e-06, 210835.092270194 
3050259, 2, 8.00268890347157e-06, 899821.590498715 
3050292, 4, 6.90965624460183e-06, 238613.210252902 
3050301, 1, 4.91717026685483e-06, 0 
3050326, 2, 5.87268029128494e-06, 82141.1908794175 
3051118, 1, 4.12292925877978e-06, 0 
3051373, 3, 5.34865187229559e-06, 64497.5 
3051419, 4, 7.71462074924397e-06, 286162.435125813 
3052175, 3, 5.40216410694124e-06, 0 
3074101, 3, 5.50800312854578e-06, 78015.8257865105 
31757, 2, 5.54483554017788e-06, 6522.58683896467 
319426, 3, 5.40508402203112e-06, 25807 
31977, 2, 7.16363167471381e-06, 5431.60927996017 
32069, 2, 6.57578925910582e-06, 25806 
328615, 1, 4.38561867922708e-06, 0 
335797, 3, 7.35207622632631e-06, 21853.8680136981 
336486, 2, 4.945476125714e-06, 0 
353851, 5, 7.88967084293243e-06, 793594.476661404 
35790, 2, 4.28952583581411e-06, 3652.02760506841 
35792, 1, 4.70002115009518e-06, 0 
373543, 2, 4.67718096948607e-06, 8773.44941648469 
37665, 4, 7.36816510584369e-06, 51607 
428411, 1, 3.54076303443392e-06, 0 
430531, 5, 7.73838082119697e-06, 71607.7971713974 
44088, 1, 6.1030686229036e-06, 0 
444163, 1, 6.20979159939392e-06, 0 
46254, 2, 6.70987828280795e-06, 1313091.26766661 
477967, 1, 5.08621128121662e-06, 0 
485256, 2, 4.64753123140988e-06, 12904 
54526, 5, 7.92587719645872e-06, 1489927.338997 
580459, 1, 5.70333531048957e-06, 0 
627445, 2, 6.16598840794179e-06, 122886.197657576 
638660, 2, 5.01331033894991e-06, 12904 
648998, 1, 4.9715132291967e-06, 0 
650003, 3, 7.65087526012976e-06, 3628998.11229278 
657445, 1, 5.72219869762758e-06, 0 
2735321, 3, 7.53289994049009e-06, 53819.5041131566 
2742195, 5, 8.73751627362406e-06, 144195.91038087 
2743910, 1, 6.27018214879142e-06, 0 
2778067, 7, 8.74500441622723e-06, 1196376.8821713 
2785123, 4, 7.69147937914379e-06, 19960.5342708512 
2799564, 2, 6.29671374509643e-06, 25806 
28109, 2, 6.27269933070298e-06, 51604 
2834378, 4, 8.64237008357172e-06, 36019.0960377613 
2842852, 1, 4.33692720034002e-06, 0 
2843318, 1, 7.13521227256511e-06, 0 
2844866, 3, 8.22815014728389e-06, 11724.7964300935 
2846047, 1, 6.03915789982245e-06, 0 
2846050, 5, 7.91082913400154e-06, 62217.1565672028 
2847299, 4, 8.81632077301501e-06, 20110.2091128397 
2856180, 2, 7.49687005675131e-06, 1429.90134208361 
2859633, 3, 8.14040571782098e-06, 87029.7517066752 
2874282, 6, 8.86477669627502e-06, 34841.0925086348 
2887345, 3, 7.99456369668625e-06, 12615.4762359428 
2933293, 5, 8.48046947879035e-06, 99299.6408179772 
2942894, 1, 4.13561509003234e-06, 0 
29433, 8, 9.16548279180606e-06, 56761.5891814541 
2948855, 2, 8.3016487074333e-06, 7164.48355223765 
2951084, 2, 6.81198910081744e-06, 97.2039563082197 
2954019, 3, 7.71117040144353e-06, 111641.375658352 
2955329, 3, 8.49191993817882e-06, 4052.26874435986 
2955344, 2, 7.33277604235411e-06, 25381.6692360171 
2955347, 3, 8.33639000967021e-06, 89887.7486778957 
2956025, 1, 5.39866437043475e-06, 0 
2956122, 3, 8.05496709545942e-06, 83555.8158427158 
2956352, 1, 6.85386866616862e-06, 0 
2956376, 1, 7.2622696044968e-06, 0 
2956385, 7, 8.33729354776852e-06, 103900.843107448 
2956707, 3, 3.54083825804921e-06, 38708 
2956713, 2, 5.82502781450781e-06, 12904 
2992719, 1, 5.06054947446194e-06, 0 
2993618, 3, 7.27733183905453e-06, 12904 
3004105, 6, 9.06265010014228e-06, 81121.485162115 
3015165, 3, 8.60030101053537e-06, 10392.5977733299 
3033384, 7, 9.29696361168442e-06, 375929.080152212 
3033391, 4, 8.44958554782888e-06, 158235.815515763 
3035514, 3, 7.39065525549495e-06, 25807 
3047716, 3, 8.04628221530242e-06, 51608 
3047737, 2, 3.61857341361742e-06, 25806 
3050243, 7, 9.19980128429226e-06, 198393.551693072 
3050245, 1, 6.29758613523436e-06, 0 
3050254, 3, 8.6758862417796e-06, 52915.4051665271 
3050348, 4, 8.27561094697816e-06, 71103.4478656535 
3075582, 1, 4.52012132005623e-06, 0 
333965, 2, 8.18009292585564e-06, 34212.8985473212 
33964, 3, 8.73644758568271e-06, 168537.187797046 
34095, 4, 8.30723477076186e-06, 26491.1377993422 
362534, 3, 8.71923201004456e-06, 723.816053178105 
37692, 3, 6.76219392619742e-06, 25806 
385025, 3, 7.46825989544436e-06, 13325.687718973 
44001, 2, 6.3724709256014e-06, 2265.33682571237 
447897, 6, 8.49776508778191e-06, 1467929.62991733 
45362, 2, 7.03096436707259e-06, 1798.74300538028 
458197, 9, 9.34186557055444e-06, 278874.407067638 
47835, 4, 7.36941398419998e-06, 16645.0443381694 
48003, 2, 7.690828686791e-06, 1437.89893491759 
512749, 1, 6.24324948649273e-06, 0 
526525, 4, 7.86039930828486e-06, 23139.4405089809 
548913, 3, 8.26623902656769e-06, 26475.87709853 
550542, 2, 8.29359319925358e-06, 7446.32517987391 
56811, 3, 7.56177974047972e-06, 6081.09977998797 
60919, 3, 7.79496133699177e-06, 17658.2203719454 
640330, 2, 7.7816167086874e-06, 652.901976536034 
648800, 3, 5.97732204017956e-06, 16399.8725852954 
69655, 2, 7.53380796323502e-06, 77394 
710648, 3, 7.94584114674379e-06, 19371.2054931966 
712633, 3, 8.15208530342062e-06, 31060.3055015952 
766894, 1, 6.83985171201488e-06, 0 
769, 5, 7.75542491973135e-06, 61633.6496809347 
83171, 3, 8.08891333538252e-06, 73473.6565549053 
84599, 3, 8.60222453526482e-06, 32386.407010286 
86331, 5, 8.54036604008848e-06, 226916.300907606 
86840, 1, 7.5229261173426e-06, 0 
887059, 2, 4.8159813525202e-06, 9505.5703925235 
944547, 3, 8.61445160401089e-06, 92033.7371077966 
97393, 1, 8.45158509478453e-06, 0 
984991, 2, 7.82619584272477e-06, 25806 
102684, 1, 6.19743797913942e-06, 0 
108150, 6, 9.48613601221814e-06, 7827383.46317546 
