Id,Label
311,Pusillimonas_(ex_Stolz_et_al._2005)
312,Kerstersia
313,Paralcaligenes
314,Advenella
315,Oligella
316,Paenalcaligenes
317,Pelistega
318,Taylorella
319,Basilea
320,Rhizobacter
321,Sphaerotilus
322,Rubrivivax
323,Methylibium
324,Aquincola
325,Mitsuaria
326,Leptothrix
327,Thiomonas
328,Ideonella
329,Xylophilus
330,Tepidimonas
331,Roseateles
332,Aquabacterium
333,Inhella
334,Paucibacter
335,Candidatus_Ichthyocystis
336,Sutterella
337,Turicimonas
338,Thauera
339,Azoarcus
340,Nitrogeniibacter
341,Aromatoleum
342,Azospira
343,Niveibacterium
344,Oryzomicrobium
345,Rugosibacter
346,Dechloromonas
347,Ferribacterium
348,Quatrionicoccus
349,Fluviibacter
350,Usitatibacter
351,Denitratisoma
352,Sulfuritalea
353,Methyloversatilis
354,Sterolibacterium
355,Nitrosospira
356,Nitrosomonas
357,Thiobacillus
358,Sulfuritortus
359,Sideroxydans
360,Ferrigenium
361,Ferriphaselus
362,Candidatus_Nitrotoga
363,Gallionella
364,Sulfurimicrobium
365,Sulfuriferula
366,Sulfuricella
367,Methylovorus
368,Methylobacillus
369,Methylophilus
370,Methylotenera
371,Candidatus_Methylopumilus
372,Methyloradius
373,Chromobacterium
374,Iodobacter
375,Jeongeupia
376,Paludibacterium
377,Pseudogulbenkiania
378,Vogesella
379,Microvirgula
380,Aquitalea
381,Laribacter
382,Aquaspirillum
383,Chitinibacter
384,Deefgea
385,Neisseria
386,Crenobacter
387,Chitinolyticbacter
388,Vitreoscilla
389,Kingella
390,Eikenella
391,Uruburuella
392,Paralysiella
393,Alysiella
394,Conchiformibius
395,Snodgrassella
396,Aquella
397,Simonsiella
398,Morococcus
399,Casimicrobium
400,Candidatus_Kinetoplastibacterium
401,Candidatus_Profftella
402,Lysobacter
403,Stenotrophomonas
404,Xanthomonas
405,Luteimonas
406,Pseudoxanthomonas
407,Thermomonas
408,Arenimonas
409,Pseudolysobacter
410,Xylella
411,Luteibacter
412,Frateuria
413,Rhodanobacter
414,Dyella
415,Dokdonella
416,Ahniella
417,Aerosticca
418,Pseudomonas
419,Azotobacter
420,Halopseudomonas
421,Permianibacter
422,Thiopseudomonas
423,Entomomonas
424,Marinobacter
425,Klebsiella
426,Raoultella
427,Enterobacter
428,Citrobacter
429,Cronobacter
430,Kosakonia
431,Leclercia
432,Salmonella
433,Pluralibacter
434,Escherichia
435,Cedecea
436,Lelliottia
437,Kluyvera
438,Candidatus_Symbiopectobacterium
439,Candidatus_Blochmannia
440,Candidatus_Hamiltonella
441,Candidatus_Doolittlea
442,Candidatus_Hoaglandella
443,Candidatus_Mikella
444,Candidatus_Gullanella
445,Candidatus_Purcelliella
446,Candidatus_Tachikawaea
447,Jejubacter
448,Atlantibacter
449,Plesiomonas
450,Pseudescherichia
451,Buttiauxella
452,Yokenella
453,Shimwellia
454,Pseudocitrobacter
455,Phytobacter
456,Scandinavium
457,Shigella
458,Candidatus_Moranella
459,Candidatus_Schneideria
460,Candidatus_Profftia
461,Candidatus_Ishikawaella
462,Candidatus_Riesia
463,Serratia
464,Rahnella
465,Yersinia
466,Nissabacter
467,Gibbsiella
468,Ewingella
469,Rouxiella
470,Chania
471,Candidatus_Fukatsuia
472,Pantoea
473,Erwinia
474,Mixta
475,Buchnera
476,Tatumella
477,Wigglesworthia
478,Dickeya
479,Pectobacterium
480,Brenneria
481,Lonsdalea
482,Musicola
483,Edwardsiella
484,Hafnia
485,Obesumbacterium
486,Morganella
487,Providencia
488,Xenorhabdus
489,Photorhabdus
490,Proteus
491,Arsenophonus
492,Moellerella
493,Sodalis
494,Leminorella
495,Pragia
496,Jinshanibacter
497,Limnobaculum
498,Thioalkalivibrio
499,Spiribacter
500,Acidihalobacter
501,Halorhodospira
502,Aquisalimonas
503,Ectothiorhodospira
504,Alkalilimnicola
505,Ectothiorhodosinus
506,Allochromatium
507,Thiodictyon
508,Thioflavicoccus
509,Marichromatium
510,Thiocapsa
511,Thiocystis
512,Thermochromatium
513,Caldichromatium
514,Nitrosococcus
515,Rheinheimera
516,Candidatus_Nitrosacidococcus
517,Candidatus_Nitrosoglobus
518,Wenzhouxiangella
519,Thiohalobacter
520,Sulfurivermis
521,Guyparkeria
522,Woeseia
523,Halothiobacillus
524,Sulfuriflexus
525,Granulosicoccus
526,Halomonas
527,Cobetia
528,Halotalea
529,Salinicola
530,Kushneria
531,Chromohalobacter
532,Pistricoccus
533,Zymobacter
534,Candidatus_Portiera
535,Candidatus_Carsonella
536,Alcanivorax
537,Ketobacter
538,Marinobacterium
539,Marinomonas
540,Thalassolituus
541,Venatorbacter
542,Bacterioplanes
543,Neptunomonas
544,Nitrincola
545,Amphritea
546,Bermanella
547,Saccharospirillum
548,Reinekea
549,Gynuella
550,Hahella
551,Litoricola
552,Oleiphilus
553,Spartinivicinus
554,Endozoicomonas
555,Steroidobacter
556,Solimonas
557,Flagellatimonas
558,Sinimarinibacterium
559,Methylococcus
560,Methylomonas
561,Methylomicrobium
562,Methylomagnum
563,Methylocaldum
564,Methylogaea
565,Candidatus_Methylospira
566,Methylotuvimicrobium
567,Methylovulum
568,Methylobacter
569,Aeromonas
570,Zobellella
571,Oceanimonas
572,Dongshaea
573,Oceanisphaera
574,Tolumonas
575,Succinivibrio
576,Sulfurifustis
577,Sulfuricaulis
578,Acidiferrobacter
579,Microbulbifer
580,Cellvibrio
581,Teredinibacter
582,Simiduia
583,Saccharophagus
584,Marinagarivorans
585,Agarilytica
586,Kineobactrum
587,Halioglobus
588,Congregibacter
589,Aequoribacter
590,Spongiibacter
591,Zhongshania
592,Oceanicoccus
593,Shewanella
594,Parashewanella
595,Alteromonas
596,Salinimonas
597,Hydrocarboniclastica
598,Lacimicrobium
599,Agarivorans
600,Saliniradius
601,Paraglaciecola
602,Paraneptunicella
603,Glaciecola
604,Saccharobesus
605,Catenovulum
606,Pseudoalteromonas
607,Psychrosphaera
608,Flocculibacter
609,Ferrimonas
610,Colwellia
611,Thalassotalea
612,Cognaticolwellia
613,Litorilituus
614,Idiomarina
615,Moritella
616,Psychromonas
617,Vibrio
618,Photobacterium
619,Salinivibrio
620,Grimontia
621,Aliivibrio
622,Thaumasiovibrio
623,Enterovibrio
624,Paraphotobacterium
625,Immundisolibacter
626,Legionella
627,Fluoribacter
628,Tatlockia
629,Aquicella
630,Coxiella
631,Rickettsiella
632,Acinetobacter
633,Psychrobacter
634,Moraxella
635,Aquirhabdus
636,Candidatus_Endoriftia
637,Candidatus_Vesicomyosocius
638,Candidatus_Ruthia
639,Sedimenticola
640,Candidatus_Reidiella
641,Thiolapillus
642,Pseudohongiella
643,Gallaecimonas
644,Ignatzschineria
645,Celerinatantimonas
646,Candidatus_Thioglobus
647,Candidatus_Pseudothioglobus
648,Candidatus_Steffania
649,Candidatus_Nardonella
650,Thiomicrorhabdus
651,Methylophaga
652,Thiomicrospira
653,Hydrogenovibrio
654,Thiosulfatimonas
655,Piscirickettsia
656,Cycloclasticus
657,Thiosulfativibrio
658,Thiothrix
659,Beggiatoa
660,Francisella
661,Allofrancisella
662,Salinisphaera
663,Pasteurella
664,Haemophilus
665,Aggregatibacter
666,Actinobacillus
667,Mannheimia
668,Avibacterium
669,Glaesserella
670,Rodentibacter
671,Basfia
672,Histophilus
673,Gallibacterium
674,Bibersteinia
675,Frederiksenia
676,Vespertiliibacter
677,Cardiobacterium
678,Suttonella
679,Dichelobacter
680,Kangiella
681,Gilliamella
682,Zophobihabitans
683,Frischella
684,Archangium
685,Cystobacter
686,Stigmatella
687,Melittangium
688,Myxococcus
689,Corallococcus
690,Pyxidicoccus
691,Anaeromyxobacter
692,Vulgatibacter
693,Sorangium
694,Polyangium
695,Chondromyces
696,Pajaroellobacter
697,Sandaracinus
698,Labilithrix
699,Haliangium
700,Geomonas
701,Geobacter
702,Citrifermentans
703,Geotalea
704,Geoalkalibacter
705,Trichlorobacter
706,Desulfuromonas
707,Pelobacter
708,Syntrophotalea
709,Pseudodesulfovibrio
710,Desulfovibrio
711,Solidesulfovibrio
712,Oceanidesulfovibrio
713,Desulfocurvibacter
714,Desulfolutivibrio
715,Megalodesulfovibrio
716,Oleidesulfovibrio
717,Maridesulfovibrio
718,Paradesulfovibrio
719,Lawsonia
720,Desulfomicrobium
721,Desulfohalobium
722,Desulfosarcina
723,Desulfococcus
724,Desulfatibacillum
725,Desulfoluna
726,Desulfobacter
727,Desulfonema
728,Desulforapulum
729,Desulfobacula
730,Desulfobulbus
731,Desulfurivibrio
732,Desulfomarina
733,Desulfosudis
734,Desulfosediminicola
735,Desulfocapsa
736,Desulfotalea
737,Persicimonas
738,Bradymonas
739,Syntrophobacter
740,Desulfoglaeba
741,Desulfarculus
742,Desulfobacca
743,Desulfomonile
744,Syntrophus
745,Dissulfurimicrobium
746,Candidatus_Desulfofervidus
747,Hippea
748,Campylobacter
749,Sulfurimonas
750,Sulfuricurvum
751,Helicobacter
752,Wolinella
753,Nitratifractor
754,Sulfurovum
755,Hydrogenimonas
756,Arcobacter
757,Aliarcobacter
758,Pseudoarcobacter
759,Malaciobacter
760,Halarcobacter
761,Sulfurospirillum
762,Nitratiruptor
763,Nitrosophilus
764,Caminibacter
765,Nautilia
766,Acidithiobacillus
767,Bdellovibrio
768,Pseudobdellovibrio
769,Halobacteriovorax
770,Bacteriovorax
771,Fluviispira
772,Silvanigrella
773,Hydrogenophilus
774,Mariprofundus
775,Streptomyces
776,Kitasatospora
777,Streptacidiphilus
778,Yinghuangia
779,Microbacterium
780,Agromyces
781,Curtobacterium
782,Rathayibacter
783,Leifsonia
784,Leucobacter
785,Clavibacter
786,Agrococcus
787,Protaetiibacter
788,Salinibacterium
789,Cryobacterium
790,Frondihabitans
791,Microterricola
792,Microcella
793,Plantibacter
794,Cnuibacter
795,Herbiconiux
796,Gryllotalpicola
797,Mycetocola
798,Frigoribacterium
799,Humibacter
800,Subtercola
801,Chryseoglobus
802,Amnibacterium
803,Gulosibacter
804,Marisediminicola
805,Diaminobutyricimonas
806,Glaciihabitans
807,Agreia
808,Aquiluna
809,Rhodoluna
810,Pseudoclavibacter
811,Aurantimicrobium
812,Pontimonas
813,Arthrobacter
814,Kocuria
815,Pseudarthrobacter
816,Micrococcus
817,Sinomonas
818,Glutamicibacter
819,Rothia
820,Paenarthrobacter
821,Citricoccus
822,Nesterenkonia
823,Paeniglutamicibacter
824,Psychromicrobium
825,Neomicrococcus
826,Auritidibacter
827,Renibacterium
828,Cellulomonas
829,Actinotalea
830,Pseudactinotalea
831,Oerskovia
832,Paraoerskovia
833,Janibacter
834,Phycicoccus
835,Pedococcus
836,Tetrasphaera
837,Intrasporangium
838,Arsenicicoccus
839,Cellulosimicrobium
840,Xylanimonas
841,Isoptericola
842,Ornithinimicrobium
843,Serinicoccus
844,Brachybacterium
845,Dermabacter
846,Devriesea
847,Brevibacterium
848,Georgenia
849,Dermacoccus
850,Luteipulveratus
851,Allobranchiibius
852,Yimella
853,Ruania
854,Beutenbergia
855,Miniimonas
856,Pengzhenrongella
857,Luteimicrobium
858,Sanguibacter
859,Gephyromycinifex
860,Austwickia
861,Dermatophilus
862,Kytococcus
863,Demequina
864,Jonesia
865,Tropheryma
866,Mycobacterium
867,Mycolicibacterium
868,Mycolicibacter
869,Mycobacteroides
870,Mycolicibacillus
871,Hoyosella
872,Nocardia
873,Rhodococcus
874,Corynebacterium
875,Gordonia
876,Skermania
877,Tsukamurella
878,Dietzia
879,Tomitella
880,Segniliparus
881,Lawsonella
882,Micromonospora
883,Actinoplanes
884,Dactylosporangium
885,Phytohabitans
886,Plantactinospora
887,Couchioplanes
888,Actinocatenispora
889,Catellatospora
890,Polymorphospora
891,Natronosporangium
892,Verrucosispora
893,Salinispora
894,Nocardioides
895,Aeromicrobium
896,Pimelobacter
897,Marmoricola
898,Friedmanniella
899,Mumia
900,Micropruina
901,Microlunatus
902,Tessaracoccus
903,Brevilactibacter
904,Acidipropionibacterium
905,Propionibacterium
906,Auraticoccus
907,Arachnia
908,Cutibacterium
909,Raineyella
910,Vaginimicrobium
911,Kribbella
912,Actinopolymorpha
913,Amycolatopsis
914,Pseudonocardia
915,Saccharopolyspora
916,Saccharothrix
917,Saccharomonospora
918,Kutzneria
919,Allokutzneria
920,Actinosynnema
921,Actinoalloteichus
922,Lentzea
923,Kibdelosporangium
924,Alloactinosynnema
925,Prauserella
926,Allosaccharopolyspora
927,Actinomadura
928,Thermomonospora
929,Nonomuraea
930,Streptosporangium
931,Thermobispora
932,Nocardiopsis
933,Thermobifida
934,Streptomonospora
935,Spiractinospora
936,Blastococcus
937,Modestobacter
938,Geodermatophilus
939,Actinomyces
940,Schaalia
941,Trueperella
942,Flaviflexus
943,Pauljensenia
944,Nanchangia
945,Actinobaculum
946,Actinotignum
947,Arcanobacterium
948,Changpingibacter
949,Mobiluncus
950,Boudabousia
951,Varibaculum
952,Fannyhessea
953,Frankia
954,Jiangella
955,Bifidobacterium
956,Parascardovia
957,Gardnerella
958,Scardovia
959,Nakamurella
960,Catenulispora
961,Jatrophihabitans
962,Stackebrandtia
963,Natronoglycomyces
964,Kineococcus
965,Epidermidibacterium
966,Actinopolyspora
967,Acidothermus
968,Candidatus_Planktophila
969,Candidatus_Nanopelagicus
970,Conexibacter
971,Miltoncostaea
972,Aquihabitans
973,Iamia
974,Actinomarinicola
975,Ilumatobacter
976,Acidimicrobium
977,Rubrobacter
978,Baekduia
979,Eggerthella
980,Gordonibacter
981,Arabiibacter
982,Adlercreutzia
983,Raoultibacter
984,Berryella
985,Slackia
986,Denitrobacterium
987,Cryptobacterium
988,Phoenicibacter
989,Olsenella
990,Parolsenella
991,Parafannyhessea
992,Thermophilibacter
993,Atopobium
994,Lancefieldella
995,Collinsella
996,Coriobacterium
997,Egicoccus
998,Egibacter
999,Euzebya
1000,Priestia
1001,Bacillus
1002,Neobacillus
1003,Geobacillus
1004,Cytobacillus
1005,Metabacillus
1006,Alkalihalobacillus
1007,Peribacillus
1008,Hydrogenibacillus
1009,Anoxybacillus
