Id,Label
0,Bradyrhizobium_sp._CCBAU_53351
1,Bradyrhizobium_sp._195
2,Bradyrhizobium_sp._200
3,Bradyrhizobium_sp._CCBAU_51753
4,Bradyrhizobium_sp._170
5,Bradyrhizobium_sp._CCBAU_051011
6,Bradyrhizobium_sp._A19
7,Bradyrhizobium_sp._CCBAU_51765
8,Bradyrhizobium_sp._BTAi1
9,Bradyrhizobium_sp._ORS_278
10,Bradyrhizobium_sp._ORS_285
11,Bradyrhizobium_sp._SK17
12,Bradyrhizobium_sp._186
13,Bradyrhizobium_sp._1(2017)
14,Bradyrhizobium_sp._191
15,Bradyrhizobium_sp._I71
16,Bradyrhizobium_sp._CCBAU_53340
17,Bradyrhizobium_sp._CCBAU_53338
18,Bradyrhizobium_sp._CCBAU_53421
19,Bradyrhizobium_sp._CCGE-LA001
20,Bradyrhizobium_sp._6(2017)
21,Bradyrhizobium_sp._S2-11-2
22,Bradyrhizobium_sp._S2-20-1
23,Bradyrhizobium_sp._41S5
24,Bradyrhizobium_sp._S2-11-4
25,Bradyrhizobium_sp._C-145
26,Bradyrhizobium_sp.
27,Bradyrhizobium_sp._4
28,Bradyrhizobium_sp._40
29,Bradyrhizobium_sp._192
30,Bradyrhizobium_sp._144S4
31,Bradyrhizobium_sp._323S2
32,Bradyrhizobium_sp._LCT2
33,Bradyrhizobium_sp._SG09
34,Bradyrhizobium_sp._TM102
35,Bradyrhizobium_sp._187
36,Bradyrhizobium_sp._1S5
37,Bradyrhizobium_sp._38S5
38,Bradyrhizobium_sp._172
39,Bradyrhizobium_sp._131
40,Bradyrhizobium_sp._CW1
41,Bradyrhizobium_sp._155
42,Bradyrhizobium_sp._CCBAU_21365
43,Bradyrhizobium_diazoefficiens
44,Bradyrhizobium_erythrophlei
45,Bradyrhizobium_guangxiense
46,Bradyrhizobium_icense
47,Bradyrhizobium_paxllaeri
48,Bradyrhizobium_lablabi
49,Bradyrhizobium_japonicum
50,Bradyrhizobium_genosp._L
51,Bradyrhizobium_oligotrophicum
52,Bradyrhizobium_canariense
53,Bradyrhizobium_arachidis
54,Bradyrhizobium_vignae
55,Bradyrhizobium_guangdongense
56,Bradyrhizobium_amphicarpaeae
57,Bradyrhizobium_cosmicum
58,Bradyrhizobium_genosp._B
59,Bradyrhizobium_guangzhouense
60,Bradyrhizobium_quebecense
61,Bradyrhizobium_daqingense
62,Bradyrhizobium_symbiodeficiens
63,Bradyrhizobium_septentrionale
64,Bradyrhizobium_betae
65,Bradyrhizobium_zhanjiangense
66,Bradyrhizobium_elkanii
67,Bradyrhizobium_ottawaense
68,Rhodopseudomonas_palustris
69,Rhodopseudomonas_sp._SK50-23
70,Rhodopseudomonas_boonkerdii
71,Tardiphaga_sp._37S4
72,Tardiphaga_sp._vice154
73,Tardiphaga_sp._vice278
74,Tardiphaga_sp._vice304
75,Tardiphaga_sp._vice352
76,Tardiphaga_robiniae
77,Variibacter_gotjawalensis
78,Afipia_carboxidovorans
79,Afipia_sp._GAS231
80,Nitrobacter_hamburgensis
81,Nitrobacter_winogradskyi
82,Rhizobium_sp._BG4
83,Rhizobium_sp._WYJ-E13
84,Rhizobium_sp._AB2/73
85,Rhizobium_sp._NXC24
86,Rhizobium_sp._ACO-34A
87,Rhizobium_sp._SL42
88,Rhizobium_sp._WL3
89,Rhizobium_sp._11515TR
90,Rhizobium_sp._NZLR1
91,Rhizobium_sp._CIAT894
92,Rhizobium_sp._NXC14
93,Rhizobium_sp._NLR16a
94,Rhizobium_sp._K102
95,Rhizobium_sp._C104
96,Rhizobium_sp._L51/94
97,Rhizobium_sp._X9
98,Rhizobium_sp._007
99,Rhizobium_sp._Kim5
100,Rhizobium_sp._IE4771
101,Rhizobium_sp._TAL182
102,Rhizobium_sp._NIBRBAC000502774
103,Rhizobium_sp._ZX09
104,Rhizobium_sp._B230/85
105,Rhizobium_sp._Y9
106,Rhizobium_sp._N324
107,Rhizobium_sp._CCGE531
108,Rhizobium_sp._T136
109,Rhizobium_sp._B21/90
110,Rhizobium_sp._CCGE532
111,Rhizobium_leguminosarum
112,Rhizobium_etli
113,Rhizobium_pseudoryzae
114,Rhizobium_jaguaris
115,Rhizobium_gallicum
116,Rhizobium_phaseoli
117,Rhizobium_bangladeshense
118,Rhizobium_tropici
119,Rhizobium_lentis
120,Rhizobium_rhizoryzae
121,Rhizobium_daejeonense
122,Rhizobium_rosettiformans
123,Rhizobium_binae
124,Rhizobium_indicum
125,Rhizobium_acidisoli
126,Rhizobium_pusense
127,Rhizobium_oryzihabitans
128,Rhizobium_laguerreae
129,Rhizobium_hidalgonense
130,Rhizobium_ruizarguesonis
131,Rhizobium_favelukesii
132,Neorhizobium_galegae
133,Neorhizobium_sp._SOG26
134,Neorhizobium_sp._NCHU2750
135,Agrobacterium_tumefaciens
136,Agrobacterium_fabrum
137,Agrobacterium_fabacearum
138,Agrobacterium_vitis
139,Agrobacterium_sp._T29
140,Agrobacterium_sp._RAC06
141,Agrobacterium_sp._MA01
142,Agrobacterium_sp._CGMCC_11546
143,Agrobacterium_sp._S7/73
144,Agrobacterium_vaccinii
145,Agrobacterium_larrymoorei
146,Agrobacterium_rubi
147,Agrobacterium_salinitolerans
148,Agrobacterium_rhizogenes
149,Pseudorhizobium_flavum
150,Pseudorhizobium_banfieldiae
151,Sinorhizobium_meliloti
152,Sinorhizobium_fredii
153,Sinorhizobium_americanum
154,Sinorhizobium_sp._BG8
155,Sinorhizobium_sp._CCBAU_05631
156,Sinorhizobium_medicae
157,Ensifer_adhaerens
158,Ensifer_mexicanus
159,Ensifer_alkalisoli
160,Ensifer_sojae
161,Ensifer_sp._PDNC004
162,Ensifer_sp._T173
163,Shinella_sp._HZN7
164,Shinella_sp._PSBB067
165,Shinella_sp._XGS7
166,Shinella_sp._H4-D48
167,Shinella_zoogloeoides
168,Shinella_oryzae
169,Ciceribacter_thiooxidans
170,Georhizobium_profundi
171,Peteryoungia_desertarenae
172,Candidatus_Liberibacter_africanus
173,Liberibacter_crescens
174,Candidatus_Liberibacter_solanacearum
175,Candidatus_Liberibacter_asiaticus
176,Candidatus_Liberibacter_americanus
177,Mesorhizobium_sp._8
178,Mesorhizobium_sp._J8
179,Mesorhizobium_sp._B2-8-5
180,Mesorhizobium_sp._Pch-S
181,Mesorhizobium_sp._DCY119
182,Mesorhizobium_sp._M3A.F.Ca.ET.080.04.2.1
183,Mesorhizobium_sp._B1-1-8
184,Mesorhizobium_sp._M1B.F.Ca.ET.045.04.1.1
185,Mesorhizobium_sp._B2-1-1
186,Mesorhizobium_sp._M1E.F.Ca.ET.045.02.1.1
187,Mesorhizobium_sp._M1D.F.Ca.ET.043.01.1.1
188,Mesorhizobium_sp._M1A.F.Ca.IN.022.06.1.1
189,Mesorhizobium_sp._131-2-1
190,Mesorhizobium_sp._PAMC28654
191,Mesorhizobium_sp._INR15
192,Mesorhizobium_sp._M4B.F.Ca.ET.058.02.1.1
193,Mesorhizobium_sp._L-2-11
194,Mesorhizobium_sp._M9A.F.Ca.ET.002.03.1.2
195,Mesorhizobium_sp._M2A.F.Ca.ET.043.05.1.1
196,Mesorhizobium_sp._B2-1-8
197,Mesorhizobium_sp._M6A.T.Cr.TU.016.01.1.1
198,Mesorhizobium_sp._B4-1-4
199,Mesorhizobium_sp._M8A.F.Ca.ET.057.01.1.1
200,Mesorhizobium_sp._M7D.F.Ca.US.005.01.1.1
201,Mesorhizobium_sp._NZP2077
202,Mesorhizobium_sp._113-3-3
203,Mesorhizobium_sp._M7A.F.Ce.TU.012.03.2.1
204,Mesorhizobium_sp._113-1-2
205,Mesorhizobium_sp._L-8-10
206,Mesorhizobium_sp._NBSH29
