Id,Label
0,Bradyrhizobium_sp._200
1,Bradyrhizobium_sp._170
2,Bradyrhizobium_sp._CCBAU_051011
3,Bradyrhizobium_sp._CCBAU_51753
4,Bradyrhizobium_sp._A19
5,Bradyrhizobium_sp._BTAi1
6,Bradyrhizobium_sp._ORS_278
7,Bradyrhizobium_sp._ORS_285
8,Bradyrhizobium_sp._SK17
9,Bradyrhizobium_sp._CCGE-LA001
10,Bradyrhizobium_sp._186
11,Bradyrhizobium_sp._CCBAU_53421
12,Bradyrhizobium_sp._195
13,Bradyrhizobium_sp._S2-11-2
14,Bradyrhizobium_sp._1(2017)
15,Bradyrhizobium_sp._CCBAU_53338
16,Bradyrhizobium_sp._CCBAU_53351
17,Bradyrhizobium_sp._S2-20-1
18,Bradyrhizobium_sp._CCBAU_53340
19,Bradyrhizobium_sp._S2-11-4
20,Bradyrhizobium_sp._6(2017)
21,Bradyrhizobium_sp._41S5
22,Bradyrhizobium_sp._191
23,Bradyrhizobium_sp._CCBAU_51765
24,Bradyrhizobium_sp._I71
25,Bradyrhizobium_sp._C-145
26,Bradyrhizobium_sp.
27,Bradyrhizobium_sp._40
28,Bradyrhizobium_sp._144S4
29,Bradyrhizobium_sp._4
30,Bradyrhizobium_sp._323S2
31,Bradyrhizobium_sp._192
32,Bradyrhizobium_sp._LCT2
33,Bradyrhizobium_sp._SG09
34,Bradyrhizobium_sp._187
35,Bradyrhizobium_sp._TM102
36,Bradyrhizobium_sp._172
37,Bradyrhizobium_sp._CW1
38,Bradyrhizobium_sp._38S5
39,Bradyrhizobium_sp._1S5
40,Bradyrhizobium_sp._131
41,Bradyrhizobium_sp._155
42,Bradyrhizobium_sp._CCBAU_21365
43,Bradyrhizobium_erythrophlei
44,Bradyrhizobium_paxllaeri
45,Bradyrhizobium_icense
46,Bradyrhizobium_diazoefficiens
47,Bradyrhizobium_lablabi
48,Bradyrhizobium_canariense
49,Bradyrhizobium_genosp._L
50,Bradyrhizobium_japonicum
51,Bradyrhizobium_oligotrophicum
52,Bradyrhizobium_arachidis
53,Bradyrhizobium_guangdongense
54,Bradyrhizobium_cosmicum
55,Bradyrhizobium_quebecense
56,Bradyrhizobium_vignae
57,Bradyrhizobium_genosp._B
58,Bradyrhizobium_guangzhouense
59,Bradyrhizobium_septentrionale
60,Bradyrhizobium_guangxiense
61,Bradyrhizobium_daqingense
62,Bradyrhizobium_amphicarpaeae
63,Bradyrhizobium_symbiodeficiens
64,Bradyrhizobium_betae
65,Bradyrhizobium_zhanjiangense
66,Bradyrhizobium_elkanii
67,Bradyrhizobium_ottawaense
68,Rhodopseudomonas_palustris
69,Rhodopseudomonas_sp._SK50-23
70,Rhodopseudomonas_boonkerdii
71,Nitrobacter_hamburgensis
72,Nitrobacter_winogradskyi
73,Tardiphaga_sp._37S4
74,Tardiphaga_sp._vice154
75,Tardiphaga_sp._vice278
76,Tardiphaga_sp._vice304
77,Tardiphaga_sp._vice352
78,Tardiphaga_robiniae
79,Afipia_carboxidovorans
80,Afipia_sp._GAS231
81,Variibacter_gotjawalensis
82,Rhizobium_sp._BG4
83,Rhizobium_sp._WYJ-E13
84,Rhizobium_sp._WL3
85,Rhizobium_sp._SL42
86,Rhizobium_sp._ACO-34A
87,Rhizobium_sp._NXC24
88,Rhizobium_sp._AB2/73
89,Rhizobium_sp._11515TR
90,Rhizobium_sp._CIAT894
91,Rhizobium_sp._NZLR1
92,Rhizobium_sp._K102
93,Rhizobium_sp._NXC14
94,Rhizobium_sp._C104
95,Rhizobium_sp._NLR16a
96,Rhizobium_sp._L51/94
97,Rhizobium_sp._X9
98,Rhizobium_sp._Kim5
99,Rhizobium_sp._IE4771
100,Rhizobium_sp._007
101,Rhizobium_sp._TAL182
102,Rhizobium_sp._ZX09
103,Rhizobium_sp._Y9
104,Rhizobium_sp._NIBRBAC000502774
105,Rhizobium_sp._B230/85
106,Rhizobium_sp._N324
107,Rhizobium_sp._T136
108,Rhizobium_sp._CCGE531
109,Rhizobium_sp._B21/90
110,Rhizobium_sp._CCGE532
111,Rhizobium_sp._S41
112,Rhizobium_sp._BG6
113,Rhizobium_sp._N113
114,Rhizobium_leguminosarum
115,Rhizobium_pseudoryzae
116,Rhizobium_etli
117,Rhizobium_rosettiformans
118,Rhizobium_jaguaris
119,Rhizobium_rhizoryzae
120,Rhizobium_gallicum
121,Rhizobium_phaseoli
122,Rhizobium_daejeonense
123,Rhizobium_bangladeshense
124,Rhizobium_tropici
125,Rhizobium_lentis
126,Rhizobium_binae
127,Rhizobium_pusense
128,Rhizobium_indicum
129,Rhizobium_acidisoli
130,Rhizobium_oryzihabitans
131,Rhizobium_hidalgonense
132,Rhizobium_laguerreae
133,Rhizobium_ruizarguesonis
134,Rhizobium_favelukesii
135,Agrobacterium_tumefaciens
136,Agrobacterium_fabrum
137,Agrobacterium_fabacearum
138,Agrobacterium_vitis
139,Agrobacterium_sp._T29
140,Agrobacterium_sp._MA01
141,Agrobacterium_sp._RAC06
142,Agrobacterium_sp._CGMCC_11546
143,Agrobacterium_sp._S7/73
144,Agrobacterium_vaccinii
145,Agrobacterium_larrymoorei
146,Agrobacterium_rubi
147,Agrobacterium_salinitolerans
148,Agrobacterium_rhizogenes
149,Neorhizobium_sp._SOG26
150,Neorhizobium_sp._NCHU2750
151,Neorhizobium_galegae
152,Pseudorhizobium_flavum
153,Pseudorhizobium_banfieldiae
154,Sinorhizobium_meliloti
155,Sinorhizobium_fredii
156,Sinorhizobium_americanum
157,Sinorhizobium_sp._BG8
158,Sinorhizobium_sp._CCBAU_05631
159,Sinorhizobium_medicae
160,Ensifer_adhaerens
161,Ensifer_mexicanus
162,Ensifer_sp._PDNC004
163,Ensifer_sp._T173
164,Ensifer_alkalisoli
165,Ensifer_sojae
166,Shinella_sp._HZN7
167,Shinella_sp._PSBB067
168,Shinella_sp._H4-D48
169,Shinella_sp._XGS7
170,Shinella_zoogloeoides
171,Shinella_oryzae
172,Georhizobium_profundi
173,Ciceribacter_thiooxidans
174,Peteryoungia_desertarenae
175,Candidatus_Liberibacter_solanacearum
176,Liberibacter_crescens
177,Candidatus_Liberibacter_asiaticus
178,Candidatus_Liberibacter_africanus
179,Candidatus_Liberibacter_americanus
180,Mesorhizobium_sp._8
181,Mesorhizobium_sp._DCY119
182,Mesorhizobium_sp._M1A.F.Ca.IN.022.06.1.1
183,Mesorhizobium_sp._Pch-S
184,Mesorhizobium_sp._M3A.F.Ca.ET.080.04.2.1
185,Mesorhizobium_sp._B1-1-8
186,Mesorhizobium_sp._J8
187,Mesorhizobium_sp._B2-1-1
188,Mesorhizobium_sp._131-2-1
189,Mesorhizobium_sp._INR15
190,Mesorhizobium_sp._M4B.F.Ca.ET.058.02.1.1
191,Mesorhizobium_sp._PAMC28654
192,Mesorhizobium_sp._M1B.F.Ca.ET.045.04.1.1
193,Mesorhizobium_sp._B2-8-5
194,Mesorhizobium_sp._L-2-11
195,Mesorhizobium_sp._M9A.F.Ca.ET.002.03.1.2
196,Mesorhizobium_sp._M1D.F.Ca.ET.043.01.1.1
197,Mesorhizobium_sp._M1E.F.Ca.ET.045.02.1.1
198,Mesorhizobium_sp._M7D.F.Ca.US.005.01.1.1
199,Mesorhizobium_sp._M6A.T.Cr.TU.016.01.1.1
200,Mesorhizobium_sp._B4-1-4
201,Mesorhizobium_sp._B2-1-8
202,Mesorhizobium_sp._NBSH29
203,Mesorhizobium_sp._M8A.F.Ca.ET.057.01.1.1
204,Mesorhizobium_sp._NZP2077
205,Mesorhizobium_sp._M7A.F.Ce.TU.012.03.2.1
206,Mesorhizobium_sp._M2A.F.Ca.ET.043.05.1.1
207,Mesorhizobium_sp._113-3-3
208,Mesorhizobium_sp._L-8-10
209,Mesorhizobium_sp._113-1-2
210,Mesorhizobium_sp._NZP2298
211,Mesorhizobium_sp._L-8-3
212,Mesorhizobium_sp._AA22
213,Mesorhizobium_sp._113-3-9
214,Mesorhizobium_sp._M2A.F.Ca.ET.046.03.2.1
215,Mesorhizobium_sp._M2A.F.Ca.ET.043.02.1.1
216,Mesorhizobium_sp._WSM1497
217,Mesorhizobium_sp._131-3-5
218,Mesorhizobium_sp._NZP2234
219,Mesorhizobium_sp._131-2-5
220,Mesorhizobium_terrae
221,Mesorhizobium_opportunistum
222,Mesorhizobium_amorphae
223,Mesorhizobium_loti
224,Mesorhizobium_ciceri
225,Mesorhizobium_australicum
226,Mesorhizobium_erdmanii
227,Mesorhizobium_huakuii
228,Mesorhizobium_japonicum
229,Aquibium_microcysteis
230,Aquibium_oceanicum
231,Aminobacter_sp._MSH1
232,Aminobacter_sp._SR38
233,Aminobacter_sp._MDW-2
234,Aminobacter_aminovorans
235,Nitratireductor_sp._SY7
236,Nitratireductor_sp._OM-1
237,Nitratireductor_kimnyeongensis
238,Phyllobacterium_sp._T1018
239,Phyllobacterium_sp._628
240,Phyllobacterium_sp._T1293
241,Phyllobacterium_zundukense
242,Roseitalea_porphyridii
243,Hoeflea_sp._IMCC20628
244,Hoeflea_phototrophica
245,Oricola_thermophila
246,Salaquimonas_pukyongi
247,Lentilitoribacter_sp._Alg239-R112
248,Devosia_sp._A16
249,Devosia_sp._SL43
250,Devosia_sp._JXJ_CY_41
251,Devosia_sp._I507
252,Devosia_sp._1566
