Id,Label
639,Gluconobacter_frateurii
640,Gluconobacter_thailandicus
641,Gluconacetobacter_diazotrophicus
642,Granulibacter_bethesdensis
643,Asaia_bogorensis
644,Neoasaia_chiangmaiensis
645,Kozakia_baliensis
646,Novacetimonas_hansenii
647,Oecophyllibacter_saccharovorans
648,Parasaccharibacter_sp._TMW_2.1888
649,Parasaccharibacter_apium
650,Swingsia_sp._F3b2
651,Swingsia_samuiensis
652,Neokomagataea_tanensis
653,Entomobacter_blattae
654,Bombella_sp._KACC_21507
655,Hypericibacter_adhaerens
656,Hypericibacter_terrae
657,Magnetospirillum_sp._XM-1
658,Magnetospirillum_sp._ME-1
659,Magnetospirillum_gryphiswaldense
660,Magnetospirillum_magneticum
661,Ferrovibrio_terrae
662,Rhodospirillum_centenum
663,Rhodospirillum_rubrum
664,Tistrella_mobilis
665,Defluviicoccus_vanus
666,Pararhodospirillum_photometricum
667,Haematospirillum_jordaniae
668,Candidatus_Endolissoclinum_faulkneri
669,Stella_humosa
670,Elioraea_tepida
671,Thalassospira_marina
672,Thalassospira_sp._A40-3
673,Thalassospira_sp._B30-1
674,Thalassospira_indica
675,Thalassospira_xiamenensis
676,Magnetospira_sp._QH-2
677,Terasakiella_sp._SH-1
678,Paracoccus_sp._MC1862
679,Paracoccus_sp._S8-55
680,Paracoccus_sp._AK26
681,Paracoccus_sp._MA
682,Paracoccus_sp._H4-D09
683,Paracoccus_sp._Arc7-R13
684,Paracoccus_sanguinis
685,Paracoccus_yeei
686,Paracoccus_zhejiangensis
687,Paracoccus_denitrificans
688,Paracoccus_pantotrophus
689,Paracoccus_liaowanqingii
690,Paracoccus_aminovorans
691,Paracoccus_suum
692,Paracoccus_jeotgali
693,Paracoccus_contaminans
694,Paracoccus_aminophilus
695,Paracoccus_kondratievae
696,Paracoccus_tegillarcae
697,Paracoccus_marcusii
698,Paracoccus_mutanolyticus
699,Cereibacter_sphaeroides
700,Cereibacter_azotoformans
701,Rhodobacter_sp._CZR27
702,Rhodobacter_sp._N10
703,Rhodobacter_sp._LPB0142
704,Rhodobacter_capsulatus
705,Rhodovulum_sp._MB263
706,Rhodovulum_sp._P5
707,Rhodovulum_sulfidophilum
708,Polymorphum_gilvum
709,Paroceanicella_profunda
710,Thioclava_electrotropha
711,Thioclava_nitratireducens
712,Pikeienuella_piscinae
713,Pontivivens_ytuae
714,Silicimonas_algicola
715,Pelagovum_pacificum
716,Frigidibacter_mobilis
717,Pukyongiella_litopenaei
718,Brevirhabdus_pacifica
719,Fuscovulum_blasticum
720,Haematobacter_massiliensis
721,Gymnodinialimonas_ceratoperidinii
722,Pseudopuniceibacterium_antarcticum
723,Falsirhodobacter_sp._PG104
724,Pacificitalea_manganoxidans
725,Gemmobacter_aquarius
726,Tabrizicola_piscis
727,Pseudooceanicola_algae
728,Monaibacterium_sp._h42
729,Roseicitreum_antarcticum
730,Tritonibacter_mobilis
731,Yoonia_vestfoldensis
732,Qingshengfaniella_alkalisoli
733,Rhodophyticola_sp._CCM32
734,Pseudohalocynthiibacter_aestuariivivens
735,Rhodobaca_barguzinensis
736,Profundibacter_amoris
737,Pseudorhodobacter_turbinis
738,Parasedimentitalea_marina
739,Cognatishimia_activa
740,Aestuarium_zhoushanense
741,Planktomarina_temperata
742,Roseovarius_sp._SCSIO_43702
743,Roseovarius_sp._THAF9
744,Roseovarius_sp._THAF8
745,Roseovarius_sp._THAF27
746,Roseovarius_sp._TM1035
747,Roseovarius_indicus
748,Roseovarius_faecimaris
749,Roseovarius_mucosus
750,Sulfitobacter_sp._THAF37
751,Sulfitobacter_sp._JK7-1
752,Sulfitobacter_sp._JL08
753,Sulfitobacter_sp._D7
754,Sulfitobacter_sp._DSM_110093
755,Sulfitobacter_sp._SK011
756,Sulfitobacter_sp._BSw21498
757,Sulfitobacter_sp._SK012
758,Sulfitobacter_sp._SK025
759,Sulfitobacter_sp._CB2047
760,Sulfitobacter_sp._B30-2
761,Sulfitobacter_alexandrii
762,Sulfitobacter_mediterraneus
763,Sulfitobacter_indolifex
764,Sulfitobacter_dubius
765,Sulfitobacter_pontiacus
766,Salipiger_profundus
767,Salipiger_abyssi
768,Salipiger_sp._CCB-MM3
769,Roseivivax_sp._THAF30
770,Roseivivax_sp._THAF197b
771,Roseivivax_sp._THAF40
772,Roseivivax_marinus
773,Celeribacter_indicus
774,Celeribacter_ethanolicus
775,Celeribacter_baekdonensis
776,Celeribacter_marinus
777,Phaeobacter_gallaeciensis
778,Phaeobacter_inhibens
779,Phaeobacter_piscinae
780,Phaeobacter_porticola
781,Phaeobacter_sp._LSS9
782,Leisingera_aquaemixtae
783,Leisingera_sp._NJS201
784,Leisingera_sp._NJS204
785,Leisingera_methylohalidivorans
786,Ruegeria_sp._TM1040
787,Ruegeria_sp._THAF33
788,Ruegeria_sp._AD91A
789,Ruegeria_sp._SCSIO_43209
790,Ruegeria_pomeroyi
791,Sulfitobacter_pseudonitzschiae
792,Pseudosulfitobacter_sp._DSM_107133
793,Sagittula_sp._P11
794,Yangia_pacifica
795,Ponticoccus_alexandrii
796,Roseobacter_ponti
797,Roseobacter_denitrificans
798,Roseobacter_litoralis
799,Mameliella_alba
800,Dinoroseobacter_shibae
801,Ketogulonicigenium_vulgare
802,Ketogulonicigenium_robustum
803,Octadecabacter_sp._SW4
804,Octadecabacter_antarcticus
805,Octadecabacter_arcticus
806,Octadecabacter_temperatus
