name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteria	2	D	12321915	16827	12338742	0.99648
Eukaryota	2759	D	43106	472	43578	0.00352
