name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hyphomicrobiales	356	O	2139276	129679	2268955	0.16273
Sphingomonadales	204457	O	535078	43185	578263	0.04147
Rhodospirillales	204441	O	243409	177800	421209	0.03021
Rhodobacterales	204455	O	167097	11057	178154	0.01278
Caulobacterales	204458	O	101978	8526	110504	0.00793
Hyphomonadales	2800060	O	6675	215	6890	0.00049
Maricaulales	2800059	O	4695	434	5129	0.00037
Parvularculales	255473	O	1503	94	1597	0.00011
Rickettsiales	766	O	709	9	718	0.00005
Emcibacterales	2066490	O	683	744	1427	0.00010
Holosporales	1921002	O	266	6	272	0.00002
Magnetococcales	1191478	O	202	4	206	0.00001
Pelagibacterales	54526	O	126	1	127	0.00001
Kordiimonadales	362534	O	78	1	79	0.00001
Burkholderiales	80840	O	2195594	326932	2522526	0.18092
Nitrosomonadales	32003	O	78614	7298	85912	0.00616
Rhodocyclales	206389	O	76309	18722	95031	0.00682
Neisseriales	206351	O	42803	10038	52841	0.00379
Xanthomonadales	135614	O	490713	63236	553949	0.03973
Pseudomonadales	72274	O	428886	99656	528542	0.03791
Enterobacterales	91347	O	72326	94902	167228	0.01199
Chromatiales	135613	O	58444	4230	62674	0.00450
Oceanospirillales	135619	O	44060	5435	49495	0.00355
Methylococcales	135618	O	19109	806	19915	0.00143
Aeromonadales	135624	O	17074	11510	28584	0.00205
Nevskiales	1775403	O	15824	3328	19152	0.00137
Cellvibrionales	1706369	O	12584	606	13190	0.00095
Acidiferrobacterales	1692040	O	10726	484	11210	0.00080
Moraxellales	2887326	O	10497	2467	12964	0.00093
Alteromonadales	135622	O	9859	1264	11123	0.00080
Vibrionales	135623	O	5567	1324	6891	0.00049
Immundisolibacterales	1934945	O	2945	3390	6335	0.00045
Legionellales	118969	O	2619	100	2719	0.00020
Thiotrichales	72273	O	2239	270	2509	0.00018
Salinisphaerales	742030	O	1877	1917	3794	0.00027
Pasteurellales	135625	O	1272	531	1803	0.00013
Cardiobacteriales	135615	O	1079	132	1211	0.00009
Kangiellales	2887327	O	162	10	172	0.00001
Orbales	1240482	O	98	17	115	0.00001
Myxococcales	29	O	430292	18801	449093	0.03221
Desulfuromonadales	69541	O	32315	2772	35087	0.00252
Desulfovibrionales	213115	O	21346	1966	23312	0.00167
Desulfobacterales	213118	O	7861	819	8680	0.00062
Bradymonadales	1779134	O	5988	163	6151	0.00044
Syntrophobacterales	213462	O	1838	530	2368	0.00017
