name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hyphomicrobiales	356	O	1546224	103051	1649275	0.10529
Sphingomonadales	204457	O	1034409	88213	1122622	0.07167
Rhodospirillales	204441	O	337746	300575	638321	0.04075
Rhodobacterales	204455	O	211149	14725	225874	0.01442
Caulobacterales	204458	O	146041	30110	176151	0.01125
Hyphomonadales	2800060	O	7884	279	8163	0.00052
Maricaulales	2800059	O	6726	682	7408	0.00047
Parvularculales	255473	O	2098	138	2236	0.00014
Rickettsiales	766	O	1080	18	1098	0.00007
Emcibacterales	2066490	O	971	97	1068	0.00007
Holosporales	1921002	O	362	10	372	0.00002
Magnetococcales	1191478	O	284	7	291	0.00002
Pelagibacterales	54526	O	152	3	155	0.00001
Kordiimonadales	362534	O	108	2	110	0.00001
Burkholderiales	80840	O	1157439	310555	1467994	0.09371
Rhodocyclales	206389	O	90156	25178	115334	0.00736
Nitrosomonadales	32003	O	71447	8584	80031	0.00511
Neisseriales	206351	O	47985	12025	60010	0.00383
Pseudomonadales	72274	O	449137	155096	604233	0.03857
Xanthomonadales	135614	O	403605	66588	470193	0.03002
Enterobacterales	91347	O	89668	138376	228044	0.01456
Chromatiales	135613	O	71741	5422	77163	0.00493
Oceanospirillales	135619	O	58901	7752	66653	0.00426
Methylococcales	135618	O	22329	1018	23347	0.00149
Aeromonadales	135624	O	21515	14746	36261	0.00231
Nevskiales	1775403	O	20452	3486	23938	0.00153
Acidiferrobacterales	1692040	O	14953	740	15693	0.00100
Cellvibrionales	1706369	O	12827	641	13468	0.00086
Alteromonadales	135622	O	11434	1614	13048	0.00083
Vibrionales	135623	O	6195	3204	9399	0.00060
Moraxellales	2887326	O	3863	1989	5852	0.00037
Immundisolibacterales	1934945	O	3657	4242	7899	0.00050
Thiotrichales	72273	O	2513	157	2670	0.00017
Legionellales	118969	O	2488	92	2580	0.00016
Salinisphaerales	742030	O	2293	2118	4411	0.00028
Pasteurellales	135625	O	1290	427	1717	0.00011
Cardiobacteriales	135615	O	1232	162	1394	0.00009
Kangiellales	2887327	O	219	14	233	0.00001
Orbales	1240482	O	78	18	96	0.00001
Myxococcales	29	O	519416	41017	560433	0.03578
Desulfuromonadales	69541	O	53365	4728	58093	0.00371
Desulfovibrionales	213115	O	35288	3035	38323	0.00245
Desulfobacterales	213118	O	12871	1310	14181	0.00091
Bradymonadales	1779134	O	9056	280	9336	0.00060
Syntrophobacterales	213462	O	3058	799	3857	0.00025
Desulfarculales	453227	O	2681	1687	4368	0.00028
Syntrophales	2914038	O	1547	558	2105	0.00013
Desulfurellales	213113	O	67	3	70	0.00000
Campylobacterales	213849	O	4211	431	4642	0.00030
Nautiliales	235899	O	383	39	422	0.00003
Acidithiobacillales	225057	O	2504	231	2735	0.00017
Bdellovibrionales	213481	O	1002	14	1016	0.00006
Bacteriovoracales	2024979	O	146	1	147	0.00001
Silvanigrellales	2024973	O	51	1	52	0.00000
Hydrogenophilales	119069	O	813	167	980	0.00006
Mariprofundales	580371	O	545	16	561	0.00004
Streptomycetales	85011	O	1265160	318285	1583445	0.10109
Micrococcales	85006	O	834386	145192	979578	0.06254
Corynebacteriales	85007	O	653789	104379	758168	0.04840
Pseudonocardiales	85010	O	550330	100645	650975	0.04156
Micromonosporales	85008	O	524796	91191	615987	0.03932
Propionibacteriales	85009	O	434243	95304	529547	0.03381
Streptosporangiales	85012	O	251390	49317	300707	0.01920
Geodermatophilales	1643682	O	68989	21955	90944	0.00581
Actinomycetales	2037	O	38470	6659	45129	0.00288
Frankiales	85013	O	37805	4453	42258	0.00270
Jiangellales	1217098	O	34172	7422	41594	0.00266
Bifidobacteriales	85004	O	14623	4738	19361	0.00124
Nakamurellales	1643684	O	13493	2256	15749	0.00101
Catenulisporales	414714	O	7429	1359	8788	0.00056
Jatrophihabitantales	2805415	O	5908	646	6554	0.00042
Glycomycetales	85014	O	5870	591	6461	0.00041
Kineosporiales	622452	O	4638	1608	6246	0.00040
Sporichthyales	2495578	O	2630	1614	4244	0.00027
Actinopolysporales	622450	O	2576	329	2905	0.00019
Acidothermales	1643683	O	1998	122	2120	0.00014
Candidatus Nanopelagicales	2039638	O	512	10	522	0.00003
Rubrobacterales	84996	O	142097	9481	151578	0.00968
Acidimicrobiales	84993	O	90852	11900	102752	0.00656
Solirubrobacterales	588673	O	64825	10830	75655	0.00483
Miltoncostaeales	2843198	O	23717	3570	27287	0.00174
Eggerthellales	1643822	O	11539	2215	13754	0.00088
Coriobacteriales	84999	O	9186	2113	11299	0.00072
Euzebyales	908621	O	7266	747	8013	0.00051
Egicoccales	1755823	O	7025	1321	8346	0.00053
Egibacterales	1747768	O	6097	444	6541	0.00042
Bacillales	1385	O	135413	93048	228461	0.01458
Lactobacillales	186826	O	6661	4309	10970	0.00070
Eubacteriales	186802	O	37109	9439	46548	0.00297
Thermoanaerobacterales	68295	O	4604	676	5280	0.00034
Halanaerobiales	53433	O	424	25	449	0.00003
Thermosediminibacterales	2770089	O	326	17	343	0.00002
Natranaerobiales	485256	O	117	5	122	0.00001
Koleobacterales	2786987	O	107	9	116	0.00001
Selenomonadales	909929	O	4204	245	4449	0.00028
Veillonellales	1843489	O	1080	401	1481	0.00009
Acidaminococcales	1843488	O	587	134	721	0.00005
Limnochordales	1676649	O	3515	158	3673	0.00023
Tissierellales	1737405	O	530	582	1112	0.00007
Erysipelotrichales	526525	O	631	508	1139	0.00007
Deinococcales	118964	O	31178	2077	33255	0.00212
Thermales	68933	O	15510	998	16508	0.00105
