name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobiaceae	41294	F	595496	52988	648484	0.05033
Rhizobiaceae	82115	F	247752	68436	316188	0.02454
Phyllobacteriaceae	69277	F	219283	35597	254880	0.01978
Methylobacteriaceae	119045	F	156991	23400	180391	0.01400
Xanthobacteraceae	335928	F	79422	13615	93037	0.00722
Hyphomicrobiaceae	45401	F	69713	6104	75817	0.00588
Devosiaceae	2831106	F	43434	3655	47089	0.00365
Boseaceae	2831100	F	39568	5921	45489	0.00353
Aurantimonadaceae	255475	F	31509	30725	62234	0.00483
Methylocystaceae	31993	F	19970	1647	21617	0.00168
Stappiaceae	2821832	F	17901	3999	21900	0.00170
Phreatobacteraceae	2843305	F	17490	2924	20414	0.00158
Parvibaculaceae	2813035	F	12461	3029	15490	0.00120
Chelatococcaceae	2036754	F	10791	2366	13157	0.00102
Blastochloridaceae	2831090	F	9694	2257	11951	0.00093
Beijerinckiaceae	45404	F	9478	675	10153	0.00079
Brucellaceae	118882	F	6723	12012	18735	0.00145
Amorphaceae	2685818	F	6271	681	6952	0.00054
Kaistiaceae	2831111	F	5578	1342	6920	0.00054
Pleomorphomonadaceae	2843308	F	3834	665	4499	0.00035
Breoghaniaceae	2831104	F	3632	472	4104	0.00032
Lichenihabitantaceae	2723775	F	3217	146	3363	0.00026
Cohaesibacteraceae	655351	F	678	28	706	0.00005
Bartonellaceae	772	F	541	34	575	0.00004
Sphingomonadaceae	41297	F	536874	68259	605133	0.04696
Erythrobacteraceae	335929	F	80307	15033	95340	0.00740
Sphingosinicellaceae	2820280	F	20494	1748	22242	0.00173
Zymomonadaceae	2844881	F	146	128	274	0.00002
Azospirillaceae	2829815	F	102982	11035	114017	0.00885
Acetobacteraceae	433	F	86886	10704	97590	0.00757
Rhodospirillaceae	41295	F	70572	230129	300701	0.02334
Stellaceae	2844601	F	12098	884	12982	0.00101
Elioraeaceae	2690195	F	5381	282	5663	0.00044
Thalassospiraceae	2844866	F	3105	205	3310	0.00026
Terasakiellaceae	2813951	F	122	3	125	0.00001
Rhodobacteraceae	31989	F	104997	15190	120187	0.00933
Roseobacteraceae	2854170	F	69093	8519	77612	0.00602
Caulobacteraceae	76892	F	117386	11538	128924	0.01001
Hyphomonadaceae	69657	F	5973	225	6198	0.00048
Maricaulaceae	2800061	F	5602	598	6200	0.00048
Parvularculaceae	255474	F	1754	123	1877	0.00015
Anaplasmataceae	942	F	472	8	480	0.00004
Rickettsiaceae	775	F	338	18	356	0.00003
Candidatus Midichloriaceae	1328881	F	45	27	72	0.00001
Candidatus Deianiraeaceae	2603433	F	12	0	12	0.00000
Emcibacteraceae	2066491	F	866	815	1681	0.00013
Holosporaceae	44746	F	176	4	180	0.00001
Caedimonadaceae	2100208	F	90	4	94	0.00001
Candidatus Paracaedibacteraceae	1777752	F	65	2	67	0.00001
Magnetococcaceae	1191479	F	253	6	259	0.00002
Pelagibacteraceae	1655514	F	81	58	139	0.00001
Kordiimonadaceae	1331809	F	112	2	114	0.00001
Comamonadaceae	80864	F	439147	163656	602803	0.04678
Burkholderiaceae	119060	F	438530	123177	561707	0.04359
Oxalobacteraceae	75682	F	124300	17186	141486	0.01098
Alcaligenaceae	506	F	115724	205269	320993	0.02491
Sutterellaceae	995019	F	2321	210	2531	0.00020
Zoogloeaceae	2008794	F	46385	19891	66276	0.00514
Rhodocyclaceae	75787	F	38321	13324	51645	0.00401
Azonexaceae	2008795	F	11718	1387	13105	0.00102
Fluviibacteraceae	2808923	F	291	109	400	0.00003
Usitatibacteraceae	2803844	F	35472	3125	38597	0.00300
Nitrosomonadaceae	206379	F	15158	544	15702	0.00122
Sterolibacteriaceae	2008793	F	12853	3916	16769	0.00130
Thiobacillaceae	2008790	F	6990	2266	9256	0.00072
Gallionellaceae	90627	F	6804	890	7694	0.00060
Sulfuricellaceae	2772226	F	5159	719	5878	0.00046
Methylophilaceae	32011	F	1882	213	2095	0.00016
Chromobacteriaceae	1499392	F	30638	6816	37454	0.00291
Neisseriaceae	481	F	13540	3775	17315	0.00134
Casimicrobiaceae	2705999	F	2337	1285	3622	0.00028
Xanthomonadaceae	32033	F	346143	79302	425445	0.03302
Rhodanobacteraceae	1775411	F	83365	13321	96686	0.00750
Pseudomonadaceae	135621	F	256468	78071	334539	0.02596
Marinobacteraceae	2887365	F	6796	609	7405	0.00057
Enterobacteriaceae	543	F	37892	142943	180835	0.01403
Yersiniaceae	1903411	F	13861	6085	19946	0.00155
Erwiniaceae	1903409	F	10592	1902	12494	0.00097
Pectobacteriaceae	1903410	F	6841	997	7838	0.00061
Hafniaceae	1903412	F	2013	750	2763	0.00021
Morganellaceae	1903414	F	1678	1189	2867	0.00022
Bruguierivoracaceae	2812006	F	1218	88	1306	0.00010
Budviciaceae	1903416	F	319	44	363	0.00003
Ectothiorhodospiraceae	72276	F	31834	3495	35329	0.00274
Chromatiaceae	1046	F	21510	1646	23156	0.00180
Wenzhouxiangellaceae	1676141	F	3479	3419	6898	0.00054
Thioalkalispiraceae	1096778	F	2056	899	2955	0.00023
Thioalkalibacteraceae	2035710	F	2002	550	2552	0.00020
Woeseiaceae	1738654	F	1331	26	1357	0.00011
Halothiobacillaceae	255526	F	1272	120	1392	0.00011
Granulosicoccaceae	449719	F	859	23	882	0.00007
Halomonadaceae	28256	F	41394	4906	46300	0.00359
Alcanivoracaceae	224372	F	4422	2238	6660	0.00052
Oceanospirillaceae	135620	F	2958	378	3336	0.00026
Hahellaceae	224379	F	916	41	957	0.00007
Saccharospirillaceae	255527	F	891	51	942	0.00007
Litoricolaceae	449732	F	310	16	326	0.00003
Endozoicomonadaceae	2066474	F	134	8	142	0.00001
Oleiphilaceae	191033	F	109	10	119	0.00001
Zooshikellaceae	2898533	F	35	1	36	0.00000
