name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hyphomicrobiales	356	O	1694170	101755	1795925	0.11462
Sphingomonadales	204457	O	1009283	86775	1096058	0.06995
Rhodospirillales	204441	O	322785	277557	600342	0.03832
Rhodobacterales	204455	O	192124	14120	206244	0.01316
Caulobacterales	204458	O	134037	13176	147213	0.00940
Maricaulales	2800059	O	6001	645	6646	0.00042
Hyphomonadales	2800060	O	4622	194	4816	0.00031
Parvularculales	255473	O	1714	122	1836	0.00012
Rickettsiales	766	O	1256	900	2156	0.00014
Emcibacterales	2066490	O	857	87	944	0.00006
Holosporales	1921002	O	420	12	432	0.00003
Magnetococcales	1191478	O	213	5	218	0.00001
Pelagibacterales	54526	O	202	4	206	0.00001
Kordiimonadales	362534	O	86	1	87	0.00001
Burkholderiales	80840	O	1125155	251126	1376281	0.08784
Rhodocyclales	206389	O	88934	29065	117999	0.00753
Nitrosomonadales	32003	O	75779	10827	86606	0.00553
Neisseriales	206351	O	46563	13581	60144	0.00384
Xanthomonadales	135614	O	445442	76956	522398	0.03334
Pseudomonadales	72274	O	257083	75043	332126	0.02120
Enterobacterales	91347	O	80459	158250	238709	0.01524
Chromatiales	135613	O	63594	5172	68766	0.00439
Oceanospirillales	135619	O	49625	6769	56394	0.00360
Methylococcales	135618	O	19750	947	20697	0.00132
Aeromonadales	135624	O	17655	11504	29159	0.00186
Acidiferrobacterales	1692040	O	14401	750	15151	0.00097
Nevskiales	1775403	O	13539	2545	16084	0.00103
Cellvibrionales	1706369	O	11223	587	11810	0.00075
Alteromonadales	135622	O	9896	1307	11203	0.00072
Vibrionales	135623	O	5888	5696	11584	0.00074
Legionellales	118969	O	4695	253	4948	0.00032
Moraxellales	2887326	O	3364	1412	4776	0.00030
Immundisolibacterales	1934945	O	3120	3603	6723	0.00043
Thiotrichales	72273	O	2658	343	3001	0.00019
Salinisphaerales	742030	O	2067	1857	3924	0.00025
Pasteurellales	135625	O	1507	698	2205	0.00014
Cardiobacteriales	135615	O	1118	166	1284	0.00008
Kangiellales	2887327	O	211	13	224	0.00001
Orbales	1240482	O	125	24	149	0.00001
Myxococcales	29	O	538189	29606	567795	0.03624
Desulfuromonadales	69541	O	43898	4009	47907	0.00306
Desulfovibrionales	213115	O	28378	2471	30849	0.00197
Desulfobacterales	213118	O	9766	1038	10804	0.00069
Bradymonadales	1779134	O	8097	243	8340	0.00053
Syntrophobacterales	213462	O	2565	690	3255	0.00021
Desulfarculales	453227	O	2067	1391	3458	0.00022
Syntrophales	2914038	O	1303	482	1785	0.00011
Desulfurellales	213113	O	55	2	57	0.00000
Campylobacterales	213849	O	3758	368	4126	0.00026
Nautiliales	235899	O	388	32	420	0.00003
Acidithiobacillales	225057	O	2176	227	2403	0.00015
Bdellovibrionales	213481	O	962	14	976	0.00006
Bacteriovoracales	2024979	O	188	2	190	0.00001
Silvanigrellales	2024973	O	71	1	72	0.00000
Hydrogenophilales	119069	O	858	171	1029	0.00007
Mariprofundales	580371	O	503	15	518	0.00003
Streptomycetales	85011	O	1498307	339337	1837644	0.11729
Micrococcales	85006	O	782032	114447	896479	0.05722
Corynebacteriales	85007	O	651165	84407	735572	0.04695
Pseudonocardiales	85010	O	560512	84973	645485	0.04120
Propionibacteriales	85009	O	551236	106694	657930	0.04199
Streptosporangiales	85012	O	405085	70066	475151	0.03033
Micromonosporales	85008	O	398135	57735	455870	0.02910
Geodermatophilales	1643682	O	85049	22887	107936	0.00689
Actinomycetales	2037	O	31844	4844	36688	0.00234
Frankiales	85013	O	31276	3203	34479	0.00220
Jiangellales	1217098	O	19692	3672	23364	0.00149
Bifidobacteriales	85004	O	13030	3044	16074	0.00103
Nakamurellales	1643684	O	10820	1483	12303	0.00079
Catenulisporales	414714	O	7244	1129	8373	0.00053
Jatrophihabitantales	2805415	O	5730	534	6264	0.00040
Glycomycetales	85014	O	4621	394	5015	0.00032
Kineosporiales	622452	O	3992	1179	5171	0.00033
Actinopolysporales	622450	O	2695	294	2989	0.00019
Sporichthyales	2495578	O	2688	1392	4080	0.00026
Acidothermales	1643683	O	1916	102	2018	0.00013
Candidatus Nanopelagicales	2039638	O	445	7	452	0.00003
Solirubrobacterales	588673	O	134842	20563	155405	0.00992
Miltoncostaeales	2843198	O	32928	4403	37331	0.00238
Rubrobacterales	84996	O	80134	9115	89249	0.00570
Acidimicrobiales	84993	O	55288	6323	61611	0.00393
Eggerthellales	1643822	O	11435	1972	13407	0.00086
Coriobacteriales	84999	O	8726	1892	10618	0.00068
Egibacterales	1747768	O	5085	321	5406	0.00035
Egicoccales	1755823	O	4679	764	5443	0.00035
Euzebyales	908621	O	4163	369	4532	0.00029
Bacillales	1385	O	245800	179102	424902	0.02712
Lactobacillales	186826	O	5676	2935	8611	0.00055
Eubacteriales	186802	O	32150	6206	38356	0.00245
Thermoanaerobacterales	68295	O	4204	631	4835	0.00031
Halanaerobiales	53433	O	445	19	464	0.00003
Thermosediminibacterales	2770089	O	257	13	270	0.00002
Natranaerobiales	485256	O	101	4	105	0.00001
Koleobacterales	2786987	O	57	5	62	0.00000
Selenomonadales	909929	O	4035	222	4257	0.00027
Veillonellales	1843489	O	1018	299	1317	0.00008
Acidaminococcales	1843488	O	501	113	614	0.00004
Limnochordales	1676649	O	2953	118	3071	0.00020
Tissierellales	1737405	O	552	572	1124	0.00007
Erysipelotrichales	526525	O	624	400	1024	0.00007
Deinococcales	118964	O	28883	1456	30339	0.00194
Thermales	68933	O	12584	791	13375	0.00085
Trueperales	2762275	O	2728	163	2891	0.00018
Synechococcales	1890424	O	17322	1148	18470	0.00118
Nostocales	1161	O	6693	710	7403	0.00047
Pseudanabaenales	2881377	O	4734	272	5006	0.00032
Gloeobacterales	307595	O	4292	91	4383	0.00028
Oscillatoriales	1150	O	2746	222	2968	0.00019
Chroococcales	1118	O	1106	170	1276	0.00008
Chroococcidiopsidales	1890505	O	517	79	596	0.00004
Pleurocapsales	52604	O	164	17	181	0.00001
Gloeomargaritales	1955042	O	103	3	106	0.00001
Thermostichales	2881383	O	63	48	111	0.00001
Sphaerobacterales	85001	O	9098	577	9675	0.00062
Thermomicrobiales	189776	O	1855	44	1899	0.00012
Chloroflexales	32064	O	7639	279	7918	0.00051
Tepidiformales	2682226	O	7097	298	7395	0.00047
Ardenticatenales	1382929	O	3793	76	3869	0.00025
Caldilineales	475963	O	1796	116	1912	0.00012
Anaerolineales	292629	O	1527	1058	2585	0.00016
Dehalococcoidales	1202465	O	377	17	394	0.00003
Ktedonobacterales	388448	O	1214	1150	2364	0.00015
Phototrophicales	2364208	O	408	4	412	0.00003
Fimbriimonadales	1663425	O	3197	18	3215	0.00021
Chthonomonadales	1077263	O	664	5	669	0.00004
Mycoplasmatales	2085	O	334	54	388	0.00002
Acholeplasmatales	186329	O	123	10	133	0.00001
Entomoplasmatales	186328	O	107	15	122	0.00001
Mycoplasmoidales	2790996	O	42	29	71	0.00000
Gemmatales	2691355	O	193229	6212	199441	0.01273
Isosphaerales	2691356	O	134146	12423	146569	0.00935
Planctomycetales	112	O	79570	8280	87850	0.00561
Pirellulales	2691354	O	70632	1601	72233	0.00461
Tepidisphaerales	1771349	O	14174	344	14518	0.00093
Phycisphaerales	666506	O	6895	395	7290	0.00047
Sedimentisphaerales	2483366	O	726	60	786	0.00005
Candidatus Brocadiales	1127829	O	204	0	204	0.00001
Candidatus Uabimicrobiales	2897347	O	76	1	77	0.00000
Opitutales	415000	O	35108	1352	36460	0.00233
Puniceicoccales	415001	O	1233	144	1377	0.00009
Verrucomicrobiales	48461	O	13234	2501	15735	0.00100
Methylacidiphilales	717963	O	178	8	186	0.00001
Kiritimatiellales	1921782	O	1111	1269	2380	0.00015
Tichowtungiales	2907185	O	431	18	449	0.00003
Parachlamydiales	1963360	O	519	3	522	0.00003
Chlamydiales	51291	O	130	364	494	0.00003
Gemmatimonadales	219686	O	174980	10256	185236	0.01182
Cytophagales	768507	O	39253	907	40160	0.00256
Chitinophagales	1853229	O	19921	318	20239	0.00129
Bacteroidetes Order II. Incertae sedis	1100069	O	13751	667	14418	0.00092
Flavobacteriales	200644	O	13524	1227	14751	0.00094
Bacteroidales	171549	O	12718	3201	15919	0.00102
Marinilabiliales	1970189	O	295	8	303	0.00002
Sphingobacteriales	200666	O	6983	1010	7993	0.00051
Saprospirales	1936988	O	366	5	371	0.00002
Candidatus Sulfidibacteriales	2923288	O	91	3	94	0.00001
Chlorobiales	191411	O	4581	516	5097	0.00033
Ignavibacteriales	795748	O	216	5	221	0.00001
Fibrobacterales	218872	O	161	83	244	0.00002
Vicinamibacterales	2910145	O	80446	4668	85114	0.00543
Acidobacteriales	204433	O	44390	1006	45396	0.00290
Bryobacterales	332160	O	8314	4283	12597	0.00080
Acanthopleuribacterales	533206	O	2186	54	2240	0.00014
Thermotomaculales	2562243	O	76	3	79	0.00001
Nitrospirales	189778	O	18469	255	18724	0.00120
Thermodesulfovibrionales	2811503	O	243	6	249	0.00002
Spirochaetales	136	O	2868	152	3020	0.00019
Leptospirales	1643688	O	869	11	880	0.00006
Brachyspirales	1643686	O	41	1	42	0.00000
Synergistales	649776	O	3486	1051	4537	0.00029
Candidatus Nanosynbacterales	2093819	O	286	519	805	0.00005
Candidatus Babeliales	2497644	O	59	1	60	0.00000
Candidatus Absconditabacterales	2900568	O	46	0	46	0.00000
Thermotogales	2419	O	522	31	553	0.00004
Kosmotogales	1643946	O	158	4	162	0.00001
Petrotogales	1643947	O	69	23	92	0.00001
Mesoaciditogales	1769716	O	28	0	28	0.00000
Aquificales	32069	O	604	12	616	0.00004
Desulfurobacteriales	1485951	O	158	13	171	0.00001
Thermodesulfobacteriales	188710	O	519	9	528	0.00003
Calditrichales	1962852	O	396	3	399	0.00003
Deferribacterales	191393	O	359	10	369	0.00002
Fusobacteriales	203491	O	282	52	334	0.00002
Chrysiogenales	189769	O	276	123	399	0.00003
Endomicrobiales	1783344	O	104	1	105	0.00001
Elusimicrobiales	641854	O	93	1	94	0.00001
Coprothermobacterales	2138246	O	134	27	161	0.00001
Caldisericales	693072	O	99	0	99	0.00001
Dictyoglomales	203487	O	62	0	62	0.00000
Atribacterales	2847775	O	51	1	52	0.00000
