name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Ardenticatenales	1382929	O	4625	110	4735	0.00035
Anaerolineales	292629	O	2148	42	2190	0.00016
Caldilineales	475963	O	2042	1133	3175	0.00024
Dehalococcoidales	1202465	O	391	12	403	0.00003
Ktedonobacterales	388448	O	812	24	836	0.00006
Phototrophicales	2364208	O	734	828	1562	0.00012
Fimbriimonadales	1663425	O	2519	17	2536	0.00019
Chthonomonadales	1077263	O	620	6	626	0.00005
Mycoplasmatales	2085	O	339	46	385	0.00003
Acholeplasmatales	186329	O	120	10	130	0.00001
Entomoplasmatales	186328	O	119	13	132	0.00001
Mycoplasmoidales	2790996	O	31	38	69	0.00001
Gemmatales	2691355	O	238655	10066	248721	0.01843
Pirellulales	2691354	O	100092	2869	102961	0.00763
Isosphaerales	2691356	O	91104	10884	101988	0.00756
Planctomycetales	112	O	73294	8075	81369	0.00603
Tepidisphaerales	1771349	O	13040	386	13426	0.00099
Phycisphaerales	666506	O	6987	488	7475	0.00055
Sedimentisphaerales	2483366	O	813	84	897	0.00007
Candidatus Brocadiales	1127829	O	185	1	186	0.00001
Candidatus Uabimicrobiales	2897347	O	112	2	114	0.00001
Opitutales	415000	O	23681	1042	24723	0.00183
Puniceicoccales	415001	O	1111	163	1274	0.00009
Verrucomicrobiales	48461	O	13023	2064	15087	0.00112
Methylacidiphilales	717963	O	123	108	231	0.00002
Kiritimatiellales	1921782	O	1086	1355	2441	0.00018
Tichowtungiales	2907185	O	367	17	384	0.00003
Parachlamydiales	1963360	O	247	6	253	0.00002
Chlamydiales	51291	O	121	360	481	0.00004
Cytophagales	768507	O	39900	994	40894	0.00303
Bacteroidetes Order II. Incertae sedis	1100069	O	15066	896	15962	0.00118
Chitinophagales	1853229	O	12704	184	12888	0.00096
Bacteroidales	171549	O	11802	2242	14044	0.00104
Marinilabiliales	1970189	O	252	6	258	0.00002
Flavobacteriales	200644	O	11897	2012	13909	0.00103
Sphingobacteriales	200666	O	4749	431	5180	0.00038
Saprospirales	1936988	O	350	5	355	0.00003
Candidatus Sulfidibacteriales	2923288	O	78	2	80	0.00001
Chlorobiales	191411	O	4304	525	4829	0.00036
Ignavibacteriales	795748	O	228	5	233	0.00002
Gemmatimonadales	219686	O	94391	6773	101164	0.00750
Fibrobacterales	218872	O	199	113	312	0.00002
Vicinamibacterales	2910145	O	108398	7258	115656	0.00857
Acidobacteriales	204433	O	32108	864	32972	0.00244
Bryobacterales	332160	O	8713	4708	13421	0.00099
Acanthopleuribacterales	533206	O	2465	62	2527	0.00019
Thermotomaculales	2562243	O	109	7	116	0.00001
Nitrospirales	189778	O	14401	255	14656	0.00109
Thermodesulfovibrionales	2811503	O	266	8	274	0.00002
Spirochaetales	136	O	2821	220	3041	0.00023
Leptospirales	1643688	O	847	10	857	0.00006
Brachyspirales	1643686	O	81	1	82	0.00001
Synergistales	649776	O	3562	1101	4663	0.00035
Candidatus Nanosynbacterales	2093819	O	177	221	398	0.00003
Candidatus Babeliales	2497644	O	65	63	128	0.00001
Candidatus Absconditabacterales	2900568	O	56	0	56	0.00000
Thermotogales	2419	O	653	60	713	0.00005
Kosmotogales	1643946	O	248	8	256	0.00002
Petrotogales	1643947	O	78	39	117	0.00001
Mesoaciditogales	1769716	O	63	2	65	0.00000
Aquificales	32069	O	598	15	613	0.00005
Desulfurobacteriales	1485951	O	171	21	192	0.00001
Thermodesulfobacteriales	188710	O	550	13	563	0.00004
Calditrichales	1962852	O	384	4	388	0.00003
Deferribacterales	191393	O	348	15	363	0.00003
Chrysiogenales	189769	O	301	161	462	0.00003
Fusobacteriales	203491	O	229	43	272	0.00002
Elusimicrobiales	641854	O	106	1	107	0.00001
Endomicrobiales	1783344	O	86	1	87	0.00001
Coprothermobacterales	2138246	O	128	33	161	0.00001
Caldisericales	693072	O	122	0	122	0.00001
Dictyoglomales	203487	O	117	0	117	0.00001
Atribacterales	2847775	O	58	1	59	0.00000
Hypocreales	5125	O	20959	817	21776	0.00161
Glomerellales	1028384	O	934	183	1117	0.00008
Sordariales	5139	O	3901	100	4001	0.00030
Magnaporthales	639021	O	1041	10	1051	0.00008
Xylariales	37989	O	493	7	500	0.00004
Helotiales	5178	O	225	1	226	0.00002
Eurotiales	5042	O	4837	184	5021	0.00037
Pleosporales	92860	O	871	186	1057	0.00008
Mycosphaerellales	2726947	O	345	3	348	0.00003
