name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobiaceae	41294	F	700370	51196	751566	0.03704
Rhizobiaceae	82115	F	508721	118452	627173	0.03091
Phyllobacteriaceae	69277	F	390083	52039	442122	0.02179
Devosiaceae	2831106	F	318308	17645	335953	0.01656
Methylobacteriaceae	119045	F	267792	31109	298901	0.01473
Xanthobacteraceae	335928	F	93271	12821	106092	0.00523
Hyphomicrobiaceae	45401	F	80388	6128	86516	0.00426
Boseaceae	2831100	F	77394	9910	87304	0.00430
Aurantimonadaceae	255475	F	51283	39563	90846	0.00448
Stappiaceae	2821832	F	25849	4912	30761	0.00152
Methylocystaceae	31993	F	23821	1594	25415	0.00125
Phreatobacteraceae	2843305	F	22758	3121	25879	0.00128
Brucellaceae	118882	F	16347	16971	33318	0.00164
Chelatococcaceae	2036754	F	14849	2686	17535	0.00086
Parvibaculaceae	2813035	F	14794	2750	17544	0.00086
Blastochloridaceae	2831090	F	12330	2311	14641	0.00072
Beijerinckiaceae	45404	F	12168	708	12876	0.00063
Kaistiaceae	2831111	F	8815	1739	10554	0.00052
Amorphaceae	2685818	F	7439	641	8080	0.00040
Pleomorphomonadaceae	2843308	F	4949	710	5659	0.00028
Breoghaniaceae	2831104	F	4779	507	5286	0.00026
Lichenihabitantaceae	2723775	F	4353	164	4517	0.00022
Cohaesibacteraceae	655351	F	1058	33	1091	0.00005
Bartonellaceae	772	F	913	42	955	0.00005
Sphingomonadaceae	41297	F	904785	89459	994244	0.04900
Erythrobacteraceae	335929	F	165700	25028	190728	0.00940
Sphingosinicellaceae	2820280	F	32509	2370	34879	0.00172
Zymomonadaceae	2844881	F	282	222	504	0.00002
Rhodobacteraceae	31989	F	285092	28208	313300	0.01544
Roseobacteraceae	2854170	F	97039	9763	106802	0.00526
Azospirillaceae	2829815	F	167792	15292	183084	0.00902
Acetobacteraceae	433	F	97936	8862	106798	0.00526
Rhodospirillaceae	41295	F	68073	201590	269663	0.01329
