name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteria	2	D	22994381	27983	23022364	0.99593
Eukaryota	2759	D	92904	1133	94037	0.00407
