name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Proteobacteria	1224	P	6731929	488784	7220713	0.53454
Actinobacteria	201174	P	4760347	239182	4999529	0.37011
Firmicutes	1239	P	170515	73943	244458	0.01810
Cyanobacteria	1117	P	40342	1211	41553	0.00308
Deinococcus-Thermus	1297	P	37812	1990	39802	0.00295
Chloroflexi	200795	P	28987	597	29584	0.00219
Armatimonadetes	67819	P	2613	18	2631	0.00019
Tenericutes	544448	P	704	49	753	0.00006
Planctomycetes	203682	P	446602	6259	452861	0.03352
Verrucomicrobia	74201	P	55214	1893	57107	0.00423
Kiritimatiellaeota	134625	P	1525	1374	2899	0.00021
Chlamydiae	204428	P	640	20	660	0.00005
Candidatus Omnitrophica	67812	P	337	1	338	0.00003
Bacteroidetes	976	P	103541	2491	106032	0.00785
Chlorobi	1090	P	4271	181	4452	0.00033
Balneolaeota	1936987	P	293	35	328	0.00002
Ignavibacteriae	1134404	P	258	6	264	0.00002
Gemmatimonadetes	142182	P	62005	4093	66098	0.00489
Fibrobacteres	65842	P	182	4	186	0.00001
Candidatus Cloacimonetes	456828	P	63	1	64	0.00000
Acidobacteria	57723	P	154878	5860	160738	0.01190
Nitrospirae	40117	P	16649	283	16932	0.00125
Spirochaetes	203691	P	3988	191	4179	0.00031
Synergistetes	508458	P	3225	316	3541	0.00026
Candidatus Bipolaricaulota	67810	P	679	33	712	0.00005
Candidatus Saccharibacteria	95818	P	244	179	423	0.00003
Candidatus Absconditabacteria	221235	P	29	0	29	0.00000
Thermotogae	200918	P	993	50	1043	0.00008
Aquificae	200783	P	684	12	696	0.00005
Thermodesulfobacteria	200940	P	524	12	536	0.00004
Calditrichaeota	1930617	P	390	4	394	0.00003
Deferribacteres	200930	P	365	14	379	0.00003
Fusobacteria	32066	P	266	78	344	0.00003
Chrysiogenetes	200938	P	260	135	395	0.00003
Elusimicrobia	74152	P	204	2	206	0.00002
Caldiserica	67814	P	97	0	97	0.00001
Coprothermobacterota	2138240	P	86	20	106	0.00001
Dictyoglomi	68297	P	83	0	83	0.00001
Atribacterota	67818	P	56	1	57	0.00000
Ascomycota	4890	P	39312	403	39715	0.00294
Basidiomycota	5204	P	3071	108	3179	0.00024
Microsporidia	6029	P	20	0	20	0.00000
Oomycota	4762	P	3592	510	4102	0.00030
