name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hyphomicrobiales	356	O	2041550	123328	2164878	0.10272
Sphingomonadales	204457	O	1266642	98688	1365330	0.06478
Rhodospirillales	204441	O	459783	397954	857737	0.04070
Rhodobacterales	204455	O	247291	16831	264122	0.01253
Caulobacterales	204458	O	207222	19187	226409	0.01074
Maricaulales	2800059	O	8527	827	9354	0.00044
Hyphomonadales	2800060	O	7712	272	7984	0.00038
Parvularculales	255473	O	2570	161	2731	0.00013
Rickettsiales	766	O	1462	49	1511	0.00007
Emcibacterales	2066490	O	1287	1145	2432	0.00012
Holosporales	1921002	O	439	12	451	0.00002
Magnetococcales	1191478	O	291	7	298	0.00001
Pelagibacterales	54526	O	203	3	206	0.00001
Kordiimonadales	362534	O	120	2	122	0.00001
Burkholderiales	80840	O	1664503	361649	2026152	0.09614
Rhodocyclales	206389	O	120421	35406	155827	0.00739
Nitrosomonadales	32003	O	111811	13255	125066	0.00593
Neisseriales	206351	O	64761	16656	81417	0.00386
Xanthomonadales	135614	O	675591	117012	792603	0.03761
Pseudomonadales	72274	O	359316	87183	446499	0.02119
Enterobacterales	91347	O	112858	186828	299686	0.01422
Chromatiales	135613	O	92899	7097	99996	0.00474
Oceanospirillales	135619	O	73185	9549	82734	0.00393
Nevskiales	1775403	O	32256	5763	38019	0.00180
Methylococcales	135618	O	28647	1287	29934	0.00142
Aeromonadales	135624	O	26279	16207	42486	0.00202
Acidiferrobacterales	1692040	O	20692	1004	21696	0.00103
Cellvibrionales	1706369	O	15108	772	15880	0.00075
Alteromonadales	135622	O	13494	1713	15207	0.00072
Vibrionales	135623	O	9201	9840	19041	0.00090
Moraxellales	2887326	O	5118	4650	9768	0.00046
Immundisolibacterales	1934945	O	4813	5283	10096	0.00048
Pasteurellales	135625	O	3536	4568	8104	0.00038
Legionellales	118969	O	3518	169	3687	0.00017
Thiotrichales	72273	O	3401	201	3602	0.00017
Salinisphaerales	742030	O	3042	2834	5876	0.00028
Cardiobacteriales	135615	O	1641	219	1860	0.00009
Kangiellales	2887327	O	275	16	291	0.00001
Orbales	1240482	O	104	23	127	0.00001
Myxococcales	29	O	677486	71334	748820	0.03553
Desulfuromonadales	69541	O	59630	4711	64341	0.00305
Desulfovibrionales	213115	O	39801	2915	42716	0.00203
Desulfobacterales	213118	O	14147	1230	15377	0.00073
Bradymonadales	1779134	O	10314	277	10591	0.00050
Syntrophobacterales	213462	O	3343	714	4057	0.00019
Desulfarculales	453227	O	3012	1564	4576	0.00022
Syntrophales	2914038	O	1815	589	2404	0.00011
Desulfurellales	213113	O	61	2	63	0.00000
Campylobacterales	213849	O	4986	294	5280	0.00025
Nautiliales	235899	O	409	46	455	0.00002
Acidithiobacillales	225057	O	3051	299	3350	0.00016
Bdellovibrionales	213481	O	1129	15	1144	0.00005
Bacteriovoracales	2024979	O	148	1	149	0.00001
Silvanigrellales	2024973	O	78	1	79	0.00000
Hydrogenophilales	119069	O	1026	192	1218	0.00006
Mariprofundales	580371	O	687	19	706	0.00003
Streptomycetales	85011	O	2775290	586143	3361433	0.15950
Micrococcales	85006	O	948264	131888	1080152	0.05125
Micromonosporales	85008	O	796452	113422	909874	0.04317
Corynebacteriales	85007	O	786132	96544	882676	0.04188
Pseudonocardiales	85010	O	602463	89060	691523	0.03281
Propionibacteriales	85009	O	484494	89095	573589	0.02722
Streptosporangiales	85012	O	432476	68213	500689	0.02376
Geodermatophilales	1643682	O	84222	21857	106079	0.00503
Frankiales	85013	O	47209	4659	51868	0.00246
Actinomycetales	2037	O	44021	6288	50309	0.00239
Jiangellales	1217098	O	28166	5014	33180	0.00157
Bifidobacteriales	85004	O	17368	4242	21610	0.00103
Nakamurellales	1643684	O	16607	2252	18859	0.00089
Catenulisporales	414714	O	9476	1416	10892	0.00052
Jatrophihabitantales	2805415	O	8182	731	8913	0.00042
Glycomycetales	85014	O	7023	575	7598	0.00036
Kineosporiales	622452	O	5595	1585	7180	0.00034
Sporichthyales	2495578	O	3538	1759	5297	0.00025
Actinopolysporales	622450	O	3493	365	3858	0.00018
Acidothermales	1643683	O	2387	121	2508	0.00012
Candidatus Nanopelagicales	2039638	O	583	9	592	0.00003
Rubrobacterales	84996	O	115505	7936	123441	0.00586
Solirubrobacterales	588673	O	80862	11635	92497	0.00439
Miltoncostaeales	2843198	O	25236	3242	28478	0.00135
Acidimicrobiales	84993	O	98401	10867	109268	0.00518
Eggerthellales	1643822	O	13966	2373	16339	0.00078
Coriobacteriales	84999	O	10467	2042	12509	0.00059
Egicoccales	1755823	O	7524	1195	8719	0.00041
Euzebyales	908621	O	7387	643	8030	0.00038
Egibacterales	1747768	O	6973	430	7403	0.00035
Bacillales	1385	O	186648	132948	319596	0.01516
Lactobacillales	186826	O	7302	3355	10657	0.00051
Eubacteriales	186802	O	44208	8441	52649	0.00250
Thermoanaerobacterales	68295	O	5448	740	6188	0.00029
Halanaerobiales	53433	O	467	24	491	0.00002
Thermosediminibacterales	2770089	O	401	19	420	0.00002
Koleobacterales	2786987	O	124	10	134	0.00001
Natranaerobiales	485256	O	108	4	112	0.00001
Selenomonadales	909929	O	4964	258	5222	0.00025
Veillonellales	1843489	O	1327	388	1715	0.00008
Acidaminococcales	1843488	O	688	114	802	0.00004
Limnochordales	1676649	O	3846	147	3993	0.00019
Tissierellales	1737405	O	683	717	1400	0.00007
Erysipelotrichales	526525	O	859	613	1472	0.00007
Nostocales	1161	O	35563	2055	37618	0.00178
Synechococcales	1890424	O	23600	1287	24887	0.00118
Pseudanabaenales	2881377	O	7953	388	8341	0.00040
Gloeobacterales	307595	O	6217	110	6327	0.00030
Oscillatoriales	1150	O	3945	236	4181	0.00020
Chroococcales	1118	O	1705	233	1938	0.00009
Chroococcidiopsidales	1890505	O	894	97	991	0.00005
Pleurocapsales	52604	O	292	21	313	0.00001
Gloeomargaritales	1955042	O	136	3	139	0.00001
Thermostichales	2881383	O	97	53	150	0.00001
Deinococcales	118964	O	37656	1777	39433	0.00187
Thermales	68933	O	17419	1028	18447	0.00088
Trueperales	2762275	O	2993	163	3156	0.00015
Sphaerobacterales	85001	O	9549	569	10118	0.00048
Thermomicrobiales	189776	O	2163	49	2212	0.00010
Chloroflexales	32064	O	9347	317	9664	0.00046
Tepidiformales	2682226	O	6225	247	6472	0.00031
Ardenticatenales	1382929	O	5565	105	5670	0.00027
Anaerolineales	292629	O	3016	57	3073	0.00015
Caldilineales	475963	O	2626	157	2783	0.00013
Ktedonobacterales	388448	O	2515	1267	3782	0.00018
Dehalococcoidales	1202465	O	454	1256	1710	0.00008
Phototrophicales	2364208	O	1016	10	1026	0.00005
Fimbriimonadales	1663425	O	3720	20	3740	0.00018
Chthonomonadales	1077263	O	887	7	894	0.00004
Mycoplasmatales	2085	O	610	164	774	0.00004
Entomoplasmatales	186328	O	205	14	219	0.00001
Acholeplasmatales	186329	O	198	14	212	0.00001
Mycoplasmoidales	2790996	O	53	43	96	0.00000
Gemmatales	2691355	O	334624	11558	346182	0.01643
Isosphaerales	2691356	O	142988	14056	157044	0.00745
Pirellulales	2691354	O	91594	2189	93783	0.00445
Planctomycetales	112	O	91408	9739	101147	0.00480
Tepidisphaerales	1771349	O	16173	393	16566	0.00079
Phycisphaerales	666506	O	8479	481	8960	0.00043
Sedimentisphaerales	2483366	O	982	92	1074	0.00005
Candidatus Brocadiales	1127829	O	220	0	220	0.00001
Candidatus Uabimicrobiales	2897347	O	144	2	146	0.00001
Opitutales	415000	O	44797	1693	46490	0.00221
Puniceicoccales	415001	O	1513	172	1685	0.00008
Verrucomicrobiales	48461	O	16590	2762	19352	0.00092
Methylacidiphilales	717963	O	201	177	378	0.00002
