name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetales	85011	O	2209602	510183	2719785	0.11766
Micrococcales	85006	O	1854515	287477	2141992	0.09266
Corynebacteriales	85007	O	1104514	141909	1246423	0.05392
Propionibacteriales	85009	O	988900	201653	1190553	0.05150
Micromonosporales	85008	O	982910	152216	1135126	0.04910
Pseudonocardiales	85010	O	864967	144134	1009101	0.04365
Streptosporangiales	85012	O	408909	72562	481471	0.02083
Geodermatophilales	1643682	O	210445	61115	271560	0.01175
Frankiales	85013	O	64944	7051	71995	0.00311
Actinomycetales	2037	O	60880	9348	70228	0.00304
Jiangellales	1217098	O	48607	9607	58214	0.00252
Nakamurellales	1643684	O	25182	3889	29071	0.00126
Bifidobacteriales	85004	O	21544	6115	27659	0.00120
Catenulisporales	414714	O	12498	2080	14578	0.00063
Jatrophihabitantales	2805415	O	10856	1073	11929	0.00052
Glycomycetales	85014	O	9196	838	10034	0.00043
Kineosporiales	622452	O	8266	2598	10864	0.00047
Sporichthyales	2495578	O	4461	2505	6966	0.00030
Actinopolysporales	622450	O	4286	497	4783	0.00021
Acidothermales	1643683	O	3457	189	3646	0.00016
Candidatus Nanopelagicales	2039638	O	791	16	807	0.00003
Rubrobacterales	84996	O	277760	17003	294763	0.01275
Solirubrobacterales	588673	O	156204	23419	179623	0.00777
Miltoncostaeales	2843198	O	51729	6882	58611	0.00254
Acidimicrobiales	84993	O	164012	18850	182862	0.00791
Euzebyales	908621	O	10755	1001	11756	0.00051
Egicoccales	1755823	O	10714	1800	12514	0.00054
Egibacterales	1747768	O	9559	627	10186	0.00044
Eggerthellales	1643822	O	15943	2786	18729	0.00081
Coriobacteriales	84999	O	12499	2530	15029	0.00065
Bacillales	1385	O	336614	173084	509698	0.02205
Lactobacillales	186826	O	7441	3320	10761	0.00047
Eubacteriales	186802	O	48445	10196	58641	0.00254
Thermoanaerobacterales	68295	O	5741	786	6527	0.00028
Thermosediminibacterales	2770089	O	527	25	552	0.00002
Halanaerobiales	53433	O	519	24	543	0.00002
Koleobacterales	2786987	O	164	12	176	0.00001
Natranaerobiales	485256	O	146	6	152	0.00001
Selenomonadales	909929	O	5340	276	5616	0.00024
Veillonellales	1843489	O	1397	369	1766	0.00008
Acidaminococcales	1843488	O	633	99	732	0.00003
Limnochordales	1676649	O	4778	182	4960	0.00021
Tissierellales	1737405	O	881	677	1558	0.00007
Erysipelotrichales	526525	O	791	556	1347	0.00006
Deinococcales	118964	O	39869	1931	41800	0.00181
Thermales	68933	O	19119	1133	20252	0.00088
Trueperales	2762275	O	3379	182	3561	0.00015
Synechococcales	1890424	O	27135	1732	28867	0.00125
Nostocales	1161	O	8949	641	9590	0.00041
Pseudanabaenales	2881377	O	7012	423	7435	0.00032
Gloeobacterales	307595	O	6277	130	6407	0.00028
Oscillatoriales	1150	O	3495	293	3788	0.00016
Chroococcales	1118	O	1257	208	1465	0.00006
Chroococcidiopsidales	1890505	O	644	94	738	0.00003
Pleurocapsales	52604	O	233	23	256	0.00001
Gloeomargaritales	1955042	O	148	5	153	0.00001
Thermostichales	2881383	O	119	64	183	0.00001
Sphaerobacterales	85001	O	12476	820	13296	0.00058
Thermomicrobiales	189776	O	2713	62	2775	0.00012
Chloroflexales	32064	O	8258	329	8587	0.00037
Tepidiformales	2682226	O	6829	288	7117	0.00031
Ardenticatenales	1382929	O	6572	131	6703	0.00029
Caldilineales	475963	O	3209	235	3444	0.00015
Anaerolineales	292629	O	2858	1499	4357	0.00019
Dehalococcoidales	1202465	O	520	19	539	0.00002
Ktedonobacterales	388448	O	1278	1416	2694	0.00012
Phototrophicales	2364208	O	906	11	917	0.00004
Fimbriimonadales	1663425	O	3089	16	3105	0.00013
Chthonomonadales	1077263	O	758	6	764	0.00003
Mycoplasmatales	2085	O	596	78	674	0.00003
