name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobiaceae	41294	F	520392	53126	573518	0.03584
Phyllobacteriaceae	69277	F	324996	55880	380876	0.02380
Rhizobiaceae	82115	F	283984	75744	359728	0.02248
Methylobacteriaceae	119045	F	158090	23864	181954	0.01137
Xanthobacteraceae	335928	F	99485	17832	117317	0.00733
Devosiaceae	2831106	F	99342	8367	107709	0.00673
Hyphomicrobiaceae	45401	F	66645	6796	73441	0.00459
Aurantimonadaceae	255475	F	44926	9271	54197	0.00339
Boseaceae	2831100	F	42660	6843	49503	0.00309
Methylocystaceae	31993	F	25915	28998	54913	0.00343
Stappiaceae	2821832	F	24421	5964	30385	0.00190
Phreatobacteraceae	2843305	F	21130	3847	24977	0.00156
Parvibaculaceae	2813035	F	16534	3887	20421	0.00128
Chelatococcaceae	2036754	F	16357	4066	20423	0.00128
Beijerinckiaceae	45404	F	12307	935	13242	0.00083
Blastochloridaceae	2831090	F	12296	3033	15329	0.00096
Brucellaceae	118882	F	9012	4957	13969	0.00087
Kaistiaceae	2831111	F	7953	2060	10013	0.00063
Amorphaceae	2685818	F	7691	848	8539	0.00053
Breoghaniaceae	2831104	F	5081	698	5779	0.00036
Pleomorphomonadaceae	2843308	F	4891	924	5815	0.00036
Lichenihabitantaceae	2723775	F	4115	192	4307	0.00027
Bartonellaceae	772	F	891	56	947	0.00006
Cohaesibacteraceae	655351	F	875	34	909	0.00006
Sphingomonadaceae	41297	F	918351	104603	1022954	0.06392
Erythrobacteraceae	335929	F	148161	24422	172583	0.01078
Sphingosinicellaceae	2820280	F	32573	2587	35160	0.00220
Zymomonadaceae	2844881	F	235	166	401	0.00003
Azospirillaceae	2829815	F	121186	11368	132554	0.00828
Acetobacteraceae	433	F	99015	10630	109645	0.00685
Rhodospirillaceae	41295	F	93594	287773	381367	0.02383
Stellaceae	2844601	F	14878	991	15869	0.00099
Elioraeaceae	2690195	F	6265	291	6556	0.00041
Thalassospiraceae	2844866	F	3881	221	4102	0.00026
Terasakiellaceae	2813951	F	179	3	182	0.00001
Rhodobacteraceae	31989	F	142174	18616	160790	0.01005
Roseobacteraceae	2854170	F	88491	11168	99659	0.00623
Caulobacteraceae	76892	F	167052	15570	182622	0.01141
Maricaulaceae	2800061	F	7091	692	7783	0.00049
Hyphomonadaceae	69657	F	6866	246	7112	0.00044
Parvularculaceae	255474	F	2157	137	2294	0.00014
Anaplasmataceae	942	F	678	8	686	0.00004
Rickettsiaceae	775	F	620	27	647	0.00004
Candidatus Midichloriaceae	1328881	F	82	63	145	0.00001
Candidatus Deianiraeaceae	2603433	F	31	1173	1204	0.00008
Emcibacteraceae	2066491	F	1071	98	1169	0.00007
Holosporaceae	44746	F	230	4	234	0.00001
Candidatus Paracaedibacteraceae	1777752	F	147	8	155	0.00001
Caedimonadaceae	2100208	F	118	6	124	0.00001
Pelagibacteraceae	1655514	F	142	141	283	0.00002
Magnetococcaceae	1191479	F	262	5	267	0.00002
Kordiimonadaceae	1331809	F	117	2	119	0.00001
Burkholderiaceae	119060	F	407320	108146	515466	0.03221
Comamonadaceae	80864	F	355262	119387	474649	0.02966
Oxalobacteraceae	75682	F	144835	18945	163780	0.01023
Alcaligenaceae	506	F	133748	196083	329831	0.02061
Sutterellaceae	995019	F	2375	191	2566	0.00016
Zoogloeaceae	2008794	F	42512	17696	60208	0.00376
Rhodocyclaceae	75787	F	32836	11234	44070	0.00275
Azonexaceae	2008795	F	11184	1301	12485	0.00078
Fluviibacteraceae	2808923	F	317	103	420	0.00003
Usitatibacteraceae	2803844	F	23546	1994	25540	0.00160
Sterolibacteriaceae	2008793	F	13223	3970	17193	0.00107
Nitrosomonadaceae	206379	F	10180	458	10638	0.00066
Gallionellaceae	90627	F	7474	982	8456	0.00053
Thiobacillaceae	2008790	F	7086	2258	9344	0.00058
Sulfuricellaceae	2772226	F	5749	794	6543	0.00041
Methylophilaceae	32011	F	4977	478	5455	0.00034
Chromobacteriaceae	1499392	F	33299	6883	40182	0.00251
Neisseriaceae	481	F	15227	3359	18586	0.00116
Casimicrobiaceae	2705999	F	2298	1236	3534	0.00022
Xanthomonadaceae	32033	F	486313	89019	575332	0.03595
Rhodanobacteraceae	1775411	F	86937	13805	100742	0.00630
Pseudomonadaceae	135621	F	323850	101821	425671	0.02660
Marinobacteraceae	2887365	F	7800	851	8651	0.00054
Enterobacteriaceae	543	F	43336	126496	169832	0.01061
Yersiniaceae	1903411	F	15347	3939	19286	0.00121
Erwiniaceae	1903409	F	12172	2099	14271	0.00089
Pectobacteriaceae	1903410	F	7561	5957	13518	0.00084
Morganellaceae	1903414	F	2361	1137	3498	0.00022
Hafniaceae	1903412	F	2312	446	2758	0.00017
Bruguierivoracaceae	2812006	F	1323	85	1408	0.00009
Budviciaceae	1903416	F	300	35	335	0.00002
Ectothiorhodospiraceae	72276	F	33708	3318	37026	0.00231
Chromatiaceae	1046	F	23395	1628	25023	0.00156
Wenzhouxiangellaceae	1676141	F	3764	3655	7419	0.00046
Thioalkalispiraceae	1096778	F	2341	958	3299	0.00021
Thioalkalibacteraceae	2035710	F	2304	563	2867	0.00018
Woeseiaceae	1738654	F	1494	26	1520	0.00010
Halothiobacillaceae	255526	F	1378	120	1498	0.00009
Granulosicoccaceae	449719	F	903	22	925	0.00006
Halomonadaceae	28256	F	48412	5144	53556	0.00335
Alcanivoracaceae	224372	F	5038	2137	7175	0.00045
Oceanospirillaceae	135620	F	3410	378	3788	0.00024
Hahellaceae	224379	F	1042	40	1082	0.00007
Saccharospirillaceae	255527	F	969	49	1018	0.00006
Litoricolaceae	449732	F	347	16	363	0.00002
Endozoicomonadaceae	2066474	F	146	8	154	0.00001
Oleiphilaceae	191033	F	131	11	142	0.00001
Zooshikellaceae	2898533	F	68	2	70	0.00000
Cellvibrionaceae	1706371	F	29754	726	30480	0.00190
Microbulbiferaceae	1706373	F	6774	394	7168	0.00045
Halieaceae	1706372	F	2739	281	3020	0.00019
Spongiibacteraceae	1706375	F	1299	112	1411	0.00009
Methylococcaceae	403	F	22818	997	23815	0.00149
Aeromonadaceae	84642	F	20363	14199	34562	0.00216
Succinivibrionaceae	83763	F	65	3	68	0.00000
Sinobacteraceae	568386	F	10424	1336	11760	0.00073
Steroidobacteraceae	2689614	F	7106	2064	9170	0.00057
Acidiferrobacteraceae	1692041	F	15223	710	15933	0.00100
Shewanellaceae	267890	F	5859	1008	6867	0.00043
Alteromonadaceae	72275	F	2891	339	3230	0.00020
Pseudoalteromonadaceae	267888	F	2010	266	2276	0.00014
Ferrimonadaceae	267892	F	699	85	784	0.00005
Colwelliaceae	267889	F	463	41	504	0.00003
Idiomarinaceae	267893	F	377	36	413	0.00003
Moritellaceae	267891	F	148	37	185	0.00001
Psychromonadaceae	267894	F	111	11	122	0.00001
Legionellaceae	444	F	6037	345	6382	0.00040
Coxiellaceae	118968	F	2034	47	2081	0.00013
Vibrionaceae	641	F	7364	4253	11617	0.00073
Moraxellaceae	468	F	4947	6303	11250	0.00070
Celerinatantimonadaceae	412032	F	62	179	241	0.00002
Immundisolibacteraceae	1934946	F	3601	657	4258	0.00027
Piscirickettsiaceae	135616	F	1660	144	1804	0.00011
