name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Proteobacteria	1224	P	6974028	463706	7437734	0.57722
Actinobacteria	201174	P	3753388	181778	3935166	0.30540
Firmicutes	1239	P	165364	112040	277404	0.02153
Cyanobacteria	1117	P	41101	1138	42239	0.00328
Deinococcus-Thermus	1297	P	35536	1620	37156	0.00288
Chloroflexi	200795	P	26641	502	27143	0.00211
Armatimonadetes	67819	P	2826	19	2845	0.00022
Tenericutes	544448	P	616	69	685	0.00005
Planctomycetes	203682	P	583915	8043	591958	0.04594
Verrucomicrobia	74201	P	57709	1580	59289	0.00460
Kiritimatiellaeota	134625	P	1455	1314	2769	0.00021
Chlamydiae	204428	P	441	11	452	0.00004
Candidatus Omnitrophica	67812	P	292	1	293	0.00002
Bacteroidetes	976	P	143506	2846	146352	0.01136
Chlorobi	1090	P	4207	163	4370	0.00034
Balneolaeota	1936987	P	295	32	327	0.00003
Ignavibacteriae	1134404	P	220	5	225	0.00002
Gemmatimonadetes	142182	P	75322	4691	80013	0.00621
Fibrobacteres	65842	P	181	3	184	0.00001
Candidatus Cloacimonetes	456828	P	67	1	68	0.00001
Acidobacteria	57723	P	160612	5708	166320	0.01291
Nitrospirae	40117	P	13927	210	14137	0.00110
Spirochaetes	203691	P	3622	171	3793	0.00029
Synergistetes	508458	P	3036	260	3296	0.00026
Candidatus Bipolaricaulota	67810	P	642	28	670	0.00005
Candidatus Saccharibacteria	95818	P	375	105	480	0.00004
Candidatus Absconditabacteria	221235	P	43	30	73	0.00001
Thermotogae	200918	P	765	58	823	0.00006
Aquificae	200783	P	660	11	671	0.00005
Thermodesulfobacteria	200940	P	473	9	482	0.00004
Calditrichaeota	1930617	P	367	3	370	0.00003
Deferribacteres	200930	P	342	11	353	0.00003
Fusobacteria	32066	P	317	64	381	0.00003
Chrysiogenetes	200938	P	287	139	426	0.00003
Elusimicrobia	74152	P	179	2	181	0.00001
Caldiserica	67814	P	108	0	108	0.00001
Coprothermobacterota	2138240	P	90	19	109	0.00001
Dictyoglomi	68297	P	80	0	80	0.00001
Atribacterota	67818	P	75	2	77	0.00001
Ascomycota	4890	P	36908	462	37370	0.00290
Basidiomycota	5204	P	4327	196	4523	0.00035
Microsporidia	6029	P	16	0	16	0.00000
Oomycota	4762	P	3422	500	3922	0.00030
