name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bacteria	2	D	20126697	21064	20147761	0.99285
Eukaryota	2759	D	143938	1099	145037	0.00715
