name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hyphomicrobiales	356	O	2001759	135211	2136970	0.15820
Sphingomonadales	204457	O	542860	56674	599534	0.04438
Rhodospirillales	204441	O	305607	279917	585524	0.04335
Rhodobacterales	204455	O	182610	14864	197474	0.01462
Caulobacterales	204458	O	117881	10721	128602	0.00952
Hyphomonadales	2800060	O	16588	543	17131	0.00127
Maricaulales	2800059	O	6427	662	7089	0.00052
Parvularculales	255473	O	1913	134	2047	0.00015
Rickettsiales	766	O	941	935	1876	0.00014
Emcibacterales	2066490	O	807	89	896	0.00007
Holosporales	1921002	O	281	9	290	0.00002
Magnetococcales	1191478	O	222	6	228	0.00002
Pelagibacterales	54526	O	106	2	108	0.00001
Kordiimonadales	362534	O	105	2	107	0.00001
Burkholderiales	80840	O	1166782	274005	1440787	0.10666
Rhodocyclales	206389	O	89772	29007	118779	0.00879
Nitrosomonadales	32003	O	81149	10646	91795	0.00680
Neisseriales	206351	O	46857	13612	60469	0.00448
Pseudomonadales	72274	O	302968	119926	422894	0.03131
Xanthomonadales	135614	O	273127	53468	326595	0.02418
Enterobacterales	91347	O	82543	123690	206233	0.01527
Chromatiales	135613	O	69126	5760	74886	0.00554
Oceanospirillales	135619	O	52516	7387	59903	0.00443
Methylococcales	135618	O	21425	1060	22485	0.00166
Aeromonadales	135624	O	19255	13242	32497	0.00241
Nevskiales	1775403	O	15415	3125	18540	0.00137
Acidiferrobacterales	1692040	O	14222	781	15003	0.00111
Cellvibrionales	1706369	O	12395	675	13070	0.00097
Alteromonadales	135622	O	10907	1439	12346	0.00091
Vibrionales	135623	O	6324	4103	10427	0.00077
Immundisolibacterales	1934945	O	3492	4288	7780	0.00058
Moraxellales	2887326	O	3375	1232	4607	0.00034
Legionellales	118969	O	3350	180	3530	0.00026
Thiotrichales	72273	O	2776	168	2944	0.00022
Salinisphaerales	742030	O	2091	2129	4220	0.00031
Pasteurellales	135625	O	1470	551	2021	0.00015
Cardiobacteriales	135615	O	1205	185	1390	0.00010
Kangiellales	2887327	O	214	15	229	0.00002
Orbales	1240482	O	82	17	99	0.00001
Myxococcales	29	O	436712	35452	472164	0.03495
Desulfuromonadales	69541	O	42657	4093	46750	0.00346
Desulfovibrionales	213115	O	28923	2652	31575	0.00234
Desulfobacterales	213118	O	10956	1103	12059	0.00089
Bradymonadales	1779134	O	7742	255	7997	0.00059
Syntrophobacterales	213462	O	2568	678	3246	0.00024
Desulfarculales	453227	O	2222	1418	3640	0.00027
Syntrophales	2914038	O	1385	446	1831	0.00014
Desulfurellales	213113	O	48	2	50	0.00000
Campylobacterales	213849	O	3927	266	4193	0.00031
Nautiliales	235899	O	329	37	366	0.00003
Acidithiobacillales	225057	O	2369	240	2609	0.00019
Bdellovibrionales	213481	O	911	16	927	0.00007
Bacteriovoracales	2024979	O	146	2	148	0.00001
Silvanigrellales	2024973	O	90	2	92	0.00001
Hydrogenophilales	119069	O	876	196	1072	0.00008
Mariprofundales	580371	O	529	17	546	0.00004
Streptomycetales	85011	O	1018417	266147	1284564	0.09510
Micrococcales	85006	O	697504	117058	814562	0.06030
Corynebacteriales	85007	O	562114	91192	653306	0.04836
Micromonosporales	85008	O	454717	81750	536467	0.03971
Pseudonocardiales	85010	O	367897	68859	436756	0.03233
Propionibacteriales	85009	O	344563	80659	425222	0.03148
Streptosporangiales	85012	O	170322	33749	204071	0.01511
Geodermatophilales	1643682	O	110287	36370	146657	0.01086
Frankiales	85013	O	33893	4159	38052	0.00282
