name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Tepidiformales	2682226	O	6246	257	6503	0.00037
Ardenticatenales	1382929	O	4460	87	4547	0.00026
Caldilineales	475963	O	2350	157	2507	0.00014
Anaerolineales	292629	O	2309	1144	3453	0.00019
Dehalococcoidales	1202465	O	405	15	420	0.00002
Ktedonobacterales	388448	O	970	30	1000	0.00006
Phototrophicales	2364208	O	944	1004	1948	0.00011
Fimbriimonadales	1663425	O	2907	15	2922	0.00016
Chthonomonadales	1077263	O	678	5	683	0.00004
Mycoplasmatales	2085	O	543	61	604	0.00003
Entomoplasmatales	186328	O	212	15	227	0.00001
Acholeplasmatales	186329	O	180	10	190	0.00001
Mycoplasmoidales	2790996	O	77	44	121	0.00001
Gemmatales	2691355	O	221984	7879	229863	0.01291
Pirellulales	2691354	O	98355	2482	100837	0.00566
Isosphaerales	2691356	O	87433	9506	96939	0.00544
Planctomycetales	112	O	72868	7210	80078	0.00450
Tepidisphaerales	1771349	O	10914	282	11196	0.00063
Phycisphaerales	666506	O	7611	457	8068	0.00045
Sedimentisphaerales	2483366	O	945	79	1024	0.00006
Candidatus Brocadiales	1127829	O	220	1	221	0.00001
Candidatus Uabimicrobiales	2897347	O	119	2	121	0.00001
Opitutales	415000	O	86766	3441	90207	0.00507
Puniceicoccales	415001	O	1626	184	1810	0.00010
Verrucomicrobiales	48461	O	19296	2758	22054	0.00124
Methylacidiphilales	717963	O	226	6	232	0.00001
Kiritimatiellales	1921782	O	1294	1419	2713	0.00015
Tichowtungiales	2907185	O	487	22	509	0.00003
Parachlamydiales	1963360	O	639	5	644	0.00004
Chlamydiales	51291	O	191	489	680	0.00004
Cytophagales	768507	O	52435	1297	53732	0.00302
Chitinophagales	1853229	O	39501	638	40139	0.00225
Flavobacteriales	200644	O	19251	1995	21246	0.00119
Bacteroidales	171549	O	15783	4726	20509	0.00115
Marinilabiliales	1970189	O	412	12	424	0.00002
Bacteroidetes Order II. Incertae sedis	1100069	O	14685	713	15398	0.00086
Sphingobacteriales	200666	O	9709	1221	10930	0.00061
Saprospirales	1936988	O	521	8	529	0.00003
Candidatus Sulfidibacteriales	2923288	O	145	6	151	0.00001
Chlorobiales	191411	O	5309	598	5907	0.00033
Ignavibacteriales	795748	O	347	7	354	0.00002
Gemmatimonadales	219686	O	127000	7340	134340	0.00754
Fibrobacterales	218872	O	239	90	329	0.00002
Vicinamibacterales	2910145	O	94403	5408	99811	0.00560
Acidobacteriales	204433	O	45671	1043	46714	0.00262
Bryobacterales	332160	O	10561	5131	15692	0.00088
Acanthopleuribacterales	533206	O	2821	63	2884	0.00016
Thermotomaculales	2562243	O	120	6	126	0.00001
Nitrospirales	189778	O	21469	300	21769	0.00122
Thermodesulfovibrionales	2811503	O	220	5	225	0.00001
Spirochaetales	136	O	3648	218	3866	0.00022
Leptospirales	1643688	O	1290	33	1323	0.00007
Brachyspirales	1643686	O	63	0	63	0.00000
Synergistales	649776	O	3950	1046	4996	0.00028
Candidatus Nanosynbacterales	2093819	O	295	409	704	0.00004
Candidatus Babeliales	2497644	O	143	95	238	0.00001
Candidatus Absconditabacterales	2900568	O	68	0	68	0.00000
Thermotogales	2419	O	683	50	733	0.00004
Kosmotogales	1643946	O	192	6	198	0.00001
Petrotogales	1643947	O	94	42	136	0.00001
Mesoaciditogales	1769716	O	51	1	52	0.00000
Aquificales	32069	O	589	12	601	0.00003
Desulfurobacteriales	1485951	O	140	14	154	0.00001
Thermodesulfobacteriales	188710	O	595	11	606	0.00003
Calditrichales	1962852	O	435	4	439	0.00002
Deferribacterales	191393	O	389	12	401	0.00002
Fusobacteriales	203491	O	388	67	455	0.00003
Chrysiogenales	189769	O	327	151	478	0.00003
Elusimicrobiales	641854	O	153	2	155	0.00001
Endomicrobiales	1783344	O	120	3	123	0.00001
Caldisericales	693072	O	169	0	169	0.00001
Coprothermobacterales	2138246	O	146	29	175	0.00001
Dictyoglomales	203487	O	96	0	96	0.00001
Atribacterales	2847775	O	78	1	79	0.00000
Hypocreales	5125	O	45908	1924	47832	0.00269
Glomerellales	1028384	O	1413	331	1744	0.00010
Sordariales	5139	O	6923	194	7117	0.00040
Magnaporthales	639021	O	1584	17	1601	0.00009
Xylariales	37989	O	873	14	887	0.00005
Helotiales	5178	O	302	2	304	0.00002
Eurotiales	5042	O	5647	211	5858	0.00033
Pleosporales	92860	O	1110	261	1371	0.00008
Mycosphaerellales	2726947	O	524	6	530	0.00003
Saccharomycetales	4892	O	1643	123	1766	0.00010
Schizosaccharomycetales	34346	O	48	1	49	0.00000
Ustilaginales	5267	O	2793	55	2848	0.00016
Malasseziales	162474	O	154	23	177	0.00001
Polyporales	5303	O	568	6	574	0.00003
Cantharellales	36064	O	195	9	204	0.00001
Agaricales	5338	O	100	5	105	0.00001
Tremellales	5234	O	159	56	215	0.00001
Peronosporales	4776	O	5064	605	5669	0.00032
Pythiales	121069	O	491	13	504	0.00003
