name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Proteobacteria	1224	P	6310835	478938	6789773	0.54124
Actinobacteria	201174	P	4167453	209707	4377160	0.34892
Firmicutes	1239	P	183840	101648	285488	0.02276
Cyanobacteria	1117	P	46660	1347	48007	0.00383
Deinococcus-Thermus	1297	P	40941	2008	42949	0.00342
Chloroflexi	200795	P	35575	781	36356	0.00290
Armatimonadetes	67819	P	3025	22	3047	0.00024
Tenericutes	544448	P	821	64	885	0.00007
Planctomycetes	203682	P	415143	6085	421228	0.03358
Verrucomicrobia	74201	P	49319	1660	50979	0.00406
Kiritimatiellaeota	134625	P	1486	1317	2803	0.00022
Chlamydiae	204428	P	719	19	738	0.00006
Candidatus Omnitrophica	67812	P	414	1	415	0.00003
Bacteroidetes	976	P	115320	2671	117991	0.00941
Chlorobi	1090	P	4634	196	4830	0.00039
Balneolaeota	1936987	P	352	41	393	0.00003
Ignavibacteriae	1134404	P	253	6	259	0.00002
Gemmatimonadetes	142182	P	118812	8024	126836	0.01011
Fibrobacteres	65842	P	196	4	200	0.00002
Candidatus Cloacimonetes	456828	P	77	2	79	0.00001
Acidobacteria	57723	P	151562	5313	156875	0.01251
Nitrospirae	40117	P	18704	312	19016	0.00152
Spirochaetes	203691	P	4208	249	4457	0.00036
Synergistetes	508458	P	3577	340	3917	0.00031
Candidatus Bipolaricaulota	67810	P	762	37	799	0.00006
Candidatus Saccharibacteria	95818	P	325	197	522	0.00004
Candidatus Absconditabacteria	221235	P	38	0	38	0.00000
Thermotogae	200918	P	996	64	1060	0.00008
Aquificae	200783	P	776	13	789	0.00006
Thermodesulfobacteria	200940	P	608	13	621	0.00005
Calditrichaeota	1930617	P	458	5	463	0.00004
Deferribacteres	200930	P	401	15	416	0.00003
Chrysiogenetes	200938	P	328	172	500	0.00004
Fusobacteria	32066	P	313	83	396	0.00003
Elusimicrobia	74152	P	267	3	270	0.00002
Dictyoglomi	68297	P	132	0	132	0.00001
Coprothermobacterota	2138240	P	118	28	146	0.00001
Caldiserica	67814	P	111	0	111	0.00001
Atribacterota	67818	P	76	2	78	0.00001
Ascomycota	4890	P	34764	538	35302	0.00281
Basidiomycota	5204	P	2984	87	3071	0.00024
Microsporidia	6029	P	22	0	22	0.00000
Oomycota	4762	P	5000	418	5418	0.00043
