name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pleurocapsales	52604	O	42	4	46	0.00001
Gloeomargaritales	1955042	O	19	8	27	0.00001
Fimbriimonadales	1663425	O	764	4	768	0.00018
Chthonomonadales	1077263	O	131	1	132	0.00003
Mycoplasmatales	2085	O	114	20	134	0.00003
Acholeplasmatales	186329	O	47	2	49	0.00001
Entomoplasmatales	186328	O	40	3	43	0.00001
Mycoplasmoidales	2790996	O	10	3	13	0.00000
Gemmatimonadales	219686	O	94577	5476	100053	0.02376
Cytophagales	768507	O	9780	225	10005	0.00238
Chitinophagales	1853229	O	6267	101	6368	0.00151
Flavobacteriales	200644	O	3598	309	3907	0.00093
Bacteroidetes Order II. Incertae sedis	1100069	O	3536	167	3703	0.00088
Bacteroidales	171549	O	3164	844	4008	0.00095
Marinilabiliales	1970189	O	61	1	62	0.00001
Sphingobacteriales	200666	O	2269	254	2523	0.00060
Saprospirales	1936988	O	97	1	98	0.00002
Candidatus Sulfidibacteriales	2923288	O	32	1	33	0.00001
Chlorobiales	191411	O	1111	136	1247	0.00030
Ignavibacteriales	795748	O	50	58	108	0.00003
Fibrobacterales	218872	O	26	0	26	0.00001
Gemmatales	2691355	O	27158	910	28068	0.00667
Isosphaerales	2691356	O	13239	1315	14554	0.00346
Planctomycetales	112	O	11011	966	11977	0.00284
Pirellulales	2691354	O	9296	218	9514	0.00226
Tepidisphaerales	1771349	O	1502	35	1537	0.00037
Phycisphaerales	666506	O	1314	75	1389	0.00033
Sedimentisphaerales	2483366	O	165	13	178	0.00004
Candidatus Brocadiales	1127829	O	26	0	26	0.00001
Candidatus Uabimicrobiales	2897347	O	19	0	19	0.00000
Opitutales	415000	O	9246	341	9587	0.00228
Puniceicoccales	415001	O	272	32	304	0.00007
Verrucomicrobiales	48461	O	2923	543	3466	0.00082
Methylacidiphilales	717963	O	41	32	73	0.00002
Kiritimatiellales	1921782	O	228	264	492	0.00012
Tichowtungiales	2907185	O	97	3	100	0.00002
Parachlamydiales	1963360	O	151	0	151	0.00004
Chlamydiales	51291	O	32	80	112	0.00003
Vicinamibacterales	2910145	O	15574	896	16470	0.00391
Acidobacteriales	204433	O	12431	257	12688	0.00301
Bryobacterales	332160	O	2008	976	2984	0.00071
Acanthopleuribacterales	533206	O	571	12	583	0.00014
Nitrospirales	189778	O	3737	53	3790	0.00090
Thermodesulfovibrionales	2811503	O	47	1	48	0.00001
Spirochaetales	136	O	713	37	750	0.00018
Leptospirales	1643688	O	215	13	228	0.00005
Synergistales	649776	O	835	69	904	0.00021
Candidatus Nanosynbacterales	2093819	O	118	367	485	0.00012
Candidatus Babeliales	2497644	O	13	0	13	0.00000
Candidatus Absconditabacterales	2900568	O	12	0	12	0.00000
Thermotogales	2419	O	145	9	154	0.00004
Kosmotogales	1643946	O	42	1	43	0.00001
Petrotogales	1643947	O	17	12	29	0.00001
Aquificales	32069	O	109	1	110	0.00003
Desulfurobacteriales	1485951	O	28	1	29	0.00001
Thermodesulfobacteriales	188710	O	120	2	122	0.00003
Calditrichales	1962852	O	96	0	96	0.00002
Deferribacterales	191393	O	83	2	85	0.00002
Chrysiogenales	189769	O	70	32	102	0.00002
Fusobacteriales	203491	O	66	8	74	0.00002
Elusimicrobiales	641854	O	31	0	31	0.00001
Endomicrobiales	1783344	O	21	0	21	0.00001
Coprothermobacterales	2138246	O	26	5	31	0.00001
Dictyoglomales	203487	O	22	0	22	0.00001
Caldisericales	693072	O	20	0	20	0.00000
Atribacterales	2847775	O	10	0	10	0.00000
Hypocreales	5125	O	6220	219	6439	0.00153
Glomerellales	1028384	O	228	34	262	0.00006
Sordariales	5139	O	975	16	991	0.00024
Magnaporthales	639021	O	281	1	282	0.00007
Xylariales	37989	O	134	1	135	0.00003
Helotiales	5178	O	33	0	33	0.00001
Eurotiales	5042	O	6310	142	6452	0.00153
Pleosporales	92860	O	158	24	182	0.00004
Mycosphaerellales	2726947	O	96	0	96	0.00002
Saccharomycetales	4892	O	250	22	272	0.00006
Ustilaginales	5267	O	553	12	565	0.00013
Malasseziales	162474	O	35	6	41	0.00001
Polyporales	5303	O	102	0	102	0.00002
Cantharellales	36064	O	32	1	33	0.00001
Agaricales	5338	O	16	0	16	0.00000
Tremellales	5234	O	23	12	35	0.00001
Peronosporales	4776	O	860	135	995	0.00024
Pythiales	121069	O	130	3	133	0.00003
