name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobiaceae	41294	F	856523	53365	909888	0.06497
Rhizobiaceae	82115	F	401609	68729	470338	0.03359
Phyllobacteriaceae	69277	F	337788	35870	373658	0.02668
Methylobacteriaceae	119045	F	153506	14090	167596	0.01197
Brucellaceae	118882	F	129293	55018	184311	0.01316
Xanthobacteraceae	335928	F	74448	8015	82463	0.00589
Devosiaceae	2831106	F	73220	4130	77350	0.00552
Hyphomicrobiaceae	45401	F	61635	3907	65542	0.00468
Boseaceae	2831100	F	58493	6113	64606	0.00461
Aurantimonadaceae	255475	F	27078	28135	55213	0.00394
Methylocystaceae	31993	F	15928	879	16807	0.00120
Stappiaceae	2821832	F	15576	2447	18023	0.00129
Phreatobacteraceae	2843305	F	15141	1665	16806	0.00120
Parvibaculaceae	2813035	F	9428	1642	11070	0.00079
Chelatococcaceae	2036754	F	9236	1332	10568	0.00075
Blastochloridaceae	2831090	F	7939	1220	9159	0.00065
Beijerinckiaceae	45404	F	7784	368	8152	0.00058
Kaistiaceae	2831111	F	5407	859	6266	0.00045
Amorphaceae	2685818	F	4299	320	4619	0.00033
Pleomorphomonadaceae	2843308	F	3264	372	3636	0.00026
Breoghaniaceae	2831104	F	3043	266	3309	0.00024
Lichenihabitantaceae	2723775	F	2774	88	2862	0.00020
Bartonellaceae	772	F	634	30	664	0.00005
Cohaesibacteraceae	655351	F	574	16	590	0.00004
Sphingomonadaceae	41297	F	704243	70422	774665	0.05532
Erythrobacteraceae	335929	F	122105	17511	139616	0.00997
Sphingosinicellaceae	2820280	F	23088	1624	24712	0.00176
Zymomonadaceae	2844881	F	157	104	261	0.00002
Azospirillaceae	2829815	F	74389	6205	80594	0.00576
Acetobacteraceae	433	F	64428	5728	70156	0.00501
Rhodospirillaceae	41295	F	42602	125600	168202	0.01201
Stellaceae	2844601	F	8441	462	8903	0.00064
Elioraeaceae	2690195	F	3092	122	3214	0.00023
Thalassospiraceae	2844866	F	2183	113	2296	0.00016
Terasakiellaceae	2813951	F	96	1	97	0.00001
Rhodobacteraceae	31989	F	74532	8827	83359	0.00595
Roseobacteraceae	2854170	F	49981	5695	55676	0.00398
Caulobacteraceae	76892	F	127740	9556	137296	0.00980
Hyphomonadaceae	69657	F	5366	152	5518	0.00039
Maricaulaceae	2800061	F	4295	324	4619	0.00033
Parvularculaceae	255474	F	1378	68	1446	0.00010
Anaplasmataceae	942	F	315	3	318	0.00002
Rickettsiaceae	775	F	248	20	268	0.00002
Candidatus Midichloriaceae	1328881	F	37	32	69	0.00000
Candidatus Deianiraeaceae	2603433	F	24	672	696	0.00005
Emcibacteraceae	2066491	F	628	46	674	0.00005
Holosporaceae	44746	F	130	2	132	0.00001
Candidatus Paracaedibacteraceae	1777752	F	66	2	68	0.00000
Caedimonadaceae	2100208	F	58	2	60	0.00000
Magnetococcaceae	1191479	F	160	3	163	0.00001
Pelagibacteraceae	1655514	F	70	46	116	0.00001
Kordiimonadaceae	1331809	F	95	1	96	0.00001
Xanthomonadaceae	32033	F	807908	123348	931256	0.06650
Rhodanobacteraceae	1775411	F	187872	21115	208987	0.01492
Pseudomonadaceae	135621	F	279202	83472	362674	0.02590
Marinobacteraceae	2887365	F	5661	404	6065	0.00043
Enterobacteriaceae	543	F	30514	78596	109110	0.00779
Yersiniaceae	1903411	F	11114	2425	13539	0.00097
Erwiniaceae	1903409	F	8560	1153	9713	0.00069
Pectobacteriaceae	1903410	F	5355	670	6025	0.00043
Morganellaceae	1903414	F	1609	748	2357	0.00017
Hafniaceae	1903412	F	1489	316	1805	0.00013
Bruguierivoracaceae	2812006	F	1031	58	1089	0.00008
Budviciaceae	1903416	F	206	19	225	0.00002
Ectothiorhodospiraceae	72276	F	24368	2248	26616	0.00190
Chromatiaceae	1046	F	14986	973	15959	0.00114
Wenzhouxiangellaceae	1676141	F	2766	2713	5479	0.00039
Thioalkalispiraceae	1096778	F	1722	617	2339	0.00017
Thioalkalibacteraceae	2035710	F	1546	358	1904	0.00014
Woeseiaceae	1738654	F	1284	21	1305	0.00009
Halothiobacillaceae	255526	F	1121	89	1210	0.00009
Granulosicoccaceae	449719	F	751	17	768	0.00005
Halomonadaceae	28256	F	31640	2979	34619	0.00247
Alcanivoracaceae	224372	F	3731	1399	5130	0.00037
Oceanospirillaceae	135620	F	2593	253	2846	0.00020
Saccharospirillaceae	255527	F	850	38	888	0.00006
Hahellaceae	224379	F	714	23	737	0.00005
Litoricolaceae	449732	F	307	12	319	0.00002
Oleiphilaceae	191033	F	116	9	125	0.00001
Endozoicomonadaceae	2066474	F	91	4	95	0.00001
Zooshikellaceae	2898533	F	39	1	40	0.00000
Steroidobacteraceae	2689614	F	9994	2417	12411	0.00089
Sinobacteraceae	568386	F	6682	749	7431	0.00053
Methylococcaceae	403	F	16070	581	16651	0.00119
Aeromonadaceae	84642	F	15509	10201	25710	0.00184
Succinivibrionaceae	83763	F	32	1	33	0.00000
Microbulbiferaceae	1706373	F	5084	259	5343	0.00038
Cellvibrionaceae	1706371	F	2623	76	2699	0.00019
Halieaceae	1706372	F	2174	189	2363	0.00017
Spongiibacteraceae	1706375	F	970	70	1040	0.00007
Shewanellaceae	267890	F	4364	687	5051	0.00036
Alteromonadaceae	72275	F	2044	245	2289	0.00016
Pseudoalteromonadaceae	267888	F	1348	154	1502	0.00011
Ferrimonadaceae	267892	F	533	58	591	0.00004
Colwelliaceae	267889	F	332	26	358	0.00003
Idiomarinaceae	267893	F	236	20	256	0.00002
Moritellaceae	267891	F	113	21	134	0.00001
Psychromonadaceae	267894	F	71	6	77	0.00001
Acidiferrobacteraceae	1692041	F	8998	348	9346	0.00067
Vibrionaceae	641	F	5093	806	5899	0.00042
Moraxellaceae	468	F	3287	4808	8095	0.00058
Celerinatantimonadaceae	412032	F	30	80	110	0.00001
Legionellaceae	444	F	1702	90	1792	0.00013
Coxiellaceae	118968	F	927	23	950	0.00007
Immundisolibacteraceae	1934946	F	2413	349	2762	0.00020
Piscirickettsiaceae	135616	F	1181	83	1264	0.00009
Thiotrichaceae	135617	F	947	22	969	0.00007
Francisellaceae	34064	F	215	10	225	0.00002
Salinisphaeraceae	742031	F	1735	1645	3380	0.00024
Pasteurellaceae	712	F	1291	666	1957	0.00014
Cardiobacteriaceae	868	F	937	97	1034	0.00007
Kangiellaceae	1920240	F	176	9	185	0.00001
Orbaceae	1240483	F	110	14	124	0.00001
Comamonadaceae	80864	F	434354	112431	546785	0.03904
Burkholderiaceae	119060	F	299916	104932	404848	0.02891
Alcaligenaceae	506	F	170650	35538	206188	0.01472
Oxalobacteraceae	75682	F	122831	146743	269574	0.01925
Sutterellaceae	995019	F	1667	113	1780	0.00013
Usitatibacteraceae	2803844	F	28001	1881	29882	0.00213
Nitrosomonadaceae	206379	F	17199	422	17621	0.00126
Sterolibacteriaceae	2008793	F	8603	1955	10558	0.00075
Gallionellaceae	90627	F	4911	505	5416	0.00039
Thiobacillaceae	2008790	F	4635	1126	5761	0.00041
Sulfuricellaceae	2772226	F	3849	420	4269	0.00030
Methylophilaceae	32011	F	1783	138	1921	0.00014
Zoogloeaceae	2008794	F	28681	9497	38178	0.00273
Rhodocyclaceae	75787	F	21617	5931	27548	0.00197
Azonexaceae	2008795	F	7843	750	8593	0.00061
Fluviibacteraceae	2808923	F	241	67	308	0.00002
Chromobacteriaceae	1499392	F	23203	3895	27098	0.00194
Neisseriaceae	481	F	10480	2542	13022	0.00093
