name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobiaceae	41294	F	417135	37449	454584	0.03555
Rhizobiaceae	82115	F	217434	66970	284404	0.02224
Methylobacteriaceae	119045	F	188283	25151	213434	0.01669
Phyllobacteriaceae	69277	F	166140	27562	193702	0.01515
Xanthobacteraceae	335928	F	58032	9908	67940	0.00531
Hyphomicrobiaceae	45401	F	44094	4059	48153	0.00377
Devosiaceae	2831106	F	36385	2987	39372	0.00308
Boseaceae	2831100	F	32857	4880	37737	0.00295
Aurantimonadaceae	255475	F	26789	24038	50827	0.00397
Methylocystaceae	31993	F	16162	1330	17492	0.00137
Stappiaceae	2821832	F	15250	3432	18682	0.00146
Phreatobacteraceae	2843305	F	14635	2444	17079	0.00134
Chelatococcaceae	2036754	F	10754	2349	13103	0.00102
Parvibaculaceae	2813035	F	10409	2338	12747	0.00100
Blastochloridaceae	2831090	F	8202	1889	10091	0.00079
Beijerinckiaceae	45404	F	7514	534	8048	0.00063
Amorphaceae	2685818	F	5595	602	6197	0.00048
Brucellaceae	118882	F	5492	10041	15533	0.00121
Kaistiaceae	2831111	F	4776	1144	5920	0.00046
Pleomorphomonadaceae	2843308	F	3322	574	3896	0.00030
Breoghaniaceae	2831104	F	3087	400	3487	0.00027
Lichenihabitantaceae	2723775	F	2773	133	2906	0.00023
Cohaesibacteraceae	655351	F	563	23	586	0.00005
Bartonellaceae	772	F	415	25	440	0.00003
Sphingomonadaceae	41297	F	604483	71877	676360	0.05289
Erythrobacteraceae	335929	F	96519	17182	113701	0.00889
Sphingosinicellaceae	2820280	F	22373	1898	24271	0.00190
Zymomonadaceae	2844881	F	126	122	248	0.00002
Azospirillaceae	2829815	F	97919	10567	108486	0.00848
Acetobacteraceae	433	F	78618	9832	88450	0.00692
Rhodospirillaceae	41295	F	52755	187433	240188	0.01878
Stellaceae	2844601	F	10221	740	10961	0.00086
Elioraeaceae	2690195	F	4817	249	5066	0.00040
Thalassospiraceae	2844866	F	2491	166	2657	0.00021
Terasakiellaceae	2813951	F	107	2	109	0.00001
Rhodobacteraceae	31989	F	93502	13285	106787	0.00835
Roseobacteraceae	2854170	F	59889	7361	67250	0.00526
Caulobacteraceae	76892	F	102827	11119	113946	0.00891
Maricaulaceae	2800061	F	4653	501	5154	0.00040
Hyphomonadaceae	69657	F	4085	160	4245	0.00033
Parvularculaceae	255474	F	1439	815	2254	0.00018
Anaplasmataceae	942	F	339	5	344	0.00003
Rickettsiaceae	775	F	284	16	300	0.00002
Candidatus Midichloriaceae	1328881	F	33	21	54	0.00000
Emcibacteraceae	2066491	F	686	70	756	0.00006
Holosporaceae	44746	F	145	3	148	0.00001
Caedimonadaceae	2100208	F	47	2	49	0.00000
Candidatus Paracaedibacteraceae	1777752	F	46	2	48	0.00000
Magnetococcaceae	1191479	F	187	4	191	0.00002
Pelagibacteraceae	1655514	F	56	30	86	0.00001
Kordiimonadaceae	1331809	F	64	1	65	0.00001
Burkholderiaceae	119060	F	280451	141946	422397	0.03303
Comamonadaceae	80864	F	266894	86618	353512	0.02765
Oxalobacteraceae	75682	F	92887	11454	104341	0.00816
Alcaligenaceae	506	F	82223	114176	196399	0.01536
Sutterellaceae	995019	F	1566	133	1699	0.00013
Zoogloeaceae	2008794	F	29416	11815	41231	0.00322
Rhodocyclaceae	75787	F	22669	7295	29964	0.00234
Azonexaceae	2008795	F	7282	788	8070	0.00063
Fluviibacteraceae	2808923	F	175	63	238	0.00002
Usitatibacteraceae	2803844	F	18812	1487	20299	0.00159
Nitrosomonadaceae	206379	F	16813	504	17317	0.00135
Sterolibacteriaceae	2008793	F	8020	2214	10234	0.00080
Thiobacillaceae	2008790	F	4411	1277	5688	0.00044
Gallionellaceae	90627	F	4151	481	4632	0.00036
Sulfuricellaceae	2772226	F	3225	397	3622	0.00028
Methylophilaceae	32011	F	1211	128	1339	0.00010
Chromobacteriaceae	1499392	F	23688	4789	28477	0.00223
Neisseriaceae	481	F	9421	2569	11990	0.00094
Casimicrobiaceae	2705999	F	1474	759	2233	0.00017
Xanthomonadaceae	32033	F	304602	68485	373087	0.02918
Rhodanobacteraceae	1775411	F	50941	8243	59184	0.00463
Pseudomonadaceae	135621	F	219693	81174	300867	0.02353
Marinobacteraceae	2887365	F	4970	419	5389	0.00042
Enterobacteriaceae	543	F	29280	85003	114283	0.00894
Yersiniaceae	1903411	F	10575	2501	13076	0.00102
Erwiniaceae	1903409	F	8091	1420	9511	0.00074
Pectobacteriaceae	1903410	F	5295	931	6226	0.00049
Hafniaceae	1903412	F	1497	488	1985	0.00016
Morganellaceae	1903414	F	1274	723	1997	0.00016
Bruguierivoracaceae	2812006	F	1052	77	1129	0.00009
Budviciaceae	1903416	F	224	30	254	0.00002
Ectothiorhodospiraceae	72276	F	22270	2271	24541	0.00192
Chromatiaceae	1046	F	15991	1155	17146	0.00134
