name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alphaproteobacteria	28211	C	3670321	269218	3939539	0.28238
Betaproteobacteria	28216	C	1851863	332176	2184039	0.15655
Gammaproteobacteria	1236	C	949324	253929	1203253	0.08625
Deltaproteobacteria	28221	C	868008	102730	970738	0.06958
Epsilonproteobacteria	29547	C	4032	262	4294	0.00031
Acidithiobacillia	1807140	C	2129	179	2308	0.00017
Oligoflexia	1553900	C	1228	14	1242	0.00009
Hydrogenophilalia	2008785	C	793	147	940	0.00007
Zetaproteobacteria	580370	C	460	12	472	0.00003
Actinomycetia	1760	C	3726205	192495	3918700	0.28089
Thermoleophilia	1497346	C	87793	12480	100273	0.00719
Rubrobacteria	84995	C	47555	5096	52651	0.00377
Acidimicrobiia	84992	C	44672	5297	49969	0.00358
Coriobacteriia	84998	C	17115	2921	20036	0.00144
Nitriliruptoria	908620	C	10688	1036	11724	0.00084
Bacilli	91061	C	122089	82816	204905	0.01469
Clostridia	186801	C	37688	7038	44726	0.00321
Negativicutes	909932	C	5057	521	5578	0.00040
Limnochordia	1676648	C	2286	95	2381	0.00017
Tissierellia	1737404	C	629	498	1127	0.00008
Erysipelotrichia	526524	C	574	45617	46191	0.00331
Gloeobacteria	307596	C	4301	1247	5548	0.00040
Deinococci	188787	C	38416	1663	40079	0.00287
Chloroflexia	32061	C	7277	267	7544	0.00054
Thermomicrobia	189775	C	6820	275	7095	0.00051
Tepidiformia	2682225	C	4058	174	4232	0.00030
Ardenticatenia	1382928	C	3936	81	4017	0.00029
Anaerolineae	292625	C	2943	59	3002	0.00022
Caldilineae	475962	C	2041	133	2174	0.00016
Dehalococcoidia	301297	C	1200	23	1223	0.00009
Ktedonobacteria	388447	C	1088	33	1121	0.00008
Candidatus Thermofonsia	2364196	C	687	790	1477	0.00011
Fimbriimonadia	1663419	C	2647	15	2662	0.00019
Chthonomonadetes	1077257	C	649	5	654	0.00005
Mollicutes	31969	C	613	139	752	0.00005
Planctomycetia	203683	C	508599	8520	517119	0.03707
Phycisphaerae	666505	C	18652	598	19250	0.00138
Candidatus Brocadiia	2517206	C	143	0	143	0.00001
Candidatus Uabimicrobiia	2897345	C	125	2	127	0.00001
Opitutae	414999	C	28376	1160	29536	0.00212
Verrucomicrobiae	203494	C	15577	2275	17852	0.00128
Spartobacteria	134549	C	241	23	264	0.00002
Methylacidiphilae	1955630	C	167	7	174	0.00001
Kiritimatiellae	1921781	C	971	1196	2167	0.00016
Tichowtungiia	2907184	C	425	15	440	0.00003
Chlamydiia	204429	C	573	373	946	0.00007
Gemmatimonadetes	219685	C	138535	8046	146581	0.01051
Cytophagia	768503	C	40045	899	40944	0.00293
Chitinophagia	1853228	C	34803	524	35327	0.00253
Flavobacteriia	117743	C	15675	1725	17400	0.00125
Bacteroidia	200643	C	12959	15256	28215	0.00202
Sphingobacteriia	117747	C	7553	945	8498	0.00061
Saprospiria	1937959	C	444	125	569	0.00004
Chlorobia	191410	C	4455	515	4970	0.00036
Ignavibacteria	795747	C	222	4	226	0.00002
Fibrobacteria	204430	C	195	71	266	0.00002
Vicinamibacteria	1813735	C	83994	4843	88837	0.00637
Acidobacteriia	204432	C	60735	914	61649	0.00442
Blastocatellia	1562566	C	4672	196	4868	0.00035
Holophagae	533205	C	2560	49	2609	0.00019
Nitrospira	203693	C	14279	198	14477	0.00104
Thermodesulfovibrionia	2811502	C	206	4	210	0.00002
Spirochaetia	203692	C	3864	154	4018	0.00029
Synergistia	649775	C	3246	904	4150	0.00030
Candidatus Saccharimonia	2093818	C	162	268	430	0.00003
Candidatus Babeliae	2497643	C	58	75	133	0.00001
Thermotogae	188708	C	871	45	916	0.00007
Aquificae	187857	C	647	10	657	0.00005
Thermodesulfobacteria	67799	C	547	9	556	0.00004
Deferribacteres	68337	C	380	12	392	0.00003
Calditrichia	1962850	C	377	3	380	0.00003
Chrysiogenetes	118001	C	317	143	460	0.00003
Fusobacteriia	203490	C	293	55	348	0.00002
Elusimicrobia	641853	C	111	1	112	0.00001
Endomicrobia	447830	C	109	1	110	0.00001
Coprothermobacteria	2138243	C	101	20	121	0.00001
Dictyoglomia	203486	C	95	0	95	0.00001
Caldisericia	693071	C	90	0	90	0.00001
Atribacteria	2847774	C	64	1	65	0.00000
Sordariomycetes	147550	C	32886	547	33433	0.00240
Leotiomycetes	147548	C	192	1	193	0.00001
Eurotiomycetes	147545	C	3427	131	3558	0.00026
Dothideomycetes	147541	C	1309	219	1528	0.00011
Saccharomycetes	4891	C	1220	113	1333	0.00010
Schizosaccharomycetes	147554	C	30	1	31	0.00000
Ustilaginomycetes	5257	C	2237	60	2297	0.00016
Malasseziomycetes	1538075	C	130	29	159	0.00001
Agaricomycetes	155619	C	662	18	680	0.00005
Tremellomycetes	155616	C	118	4366	4484	0.00032
