name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetales	85011	O	1336881	249727	1586608	0.12870
Micrococcales	85006	O	667742	86123	753865	0.06115
Corynebacteriales	85007	O	604433	64885	669318	0.05429
Propionibacteriales	85009	O	395252	74540	469792	0.03811
Micromonosporales	85008	O	389205	55029	444234	0.03603
Pseudonocardiales	85010	O	359327	51954	411281	0.03336
Streptosporangiales	85012	O	307755	53524	361279	0.02931
Geodermatophilales	1643682	O	85422	21464	106886	0.00867
Actinomycetales	2037	O	26198	3557	29755	0.00241
Frankiales	85013	O	24729	2363	27092	0.00220
Jiangellales	1217098	O	14607	2577	17184	0.00139
Bifidobacteriales	85004	O	10035	2401	12436	0.00101
Nakamurellales	1643684	O	8435	1078	9513	0.00077
Catenulisporales	414714	O	5447	790	6237	0.00051
Jatrophihabitantales	2805415	O	4598	391	4989	0.00040
Glycomycetales	85014	O	3530	277	3807	0.00031
Kineosporiales	622452	O	3262	894	4156	0.00034
Sporichthyales	2495578	O	2120	1066	3186	0.00026
Actinopolysporales	622450	O	1749	175	1924	0.00016
Acidothermales	1643683	O	1376	60	1436	0.00012
Candidatus Nanopelagicales	2039638	O	346	5	351	0.00003
Solirubrobacterales	588673	O	122351	17146	139497	0.01132
Miltoncostaeales	2843198	O	29998	3539	33537	0.00272
Rubrobacterales	84996	O	59177	6949	66126	0.00536
Acidimicrobiales	84993	O	43364	4587	47951	0.00389
Eggerthellales	1643822	O	9283	1354	10637	0.00086
Coriobacteriales	84999	O	7084	1293	8377	0.00068
Egibacterales	1747768	O	4369	259	4628	0.00038
Egicoccales	1755823	O	4065	630	4695	0.00038
Euzebyales	908621	O	3563	298	3861	0.00031
Bacillales	1385	O	517095	344257	861352	0.06987
Lactobacillales	186826	O	7399	3494	10893	0.00088
Eubacteriales	186802	O	28563	4509	33072	0.00268
Thermoanaerobacterales	68295	O	3537	399	3936	0.00032
Halanaerobiales	53433	O	326	10	336	0.00003
Thermosediminibacterales	2770089	O	253	10	263	0.00002
Natranaerobiales	485256	O	115	3	118	0.00001
Koleobacterales	2786987	O	86	7	93	0.00001
Selenomonadales	909929	O	3144	119	3263	0.00026
Veillonellales	1843489	O	867	183	1050	0.00009
Acidaminococcales	1843488	O	418	52	470	0.00004
Limnochordales	1676649	O	2436	69	2505	0.00020
Tissierellales	1737405	O	569	352	921	0.00007
Erysipelotrichales	526525	O	627	313	940	0.00008
Nostocales	1161	O	20112	1078	21190	0.00172
Synechococcales	1890424	O	14099	640	14739	0.00120
Pseudanabaenales	2881377	O	4211	342	4553	0.00037
Oscillatoriales	1150	O	2367	132	2499	0.00020
Chroococcales	1118	O	1152	156	1308	0.00011
Gloeobacterales	307595	O	3516	50	3566	0.00029
Chroococcidiopsidales	1890505	O	431	44	475	0.00004
Pleurocapsales	52604	O	164	11	175	0.00001
Gloeomargaritales	1955042	O	105	2	107	0.00001
Thermostichales	2881383	O	48	26	74	0.00001
Deinococcales	118964	O	22817	880	23697	0.00192
Thermales	68933	O	10061	507	10568	0.00086
Trueperales	2762275	O	2020	101	2121	0.00017
Sphaerobacterales	85001	O	7869	510	8379	0.00068
Thermomicrobiales	189776	O	1704	41	1745	0.00014
Chloroflexales	32064	O	7951	303	8254	0.00067
Tepidiformales	2682226	O	4825	161	4986	0.00040
Ardenticatenales	1382929	O	3652	57	3709	0.00030
Caldilineales	475963	O	1916	139	2055	0.00017
Anaerolineales	292629	O	1686	944	2630	0.00021
Dehalococcoidales	1202465	O	362	10	372	0.00003
Ktedonobacterales	388448	O	1044	1011	2055	0.00017
Phototrophicales	2364208	O	514	5	519	0.00004
Fimbriimonadales	1663425	O	1974	7	1981	0.00016
Chthonomonadales	1077263	O	520	2	522	0.00004
Mycoplasmatales	2085	O	347	71	418	0.00003
Entomoplasmatales	186328	O	196	14	210	0.00002
Acholeplasmatales	186329	O	149	9	158	0.00001
Mycoplasmoidales	2790996	O	37	20	57	0.00000
Hyphomicrobiales	356	O	1438743	77071	1515814	0.12296
Sphingomonadales	204457	O	349012	28591	377603	0.03063
Rhodospirillales	204441	O	229894	162653	392547	0.03184
Rhodobacterales	204455	O	133779	9265	143044	0.01160
Caulobacterales	204458	O	73481	6311	79792	0.00647
Maricaulales	2800059	O	4159	426	4585	0.00037
Hyphomonadales	2800060	O	3897	140	4037	0.00033
Parvularculales	255473	O	1170	81	1251	0.00010
Rickettsiales	766	O	756	7	763	0.00006
Emcibacterales	2066490	O	622	618	1240	0.00010
Holosporales	1921002	O	250	4	254	0.00002
Magnetococcales	1191478	O	172	3	175	0.00001
Pelagibacterales	54526	O	102	1	103	0.00001
Kordiimonadales	362534	O	57	0	57	0.00000
Burkholderiales	80840	O	832859	184799	1017658	0.08255
Rhodocyclales	206389	O	61263	17089	78352	0.00636
Nitrosomonadales	32003	O	58366	6283	64649	0.00524
Neisseriales	206351	O	34447	8353	42800	0.00347
Myxococcales	29	O	629557	23576	653133	0.05298
Desulfuromonadales	69541	O	39818	2766	42584	0.00345
Desulfovibrionales	213115	O	22174	1541	23715	0.00192
Desulfobacterales	213118	O	7824	699	8523	0.00069
Bradymonadales	1779134	O	5947	132	6079	0.00049
Syntrophobacterales	213462	O	1902	441	2343	0.00019
Desulfarculales	453227	O	1666	960	2626	0.00021
Syntrophales	2914038	O	932	343	1275	0.00010
Desulfurellales	213113	O	47	1	48	0.00000
Campylobacterales	213849	O	3119	203	3322	0.00027
Nautiliales	235899	O	308	16	324	0.00003
Xanthomonadales	135614	O	213994	32542	246536	0.02000
Pseudomonadales	72274	O	211897	67581	279478	0.02267
Enterobacterales	91347	O	59241	76537	135778	0.01101
Chromatiales	135613	O	44175	3179	47354	0.00384
Oceanospirillales	135619	O	36130	4545	40675	0.00330
Methylococcales	135618	O	13803	590	14393	0.00117
Aeromonadales	135624	O	12988	7662	20650	0.00168
Nevskiales	1775403	O	10701	1776	12477	0.00101
Acidiferrobacterales	1692040	O	9210	394	9604	0.00078
Cellvibrionales	1706369	O	7011	345	7356	0.00060
Alteromonadales	135622	O	6997	856	7853	0.00064
Legionellales	118969	O	5580	163	5743	0.00047
Vibrionales	135623	O	4081	1738	5819	0.00047
Immundisolibacterales	1934945	O	3099	578	3677	0.00030
Moraxellales	2887326	O	2317	2892	5209	0.00042
Thiotrichales	72273	O	1741	170	1911	0.00016
Salinisphaerales	742030	O	1453	1329	2782	0.00023
Pasteurellales	135625	O	1156	466	1622	0.00013
Cardiobacteriales	135615	O	821	107	928	0.00008
Kangiellales	2887327	O	136	8	144	0.00001
Orbales	1240482	O	83	13	96	0.00001
Acidithiobacillales	225057	O	1599	153	1752	0.00014
Bdellovibrionales	213481	O	717	7	724	0.00006
Bacteriovoracales	2024979	O	101	0	101	0.00001
Silvanigrellales	2024973	O	62	1	63	0.00001
Hydrogenophilales	119069	O	604	87	691	0.00006
Mariprofundales	580371	O	317	6	323	0.00003
Gemmatales	2691355	O	118066	3233	121299	0.00984
Isosphaerales	2691356	O	87752	7266	95018	0.00771
Planctomycetales	112	O	44206	4862	49068	0.00398
