name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomycetales	85011	O	1480483	400380	1880863	0.12290
Micrococcales	85006	O	925859	161669	1087528	0.07106
Micromonosporales	85008	O	862710	160126	1022836	0.06683
Corynebacteriales	85007	O	708618	108040	816658	0.05336
Pseudonocardiales	85010	O	610272	119186	729458	0.04766
Propionibacteriales	85009	O	485561	109193	594754	0.03886
Streptosporangiales	85012	O	284212	57787	341999	0.02235
Geodermatophilales	1643682	O	75572	24834	100406	0.00656
Frankiales	85013	O	45166	5632	50798	0.00332
Actinomycetales	2037	O	40568	7368	47936	0.00313
Jiangellales	1217098	O	34680	7776	42456	0.00277
Nakamurellales	1643684	O	15654	2703	18357	0.00120
Bifidobacteriales	85004	O	15418	5011	20429	0.00133
Catenulisporales	414714	O	8984	1706	10690	0.00070
Jatrophihabitantales	2805415	O	7386	842	8228	0.00054
Glycomycetales	85014	O	7262	763	8025	0.00052
Kineosporiales	622452	O	5073	1826	6899	0.00045
Actinopolysporales	622450	O	3204	427	3631	0.00024
Sporichthyales	2495578	O	3020	1891	4911	0.00032
Acidothermales	1643683	O	2429	161	2590	0.00017
Candidatus Nanopelagicales	2039638	O	511	12	523	0.00003
Rubrobacterales	84996	O	158829	13290	172119	0.01125
Solirubrobacterales	588673	O	102605	17882	120487	0.00787
Miltoncostaeales	2843198	O	33481	5282	38763	0.00253
Acidimicrobiales	84993	O	100964	13569	114533	0.00748
Eggerthellales	1643822	O	11859	2325	14184	0.00093
Coriobacteriales	84999	O	9263	2245	11508	0.00075
Egicoccales	1755823	O	7417	1402	8819	0.00058
Euzebyales	908621	O	7093	730	7823	0.00051
Egibacterales	1747768	O	6728	492	7220	0.00047
Bacillales	1385	O	104107	71267	175374	0.01146
Lactobacillales	186826	O	6058	3683	9741	0.00064
Eubacteriales	186802	O	38334	10123	48457	0.00317
Thermoanaerobacterales	68295	O	5310	957	6267	0.00041
Halanaerobiales	53433	O	407	25	432	0.00003
Thermosediminibacterales	2770089	O	366	22	388	0.00003
Koleobacterales	2786987	O	189	18	207	0.00001
Natranaerobiales	485256	O	156	8	164	0.00001
Selenomonadales	909929	O	4116	280	4396	0.00029
Veillonellales	1843489	O	995	383	1378	0.00009
