name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobiaceae	41294	F	150986	17047	168033	0.03991
Phyllobacteriaceae	69277	F	79179	14541	93720	0.02226
Rhizobiaceae	82115	F	54820	11094	65914	0.01566
Methylobacteriaceae	119045	F	39922	6258	46180	0.01097
Xanthobacteraceae	335928	F	38158	6689	44847	0.01065
Hyphomicrobiaceae	45401	F	28431	2929	31360	0.00745
Devosiaceae	2831106	F	15231	1383	16614	0.00395
Boseaceae	2831100	F	10463	1721	12184	0.00289
Aurantimonadaceae	255475	F	8805	1870	10675	0.00254
Methylocystaceae	31993	F	6518	7154	13672	0.00325
Phreatobacteraceae	2843305	F	5246	962	6208	0.00147
Stappiaceae	2821832	F	4996	1259	6255	0.00149
Parvibaculaceae	2813035	F	3558	1007	4565	0.00108
Blastochloridaceae	2831090	F	3240	827	4067	0.00097
Beijerinckiaceae	45404	F	3105	240	3345	0.00079
Chelatococcaceae	2036754	F	2888	703	3591	0.00085
Kaistiaceae	2831111	F	1731	463	2194	0.00052
Brucellaceae	118882	F	1712	1130	2842	0.00068
Amorphaceae	2685818	F	1634	190	1824	0.00043
Pleomorphomonadaceae	2843308	F	1078	209	1287	0.00031
Breoghaniaceae	2831104	F	1009	144	1153	0.00027
Lichenihabitantaceae	2723775	F	987	50	1037	0.00025
Cohaesibacteraceae	655351	F	184	7	191	0.00005
Bartonellaceae	772	F	172	10	182	0.00004
Sphingomonadaceae	41297	F	247947	29545	277492	0.06591
Erythrobacteraceae	335929	F	28036	5176	33212	0.00789
Sphingosinicellaceae	2820280	F	8390	718	9108	0.00216
Zymomonadaceae	2844881	F	64	49	113	0.00003
Azospirillaceae	2829815	F	25932	2751	28683	0.00681
Acetobacteraceae	433	F	25250	3068	28318	0.00673
Rhodospirillaceae	41295	F	16254	62281	78535	0.01866
Stellaceae	2844601	F	3514	263	3777	0.00090
Elioraeaceae	2690195	F	1491	77	1568	0.00037
Thalassospiraceae	2844866	F	834	53	887	0.00021
Terasakiellaceae	2813951	F	40	0	40	0.00001
Caulobacteraceae	76892	F	71829	7109	78938	0.01875
Rhodobacteraceae	31989	F	26121	4023	30144	0.00716
Roseobacteraceae	2854170	F	17107	2108	19215	0.00456
Hyphomonadaceae	69657	F	2002	76	2078	0.00049
Maricaulaceae	2800061	F	1797	197	1994	0.00047
Parvularculaceae	255474	F	506	35	541	0.00013
Emcibacteraceae	2066491	F	293	29	322	0.00008
Anaplasmataceae	942	F	112	1	113	0.00003
Rickettsiaceae	775	F	88	4	92	0.00002
Candidatus Midichloriaceae	1328881	F	15	7	22	0.00001
Holosporaceae	44746	F	37	0	37	0.00001
Caedimonadaceae	2100208	F	23	1	24	0.00001
Candidatus Paracaedibacteraceae	1777752	F	17	36	53	0.00001
Pelagibacteraceae	1655514	F	34	0	34	0.00001
Magnetococcaceae	1191479	F	68	1	69	0.00002
Kordiimonadaceae	1331809	F	27	0	27	0.00001
Burkholderiaceae	119060	F	139099	41728	180827	0.04295
Comamonadaceae	80864	F	84031	29662	113693	0.02701
Oxalobacteraceae	75682	F	36520	5231	41751	0.00992
Alcaligenaceae	506	F	30048	40881	70929	0.01685
Sutterellaceae	995019	F	614	53	667	0.00016
Usitatibacteraceae	2803844	F	20672	1789	22461	0.00534
Sterolibacteriaceae	2008793	F	3422	1062	4484	0.00107
Thiobacillaceae	2008790	F	1965	617	2582	0.00061
Sulfuricellaceae	2772226	F	1726	264	1990	0.00047
Gallionellaceae	90627	F	1674	222	1896	0.00045
Nitrosomonadaceae	206379	F	672	41	713	0.00017
Methylophilaceae	32011	F	574	63	637	0.00015
Zoogloeaceae	2008794	F	10662	4733	15395	0.00366
Rhodocyclaceae	75787	F	8411	3020	11431	0.00272
Azonexaceae	2008795	F	2463	300	2763	0.00066
Fluviibacteraceae	2808923	F	56	20	76	0.00002
Chromobacteriaceae	1499392	F	8204	1755	9959	0.00237
Neisseriaceae	481	F	3588	930	4518	0.00107
Casimicrobiaceae	2705999	F	572	323	895	0.00021
Xanthomonadaceae	32033	F	74109	15733	89842	0.02134
Rhodanobacteraceae	1775411	F	26043	4583	30626	0.00727
Pseudomonadaceae	135621	F	64721	19483	84204	0.02000
Marinobacteraceae	2887365	F	1407	133	1540	0.00037
Enterobacteriaceae	543	F	9334	32930	42264	0.01004
Yersiniaceae	1903411	F	3395	858	4253	0.00101
