name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hyphomicrobiales	356	O	1707076	110815	1817891	0.11484
Sphingomonadales	204457	O	785123	74146	859269	0.05428
Rhodospirillales	204441	O	358852	321557	680409	0.04298
Rhodobacterales	204455	O	219838	16300	236138	0.01492
Caulobacterales	204458	O	129988	11792	141780	0.00896
Hyphomonadales	2800060	O	11816	402	12218	0.00077
Maricaulales	2800059	O	8089	833	8922	0.00056
Parvularculales	255473	O	2454	162	2616	0.00017
Rickettsiales	766	O	1251	1176	2427	0.00015
Emcibacterales	2066490	O	1082	115	1197	0.00008
Holosporales	1921002	O	377	11	388	0.00002
Magnetococcales	1191478	O	329	8	337	0.00002
Pelagibacterales	54526	O	155	3	158	0.00001
Kordiimonadales	362534	O	131	2	133	0.00001
Burkholderiales	80840	O	1301449	344486	1645935	0.10397
Rhodocyclales	206389	O	104295	29551	133846	0.00846
Nitrosomonadales	32003	O	78997	10020	89017	0.00562
Neisseriales	206351	O	55898	14173	70071	0.00443
Pseudomonadales	72274	O	514521	172939	687460	0.04343
Xanthomonadales	135614	O	390138	65232	455370	0.02877
Enterobacterales	91347	O	101862	188186	290048	0.01832
Chromatiales	135613	O	86823	6479	93302	0.00589
Oceanospirillales	135619	O	67920	8871	76791	0.00485
Methylococcales	135618	O	27176	1200	28376	0.00179
Aeromonadales	135624	O	24241	15628	39869	0.00252
Nevskiales	1775403	O	23292	3850	27142	0.00171
Acidiferrobacterales	1692040	O	18244	902	19146	0.00121
Cellvibrionales	1706369	O	17949	857	18806	0.00119
Alteromonadales	135622	O	13313	1712	15025	0.00095
Vibrionales	135623	O	8011	3037	11048	0.00070
Immundisolibacterales	1934945	O	4501	5088	9589	0.00061
Moraxellales	2887326	O	4088	2439	6527	0.00041
Legionellales	118969	O	3127	129	3256	0.00021
Thiotrichales	72273	O	3056	181	3237	0.00020
Salinisphaerales	742030	O	2676	112	2788	0.00018
Pasteurellales	135625	O	2442	4789	7231	0.00046
Cardiobacteriales	135615	O	1492	197	1689	0.00011
Kangiellales	2887327	O	271	16	287	0.00002
Orbales	1240482	O	129	28	157	0.00001
Myxococcales	29	O	551108	25973	577081	0.03645
Desulfuromonadales	69541	O	59439	5686	65125	0.00411
Desulfovibrionales	213115	O	40295	3843	44138	0.00279
Desulfobacterales	213118	O	14957	1697	16654	0.00105
Bradymonadales	1779134	O	10667	342	11009	0.00070
Syntrophobacterales	213462	O	3362	984	4346	0.00027
Desulfarculales	453227	O	3151	2296	5447	0.00034
Syntrophales	2914038	O	1871	590	2461	0.00016
Desulfurellales	213113	O	79	4	83	0.00001
Campylobacterales	213849	O	4938	312	5250	0.00033
Nautiliales	235899	O	471	47	518	0.00003
Acidithiobacillales	225057	O	2986	276	3262	0.00021
Bdellovibrionales	213481	O	1119	17	1136	0.00007
Bacteriovoracales	2024979	O	208	2	210	0.00001
Silvanigrellales	2024973	O	81	1	82	0.00001
Hydrogenophilales	119069	O	1068	220	1288	0.00008
Mariprofundales	580371	O	628	19	647	0.00004
Streptomycetales	85011	O	1293598	325573	1619171	0.10228
Micrococcales	85006	O	814486	137118	951604	0.06011
Corynebacteriales	85007	O	629715	93213	722928	0.04567
Micromonosporales	85008	O	531464	87464	618928	0.03910
Pseudonocardiales	85010	O	478857	90129	568986	0.03594
Propionibacteriales	85009	O	377170	84164	461334	0.02914
Streptosporangiales	85012	O	219389	41311	260700	0.01647
Geodermatophilales	1643682	O	54117	16701	70818	0.00447
Actinomycetales	2037	O	39026	6669	45695	0.00289
Frankiales	85013	O	36096	4137	40233	0.00254
Jiangellales	1217098	O	32430	6982	39412	0.00249
Bifidobacteriales	85004	O	15668	6124	21792	0.00138
Nakamurellales	1643684	O	12054	1905	13959	0.00088
Catenulisporales	414714	O	7340	1302	8642	0.00055
Glycomycetales	85014	O	5926	576	6502	0.00041
Jatrophihabitantales	2805415	O	5579	594	6173	0.00039
Kineosporiales	622452	O	4209	1418	5627	0.00036
Sporichthyales	2495578	O	2704	1598	4302	0.00027
Actinopolysporales	622450	O	2682	333	3015	0.00019
Acidothermales	1643683	O	2075	125	2200	0.00014
Candidatus Nanopelagicales	2039638	O	529	11	540	0.00003
Acidimicrobiales	84993	O	87346	11271	98617	0.00623
Rubrobacterales	84996	O	74280	5659	79939	0.00505
Solirubrobacterales	588673	O	50145	8274	58419	0.00369
Miltoncostaeales	2843198	O	21854	3284	25138	0.00159
Eggerthellales	1643822	O	13052	2575	15627	0.00099
Coriobacteriales	84999	O	10006	2320	12326	0.00078
Egicoccales	1755823	O	6491	1200	7691	0.00049
Euzebyales	908621	O	6422	646	7068	0.00045
Egibacterales	1747768	O	6349	452	6801	0.00043
Bacillales	1385	O	127161	81925	209086	0.01321
Lactobacillales	186826	O	7126	3879	11005	0.00070
Eubacteriales	186802	O	42220	10604	52824	0.00334
Thermoanaerobacterales	68295	O	5533	854	6387	0.00040
Halanaerobiales	53433	O	501	32	533	0.00003
Thermosediminibacterales	2770089	O	409	22	431	0.00003
Koleobacterales	2786987	O	154	14	168	0.00001
Natranaerobiales	485256	O	135	6	141	0.00001
Selenomonadales	909929	O	4766	283	5049	0.00032
Veillonellales	1843489	O	1294	445	1739	0.00011
Acidaminococcales	1843488	O	695	138	833	0.00005
Limnochordales	1676649	O	3972	186	4158	0.00026
Erysipelotrichales	526525	O	947	323	1270	0.00008
Tissierellales	1737405	O	685	1052	1737	0.00011
Synechococcales	1890424	O	23335	1707	25042	0.00158
Nostocales	1161	O	11020	887	11907	0.00075
Pseudanabaenales	2881377	O	6858	457	7315	0.00046
Gloeobacterales	307595	O	5912	144	6056	0.00038
Oscillatoriales	1150	O	3674	337	4011	0.00025
Chroococcales	1118	O	1509	252	1761	0.00011
Chroococcidiopsidales	1890505	O	760	141	901	0.00006
Pleurocapsales	52604	O	260	30	290	0.00002
Gloeomargaritales	1955042	O	159	6	165	0.00001
Thermostichales	2881383	O	88	45	133	0.00001
Deinococcales	118964	O	34977	2378	37355	0.00236
Thermales	68933	O	17006	1125	18131	0.00115
Trueperales	2762275	O	2742	167	2909	0.00018
Sphaerobacterales	85001	O	9364	583	9947	0.00063
Thermomicrobiales	189776	O	2020	38	2058	0.00013
Chloroflexales	32064	O	7093	294	7387	0.00047
Tepidiformales	2682226	O	6243	301	6544	0.00041
Ardenticatenales	1382929	O	5981	138	6119	0.00039
Anaerolineales	292629	O	3528	78	3606	0.00023
Caldilineales	475963	O	2707	1487	4194	0.00026
Dehalococcoidales	1202465	O	479	18	497	0.00003
Phototrophicales	2364208	O	1457	17	1474	0.00009
Ktedonobacterales	388448	O	1076	1028	2104	0.00013
Fimbriimonadales	1663425	O	3204	20	3224	0.00020
Chthonomonadales	1077263	O	854	8	862	0.00005
Mycoplasmatales	2085	O	459	84	543	0.00003
Acholeplasmatales	186329	O	203	21	224	0.00001
Entomoplasmatales	186328	O	169	14	183	0.00001
Mycoplasmoidales	2790996	O	61	30	91	0.00001
Gemmatales	2691355	O	298363	11952	310315	0.01960
Pirellulales	2691354	O	151412	4338	155750	0.00984
Isosphaerales	2691356	O	115431	13976	129407	0.00817
Planctomycetales	112	O	103254	10826	114080	0.00721
Tepidisphaerales	1771349	O	12336	335	12671	0.00080
Phycisphaerales	666506	O	9026	573	9599	0.00061
Sedimentisphaerales	2483366	O	1192	117	1309	0.00008
Candidatus Brocadiales	1127829	O	287	1	288	0.00002
Candidatus Uabimicrobiales	2897347	O	173	3	176	0.00001
Opitutales	415000	O	37941	1639	39580	0.00250
Puniceicoccales	415001	O	1585	204	1789	0.00011
Verrucomicrobiales	48461	O	18558	2879	21437	0.00135
Methylacidiphilales	717963	O	218	178	396	0.00003
Kiritimatiellales	1921782	O	1497	1915	3412	0.00022
Tichowtungiales	2907185	O	523	21	544	0.00003
Parachlamydiales	1963360	O	622	5	627	0.00004
Chlamydiales	51291	O	176	563	739	0.00005
Cytophagales	768507	O	52474	1179	53653	0.00339
Bacteroidetes Order II. Incertae sedis	1100069	O	18173	976	19149	0.00121
Chitinophagales	1853229	O	16772	235	17007	0.00107
Bacteroidales	171549	O	16192	3025	19217	0.00121
Marinilabiliales	1970189	O	386	10	396	0.00003
Flavobacteriales	200644	O	14788	1152	15940	0.00101
Sphingobacteriales	200666	O	9058	1954	11012	0.00070
Saprospirales	1936988	O	531	6	537	0.00003
Candidatus Sulfidibacteriales	2923288	O	109	3	112	0.00001
Chlorobiales	191411	O	5981	706	6687	0.00042
Ignavibacteriales	795748	O	315	7	322	0.00002
Gemmatimonadales	219686	O	109227	6873	116100	0.00733
Fibrobacterales	218872	O	267	149	416	0.00003
Vicinamibacterales	2910145	O	115221	7022	122243	0.00772
Acidobacteriales	204433	O	43522	1080	44602	0.00282
Bryobacterales	332160	O	10814	6195	17009	0.00107
Acanthopleuribacterales	533206	O	3342	80	3422	0.00022
Thermotomaculales	2562243	O	129	7	136	0.00001
Nitrospirales	189778	O	20672	324	20996	0.00133
Thermodesulfovibrionales	2811503	O	334	8	342	0.00002
Spirochaetales	136	O	3953	245	4198	0.00027
Leptospirales	1643688	O	1193	101	1294	0.00008
Brachyspirales	1643686	O	93	1	94	0.00001
Synergistales	649776	O	4859	1346	6205	0.00039
Candidatus Nanosynbacterales	2093819	O	178	266	444	0.00003
Candidatus Babeliales	2497644	O	109	71	180	0.00001
Candidatus Absconditabacterales	2900568	O	46	0	46	0.00000
Thermotogales	2419	O	819	103	922	0.00006
Kosmotogales	1643946	O	323	10	333	0.00002
Petrotogales	1643947	O	122	49	171	0.00001
Mesoaciditogales	1769716	O	87	2	89	0.00001
Aquificales	32069	O	706	12	718	0.00005
Desulfurobacteriales	1485951	O	235	17	252	0.00002
Thermodesulfobacteriales	188710	O	747	15	762	0.00005
Calditrichales	1962852	O	597	6	603	0.00004
Deferribacterales	191393	O	458	17	475	0.00003
Chrysiogenales	189769	O	448	228	676	0.00004
Fusobacteriales	203491	O	365	95	460	0.00003
Elusimicrobiales	641854	O	164	2	166	0.00001
Endomicrobiales	1783344	O	163	2	165	0.00001
Dictyoglomales	203487	O	167	0	167	0.00001
Caldisericales	693072	O	146	0	146	0.00001
Coprothermobacterales	2138246	O	144	32	176	0.00001
Atribacterales	2847775	O	93	2	95	0.00001
Hypocreales	5125	O	27728	974	28702	0.00181
Glomerellales	1028384	O	1315	262	1577	0.00010
Sordariales	5139	O	3678	98	3776	0.00024
Magnaporthales	639021	O	1400	13	1413	0.00009
Xylariales	37989	O	700	11	711	0.00004
Helotiales	5178	O	330	2	332	0.00002
Eurotiales	5042	O	4019	140	4159	0.00026
Pleosporales	92860	O	954	233	1187	0.00008
Mycosphaerellales	2726947	O	516	5	521	0.00003
Saccharomycetales	4892	O	1535	140	1675	0.00011
Schizosaccharomycetales	34346	O	54	1	55	0.00000
Ustilaginales	5267	O	2904	61	2965	0.00019
Malasseziales	162474	O	161	30	191	0.00001
Polyporales	5303	O	633	25	658	0.00004
Cantharellales	36064	O	132	14	146	0.00001
Agaricales	5338	O	457	41	498	0.00003
Tremellales	5234	O	186	60	246	0.00002
Peronosporales	4776	O	6924	436	7360	0.00046
Pythiales	121069	O	489	5	494	0.00003
