name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alphaproteobacteria	28211	C	2889707	247512	3137219	0.25336
Gammaproteobacteria	1236	C	1215243	282442	1497685	0.12095
Betaproteobacteria	28216	C	1134897	212375	1347272	0.10881
Deltaproteobacteria	28221	C	487065	25814	512879	0.04142
Epsilonproteobacteria	29547	C	3496	170	3666	0.00030
Acidithiobacillia	1807140	C	1778	161	1939	0.00016
Oligoflexia	1553900	C	992	12	1004	0.00008
Hydrogenophilalia	2008785	C	563	111	674	0.00005
Zetaproteobacteria	580370	C	404	11	415	0.00003
Actinomycetia	1760	C	4112469	221166	4333635	0.34999
Rubrobacteria	84995	C	85258	5550	90808	0.00733
Thermoleophilia	1497346	C	57108	8127	65235	0.00527
Acidimicrobiia	84992	C	55165	6798	61963	0.00500
Coriobacteriia	84998	C	14525	2563	17088	0.00138
Nitriliruptoria	908620	C	13317	1301	14618	0.00118
Bacilli	91061	C	129165	90867	220032	0.01777
Clostridia	186801	C	32318	7232	39550	0.00319
Negativicutes	909932	C	4149	428	4577	0.00037
Limnochordia	1676648	C	2421	101	2522	0.00020
Tissierellia	1737404	C	604	392	996	0.00008
Erysipelotrichia	526524	C	517	32165	32682	0.00264
Gloeobacteria	307596	C	3723	1041	4764	0.00038
Deinococci	188787	C	35281	1510	36791	0.00297
Thermomicrobia	189775	C	7387	319	7706	0.00062
Chloroflexia	32061	C	4825	193	5018	0.00041
Tepidiformia	2682225	C	4018	179	4197	0.00034
Ardenticatenia	1382928	C	3706	78	3784	0.00031
Anaerolineae	292625	C	2214	49	2263	0.00018
Caldilineae	475962	C	1719	121	1840	0.00015
Dehalococcoidia	301297	C	1113	21	1134	0.00009
Ktedonobacteria	388447	C	719	23	742	0.00006
Candidatus Thermofonsia	2364196	C	690	745	1435	0.00012
Fimbriimonadia	1663419	C	2292	13	2305	0.00019
Chthonomonadetes	1077257	C	632	5	637	0.00005
Mollicutes	31969	C	612	159	771	0.00006
Planctomycetia	203683	C	403513	6774	410287	0.03314
Phycisphaerae	666505	C	16133	572	16705	0.00135
Candidatus Brocadiia	2517206	C	178	0	178	0.00001
Candidatus Uabimicrobiia	2897345	C	99	1	100	0.00001
Opitutae	414999	C	25541	1101	26642	0.00215
Verrucomicrobiae	203494	C	10607	1638	12245	0.00099
Methylacidiphilae	1955630	C	106	4	110	0.00001
Spartobacteria	134549	C	104	7	111	0.00001
Kiritimatiellae	1921781	C	826	1056	1882	0.00015
Tichowtungiia	2907184	C	313	17	330	0.00003
Chlamydiia	204429	C	395	263	658	0.00005
Cytophagia	768503	C	38005	1035	39040	0.00315
Chitinophagia	1853228	C	30712	14629	45341	0.00366
Flavobacteriia	117743	C	12291	1275	13566	0.00110
Bacteroidia	200643	C	10963	3231	14194	0.00115
Sphingobacteriia	117747	C	7311	960	8271	0.00067
Saprospiria	1937959	C	375	120	495	0.00004
Chlorobia	191410	C	3588	441	4029	0.00033
Ignavibacteria	795747	C	228	5	233	0.00002
Gemmatimonadetes	219685	C	122147	7368	129515	0.01046
Fibrobacteria	204430	C	158	107	265	0.00002
Vicinamibacteria	1813735	C	73113	4213	77326	0.00624
Acidobacteriia	204432	C	48399	770	49169	0.00397
Blastocatellia	1562566	C	3411	87	3498	0.00028
Holophagae	533205	C	2391	47	2438	0.00020
Nitrospira	203693	C	9551	142	9693	0.00078
Thermodesulfovibrionia	2811502	C	217	5	222	0.00002
Spirochaetia	203692	C	3269	206	3475	0.00028
Synergistia	649775	C	2905	239	3144	0.00025
Candidatus Saccharimonia	2093818	C	394	1205	1599	0.00013
Candidatus Babeliae	2497643	C	56	34	90	0.00001
Thermotogae	188708	C	854	79	933	0.00008
Aquificae	187857	C	615	9	624	0.00005
Thermodesulfobacteria	67799	C	417	8	425	0.00003
Calditrichia	1962850	C	373	3	376	0.00003
Deferribacteres	68337	C	329	10	339	0.00003
Chrysiogenetes	118001	C	266	122	388	0.00003
Fusobacteriia	203490	C	256	52	308	0.00002
Elusimicrobia	641853	C	102	1	103	0.00001
Endomicrobia	447830	C	101	1	102	0.00001
Dictyoglomia	203486	C	122	0	122	0.00001
Caldisericia	693071	C	78	0	78	0.00001
Coprothermobacteria	2138243	C	77	16	93	0.00001
Atribacteria	2847774	C	29	0	29	0.00000
Sordariomycetes	147550	C	29362	637	29999	0.00242
Leotiomycetes	147548	C	249	2	251	0.00002
Eurotiomycetes	147545	C	3727	155	3882	0.00031
Dothideomycetes	147541	C	846	167	1013	0.00008
Saccharomycetes	4891	C	1126	98	1224	0.00010
Schizosaccharomycetes	147554	C	78	2	80	0.00001
Ustilaginomycetes	5257	C	1813	44	1857	0.00015
Malasseziomycetes	1538075	C	108	24	132	0.00001
Agaricomycetes	155619	C	492	12	504	0.00004
Tremellomycetes	155616	C	128	4503	4631	0.00037
