name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hyphomicrobiales	356	O	128779	8349	137128	0.14667
Sphingomonadales	204457	O	45435	4702	50137	0.05363
Rhodospirillales	204441	O	20497	19774	40271	0.04307
Rhodobacterales	204455	O	13447	1102	14549	0.01556
Caulobacterales	204458	O	7436	845	8281	0.00886
Hyphomonadales	2800060	O	442	17	459	0.00049
Maricaulales	2800059	O	403	45	448	0.00048
Parvularculales	255473	O	105	8	113	0.00012
Rickettsiales	766	O	65	1	66	0.00007
Emcibacterales	2066490	O	53	56	109	0.00012
Magnetococcales	1191478	O	18	0	18	0.00002
Holosporales	1921002	O	16	0	16	0.00002
Burkholderiales	80840	O	86989	20282	107271	0.11474
Rhodocyclales	206389	O	9747	3088	12835	0.01373
Nitrosomonadales	32003	O	6785	807	7592	0.00812
Neisseriales	206351	O	3123	1014	4137	0.00443
Xanthomonadales	135614	O	32059	5659	37718	0.04034
Pseudomonadales	72274	O	18963	5303	24266	0.02595
Enterobacterales	91347	O	5596	8784	14380	0.01538
Chromatiales	135613	O	4711	464	5175	0.00554
Oceanospirillales	135619	O	3605	563	4168	0.00446
Methylococcales	135618	O	1519	86	1605	0.00172
Nevskiales	1775403	O	1324	337	1661	0.00178
Aeromonadales	135624	O	1248	994	2242	0.00240
Acidiferrobacterales	1692040	O	1025	63	1088	0.00116
Cellvibrionales	1706369	O	813	55	868	0.00093
Alteromonadales	135622	O	767	142	909	0.00097
Vibrionales	135623	O	409	75	484	0.00052
Moraxellales	2887326	O	267	146	413	0.00044
Immundisolibacterales	1934945	O	243	291	534	0.00057
Legionellales	118969	O	195	8	203	0.00022
Thiotrichales	72273	O	191	14	205	0.00022
Salinisphaerales	742030	O	139	141	280	0.00030
Pasteurellales	135625	O	79	356	435	0.00047
Cardiobacteriales	135615	O	73	14	87	0.00009
Kangiellales	2887327	O	16	1	17	0.00002
Orbales	1240482	O	12	3	15	0.00002
Myxococcales	29	O	37981	1669	39650	0.04241
Desulfuromonadales	69541	O	3982	403	4385	0.00469
Desulfovibrionales	213115	O	2012	211	2223	0.00238
Desulfobacterales	213118	O	733	89	822	0.00088
Bradymonadales	1779134	O	543	19	562	0.00060
Syntrophobacterales	213462	O	172	53	225	0.00024
Desulfarculales	453227	O	141	112	253	0.00027
Syntrophales	2914038	O	94	31	125	0.00013
Campylobacterales	213849	O	242	15	257	0.00028
Nautiliales	235899	O	23	1	24	0.00003
Acidithiobacillales	225057	O	153	16	169	0.00018
Bdellovibrionales	213481	O	125	2	127	0.00014
Bacteriovoracales	2024979	O	10	0	10	0.00001
Hydrogenophilales	119069	O	58	14	72	0.00008
Mariprofundales	580371	O	39	1	40	0.00004
Streptomycetales	85011	O	56518	14898	71416	0.07639
Micrococcales	85006	O	42668	7604	50272	0.05377
