name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium	374	G	337539	39810	377349	0.02409
Rhodopseudomonas	1073	G	24831	7383	32214	0.00206
Tardiphaga	1395974	G	8836	1296	10132	0.00065
Afipia	1033	G	5707	2567	8274	0.00053
Nitrobacter	911	G	5634	767	6401	0.00041
Variibacter	1649510	G	5558	439	5997	0.00038
Rhizobium	379	G	86873	47841	134714	0.00860
Agrobacterium	357	G	17979	6048	24027	0.00153
Neorhizobium	1525371	G	9676	2170	11846	0.00076
Pseudorhizobium	1903858	G	3722	685	4407	0.00028
Sinorhizobium	28105	G	35924	19590	55514	0.00354
Ensifer	106591	G	21668	3958	25626	0.00164
Shinella	323620	G	16023	10835	26858	0.00171
Ciceribacter	1648508	G	2426	456	2882	0.00018
Georhizobium	2661800	G	2395	517	2912	0.00019
Peteryoungia	2853332	G	791	130	921	0.00006
Liberibacter	34019	G	114	42	156	0.00001
Mesorhizobium	68287	G	146479	28363	174842	0.01116
Aquibium	2911176	G	12144	3013	15157	0.00097
Aminobacter	31988	G	8522	5519	14041	0.00090
Nitratireductor	245876	G	8155	1263	9418	0.00060
Phyllobacterium	28100	G	4473	465	4938	0.00032
Roseitalea	1915401	G	3507	607	4114	0.00026
Hoeflea	274591	G	2581	247	2828	0.00018
Oricola	1594166	G	2471	346	2817	0.00018
Salaquimonas	2712688	G	990	44	1034	0.00007
Lentilitoribacter	1649463	G	78	1	79	0.00001
Methylobacterium	407	G	100913	18932	119845	0.00765
Microvirga	186650	G	58965	7002	65967	0.00421
Methylorubrum	2282523	G	21511	9147	30658	0.00196
Pseudolabrys	556257	G	18592	2891	21483	0.00137
Xanthobacter	279	G	13582	3186	16768	0.00107
Starkeya	152053	G	13072	3537	16609	0.00106
Ancylobacter	99	G	11988	4121	16109	0.00103
Labrys	204476	G	4417	470	4887	0.00031
Azorhizobium	6	G	4290	937	5227	0.00033
Rhodoplanes	29407	G	24360	2466	26826	0.00171
Hyphomicrobium	81	G	10623	767	11390	0.00073
Methyloceanibacter	1484898	G	5701	410	6111	0.00039
Aquabacter	45402	G	3661	629	4290	0.00027
Methyloligella	1485594	G	3512	447	3959	0.00025
Rhodomicrobium	1068	G	2843	203	3046	0.00019
Caenibius	2827482	G	2352	1024	3376	0.00022
Filomicrobium	119044	G	1237	38	1275	0.00008
Bosea	85413	G	40825	6522	47347	0.00302
Devosia	46913	G	28526	2314	30840	0.00197
Youhaiella	1827478	G	3143	715	3858	0.00025
Paradevosia	1573407	G	3101	1164	4265	0.00027
Pelagibacterium	1082930	G	1816	209	2025	0.00013
Maritalea	623276	G	319	11	330	0.00002
