name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Alphaproteobacteria	28211	C	3207135	278862	3485997	0.27054
Betaproteobacteria	28216	C	1605801	309546	1915347	0.14865
Gammaproteobacteria	1236	C	1095090	283759	1378849	0.10701
Deltaproteobacteria	28221	C	625804	22549	648353	0.05032
Epsilonproteobacteria	29547	C	3885	200	4085	0.00032
Acidithiobacillia	1807140	C	2186	217	2403	0.00019
Oligoflexia	1553900	C	1205	16	1221	0.00009
Hydrogenophilalia	2008785	C	830	172	1002	0.00008
Zetaproteobacteria	580370	C	458	14	472	0.00004
Actinomycetia	1760	C	3527759	197013	3724772	0.28907
Thermoleophilia	1497346	C	68354	10005	78359	0.00608
Acidimicrobiia	84992	C	46880	5705	52585	0.00408
Rubrobacteria	84995	C	45408	4342	49750	0.00386
Coriobacteriia	84998	C	15567	2755	18322	0.00142
Nitriliruptoria	908620	C	10346	1030	11376	0.00088
Bacilli	91061	C	122467	107350	229817	0.01784
Clostridia	186801	C	31857	6353	38210	0.00297
Negativicutes	909932	C	4612	522	5134	0.00040
Limnochordia	1676648	C	2157	94	2251	0.00017
Tissierellia	1737404	C	605	493	1098	0.00009
Erysipelotrichia	526524	C	533	37350	37883	0.00294
Gloeobacteria	307596	C	4013	1114	5127	0.00040
Deinococci	188787	C	35536	1620	37156	0.00288
Thermomicrobia	189775	C	6551	260	6811	0.00053
Chloroflexia	32061	C	5227	190	5417	0.00042
Ardenticatenia	1382928	C	3646	78	3724	0.00029
Tepidiformia	2682225	C	3396	151	3547	0.00028
Anaerolineae	292625	C	2312	45	2357	0.00018
Caldilineae	475962	C	1889	118	2007	0.00016
Dehalococcoidia	301297	C	1017	19	1036	0.00008
Candidatus Thermofonsia	2364196	C	840	9	849	0.00007
Ktedonobacteria	388447	C	720	671	1391	0.00011
Fimbriimonadia	1663419	C	2286	14	2300	0.00018
Chthonomonadetes	1077257	C	535	4	539	0.00004
Mollicutes	31969	C	540	145	685	0.00005
Planctomycetia	203683	C	562668	9369	572037	0.04439
Phycisphaerae	666505	C	18960	660	19620	0.00152
Candidatus Brocadiia	2517206	C	166	0	166	0.00001
Candidatus Uabimicrobiia	2897345	C	132	2	134	0.00001
Opitutae	414999	C	33047	1381	34428	0.00267
Verrucomicrobiae	203494	C	22211	2284	24495	0.00190
Spartobacteria	134549	C	186	16	202	0.00002
Methylacidiphilae	1955630	C	156	6	162	0.00001
Kiritimatiellae	1921781	C	1040	1311	2351	0.00018
Tichowtungiia	2907184	C	401	17	418	0.00003
Chlamydiia	204429	C	441	305	746	0.00006
Cytophagia	768503	C	46705	1277	47982	0.00372
Chitinophagia	1853228	C	38551	637	39188	0.00304
Flavobacteriia	117743	C	16783	1827	18610	0.00144
Bacteroidia	200643	C	13535	16568	30103	0.00234
Sphingobacteriia	117747	C	8657	1237	9894	0.00077
Saprospiria	1937959	C	451	123	574	0.00004
Chlorobia	191410	C	4207	490	4697	0.00036
Ignavibacteria	795747	C	220	5	225	0.00002
Gemmatimonadetes	219685	C	75322	4691	80013	0.00621
Fibrobacteria	204430	C	181	72	253	0.00002
Vicinamibacteria	1813735	C	109600	6436	116036	0.00901
Acidobacteriia	204432	C	42906	692	43598	0.00338
Blastocatellia	1562566	C	4010	115	4125	0.00032
Holophagae	533205	C	2510	50	2560	0.00020
Nitrospira	203693	C	13706	208	13914	0.00108
Thermodesulfovibrionia	2811502	C	218	5	223	0.00002
Spirochaetia	203692	C	3622	171	3793	0.00029
Synergistia	649775	C	3036	931	3967	0.00031
Candidatus Saccharimonia	2093818	C	171	235	406	0.00003
Candidatus Babeliae	2497643	C	73	75	148	0.00001
Thermotogae	188708	C	765	58	823	0.00006
Aquificae	187857	C	660	11	671	0.00005
Thermodesulfobacteria	67799	C	473	9	482	0.00004
Calditrichia	1962850	C	367	3	370	0.00003
Deferribacteres	68337	C	342	11	353	0.00003
Fusobacteriia	203490	C	317	64	381	0.00003
Chrysiogenetes	118001	C	287	139	426	0.00003
Endomicrobia	447830	C	95	1	96	0.00001
Elusimicrobia	641853	C	84	0	84	0.00001
Caldisericia	693071	C	108	0	108	0.00001
Coprothermobacteria	2138243	C	90	19	109	0.00001
Dictyoglomia	203486	C	80	0	80	0.00001
Atribacteria	2847774	C	75	2	77	0.00001
Sordariomycetes	147550	C	30026	609	30635	0.00238
Leotiomycetes	147548	C	230	2	232	0.00002
Eurotiomycetes	147545	C	3726	180	3906	0.00030
Dothideomycetes	147541	C	1065	190	1255	0.00010
Saccharomycetes	4891	C	1153	121	1274	0.00010
Schizosaccharomycetes	147554	C	63	2	65	0.00001
Agaricomycetes	155619	C	2049	101	2150	0.00017
Tremellomycetes	155616	C	171	44	215	0.00002
Ustilaginomycetes	5257	C	1945	62	2007	0.00016
Malasseziomycetes	1538075	C	119	3969	4088	0.00032
