name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptomyces	1883	G	1412337	400370	1812707	0.11844
Kitasatospora	2063	G	25050	10820	35870	0.00234
Streptacidiphilus	228398	G	17276	6152	23428	0.00153
Yinghuangia	2805681	G	7374	1490	8864	0.00058
Microbacterium	33882	G	125828	26710	152538	0.00997
Agromyces	33877	G	49527	14578	64105	0.00419
Curtobacterium	2034	G	24265	6222	30487	0.00199
Rathayibacter	33886	G	21965	6158	28123	0.00184
Leucobacter	55968	G	17743	4059	21802	0.00142
Leifsonia	110932	G	17738	3257	20995	0.00137
Agrococcus	46352	G	16939	5681	22620	0.00148
Clavibacter	1573	G	16398	12177	28575	0.00187
Protaetiibacter	2680004	G	7372	2647	10019	0.00065
Salinibacterium	235888	G	7104	1386	8490	0.00055
Cryobacterium	69578	G	6528	1144	7672	0.00050
Frondihabitans	447237	G	5002	971	5973	0.00039
Microterricola	518733	G	4721	1423	6144	0.00040
Plantibacter	190323	G	4282	659	4941	0.00032
Microcella	337004	G	3840	1623	5463	0.00036
Cnuibacter	1759331	G	3120	825	3945	0.00026
Mycetocola	76634	G	3093	486	3579	0.00023
Herbiconiux	881616	G	2980	730	3710	0.00024
Subtercola	120212	G	2891	298	3189	0.00021
Gryllotalpicola	1195526	G	2792	664	3456	0.00023
Frigoribacterium	96492	G	2771	994	3765	0.00025
Humibacter	427753	G	2513	676	3189	0.00021
Chryseoglobus	1331730	G	2316	534	2850	0.00019
Amnibacterium	1029631	G	2152	632	2784	0.00018
Diaminobutyricimonas	1433997	G	2009	462	2471	0.00016
Marisediminicola	1230698	G	1949	297	2246	0.00015
Gulosibacter	256818	G	1742	620	2362	0.00015
Glaciihabitans	1649454	G	1449	141	1590	0.00010
Agreia	110934	G	1422	211	1633	0.00011
Aquiluna	529881	G	323	26	349	0.00002
Rhodoluna	529883	G	319	25	344	0.00002
Pseudoclavibacter	255204	G	386	91	477	0.00003
Aurantimicrobium	1705353	G	261	17	278	0.00002
Pontimonas	1434032	G	140	8	148	0.00001
Arthrobacter	1663	G	83795	23510	107305	0.00701
Kocuria	57493	G	18913	6970	25883	0.00169
Pseudarthrobacter	1742993	G	15573	6068	21641	0.00141
Micrococcus	1269	G	8329	6814	15143	0.00099
Sinomonas	596707	G	7216	2303	9519	0.00062
Glutamicibacter	1742989	G	5229	2243	7472	0.00049
Rothia	32207	G	4001	2131	6132	0.00040
Paenarthrobacter	1742992	G	3693	2619	6312	0.00041
Citricoccus	169133	G	3200	1075	4275	0.00028
Nesterenkonia	57494	G	1147	93	1240	0.00008
Paeniglutamicibacter	1742990	G	536	107	643	0.00004
Psychromicrobium	2078575	G	456	84	540	0.00004
Auritidibacter	1160973	G	386	50	436	0.00003
Neomicrococcus	1868332	G	297	172	469	0.00003
Renibacterium	1645	G	242	18	260	0.00002
Cellulomonas	1707	G	62833	27366	90199	0.00589
Actinotalea	458839	G	4258	1977	6235	0.00041
Oerskovia	162491	G	3054	1258	4312	0.00028
Pseudactinotalea	1926259	G	2931	555	3486	0.00023
Paraoerskovia	665568	G	2186	738	2924	0.00019
Janibacter	53457	G	11652	4416	16068	0.00105
Phycicoccus	367298	G	10312	3764	14076	0.00092
Intrasporangium	53357	G	8062	2828	10890	0.00071
Pedococcus	2805645	G	5179	1917	7096	0.00046
Tetrasphaera	99479	G	4336	1418	5754	0.00038
Arsenicicoccus	267408	G	4133	2028	6161	0.00040
Cellulosimicrobium	157920	G	17692	9080	26772	0.00175
Xylanimonas	186188	G	10380	4317	14697	0.00096
Isoptericola	254250	G	8223	4836	13059	0.00085
Ornithinimicrobium	125287	G	19018	5100	24118	0.00158
Serinicoccus	265976	G	12882	4447	17329	0.00113
Brachybacterium	43668	G	20377	4294	24671	0.00161
Dermabacter	36739	G	1604	1180	2784	0.00018
Devriesea	472568	G	343	25	368	0.00002
Brevibacterium	1696	G	21959	5580	27539	0.00180
Georgenia	154116	G	17867	6803	24670	0.00161
Ruania	626119	G	14631	2251	16882	0.00110
Dermacoccus	57495	G	4583	2036	6619	0.00043
Luteipulveratus	745364	G	3871	695	4566	0.00030
Allobranchiibius	2040262	G	2951	834	3785	0.00025
Yimella	908935	G	1754	454	2208	0.00014
