name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hyphomicrobiales	356	O	2933705	185413	3119118	0.15716
Sphingomonadales	204457	O	792289	81351	873640	0.04402
Rhodospirillales	204441	O	408179	387948	796127	0.04011
Rhodobacterales	204455	O	301344	22946	324290	0.01634
Caulobacterales	204458	O	156979	14479	171458	0.00864
Hyphomonadales	2800060	O	16451	565	17016	0.00086
Maricaulales	2800059	O	9287	970	10257	0.00052
Parvularculales	255473	O	2837	202	3039	0.00015
Rickettsiales	766	O	1428	1366	2794	0.00014
Emcibacterales	2066490	O	1297	141	1438	0.00007
Holosporales	1921002	O	455	15	470	0.00002
Magnetococcales	1191478	O	371	10	381	0.00002
Pelagibacterales	54526	O	166	3	169	0.00001
Kordiimonadales	362534	O	138	2	140	0.00001
Burkholderiales	80840	O	1860306	423684	2283990	0.11508
Rhodocyclales	206389	O	151235	50365	201600	0.01016
Nitrosomonadales	32003	O	118112	17371	135483	0.00683
Neisseriales	206351	O	73456	21124	94580	0.00477
Xanthomonadales	135614	O	451920	82367	534287	0.02692
Pseudomonadales	72274	O	433377	123216	556593	0.02804
Enterobacterales	91347	O	120216	224871	345087	0.01739
Chromatiales	135613	O	104719	8992	113711	0.00573
Oceanospirillales	135619	O	79743	11469	91212	0.00460
Methylococcales	135618	O	32709	1663	34372	0.00173
Aeromonadales	135624	O	28571	22149	50720	0.00256
Nevskiales	1775403	O	24444	4795	29239	0.00147
Acidiferrobacterales	1692040	O	22015	1204	23219	0.00117
Cellvibrionales	1706369	O	19040	1095	20135	0.00101
Alteromonadales	135622	O	15812	2371	18183	0.00092
Vibrionales	135623	O	8982	4616	13598	0.00069
Immundisolibacterales	1934945	O	5393	6621	12014	0.00061
Moraxellales	2887326	O	4912	1882	6794	0.00034
Legionellales	118969	O	4445	199	4644	0.00023
Thiotrichales	72273	O	3931	272	4203	0.00021
Salinisphaerales	742030	O	3287	3148	6435	0.00032
Pasteurellales	135625	O	2109	1741	3850	0.00019
Cardiobacteriales	135615	O	1852	275	2127	0.00011
Kangiellales	2887327	O	320	23	343	0.00002
Orbales	1240482	O	132	31	163	0.00001
Myxococcales	29	O	619356	36677	656033	0.03305
Desulfuromonadales	69541	O	65562	6168	71730	0.00361
Desulfovibrionales	213115	O	43471	4054	47525	0.00239
Desulfobacterales	213118	O	16287	1713	18000	0.00091
Bradymonadales	1779134	O	11206	359	11565	0.00058
Syntrophobacterales	213462	O	3896	1088	4984	0.00025
Desulfarculales	453227	O	3219	2148	5367	0.00027
Syntrophales	2914038	O	2125	632	2757	0.00014
Desulfurellales	213113	O	77	3	80	0.00000
Campylobacterales	213849	O	5699	405	6104	0.00031
Nautiliales	235899	O	482	50	532	0.00003
Acidithiobacillales	225057	O	3519	367	3886	0.00020
Bdellovibrionales	213481	O	1417	23	1440	0.00007
Bacteriovoracales	2024979	O	205	3	208	0.00001
Silvanigrellales	2024973	O	94	2	96	0.00000
Hydrogenophilales	119069	O	1247	268	1515	0.00008
Mariprofundales	580371	O	691	21	712	0.00004
Streptomycetales	85011	O	1467238	368521	1835759	0.09249
Micrococcales	85006	O	1062302	181495	1243797	0.06267
Corynebacteriales	85007	O	832679	128826	961505	0.04845
Micromonosporales	85008	O	575411	101657	677068	0.03411
Pseudonocardiales	85010	O	564738	104922	669660	0.03374
Propionibacteriales	85009	O	535017	120303	655320	0.03302
Streptosporangiales	85012	O	247080	47871	294951	0.01486
Geodermatophilales	1643682	O	102739	33372	136111	0.00686
Frankiales	85013	O	48117	5870	53987	0.00272
Actinomycetales	2037	O	44902	7874	52776	0.00266
Jiangellales	1217098	O	29249	6454	35703	0.00180
Bifidobacteriales	85004	O	18259	6952	25211	0.00127
Nakamurellales	1643684	O	17764	3100	20864	0.00105
Catenulisporales	414714	O	9098	1687	10785	0.00054
Jatrophihabitantales	2805415	O	7129	789	7918	0.00040
Glycomycetales	85014	O	6995	702	7697	0.00039
Kineosporiales	622452	O	5174	1815	6989	0.00035
Sporichthyales	2495578	O	3368	2098	5466	0.00028
Actinopolysporales	622450	O	3099	401	3500	0.00018
Acidothermales	1643683	O	2402	148	2550	0.00013
Candidatus Nanopelagicales	2039638	O	624	14	638	0.00003
Solirubrobacterales	588673	O	120372	19971	140343	0.00707
Miltoncostaeales	2843198	O	36563	5345	41908	0.00211
Rubrobacterales	84996	O	126898	10810	137708	0.00694
Acidimicrobiales	84993	O	124707	15866	140573	0.00708
Eggerthellales	1643822	O	14690	2790	17480	0.00088
Coriobacteriales	84999	O	11336	2640	13976	0.00070
Egicoccales	1755823	O	7726	1420	9146	0.00046
Euzebyales	908621	O	7553	757	8310	0.00042
Egibacterales	1747768	O	7345	522	7867	0.00040
Bacillales	1385	O	176051	126035	302086	0.01522
Lactobacillales	186826	O	8103	4849	12952	0.00065
Eubacteriales	186802	O	46229	10870	57099	0.00288
Thermoanaerobacterales	68295	O	5681	874	6555	0.00033
Halanaerobiales	53433	O	642	37	679	0.00003
Thermosediminibacterales	2770089	O	503	27	530	0.00003
Koleobacterales	2786987	O	144	13	157	0.00001
Natranaerobiales	485256	O	118	5	123	0.00001
Selenomonadales	909929	O	5395	328	5723	0.00029
Veillonellales	1843489	O	1457	457	1914	0.00010
Acidaminococcales	1843488	O	686	143	829	0.00004
Limnochordales	1676649	O	3902	175	4077	0.00021
Tissierellales	1737405	O	857	1022	1879	0.00009
Erysipelotrichales	526525	O	815	624	1439	0.00007
Synechococcales	1890424	O	25495	1671	27166	0.00137
Oscillatoriales	1150	O	10168	703	10871	0.00055
Chroococcales	1118	O	1532	215	1747	0.00009
Nostocales	1161	O	10850	823	11673	0.00059
Pseudanabaenales	2881377	O	7026	417	7443	0.00038
Gloeobacterales	307595	O	6298	140	6438	0.00032
Chroococcidiopsidales	1890505	O	730	97	827	0.00004
Pleurocapsales	52604	O	284	26	310	0.00002
Gloeomargaritales	1955042	O	170	5	175	0.00001
Thermostichales	2881383	O	115	68	183	0.00001
Deinococcales	118964	O	36207	2395	38602	0.00194
Thermales	68933	O	16929	1132	18061	0.00091
Trueperales	2762275	O	2933	178	3111	0.00016
Sphaerobacterales	85001	O	9263	549	9812	0.00049
