name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Proteobacteria	1224	P	7629396	609280	8238676	0.52044
Actinobacteria	201174	P	5513284	270916	5784200	0.36539
Firmicutes	1239	P	202318	93050	295368	0.01866
Cyanobacteria	1117	P	55985	1601	57586	0.00364
Deinococcus-Thermus	1297	P	55392	3004	58396	0.00369
Chloroflexi	200795	P	43043	892	43935	0.00278
Armatimonadetes	67819	P	4069	28	4097	0.00026
Tenericutes	544448	P	960	83	1043	0.00007
Planctomycetes	203682	P	723790	9809	733599	0.04634
Verrucomicrobia	74201	P	61237	1967	63204	0.00399
Kiritimatiellaeota	134625	P	2037	1920	3957	0.00025
Chlamydiae	204428	P	810	32	842	0.00005
Candidatus Omnitrophica	67812	P	522	2	524	0.00003
Bacteroidetes	976	P	133816	3211	137027	0.00866
Chlorobi	1090	P	5981	242	6223	0.00039
Balneolaeota	1936987	P	415	48	463	0.00003
Ignavibacteriae	1134404	P	315	7	322	0.00002
Gemmatimonadetes	142182	P	109227	6873	116100	0.00733
Fibrobacteres	65842	P	267	5	272	0.00002
Candidatus Cloacimonetes	456828	P	140	4	144	0.00001
Acidobacteria	57723	P	181114	6299	187413	0.01184
Nitrospirae	40117	P	21009	330	21339	0.00135
Spirochaetes	203691	P	5248	339	5587	0.00035
Synergistetes	508458	P	4859	425	5284	0.00033
Candidatus Bipolaricaulota	67810	P	880	40	920	0.00006
Candidatus Saccharibacteria	95818	P	408	217	625	0.00004
Candidatus Absconditabacteria	221235	P	46	0	46	0.00000
Thermotogae	200918	P	1416	101	1517	0.00010
Aquificae	200783	P	954	16	970	0.00006
Thermodesulfobacteria	200940	P	747	15	762	0.00005
Calditrichaeota	1930617	P	597	6	603	0.00004
Deferribacteres	200930	P	458	17	475	0.00003
Chrysiogenetes	200938	P	448	228	676	0.00004
Fusobacteria	32066	P	365	95	460	0.00003
Elusimicrobia	74152	P	328	3	331	0.00002
Dictyoglomi	68297	P	167	0	167	0.00001
Caldiserica	67814	P	146	0	146	0.00001
Coprothermobacterota	2138240	P	144	32	176	0.00001
Atribacterota	67818	P	93	2	95	0.00001
Ascomycota	4890	P	43456	659	44115	0.00279
Basidiomycota	5204	P	4570	122	4692	0.00030
Microsporidia	6029	P	15	0	15	0.00000
Oomycota	4762	P	7427	428	7855	0.00050
