name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Proteobacteria	1224	P	6615186	435230	7050416	0.58871
Actinobacteria	201174	P	3738301	161415	3899716	0.32563
Firmicutes	1239	P	166674	80935	247609	0.02068
Deinococcus-Thermus	1297	P	33762	1579	35341	0.00295
Chloroflexi	200795	P	32928	644	33572	0.00280
Cyanobacteria	1117	P	32896	843	33739	0.00282
Armatimonadetes	67819	P	2950	19	2969	0.00025
Tenericutes	544448	P	522	40	562	0.00005
Planctomycetes	203682	P	275773	3246	279019	0.02330
Verrucomicrobia	74201	P	36588	1042	37630	0.00314
Kiritimatiellaeota	134625	P	977	934	1911	0.00016
Chlamydiae	204428	P	376	7	383	0.00003
Candidatus Omnitrophica	67812	P	177	0	177	0.00001
Gemmatimonadetes	142182	P	99487	5561	105048	0.00877
Bacteroidetes	976	P	89513	1833	91346	0.00763
Chlorobi	1090	P	3402	120	3522	0.00029
Balneolaeota	1936987	P	234	23	257	0.00002
Ignavibacteriae	1134404	P	166	3	169	0.00001
Fibrobacteres	65842	P	128	2	130	0.00001
Candidatus Cloacimonetes	456828	P	63	1	64	0.00001
Acidobacteria	57723	P	94909	3063	97972	0.00818
Nitrospirae	40117	P	16439	228	16667	0.00139
Spirochaetes	203691	P	3256	232	3488	0.00029
Synergistetes	508458	P	2623	208	2831	0.00024
Candidatus Saccharibacteria	95818	P	609	42	651	0.00005
Candidatus Bipolaricaulota	67810	P	592	23	615	0.00005
Candidatus Absconditabacteria	221235	P	69	108	177	0.00001
Thermotogae	200918	P	765	32	797	0.00007
Aquificae	200783	P	651	8	659	0.00006
Thermodesulfobacteria	200940	P	471	8	479	0.00004
Calditrichaeota	1930617	P	324	3	327	0.00003
Deferribacteres	200930	P	305	8	313	0.00003
Chrysiogenetes	200938	P	245	116	361	0.00003
Fusobacteria	32066	P	216	35	251	0.00002
Elusimicrobia	74152	P	168	1	169	0.00001
Caldiserica	67814	P	123	0	123	0.00001
Dictyoglomi	68297	P	114	0	114	0.00001
Coprothermobacterota	2138240	P	88	17	105	0.00001
Atribacterota	67818	P	60	1	61	0.00001
Ascomycota	4890	P	20728	247	20975	0.00175
Basidiomycota	5204	P	2233	78	2311	0.00019
Microsporidia	6029	P	13	0	13	0.00000
Oomycota	4762	P	2697	323	3020	0.00025
