name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobiaceae	41294	F	787544	85210	872754	0.04901
Rhizobiaceae	82115	F	360886	80783	441669	0.02480
Phyllobacteriaceae	69277	F	288828	49305	338133	0.01899
Methylobacteriaceae	119045	F	204848	30308	235156	0.01320
Xanthobacteraceae	335928	F	163208	28280	191488	0.01075
Hyphomicrobiaceae	45401	F	144982	14228	159210	0.00894
Devosiaceae	2831106	F	67197	5846	73043	0.00410
Boseaceae	2831100	F	56446	8975	65421	0.00367
Aurantimonadaceae	255475	F	45447	47217	92664	0.00520
Methylocystaceae	31993	F	31729	2761	34490	0.00194
Phreatobacteraceae	2843305	F	26803	4746	31549	0.00177
Stappiaceae	2821832	F	26695	6384	33079	0.00186
Parvibaculaceae	2813035	F	18655	4594	23249	0.00131
Chelatococcaceae	2036754	F	15894	3697	19591	0.00110
Beijerinckiaceae	45404	F	15227	1142	16369	0.00092
Blastochloridaceae	2831090	F	15217	3732	18949	0.00106
Kaistiaceae	2831111	F	9389	2407	11796	0.00066
Brucellaceae	118882	F	8789	13114	21903	0.00123
Amorphaceae	2685818	F	8620	962	9582	0.00054
Pleomorphomonadaceae	2843308	F	5909	1100	7009	0.00039
Breoghaniaceae	2831104	F	5554	760	6314	0.00035
Lichenihabitantaceae	2723775	F	5231	253	5484	0.00031
Cohaesibacteraceae	655351	F	969	39	1008	0.00006
Bartonellaceae	772	F	955	105	1060	0.00006
Sphingomonadaceae	41297	F	863961	105912	969873	0.05446
Erythrobacteraceae	335929	F	138607	24333	162940	0.00915
Sphingosinicellaceae	2820280	F	34285	2798	37083	0.00208
Zymomonadaceae	2844881	F	249	970	1219	0.00007
Azospirillaceae	2829815	F	145291	14351	159642	0.00896
Acetobacteraceae	433	F	117435	13595	131030	0.00736
Rhodospirillaceae	41295	F	114048	349335	463383	0.02602
Stellaceae	2844601	F	19302	1355	20657	0.00116
Elioraeaceae	2690195	F	7422	369	7791	0.00044
Thalassospiraceae	2844866	F	4737	301	5038	0.00028
Terasakiellaceae	2813951	F	197	4	201	0.00001
Rhodobacteraceae	31989	F	133161	18560	151721	0.00852
Roseobacteraceae	2854170	F	90115	10680	100795	0.00566
Caulobacteraceae	76892	F	228813	20756	249569	0.01401
Hyphomonadaceae	69657	F	11287	391	11678	0.00066
Maricaulaceae	2800061	F	8449	866	9315	0.00052
Parvularculaceae	255474	F	2605	177	2782	0.00016
Anaplasmataceae	942	F	650	9	659	0.00004
Rickettsiaceae	775	F	582	28	610	0.00003
Candidatus Midichloriaceae	1328881	F	80	58	138	0.00001
Candidatus Deianiraeaceae	2603433	F	26	1398	1424	0.00008
Emcibacteraceae	2066491	F	1365	130	1495	0.00008
Holosporaceae	44746	F	273	6	279	0.00002
Caedimonadaceae	2100208	F	148	8	156	0.00001
Candidatus Paracaedibacteraceae	1777752	F	90	4	94	0.00001
Magnetococcaceae	1191479	F	317	7	324	0.00002
Pelagibacteraceae	1655514	F	161	105	266	0.00001
Kordiimonadaceae	1331809	F	150	2	152	0.00001
Burkholderiaceae	119060	F	546764	160140	706904	0.03969
Comamonadaceae	80864	F	472533	165941	638474	0.03585
Oxalobacteraceae	75682	F	168831	24458	193289	0.01085
Alcaligenaceae	506	F	147837	236871	384708	0.02160
Sutterellaceae	995019	F	3149	273	3422	0.00019
Zoogloeaceae	2008794	F	53445	23184	76629	0.00430
Rhodocyclaceae	75787	F	42024	14668	56692	0.00318
Azonexaceae	2008795	F	13704	1664	15368	0.00086
