name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobiaceae	41294	F	675226	52957	728183	0.05223
Rhizobiaceae	82115	F	443564	75934	519498	0.03726
Phyllobacteriaceae	69277	F	246427	52740	299167	0.02146
Methylobacteriaceae	119045	F	171294	20548	191842	0.01376
Hyphomicrobiaceae	45401	F	87015	6847	93862	0.00673
Xanthobacteraceae	335928	F	80111	12175	92286	0.00662
Devosiaceae	2831106	F	54127	4066	58193	0.00417
Boseaceae	2831100	F	50000	6972	56972	0.00409
Aurantimonadaceae	255475	F	29852	33322	63174	0.00453
Methylocystaceae	31993	F	19187	1412	20599	0.00148
Phreatobacteraceae	2843305	F	18367	2791	21158	0.00152
Stappiaceae	2821832	F	17884	3674	21558	0.00155
Parvibaculaceae	2813035	F	11001	2377	13378	0.00096
Chelatococcaceae	2036754	F	10253	2038	12291	0.00088
Blastochloridaceae	2831090	F	9980	2090	12070	0.00087
Beijerinckiaceae	45404	F	9732	633	10365	0.00074
Brucellaceae	118882	F	6222	21607	27829	0.00200
Kaistiaceae	2831111	F	6091	1339	7430	0.00053
Amorphaceae	2685818	F	5455	530	5985	0.00043
Pleomorphomonadaceae	2843308	F	3668	585	4253	0.00031
Breoghaniaceae	2831104	F	3623	429	4052	0.00029
Lichenihabitantaceae	2723775	F	3267	137	3404	0.00024
Cohaesibacteraceae	655351	F	710	25	735	0.00005
Bartonellaceae	772	F	624	35	659	0.00005
Sphingomonadaceae	41297	F	410045	48403	458448	0.03288
Erythrobacteraceae	335929	F	85253	14283	99536	0.00714
Sphingosinicellaceae	2820280	F	18467	1447	19914	0.00143
Zymomonadaceae	2844881	F	179	185	364	0.00003
Azospirillaceae	2829815	F	109792	11411	121203	0.00869
Acetobacteraceae	433	F	66027	6985	73012	0.00524
Rhodospirillaceae	41295	F	45315	165535	210850	0.01512
Stellaceae	2844601	F	9016	573	9589	0.00069
Elioraeaceae	2690195	F	3567	159	3726	0.00027
Thalassospiraceae	2844866	F	2556	153	2709	0.00019
Terasakiellaceae	2813951	F	115	2	117	0.00001
Rhodobacteraceae	31989	F	96870	12615	109485	0.00785
Roseobacteraceae	2854170	F	60997	7672	68669	0.00492
Caulobacteraceae	76892	F	101978	8526	110504	0.00793
Hyphomonadaceae	69657	F	6675	215	6890	0.00049
Maricaulaceae	2800061	F	4695	434	5129	0.00037
Parvularculaceae	255474	F	1503	94	1597	0.00011
Anaplasmataceae	942	F	378	7	385	0.00003
Rickettsiaceae	775	F	225	9	234	0.00002
Candidatus Midichloriaceae	1328881	F	48	31	79	0.00001
Candidatus Deianiraeaceae	2603433	F	19	0	19	0.00000
Emcibacteraceae	2066491	F	683	744	1427	0.00010
Holosporaceae	44746	F	147	2	149	0.00001
Caedimonadaceae	2100208	F	68	3	71	0.00001
Candidatus Paracaedibacteraceae	1777752	F	49	2	51	0.00000
Magnetococcaceae	1191479	F	202	4	206	0.00001
Pelagibacteraceae	1655514	F	90	37	127	0.00001
Kordiimonadaceae	1331809	F	78	1	79	0.00001
Comamonadaceae	80864	F	783668	207333	991001	0.07108
Oxalobacteraceae	75682	F	731692	79153	810845	0.05815
Burkholderiaceae	119060	F	368495	82172	450667	0.03232
Alcaligenaceae	506	F	107215	160610	267825	0.01921
Sutterellaceae	995019	F	2037	149	2186	0.00016
Usitatibacteraceae	2803844	F	30610	2244	32854	0.00236
Nitrosomonadaceae	206379	F	15881	423	16304	0.00117
Sterolibacteriaceae	2008793	F	11448	2825	14273	0.00102
Gallionellaceae	90627	F	6344	697	7041	0.00051
Thiobacillaceae	2008790	F	5920	1589	7509	0.00054
Sulfuricellaceae	2772226	F	5091	611	5702	0.00041
Methylophilaceae	32011	F	2039	187	2226	0.00016
Zoogloeaceae	2008794	F	35641	12980	48621	0.00349
Rhodocyclaceae	75787	F	26966	8125	35091	0.00252
Azonexaceae	2008795	F	9998	1029	11027	0.00079
Fluviibacteraceae	2808923	F	222	68	290	0.00002
Chromobacteriaceae	1499392	F	29594	5219	34813	0.00250
Neisseriaceae	481	F	12420	2426	14846	0.00106
Casimicrobiaceae	2705999	F	2191	990	3181	0.00023
Xanthomonadaceae	32033	F	426627	64733	491360	0.03524
Rhodanobacteraceae	1775411	F	54741	7847	62588	0.00449
Pseudomonadaceae	135621	F	421878	99908	521786	0.03742
Marinobacteraceae	2887365	F	6240	516	6756	0.00048
Enterobacteriaceae	543	F	32302	92599	124901	0.00896
Yersiniaceae	1903411	F	12799	5115	17914	0.00128
Erwiniaceae	1903409	F	9878	1446	11324	0.00081
Pectobacteriaceae	1903410	F	6214	773	6987	0.00050
Hafniaceae	1903412	F	1746	574	2320	0.00017
Morganellaceae	1903414	F	1589	736	2325	0.00017
Bruguierivoracaceae	2812006	F	1087	69	1156	0.00008
Budviciaceae	1903416	F	266	31	297	0.00002
Ectothiorhodospiraceae	72276	F	26796	2719	29515	0.00212
Chromatiaceae	1046	F	17569	1236	18805	0.00135
Wenzhouxiangellaceae	1676141	F	3090	3111	6201	0.00044
Thioalkalispiraceae	1096778	F	1823	740	2563	0.00018
Thioalkalibacteraceae	2035710	F	1636	409	2045	0.00015
Woeseiaceae	1738654	F	1422	25	1447	0.00010
Halothiobacillaceae	255526	F	1198	104	1302	0.00009
Granulosicoccaceae	449719	F	774	19	793	0.00006
Halomonadaceae	28256	F	34888	3767	38655	0.00277
Alcanivoracaceae	224372	F	3845	1594	5439	0.00039
Oceanospirillaceae	135620	F	2698	310	3008	0.00022
Hahellaceae	224379	F	950	38	988	0.00007
Saccharospirillaceae	255527	F	803	42	845	0.00006
Litoricolaceae	449732	F	277	13	290	0.00002
Oleiphilaceae	191033	F	108	9	117	0.00001
Endozoicomonadaceae	2066474	F	96	5	101	0.00001
Zooshikellaceae	2898533	F	47	1	48	0.00000
Methylococcaceae	403	F	19109	806	19915	0.00143
Aeromonadaceae	84642	F	17040	11508	28548	0.00205
Succinivibrionaceae	83763	F	34	1	35	0.00000
Steroidobacteraceae	2689614	F	8477	2444	10921	0.00078
Sinobacteraceae	568386	F	7296	935	8231	0.00059
Microbulbiferaceae	1706373	F	5477	322	5799	0.00042
Cellvibrionaceae	1706371	F	3545	137	3682	0.00026
Halieaceae	1706372	F	2444	251	2695	0.00019
Spongiibacteraceae	1706375	F	931	82	1013	0.00007
Acidiferrobacteraceae	1692041	F	10726	484	11210	0.00080
Moraxellaceae	468	F	10497	2467	12964	0.00093
Shewanellaceae	267890	F	4766	846	5612	0.00040
Alteromonadaceae	72275	F	2197	299	2496	0.00018
Pseudoalteromonadaceae	267888	F	1387	159	1546	0.00011
Ferrimonadaceae	267892	F	562	65	627	0.00005
