name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hyphomicrobiales	356	O	922241	54796	977037	0.17595
Sphingomonadales	204457	O	362420	19652	382072	0.06880
Caulobacterales	204458	O	156917	11437	168354	0.03032
Rhodospirillales	204441	O	85913	43191	129104	0.02325
Rhodobacterales	204455	O	73508	8265	81773	0.01473
Hyphomonadales	2800060	O	3263	67	3330	0.00060
Maricaulales	2800059	O	1907	130	2037	0.00037
Parvularculales	255473	O	579	24	603	0.00011
Rickettsiales	766	O	309	5	314	0.00006
Emcibacterales	2066490	O	264	12	276	0.00005
Holosporales	1921002	O	105	1	106	0.00002
Magnetococcales	1191478	O	57	0	57	0.00001
Pelagibacterales	54526	O	53	0	53	0.00001
Kordiimonadales	362534	O	33	0	33	0.00001
Xanthomonadales	135614	O	322835	22681	345516	0.06222
Pseudomonadales	72274	O	286220	64018	350238	0.06307
Enterobacterales	91347	O	22584	18890	41474	0.00747
Oceanospirillales	135619	O	19320	1289	20609	0.00371
Chromatiales	135613	O	18251	631	18882	0.00340
Cellvibrionales	1706369	O	7652	125	7777	0.00140
Aeromonadales	135624	O	4862	1962	6824	0.00123
Methylococcales	135618	O	4798	101	4899	0.00088
Nevskiales	1775403	O	3868	360	4228	0.00076
Acidiferrobacterales	1692040	O	3448	77	3525	0.00063
Alteromonadales	135622	O	3081	206	3287	0.00059
Vibrionales	135623	O	1614	116	1730	0.00031
Moraxellales	2887326	O	985	162	1147	0.00021
Thiotrichales	72273	O	953	999	1952	0.00035
Immundisolibacterales	1934945	O	832	70	902	0.00016
Legionellales	118969	O	561	9	570	0.00010
Salinisphaerales	742030	O	555	508	1063	0.00019
Pasteurellales	135625	O	414	80	494	0.00009
Cardiobacteriales	135615	O	275	16	291	0.00005
Kangiellales	2887327	O	58	1	59	0.00001
Orbales	1240482	O	33	3	36	0.00001
Burkholderiales	80840	O	397588	58791	456379	0.08219
Nitrosomonadales	32003	O	25154	1274	26428	0.00476
Rhodocyclales	206389	O	19085	2959	22044	0.00397
Neisseriales	206351	O	10413	1589	12002	0.00216
Myxococcales	29	O	149661	7475	157136	0.02830
Desulfuromonadales	69541	O	7836	409	8245	0.00148
Desulfovibrionales	213115	O	5426	275	5701	0.00103
Desulfobacterales	213118	O	2024	124	2148	0.00039
Bradymonadales	1779134	O	1934	31	1965	0.00035
Desulfarculales	453227	O	417	170	587	0.00011
Syntrophobacterales	213462	O	384	64	448	0.00008
Syntrophales	2914038	O	184	51	235	0.00004
Campylobacterales	213849	O	879	29	908	0.00016
Nautiliales	235899	O	72	2	74	0.00001
Acidithiobacillales	225057	O	677	34	711	0.00013
Bdellovibrionales	213481	O	368	5	373	0.00007
Bacteriovoracales	2024979	O	82	0	82	0.00001
