name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobium	374	G	307343	42045	349388	0.02589
Rhodopseudomonas	1073	G	23142	7355	30497	0.00226
Tardiphaga	1395974	G	7921	1170	9091	0.00067
Afipia	1033	G	5467	2830	8297	0.00061
Nitrobacter	911	G	5364	761	6125	0.00045
Variibacter	1649510	G	5152	454	5606	0.00042
Rhizobium	379	G	80556	29244	109800	0.00814
Agrobacterium	357	G	16573	6227	22800	0.00169
Neorhizobium	1525371	G	8931	2336	11267	0.00083
Pseudorhizobium	1903858	G	3145	668	3813	0.00028
Sinorhizobium	28105	G	31805	20490	52295	0.00388
Ensifer	106591	G	19930	4156	24086	0.00178
Shinella	323620	G	14435	11343	25778	0.00191
Ciceribacter	1648508	G	2304	501	2805	0.00021
Georhizobium	2661800	G	2281	558	2839	0.00021
Peteryoungia	2853332	G	748	143	891	0.00007
Liberibacter	34019	G	244	29	273	0.00002
Mesorhizobium	68287	G	136551	32126	168677	0.01250
Aquibium	2911176	G	11033	3028	14061	0.00104
Aminobacter	31988	G	7943	5833	13776	0.00102
Nitratireductor	245876	G	7512	1292	8804	0.00065
Phyllobacterium	28100	G	3906	458	4364	0.00032
Roseitalea	1915401	G	3310	640	3950	0.00029
Hoeflea	274591	G	2527	275	2802	0.00021
Oricola	1594166	G	2344	368	2712	0.00020
Salaquimonas	2712688	G	996	50	1046	0.00008
Lentilitoribacter	1649463	G	68	1	69	0.00001
Methylobacterium	407	G	90999	19022	110021	0.00815
Microvirga	186650	G	51733	6993	58726	0.00435
Methylorubrum	2282523	G	19132	8865	27997	0.00207
Pseudolabrys	556257	G	18981	3351	22332	0.00165
Starkeya	152053	G	14162	4128	18290	0.00136
Xanthobacter	279	G	12342	3184	15526	0.00115
Ancylobacter	99	G	11413	4349	15762	0.00117
Labrys	204476	G	4164	504	4668	0.00035
Azorhizobium	6	G	3910	958	4868	0.00036
Rhodoplanes	29407	G	22356	2546	24902	0.00185
Hyphomicrobium	81	G	10136	797	10933	0.00081
Methyloceanibacter	1484898	G	5436	420	5856	0.00043
Methyloligella	1485594	G	3367	467	3834	0.00028
Aquabacter	45402	G	3269	636	3905	0.00029
Rhodomicrobium	1068	G	2607	205	2812	0.00021
Caenibius	2827482	G	1980	951	2931	0.00022
Filomicrobium	119044	G	1089	34	1123	0.00008
