name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobiaceae	41294	F	494996	49498	544494	0.03475
Phyllobacteriaceae	69277	F	248190	44901	293091	0.01871
Rhizobiaceae	82115	F	213616	57017	270633	0.01727
Methylobacteriaceae	119045	F	161427	25866	187293	0.01195
Xanthobacteraceae	335928	F	83225	15867	99092	0.00632
Hyphomicrobiaceae	45401	F	67809	7248	75057	0.00479
Devosiaceae	2831106	F	44936	4233	49169	0.00314
Boseaceae	2831100	F	37627	6453	44080	0.00281
Aurantimonadaceae	255475	F	35580	7896	43476	0.00277
Methylocystaceae	31993	F	23376	2183	25559	0.00163
Stappiaceae	2821832	F	18596	24794	43390	0.00277
Phreatobacteraceae	2843305	F	17641	3375	21016	0.00134
Parvibaculaceae	2813035	F	13453	3624	17077	0.00109
Chelatococcaceae	2036754	F	12036	3088	15124	0.00097
Beijerinckiaceae	45404	F	11158	898	12056	0.00077
Blastochloridaceae	2831090	F	10750	2820	13570	0.00087
Brucellaceae	118882	F	7667	4014	11681	0.00075
Amorphaceae	2685818	F	6662	793	7455	0.00048
Kaistiaceae	2831111	F	6211	1713	7924	0.00051
Pleomorphomonadaceae	2843308	F	4065	816	4881	0.00031
Lichenihabitantaceae	2723775	F	3814	198	4012	0.00026
Breoghaniaceae	2831104	F	3712	545	4257	0.00027
Cohaesibacteraceae	655351	F	690	29	719	0.00005
Bartonellaceae	772	F	677	132	809	0.00005
Sphingomonadaceae	41297	F	842391	99620	942011	0.06012
Erythrobacteraceae	335929	F	103537	19150	122687	0.00783
Sphingosinicellaceae	2820280	F	28492	2443	30935	0.00197
Zymomonadaceae	2844881	F	238	185	423	0.00003
Azospirillaceae	2829815	F	111919	11808	123727	0.00790
Acetobacteraceae	433	F	100845	12462	113307	0.00723
Rhodospirillaceae	41295	F	73124	264520	337644	0.02155
Stellaceae	2844601	F	14133	1049	15182	0.00097
Elioraeaceae	2690195	F	6394	332	6726	0.00043
Thalassospiraceae	2844866	F	3396	219	3615	0.00023
Terasakiellaceae	2813951	F	136	3	139	0.00001
Rhodobacteraceae	31989	F	109891	15604	125495	0.00801
Roseobacteraceae	2854170	F	71744	9005	80749	0.00515
Caulobacteraceae	76892	F	134037	13176	147213	0.00940
Maricaulaceae	2800061	F	6001	645	6646	0.00042
Hyphomonadaceae	69657	F	4622	194	4816	0.00031
Parvularculaceae	255474	F	1714	122	1836	0.00012
Rickettsiaceae	775	F	572	26	598	0.00004
Anaplasmataceae	942	F	529	9	538	0.00003
Candidatus Midichloriaceae	1328881	F	64	53	117	0.00001
Candidatus Deianiraeaceae	2603433	F	19	882	901	0.00006
Emcibacteraceae	2066491	F	857	87	944	0.00006
Holosporaceae	44746	F	175	3	178	0.00001
Candidatus Paracaedibacteraceae	1777752	F	124	5	129	0.00001
Caedimonadaceae	2100208	F	118	6	124	0.00001
Magnetococcaceae	1191479	F	213	5	218	0.00001
Pelagibacteraceae	1655514	F	103	103	206	0.00001
Kordiimonadaceae	1331809	F	86	1	87	0.00001
Burkholderiaceae	119060	F	414636	116099	530735	0.03387
Comamonadaceae	80864	F	296837	113278	410115	0.02618
Oxalobacteraceae	75682	F	135542	21007	156549	0.00999
Alcaligenaceae	506	F	113002	163360	276362	0.01764
Sutterellaceae	995019	F	2309	208	2517	0.00016
Zoogloeaceae	2008794	F	41146	19426	60572	0.00387
Rhodocyclaceae	75787	F	32649	12435	45084	0.00288
Azonexaceae	2008795	F	10587	1373	11960	0.00076
Fluviibacteraceae	2808923	F	279	103	382	0.00002
Usitatibacteraceae	2803844	F	33282	3123	36405	0.00232
Sterolibacteriaceae	2008793	F	12659	4272	16931	0.00108
Thiobacillaceae	2008790	F	7349	2567	9916	0.00063
Nitrosomonadaceae	206379	F	6803	361	7164	0.00046
Gallionellaceae	90627	F	6460	931	7391	0.00047
Sulfuricellaceae	2772226	F	5355	825	6180	0.00039
Methylophilaceae	32011	F	2351	265	2616	0.00017
Chromobacteriaceae	1499392	F	31787	7296	39083	0.00249
Neisseriaceae	481	F	13867	3655	17522	0.00112
Casimicrobiaceae	2705999	F	2198	1339	3537	0.00023
Xanthomonadaceae	32033	F	331956	69497	401453	0.02562
Rhodanobacteraceae	1775411	F	103129	17815	120944	0.00772
Pseudomonadaceae	135621	F	250394	75133	325527	0.02078
Marinobacteraceae	2887365	F	6067	531	6598	0.00042
Enterobacteriaceae	543	F	36501	151223	187724	0.01198
Yersiniaceae	1903411	F	13937	4568	18505	0.00118
Erwiniaceae	1903409	F	10802	1825	12627	0.00081
Pectobacteriaceae	1903410	F	6781	5872	12653	0.00081
Hafniaceae	1903412	F	2044	479	2523	0.00016
Morganellaceae	1903414	F	1924	1052	2976	0.00019
Bruguierivoracaceae	2812006	F	1303	87	1390	0.00009
Budviciaceae	1903416	F	272	36	308	0.00002
