name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hyphomicrobiales	356	O	264964	13151	278115	0.13315
Sphingomonadales	204457	O	113623	9863	123486	0.05912
Rhodospirillales	204441	O	43110	24811	67921	0.03252
Rhodobacterales	204455	O	27273	1712	28985	0.01388
Caulobacterales	204458	O	16571	1350	17921	0.00858
Hyphomonadales	2800060	O	773	24	797	0.00038
Maricaulales	2800059	O	676	58	734	0.00035
Parvularculales	255473	O	199	12	211	0.00010
Rickettsiales	766	O	103	95	198	0.00009
Emcibacterales	2066490	O	89	6	95	0.00005
Holosporales	1921002	O	37	0	37	0.00002
Magnetococcales	1191478	O	22	0	22	0.00001
Pelagibacterales	54526	O	15	0	15	0.00001
Burkholderiales	80840	O	182765	29490	212255	0.10162
Nitrosomonadales	32003	O	18992	1911	20903	0.01001
Rhodocyclales	206389	O	10123	2523	12646	0.00605
Neisseriales	206351	O	5358	1281	6639	0.00318
Xanthomonadales	135614	O	49425	7134	56559	0.02708
Pseudomonadales	72274	O	38128	9044	47172	0.02258
Enterobacterales	91347	O	9512	21087	30599	0.01465
Chromatiales	135613	O	7156	455	7611	0.00364
Oceanospirillales	135619	O	6011	627	6638	0.00318
Nevskiales	1775403	O	3051	353	3404	0.00163
Methylococcales	135618	O	2294	86	2380	0.00114
Aeromonadales	135624	O	2263	1318	3581	0.00171
Cellvibrionales	1706369	O	1888	71	1959	0.00094
Acidiferrobacterales	1692040	O	1387	55	1442	0.00069
Alteromonadales	135622	O	1239	122	1361	0.00065
Moraxellales	2887326	O	749	273	1022	0.00049
Vibrionales	135623	O	679	85	764	0.00037
Immundisolibacterales	1934945	O	477	74	551	0.00026
Legionellales	118969	O	381	366	747	0.00036
Thiotrichales	72273	O	301	13	314	0.00015
Salinisphaerales	742030	O	215	193	408	0.00020
Pasteurellales	135625	O	173	29	202	0.00010
Cardiobacteriales	135615	O	137	15	152	0.00007
Kangiellales	2887327	O	23	1	24	0.00001
Orbales	1240482	O	15	2	17	0.00001
Myxococcales	29	O	58515	1660	60175	0.02881
Desulfuromonadales	69541	O	4671	382	5053	0.00242
Desulfovibrionales	213115	O	3231	282	3513	0.00168
Desulfobacterales	213118	O	1130	129	1259	0.00060
Bradymonadales	1779134	O	877	22	899	0.00043
Syntrophobacterales	213462	O	285	78	363	0.00017
Desulfarculales	453227	O	211	147	358	0.00017
Syntrophales	2914038	O	122	43	165	0.00008
Campylobacterales	213849	O	434	27	461	0.00022
Nautiliales	235899	O	34	3	37	0.00002
Acidithiobacillales	225057	O	274	26	300	0.00014
Bdellovibrionales	213481	O	173	1	174	0.00008
Bacteriovoracales	2024979	O	29	0	29	0.00001
Hydrogenophilales	119069	O	89	14	103	0.00005
Mariprofundales	580371	O	45	1	46	0.00002
Streptomycetales	85011	O	176480	35928	212408	0.10169
Micrococcales	85006	O	160444	22152	182596	0.08742
Corynebacteriales	85007	O	92222	10228	102450	0.04905
Propionibacteriales	85009	O	82725	14304	97029	0.04645
Pseudonocardiales	85010	O	60197	8212	68409	0.03275
Micromonosporales	85008	O	57132	8260	65392	0.03131
Streptosporangiales	85012	O	31871	4808	36679	0.01756
Geodermatophilales	1643682	O	24482	5966	30448	0.01458
Actinomycetales	2037	O	4260	569	4829	0.00231
Frankiales	85013	O	4241	393	4634	0.00222
Jiangellales	1217098	O	3183	542	3725	0.00178
Nakamurellales	1643684	O	1678	219	1897	0.00091
