name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Proteobacteria	1224	P	3814382	268489	4082871	0.52812
Actinobacteria	201174	P	2747608	133062	2880670	0.37262
Firmicutes	1239	P	131156	77176	208332	0.02695
Chloroflexi	200795	P	26100	485	26585	0.00344
Deinococcus-Thermus	1297	P	23413	1027	24440	0.00316
Cyanobacteria	1117	P	23361	571	23932	0.00310
Armatimonadetes	67819	P	2338	15	2353	0.00030
Tenericutes	544448	P	438	48	486	0.00006
Planctomycetes	203682	P	195623	2458	198081	0.02562
Verrucomicrobia	74201	P	25916	771	26687	0.00345
Kiritimatiellaeota	134625	P	691	714	1405	0.00018
Chlamydiae	204428	P	252	6	258	0.00003
Candidatus Omnitrophica	67812	P	162	0	162	0.00002
Bacteroidetes	976	P	75057	1797	76854	0.00994
Chlorobi	1090	P	2368	90	2458	0.00032
Balneolaeota	1936987	P	146	17	163	0.00002
Ignavibacteriae	1134404	P	125	3	128	0.00002
Gemmatimonadetes	142182	P	69090	4103	73193	0.00947
Fibrobacteres	65842	P	111	2	113	0.00001
Candidatus Cloacimonetes	456828	P	44	1	45	0.00001
Acidobacteria	57723	P	63001	2041	65042	0.00841
Nitrospirae	40117	P	8455	121	8576	0.00111
Spirochaetes	203691	P	2223	127	2350	0.00030
Synergistetes	508458	P	1801	144	1945	0.00025
Candidatus Saccharibacteria	95818	P	414	27	441	0.00006
Candidatus Bipolaricaulota	67810	P	403	16	419	0.00005
Candidatus Absconditabacteria	221235	P	59	101	160	0.00002
Thermotogae	200918	P	538	25	563	0.00007
Aquificae	200783	P	470	7	477	0.00006
Thermodesulfobacteria	200940	P	365	6	371	0.00005
Deferribacteres	200930	P	235	7	242	0.00003
Calditrichaeota	1930617	P	208	2	210	0.00003
Fusobacteria	32066	P	151	25	176	0.00002
Chrysiogenetes	200938	P	150	67	217	0.00003
Elusimicrobia	74152	P	112	1	113	0.00001
Caldiserica	67814	P	89	0	89	0.00001
Dictyoglomi	68297	P	79	0	79	0.00001
Coprothermobacterota	2138240	P	71	14	85	0.00001
Atribacterota	67818	P	48	1	49	0.00001
Ascomycota	4890	P	16053	228	16281	0.00211
Basidiomycota	5204	P	1441	46	1487	0.00019
Oomycota	4762	P	2156	190	2346	0.00030
