name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bradyrhizobiaceae	41294	F	416620	33202	449822	0.03404
Phyllobacteriaceae	69277	F	348308	49305	397613	0.03009
Rhizobiaceae	82115	F	314941	117160	432101	0.03270
Methylobacteriaceae	119045	F	131295	16576	147871	0.01119
Devosiaceae	2831106	F	116579	7964	124543	0.00943
Xanthobacteraceae	335928	F	90823	13411	104234	0.00789
Hyphomicrobiaceae	45401	F	57444	4606	62050	0.00470
Boseaceae	2831100	F	47027	6246	53273	0.00403
Aurantimonadaceae	255475	F	37105	38584	75689	0.00573
Stappiaceae	2821832	F	20983	4213	25196	0.00191
Methylocystaceae	31993	F	19586	1403	20989	0.00159
Phreatobacteraceae	2843305	F	16869	2473	19342	0.00146
Parvibaculaceae	2813035	F	13899	2692	16591	0.00126
Chelatococcaceae	2036754	F	11597	2213	13810	0.00105
Blastochloridaceae	2831090	F	9595	1927	11522	0.00087
Beijerinckiaceae	45404	F	9387	584	9971	0.00075
Brucellaceae	118882	F	8695	4380	13075	0.00099
Kaistiaceae	2831111	F	7227	1511	8738	0.00066
Amorphaceae	2685818	F	6997	656	7653	0.00058
Breoghaniaceae	2831104	F	4371	494	4865	0.00037
Pleomorphomonadaceae	2843308	F	4156	628	4784	0.00036
Lichenihabitantaceae	2723775	F	3138	127	3265	0.00025
Cohaesibacteraceae	655351	F	698	24	722	0.00005
Bartonellaceae	772	F	675	37	712	0.00005
Sphingomonadaceae	41297	F	726274	86558	812832	0.06151
Erythrobacteraceae	335929	F	93661	15528	109189	0.00826
Sphingosinicellaceae	2820280	F	29079	2358	31437	0.00238
Zymomonadaceae	2844881	F	198	146	344	0.00003
Azospirillaceae	2829815	F	91444	8303	99747	0.00755
Rhodospirillaceae	41295	F	76370	206977	283347	0.02144
Acetobacteraceae	433	F	73858	8052	81910	0.00620
Stellaceae	2844601	F	11526	723	12249	0.00093
Elioraeaceae	2690195	F	4943	221	5164	0.00039
Thalassospiraceae	2844866	F	2954	172	3126	0.00024
Terasakiellaceae	2813951	F	124	2	126	0.00001
Rhodobacteraceae	31989	F	113252	14616	127868	0.00968
Roseobacteraceae	2854170	F	72388	8936	81324	0.00615
