name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Proteobacteria	1224	P	7972708	396689	8369397	0.60026
Actinobacteria	201174	P	3882853	140930	4023783	0.28859
Firmicutes	1239	P	183022	95439	278461	0.01997
Cyanobacteria	1117	P	28494	618	29112	0.00209
Deinococcus-Thermus	1297	P	25769	966	26735	0.00192
Chloroflexi	200795	P	18982	291	19273	0.00138
Armatimonadetes	67819	P	1520	8	1528	0.00011
Tenericutes	544448	P	616	35	651	0.00005
Planctomycetes	203682	P	437400	4778	442178	0.03171
Verrucomicrobia	74201	P	48391	1138	49529	0.00355
Kiritimatiellaeota	134625	P	1100	962	2062	0.00015
Chlamydiae	204428	P	440	13	453	0.00003
Candidatus Omnitrophica	67812	P	242	0	242	0.00002
Bacteroidetes	976	P	377140	10163	387303	0.02778
Chlorobi	1090	P	3060	79	3139	0.00023
Balneolaeota	1936987	P	237	9	246	0.00002
Ignavibacteriae	1134404	P	180	2	182	0.00001
Gemmatimonadetes	142182	P	44312	2251	46563	0.00334
Fibrobacteres	65842	P	110	1	111	0.00001
Candidatus Cloacimonetes	456828	P	53	1	54	0.00000
Acidobacteria	57723	P	172170	5106	177276	0.01271
Nitrospirae	40117	P	9399	114	9513	0.00068
Spirochaetes	203691	P	3095	125	3220	0.00023
Synergistetes	508458	P	2134	164	2298	0.00016
Candidatus Bipolaricaulota	67810	P	381	13	394	0.00003
Candidatus Saccharibacteria	95818	P	234	150	384	0.00003
Candidatus Absconditabacteria	221235	P	29	26	55	0.00000
Thermotogae	200918	P	647	34	681	0.00005
Aquificae	200783	P	435	5	440	0.00003
Fusobacteria	32066	P	336	50	386	0.00003
Thermodesulfobacteria	200940	P	307	5	312	0.00002
Deferribacteres	200930	P	264	7	271	0.00002
Calditrichaeota	1930617	P	230	1	231	0.00002
Chrysiogenetes	200938	P	214	80	294	0.00002
Elusimicrobia	74152	P	164	1	165	0.00001
Caldiserica	67814	P	71	0	71	0.00001
Coprothermobacterota	2138240	P	55	9	64	0.00000
Atribacterota	67818	P	51	1	52	0.00000
Dictyoglomi	68297	P	50	0	50	0.00000
Ascomycota	4890	P	58496	582	59078	0.00424
Basidiomycota	5204	P	2333	88	2421	0.00017
Microsporidia	6029	P	30	0	30	0.00000
Oomycota	4762	P	3423	934	4357	0.00031
