name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinomycetia	1760	C	4751322	174017	4925339	0.39952
Thermoleophilia	1497346	C	153833	19201	173034	0.01404
Rubrobacteria	84995	C	59177	6949	66126	0.00536
Acidimicrobiia	84992	C	43364	4587	47951	0.00389
Coriobacteriia	84998	C	16754	2261	19015	0.00154
Nitriliruptoria	908620	C	12141	1043	13184	0.00107
Bacilli	91061	C	527107	345138	872245	0.07075
Clostridia	186801	C	33370	4450	37820	0.00307
Negativicutes	909932	C	4477	306	4783	0.00039
Limnochordia	1676648	C	2436	69	2505	0.00020
Tissierellia	1737404	C	673	248	921	0.00007
Erysipelotrichia	526524	C	627	44605	45232	0.00367
Gloeobacteria	307596	C	3516	883	4399	0.00036
Deinococci	188787	C	35381	1006	36387	0.00295
Thermomicrobia	189775	C	9738	387	10125	0.00082
Chloroflexia	32061	C	7951	303	8254	0.00067
Tepidiformia	2682225	C	4825	161	4986	0.00040
Ardenticatenia	1382928	C	3652	57	3709	0.00030
Caldilineae	475962	C	1916	139	2055	0.00017
Anaerolineae	292625	C	1686	37	1723	0.00014
Dehalococcoidia	301297	C	1257	22	1279	0.00010
Ktedonobacteria	388447	C	1044	1011	2055	0.00017
Candidatus Thermofonsia	2364196	C	514	5	519	0.00004
Fimbriimonadia	1663419	C	1974	7	1981	0.00016
Chthonomonadetes	1077257	C	520	2	522	0.00004
Mollicutes	31969	C	716	129	845	0.00007
Alphaproteobacteria	28211	C	2362422	158850	2521272	0.20452
Betaproteobacteria	28216	C	1020276	183196	1203472	0.09762
Deltaproteobacteria	28221	C	716639	23691	740330	0.06005
Epsilonproteobacteria	29547	C	3453	193	3646	0.00030
Gammaproteobacteria	1236	C	690005	160088	850093	0.06896
Acidithiobacillia	1807140	C	1599	153	1752	0.00014
Oligoflexia	1553900	C	881	8	889	0.00007
Hydrogenophilalia	2008785	C	604	87	691	0.00006
Zetaproteobacteria	580370	C	317	6	323	0.00003
Planctomycetia	203683	C	305697	3805	309502	0.02511
Phycisphaerae	666505	C	11063	312	11375	0.00092
Candidatus Brocadiia	2517206	C	142	0	142	0.00001
Candidatus Uabimicrobiia	2897345	C	82	1	83	0.00001
Opitutae	414999	C	17768	587	18355	0.00149
Verrucomicrobiae	203494	C	8620	1683	10303	0.00084
Spartobacteria	134549	C	193	16	209	0.00002
Methylacidiphilae	1955630	C	132	6	138	0.00001
Kiritimatiellae	1921781	C	769	829	1598	0.00013
Tichowtungiia	2907184	C	274	8	282	0.00002
Chlamydiia	204429	C	742	298	1040	0.00008
Gemmatimonadetes	219685	C	96292	3944	100236	0.00813
Cytophagia	768503	C	24872	445	25317	0.00205
Chitinophagia	1853228	C	12116	9904	22020	0.00179
Bacteroidia	200643	C	9085	1921	11006	0.00089
Flavobacteriia	117743	C	8174	628	8802	0.00071
Sphingobacteriia	117747	C	3517	336	3853	0.00031
Saprospiria	1937959	C	234	64	298	0.00002
Chlorobia	191410	C	3514	370	3884	0.00032
Ignavibacteria	795747	C	216	4	220	0.00002
Fibrobacteria	204430	C	117	42	159	0.00001
Vicinamibacteria	1813735	C	38921	1802	40723	0.00330
Acidobacteriia	204432	C	36812	420	37232	0.00302
Blastocatellia	1562566	C	3280	72	3352	0.00027
Holophagae	533205	C	1684	25	1709	0.00014
Nitrospira	203693	C	15665	153	15818	0.00128
Thermodesulfovibrionia	2811502	C	188	3	191	0.00002
Spirochaetia	203692	C	3169	114	3283	0.00027
Synergistia	649775	C	2881	827	3708	0.00030
Candidatus Saccharimonia	2093818	C	151	213	364	0.00003
Candidatus Babeliae	2497643	C	110	80	190	0.00002
Thermotogae	188708	C	704	32	736	0.00006
Aquificae	187857	C	583	5	588	0.00005
Thermodesulfobacteria	67799	C	437	5	442	0.00004
Fusobacteriia	203490	C	342	49	391	0.00003
Deferribacteres	68337	C	283	5	288	0.00002
Calditrichia	1962850	C	270	1	271	0.00002
Chrysiogenetes	118001	C	230	64	294	0.00002
Endomicrobia	447830	C	100	1	101	0.00001
Elusimicrobia	641853	C	84	0	84	0.00001
Coprothermobacteria	2138243	C	93	12	105	0.00001
Caldisericia	693071	C	91	0	91	0.00001
Dictyoglomia	203486	C	84	0	84	0.00001
Atribacteria	2847774	C	37	0	37	0.00000
Sordariomycetes	147550	C	41012	520	41532	0.00337
Leotiomycetes	147548	C	227	1	228	0.00002
Eurotiomycetes	147545	C	27400	1153	28553	0.00232
Dothideomycetes	147541	C	1226	165	1391	0.00011
Saccharomycetes	4891	C	1303	120	1423	0.00012
Schizosaccharomycetes	147554	C	38	1	39	0.00000
Ustilaginomycetes	5257	C	1716	38	1754	0.00014
Malasseziomycetes	1538075	C	195	33	228	0.00002
Agaricomycetes	155619	C	517	7	524	0.00004
Tremellomycetes	155616	C	119	3796	3915	0.00032
