name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Tepidiformales	2682226	O	5693	149	5842	0.00017
Ardenticatenales	1382929	O	4744	57	4801	0.00014
Caldilineales	475963	O	2966	200	3166	0.00009
Anaerolineales	292629	O	1920	1091	3011	0.00009
Dehalococcoidales	1202465	O	612	25	637	0.00002
Phototrophicales	2364208	O	911	9	920	0.00003
Ktedonobacterales	388448	O	879	903	1782	0.00005
Fimbriimonadales	1663425	O	2343	6	2349	0.00007
Chthonomonadales	1077263	O	555	2	557	0.00002
Mycoplasmatales	2085	O	1247	163	1410	0.00004
Entomoplasmatales	186328	O	713	46	759	0.00002
Acholeplasmatales	186329	O	421	18	439	0.00001
Mycoplasmoidales	2790996	O	187	84	271	0.00001
Opitutales	415000	O	573750	11996	585746	0.01743
Puniceicoccales	415001	O	3412	180	3592	0.00011
Verrucomicrobiales	48461	O	75376	2579	77955	0.00232
Methylacidiphilales	717963	O	375	247	622	0.00002
Pirellulales	2691354	O	265537	6448	271985	0.00809
Planctomycetales	112	O	133251	7717	140968	0.00420
Gemmatales	2691355	O	80436	2603	83039	0.00247
Isosphaerales	2691356	O	57523	6285	63808	0.00190
Tepidisphaerales	1771349	O	10587	214	10801	0.00032
Phycisphaerales	666506	O	10171	471	10642	0.00032
Sedimentisphaerales	2483366	O	1161	54	1215	0.00004
Candidatus Brocadiales	1127829	O	233	0	233	0.00001
Candidatus Uabimicrobiales	2897347	O	209	3	212	0.00001
Parachlamydiales	1963360	O	6123	32	6155	0.00018
Chlamydiales	51291	O	779	101	880	0.00003
Kiritimatiellales	1921782	O	1414	866	2280	0.00007
Tichowtungiales	2907185	O	729	479	1208	0.00004
Flavobacteriales	200644	O	429371	21403	450774	0.01342
Chitinophagales	1853229	O	154410	1562	155972	0.00464
Cytophagales	768507	O	119615	2229	121844	0.00363
Sphingobacteriales	200666	O	54050	6529	60579	0.00180
Bacteroidales	171549	O	30106	6367	36473	0.00109
Marinilabiliales	1970189	O	1811	49	1860	0.00006
Bacteroidetes Order II. Incertae sedis	1100069	O	19441	513	19954	0.00059
Saprospirales	1936988	O	3010	31	3041	0.00009
Candidatus Sulfidibacteriales	2923288	O	401	11	412	0.00001
Chlorobiales	191411	O	6394	809	7203	0.00021
Ignavibacteriales	795748	O	517	9	526	0.00002
Gemmatimonadales	219686	O	108280	3097	111377	0.00331
Fibrobacterales	218872	O	301	120	421	0.00001
Vicinamibacterales	2910145	O	57768	1803	59571	0.00177
Acidobacteriales	204433	O	26231	355	26586	0.00079
Bryobacterales	332160	O	13447	3909	17356	0.00052
Acanthopleuribacterales	533206	O	2765	30	2795	0.00008
Thermotomaculales	2562243	O	77	1	78	0.00000
Nitrospirales	189778	O	29086	193	29279	0.00087
Thermodesulfovibrionales	2811503	O	213	1	214	0.00001
Spirochaetales	136	O	4664	194	4858	0.00014
Leptospirales	1643688	O	3118	81	3199	0.00010
Brachyspirales	1643686	O	225	1642	1867	0.00006
Candidatus Nanosynbacterales	2093819	O	1616	1857	3473	0.00010
Candidatus Babeliales	2497644	O	369	146	515	0.00002
Candidatus Absconditabacterales	2900568	O	93	0	93	0.00000
Synergistales	649776	O	4001	142	4143	0.00012
Thermotogales	2419	O	855	51	906	0.00003
Kosmotogales	1643946	O	215	5	220	0.00001
Petrotogales	1643947	O	191	39	230	0.00001
Mesoaciditogales	1769716	O	67	1	68	0.00000
Fusobacteriales	203491	O	1292	130	1422	0.00004
Aquificales	32069	O	613	20	633	0.00002
Desulfurobacteriales	1485951	O	171	3	174	0.00001
Thermodesulfobacteriales	188710	O	714	6	720	0.00002
Deferribacterales	191393	O	620	8	628	0.00002
Calditrichales	1962852	O	578	2	580	0.00002
Chrysiogenales	189769	O	516	111	627	0.00002
Elusimicrobiales	641854	O	147	2	149	0.00000
Endomicrobiales	1783344	O	116	2	118	0.00000
Caldisericales	693072	O	128	0	128	0.00000
Dictyoglomales	203487	O	113	0	113	0.00000
Coprothermobacterales	2138246	O	96	8	104	0.00000
Atribacterales	2847775	O	72	0	72	0.00000
Hypocreales	5125	O	209013	6654	215667	0.00642
Glomerellales	1028384	O	1672	122	1794	0.00005
Sordariales	5139	O	4211	43	4254	0.00013
Magnaporthales	639021	O	1794	8	1802	0.00005
Xylariales	37989	O	921	3	924	0.00003
Helotiales	5178	O	1086	3	1089	0.00003
Eurotiales	5042	O	6843	111	6954	0.00021
Pleosporales	92860	O	1601	161	1762	0.00005
Mycosphaerellales	2726947	O	668	3	671	0.00002
Saccharomycetales	4892	O	4596	150	4746	0.00014
Schizosaccharomycetales	34346	O	438	7	445	0.00001
Ustilaginales	5267	O	3770	58	3828	0.00011
Malasseziales	162474	O	339	37	376	0.00001
Cantharellales	36064	O	658	19	677	0.00002
Polyporales	5303	O	552	7	559	0.00002
Agaricales	5338	O	232	12	244	0.00001
Tremellales	5234	O	385	167	552	0.00002
Peronosporales	4776	O	21061	836	21897	0.00065
Pythiales	121069	O	725	24	749	0.00002
